review_id,review_month,scope_level,entity,division,category,metric,comparison,unit,actual_value,benchmark_value,variance,materiality_pct,favorable,severity,action_required,source_dataset,source_key,headline,explanation
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-US01-EVENTS-EBIT-FX-EFFECT,2026-08,Entity Division,US01,Events,FX Translation,EBIT FX effect,Prior-year FX,EUR,1517.56,0.0,1517.56,0.003307,True,Low,False,constant_currency_analysis.csv,2026-08|US01|Events|ebit_fx_effect,FX translation increased us01 / events ebit by €1.5k.,Reported performance differs from the close translated at prior-year FX by €1.5k. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-US01-HARDWARE-EBIT-FX-EFFECT,2026-08,Entity Division,US01,Hardware,FX Translation,EBIT FX effect,Prior-year FX,EUR,2357.73,0.0,2357.73,0.003307,True,Low,False,constant_currency_analysis.csv,2026-08|US01|Hardware|ebit_fx_effect,FX translation increased us01 / hardware ebit by €2.4k.,Reported performance differs from the close translated at prior-year FX by €2.4k. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-US01-SOFTWARE-EBIT-FX-EFFECT,2026-08,Entity Division,US01,Software,FX Translation,EBIT FX effect,Prior-year FX,EUR,2007.58,0.0,2007.58,0.003307,True,Low,False,constant_currency_analysis.csv,2026-08|US01|Software|ebit_fx_effect,FX translation increased us01 / software ebit by €2.0k.,Reported performance differs from the close translated at prior-year FX by €2.0k. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-US01-EVENTS-REVENUE-FX-EFFECT,2026-08,Entity Division,US01,Events,FX Translation,Revenue FX effect,Prior-year FX,EUR,8467.52,0.0,8467.52,0.003307,True,Low,False,constant_currency_analysis.csv,2026-08|US01|Events|revenue_fx_effect,FX translation increased us01 / events revenue by €8.5k.,Reported performance differs from the close translated at prior-year FX by €8.5k. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-US01-HARDWARE-REVENUE-FX-EFFECT,2026-08,Entity Division,US01,Hardware,FX Translation,Revenue FX effect,Prior-year FX,EUR,17529.37,0.0,17529.37,0.003307,True,Low,False,constant_currency_analysis.csv,2026-08|US01|Hardware|revenue_fx_effect,FX translation increased us01 / hardware revenue by €17.5k.,Reported performance differs from the close translated at prior-year FX by €17.5k. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-US01-SOFTWARE-REVENUE-FX-EFFECT,2026-08,Entity Division,US01,Software,FX Translation,Revenue FX effect,Prior-year FX,EUR,3875.25,0.0,3875.25,0.003307,True,Low,False,constant_currency_analysis.csv,2026-08|US01|Software|revenue_fx_effect,FX translation increased us01 / software revenue by €3.9k.,Reported performance differs from the close translated at prior-year FX by €3.9k. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-MONTHLY-P-L-VS-BUDGET-ENTITY-DIVISION-ES01-HARDWARE-GROSS-PROFIT,2026-08,Entity Division,ES01,Hardware,Monthly P&L vs Budget,Gross profit,Budget,EUR,1326542.73,1325444.81,1097.92,0.000828,True,Low,False,budget_performance.csv,2026-08|ES01|Hardware|gross_profit,ES01 / Hardware gross profit exceeded budget by €1.1k.,Actual gross profit was €1.3m versus €1.3m budget. The variance represents 0.1% of the benchmark.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-DE01-HARDWARE-EBIT-FX-EFFECT,2026-08,Entity Division,DE01,Hardware,FX Translation,EBIT FX effect,Prior-year FX,EUR,0.0,0.0,0.0,0.0,True,Low,False,constant_currency_analysis.csv,2026-08|DE01|Hardware|ebit_fx_effect,FX translation increased de01 / hardware ebit by €0.,Reported performance differs from the close translated at prior-year FX by €0. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-DE01-SOFTWARE-EBIT-FX-EFFECT,2026-08,Entity Division,DE01,Software,FX Translation,EBIT FX effect,Prior-year FX,EUR,0.0,0.0,0.0,0.0,True,Low,False,constant_currency_analysis.csv,2026-08|DE01|Software|ebit_fx_effect,FX translation increased de01 / software ebit by €0.,Reported performance differs from the close translated at prior-year FX by €0. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-ES01-EVENTS-EBIT-FX-EFFECT,2026-08,Entity Division,ES01,Events,FX Translation,EBIT FX effect,Prior-year FX,EUR,0.0,0.0,0.0,0.0,True,Low,False,constant_currency_analysis.csv,2026-08|ES01|Events|ebit_fx_effect,FX translation increased es01 / events ebit by €0.,Reported performance differs from the close translated at prior-year FX by €0. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-ES01-HARDWARE-EBIT-FX-EFFECT,2026-08,Entity Division,ES01,Hardware,FX Translation,EBIT FX effect,Prior-year FX,EUR,0.0,0.0,0.0,0.0,True,Low,False,constant_currency_analysis.csv,2026-08|ES01|Hardware|ebit_fx_effect,FX translation increased es01 / hardware ebit by €0.,Reported performance differs from the close translated at prior-year FX by €0. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-ES01-SPARE-PARTS-EBIT-FX-EFFECT,2026-08,Entity Division,ES01,Spare Parts,FX Translation,EBIT FX effect,Prior-year FX,EUR,0.0,0.0,0.0,0.0,True,Low,False,constant_currency_analysis.csv,2026-08|ES01|Spare Parts|ebit_fx_effect,FX translation increased es01 / spare parts ebit by €0.,Reported performance differs from the close translated at prior-year FX by €0. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-CN01-HARDWARE-REVENUE-FX-EFFECT,2026-08,Entity Division,CN01,Hardware,FX Translation,Revenue FX effect,Prior-year FX,EUR,0.0,0.0,0.0,0.0,True,Low,False,constant_currency_analysis.csv,2026-08|CN01|Hardware|revenue_fx_effect,FX translation increased cn01 / hardware revenue by €0.,Reported performance differs from the close translated at prior-year FX by €0. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-CZ01-HARDWARE-REVENUE-FX-EFFECT,2026-08,Entity Division,CZ01,Hardware,FX Translation,Revenue FX effect,Prior-year FX,EUR,0.0,0.0,0.0,0.0,True,Low,False,constant_currency_analysis.csv,2026-08|CZ01|Hardware|revenue_fx_effect,FX translation increased cz01 / hardware revenue by €0.,Reported performance differs from the close translated at prior-year FX by €0. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-DE01-HARDWARE-REVENUE-FX-EFFECT,2026-08,Entity Division,DE01,Hardware,FX Translation,Revenue FX effect,Prior-year FX,EUR,0.0,0.0,0.0,0.0,True,Low,False,constant_currency_analysis.csv,2026-08|DE01|Hardware|revenue_fx_effect,FX translation increased de01 / hardware revenue by €0.,Reported performance differs from the close translated at prior-year FX by €0. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-DE01-SOFTWARE-REVENUE-FX-EFFECT,2026-08,Entity Division,DE01,Software,FX Translation,Revenue FX effect,Prior-year FX,EUR,0.0,0.0,0.0,0.0,True,Low,False,constant_currency_analysis.csv,2026-08|DE01|Software|revenue_fx_effect,FX translation increased de01 / software revenue by €0.,Reported performance differs from the close translated at prior-year FX by €0. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-ES01-EVENTS-REVENUE-FX-EFFECT,2026-08,Entity Division,ES01,Events,FX Translation,Revenue FX effect,Prior-year FX,EUR,0.0,0.0,0.0,0.0,True,Low,False,constant_currency_analysis.csv,2026-08|ES01|Events|revenue_fx_effect,FX translation increased es01 / events revenue by €0.,Reported performance differs from the close translated at prior-year FX by €0. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-ES01-HARDWARE-REVENUE-FX-EFFECT,2026-08,Entity Division,ES01,Hardware,FX Translation,Revenue FX effect,Prior-year FX,EUR,0.0,0.0,0.0,0.0,True,Low,False,constant_currency_analysis.csv,2026-08|ES01|Hardware|revenue_fx_effect,FX translation increased es01 / hardware revenue by €0.,Reported performance differs from the close translated at prior-year FX by €0. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-ENTITY-DIVISION-ES01-SPARE-PARTS-REVENUE-FX-EFFECT,2026-08,Entity Division,ES01,Spare Parts,FX Translation,Revenue FX effect,Prior-year FX,EUR,0.0,0.0,0.0,0.0,True,Low,False,constant_currency_analysis.csv,2026-08|ES01|Spare Parts|revenue_fx_effect,FX translation increased es01 / spare parts revenue by €0.,Reported performance differs from the close translated at prior-year FX by €0. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-MONTHLY-P-L-VS-BUDGET-ENTITY-DIVISION-CN01-HARDWARE-OPEX,2026-08,Entity Division,CN01,Hardware,Monthly P&L vs Budget,OPEX,Budget,EUR,0.0,0.0,0.0,0.0,True,Low,False,budget_performance.csv,2026-08|CN01|Hardware|opex,CN01 / Hardware OPEX was €0 below budget.,Actual opex was €0 versus €0 budget. The variance represents 0.0% of the benchmark.
REV-202608-MONTHLY-P-L-VS-BUDGET-ENTITY-DIVISION-CZ01-HARDWARE-OPEX,2026-08,Entity Division,CZ01,Hardware,Monthly P&L vs Budget,OPEX,Budget,EUR,0.0,0.0,0.0,0.0,True,Low,False,budget_performance.csv,2026-08|CZ01|Hardware|opex,CZ01 / Hardware OPEX was €0 below budget.,Actual opex was €0 versus €0 budget. The variance represents 0.0% of the benchmark.
REV-202608-MONTHLY-P-L-VS-BUDGET-ENTITY-DIVISION-CN01-HARDWARE-REVENUE,2026-08,Entity Division,CN01,Hardware,Monthly P&L vs Budget,Revenue,Budget,EUR,0.0,0.0,0.0,0.0,True,Low,False,budget_performance.csv,2026-08|CN01|Hardware|revenue,CN01 / Hardware revenue exceeded budget by €0.,Actual revenue was €0 versus €0 budget. The variance represents 0.0% of the benchmark.
REV-202608-MONTHLY-P-L-VS-BUDGET-ENTITY-DIVISION-CZ01-HARDWARE-REVENUE,2026-08,Entity Division,CZ01,Hardware,Monthly P&L vs Budget,Revenue,Budget,EUR,0.0,0.0,0.0,0.0,True,Low,False,budget_performance.csv,2026-08|CZ01|Hardware|revenue,CZ01 / Hardware revenue exceeded budget by €0.,Actual revenue was €0 versus €0 budget. The variance represents 0.0% of the benchmark.
REV-202608-MONTHLY-P-L-VS-BUDGET-GROUP-ALL-ALL-OPEX,2026-08,Group,All,All,Monthly P&L vs Budget,OPEX,Budget,EUR,4499655.16,3559257.56,940397.6,0.264212,False,Critical,True,budget_performance.csv,2026-08|All|All|opex,Group OPEX was €940.4k above budget.,Actual opex was €4.5m versus €3.6m budget. The variance represents 26.4% of the benchmark.
REV-202608-COMMERCIAL-DRIVERS-GROUP-ALL-ALL-MIX-EFFECT,2026-08,Group,All,All,Commercial Drivers,Mix effect,Prior year,EUR,-3016371.0072,0.0,-3016371.0072,0.095313,False,High,True,price_volume_mix.csv,2026-08|All|mix_effect,Group mix reduced year-on-year revenue by €3.0m.,"The mix effect explains €3.0m of the revenue bridge versus the prior year. Price, volume and mix reconcile exactly to the reported revenue change."
REV-202608-FORECAST-DISCIPLINE-GROUP-ALL-ALL-ONE-MONTH-REVENUE-MAPE,2026-08,Group,All,All,Forecast Discipline,One-month revenue MAPE,5% tolerance,Percent,0.1249,0.05,0.0749,0.074906,False,High,True,forecast_accuracy.csv,2026-08|horizon_1|abs_pct_error,"One-month revenue forecast error was 12.5%, above the 5.0% tolerance.",Mean absolute percentage error across 11 entity-division observations was 12.5%. The metric uses only forecasts created one month before the close.
REV-202608-FY-OUTLOOK-GROUP-ALL-ALL-FY-EBIT-OUTLOOK,2026-08,Group,All,All,FY Outlook,FY EBIT outlook,FY Budget,EUR,88677958.3767,95379387.71,-6701429.3333,0.070261,False,High,True,fy_plan_bridge.csv,2026-08|latest_fy_ebit,FY EBIT outlook is €6.7m below budget.,"Latest full-year outlook is €88.7m versus €95.4m budget, combining year-to-date actuals with the latest rolling forecast."
REV-202608-WORKFORCE-PRODUCTIVITY-GROUP-ALL-ALL-REVENUE-PER-FTE,2026-08,Group,All,All,Workforce Productivity,Revenue per FTE,Prior month,EUR/FTE,98476.4164,105446.3749,-6969.9585,0.0661,False,High,True,workforce_summary.csv,2026-08|revenue_per_fte,Revenue per FTE decreased by €7.0k month on month.,"The workforce schedule reports 98,476.4 versus 105,446.4 in 2026-07. FTE, payroll and recruitment cost roll forward from operating demand and attrition."
REV-202608-MONTHLY-P-L-VS-BUDGET-GROUP-ALL-ALL-EBIT,2026-08,Group,All,All,Monthly P&L vs Budget,EBIT,Budget,EUR,6244772.11,6532240.69,-287468.58,0.044008,False,Medium,False,budget_performance.csv,2026-08|All|All|ebit,Group ebit missed budget by €287.5k.,Actual ebit was €6.2m versus €6.5m budget. The variance represents 4.4% of the benchmark.
REV-202608-FX-TRANSLATION-GROUP-ALL-ALL-EBIT-FX-EFFECT,2026-08,Group,All,All,FX Translation,EBIT FX effect,Prior-year FX,EUR,-169930.25,0.0,-169930.25,0.026491,False,Low,False,constant_currency_analysis.csv,2026-08|All|All|ebit_fx_effect,FX translation reduced group ebit by €169.9k.,Reported performance differs from the close translated at prior-year FX by €169.9k. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-FX-TRANSLATION-GROUP-ALL-ALL-REVENUE-FX-EFFECT,2026-08,Group,All,All,FX Translation,Revenue FX effect,Prior-year FX,EUR,-418274.23,0.0,-418274.23,0.013045,False,Low,False,constant_currency_analysis.csv,2026-08|All|All|revenue_fx_effect,FX translation reduced group revenue by €418.3k.,Reported performance differs from the close translated at prior-year FX by €418.3k. This is a translation view and does not represent a cash remeasurement gain or loss.
REV-202608-WORKFORCE-PRODUCTIVITY-GROUP-ALL-ALL-ENDING-FTE,2026-08,Group,All,All,Workforce Productivity,Ending FTE,Prior month,FTE,320.423,322.3079,-1.8849,0.005848,False,Low,False,workforce_summary.csv,2026-08|ending_fte,Ending FTE decreased by 1.9 FTE month on month.,"The workforce schedule reports 320.4 versus 322.3 in 2026-07. FTE, payroll and recruitment cost roll forward from operating demand and attrition."
REV-202608-CASH-CONVERSION-GROUP-ALL-ALL-FREE-CASH-FLOW,2026-08,Group,All,All,Cash Conversion,Free cash flow,Prior month,EUR,11143286.02,7479855.15,3663430.87,0.489773,True,Critical,False,cash_flow.csv,2026-08|free_cash_flow,Free cash flow increased by €3.7m month on month.,"Free cash flow was €11.1m versus €7.5m in 2026-07, including operating cash generation and CAPEX."
REV-202608-COMMERCIAL-DRIVERS-GROUP-ALL-ALL-PRICE-EFFECT,2026-08,Group,All,All,Commercial Drivers,Price effect,Prior year,EUR,4441896.8686,0.0,4441896.8686,0.140358,True,High,False,price_volume_mix.csv,2026-08|All|price_effect,Group price added year-on-year revenue by €4.4m.,"The price effect explains €4.4m of the revenue bridge versus the prior year. Price, volume and mix reconcile exactly to the reported revenue change."
REV-202608-MONTHLY-P-L-VS-BUDGET-GROUP-ALL-ALL-REVENUE,2026-08,Group,All,All,Monthly P&L vs Budget,Revenue,Budget,EUR,31646903.11,28197795.09,3449108.02,0.122318,True,High,False,budget_performance.csv,2026-08|All|All|revenue,Group revenue exceeded budget by €3.4m.,Actual revenue was €31.6m versus €28.2m budget. The variance represents 12.2% of the benchmark.
REV-202608-CASH-CONVERSION-GROUP-ALL-ALL-NET-WORKING-CAPITAL-CHANGE,2026-08,Group,All,All,Cash Conversion,Net working capital change,Prior month,EUR,55586888.7741,60547646.52,-4960757.7459,0.081931,True,High,False,working_capital.csv,2026-08|net_working_capital,Net working capital released €5.0m month on month.,"Net working capital closed at €55.6m versus €60.5m in 2026-07. The movement is based on reconciled receivables, inventory and payables."
REV-202608-MONTHLY-P-L-VS-BUDGET-GROUP-ALL-ALL-GROSS-PROFIT,2026-08,Group,All,All,Monthly P&L vs Budget,Gross profit,Budget,EUR,11531232.82,10782851.08,748381.74,0.069405,True,High,False,budget_performance.csv,2026-08|All|All|gross_profit,Group gross profit exceeded budget by €748.4k.,Actual gross profit was €11.5m versus €10.8m budget. The variance represents 6.9% of the benchmark.
REV-202608-FY-OUTLOOK-GROUP-ALL-ALL-FY-REVENUE-OUTLOOK,2026-08,Group,All,All,FY Outlook,FY revenue outlook,FY Budget,EUR,425868076.88,405846836.4,20021240.48,0.049332,True,Medium,False,fy_plan_bridge.csv,2026-08|latest_fy_revenue,FY revenue outlook is €20.0m above budget.,"Latest full-year outlook is €425.9m versus €405.8m budget, combining year-to-date actuals with the latest rolling forecast."
REV-202608-COMMERCIAL-DRIVERS-GROUP-ALL-ALL-VOLUME-EFFECT,2026-08,Group,All,All,Commercial Drivers,Volume effect,Prior year,EUR,996454.5486,0.0,996454.5486,0.031487,True,Medium,False,price_volume_mix.csv,2026-08|All|volume_effect,Group volume added year-on-year revenue by €996.5k.,"The volume effect explains €996.5k of the revenue bridge versus the prior year. Price, volume and mix reconcile exactly to the reported revenue change."
REV-202608-WORKFORCE-PRODUCTIVITY-GROUP-ALL-ALL-PERSONNEL-COST,2026-08,Group,All,All,Workforce Productivity,Personnel cost,Prior month,EUR,3385851.94,3403177.09,-17325.15,0.005091,True,Low,False,workforce_summary.csv,2026-08|personnel_cost,Personnel cost decreased by €17.3k month on month.,"The workforce schedule reports 3,385,851.9 versus 3,403,177.1 in 2026-07. FTE, payroll and recruitment cost roll forward from operating demand and attrition."
