month,service_month,entity,division,customer,product,customer_segment,product_family,quality_tier,advance_amount,source_revenue,advance_share
2024-11,2024-12,JP01,Software,C056,SW-PLT-API-X,Core,Platform,Premium,3599.67,5434.29,0.6624
2024-11,2024-12,JP01,Software,C056,SW-PLT-CORE-E,Core,Platform,Essential,1516.19,4708.65,0.322
2024-11,2024-12,JP01,Software,C056,SW-PLT-EDGE-E,Core,Platform,Essential,1735.01,5388.22,0.322
2024-11,2024-12,JP01,Software,C056,SW-PLT-EDGE-X,Core,Platform,Premium,3386.13,5111.91,0.6624
2024-11,2024-12,JP01,Software,C056,SW-PLT-WF-E,Core,Platform,Essential,1625.6,5048.46,0.322
2024-11,2024-12,JP01,Software,C056,SW-PLT-WF-P,Core,Platform,Professional,2456.26,4854.27,0.5060000000000001
2024-11,2024-12,JP01,Software,C056,SW-PLT-WF-X,Core,Platform,Premium,3172.6,4789.56,0.6624
2024-11,2024-12,JP01,Software,C056,SW-SEC-CMP-P,Core,Security,Professional,2144.71,4332.74,0.49500000000000005
2024-11,2024-12,JP01,Software,C056,SW-SEC-CMP-X,Core,Security,Premium,2077.64,3206.23,0.648
2024-11,2024-12,JP01,Software,C056,SW-SEC-IAM-E,Core,Security,Essential,1312.66,4167.16,0.315
2024-11,2024-12,JP01,Software,C056,SW-SEC-IAM-P,Core,Security,Professional,1763.03,3561.67,0.49500000000000005
2024-11,2024-12,JP01,Software,C056,SW-SEC-IAM-X,Core,Security,Premium,3415.78,5271.26,0.648
2024-11,2024-12,JP01,Software,C056,SW-SEC-KMS-E,Core,Security,Essential,1502.1,4768.58,0.315
2024-11,2024-12,JP01,Software,C056,SW-SEC-PAM-E,Core,Security,Essential,1407.38,4467.87,0.315
2024-11,2024-12,JP01,Software,C056,SW-SEC-PAM-P,Core,Security,Professional,1890.26,3818.7,0.49500000000000005
2024-11,2024-12,JP01,Software,C057,SW-ANL-BI-E,Core,Analytics,Essential,1090.17,3708.07,0.294
2024-11,2024-12,JP01,Software,C057,SW-ANL-BI-P,Core,Analytics,Professional,2196.31,4753.92,0.462
2024-11,2024-12,JP01,Software,C057,SW-ANL-FIN-E,Core,Analytics,Essential,1168.84,3975.63,0.294
2024-11,2024-12,JP01,Software,C057,SW-ANL-OPS-E,Core,Analytics,Essential,1326.18,4510.83,0.294
2024-11,2024-12,JP01,Software,C057,SW-ANL-OPS-X,Core,Analytics,Premium,1725.5,2853.01,0.6048
2024-11,2024-12,JP01,Software,C057,SW-ANL-PRD-E,Core,Analytics,Essential,1247.51,4243.23,0.294
2024-11,2024-12,JP01,Software,C057,SW-AUT-INT-E,Core,Automation,Essential,1275.8,4445.29,0.287
2024-11,2024-12,JP01,Software,C057,SW-AUT-INT-P,Core,Automation,Professional,1713.53,3799.4,0.451
2024-11,2024-12,JP01,Software,C057,SW-AUT-INT-X,Core,Automation,Premium,1659.95,2811.56,0.5903999999999999
2024-11,2024-12,JP01,Software,C057,SW-AUT-MON-P,Core,Automation,Professional,1821.59,4039.0,0.451
2024-11,2024-12,JP01,Software,C057,SW-AUT-RPA-E,Core,Automation,Essential,1195.34,4164.95,0.287
2024-11,2024-12,JP01,Software,C057,SW-AUT-RPA-P,Core,Automation,Professional,1605.47,3559.8,0.451
2024-11,2024-12,JP01,Software,C057,SW-AUT-RPA-X,Core,Automation,Premium,1555.26,2634.25,0.5903999999999999
2024-11,2024-12,JP01,Software,C057,SW-PLT-API-E-NXT,Core,Platform,Essential,1991.99,6186.29,0.322
2024-11,2024-12,JP01,Software,C057,SW-PLT-CORE-E,Core,Platform,Essential,1516.19,4708.65,0.322
2024-11,2024-12,JP01,Software,C057,SW-PLT-CORE-X,Core,Platform,Premium,2959.06,4467.18,0.6624
2024-11,2024-12,JP01,Software,C057,SW-PLT-EDGE-E,Core,Platform,Essential,1301.26,4041.17,0.322
2024-11,2024-12,JP01,Software,C057,SW-PLT-EDGE-P,Core,Platform,Professional,1747.72,3454.0,0.5060000000000001
2024-11,2024-12,JP01,Software,C057,SW-SEC-IAM-X,Core,Security,Premium,1707.89,2635.63,0.648
2024-11,2024-12,JP01,Software,C057,SW-SEC-KMS-P,Core,Security,Professional,2017.48,4075.71,0.49500000000000005
2024-11,2024-12,JP01,Software,C057,SW-SEC-PAM-X,Core,Security,Premium,1831.14,2825.83,0.648
2024-11,2024-12,JP01,Software,C058,SW-ANL-BI-E,Core,Analytics,Essential,1090.17,3708.07,0.294
2024-11,2024-12,JP01,Software,C058,SW-ANL-BI-P,Core,Analytics,Professional,2196.31,4753.92,0.462
2024-11,2024-12,JP01,Software,C058,SW-ANL-OPS-E,Core,Analytics,Essential,1326.18,4510.83,0.294
2024-11,2024-12,JP01,Software,C058,SW-ANL-OPS-P,Core,Analytics,Professional,1781.2,3855.41,0.462
2024-11,2024-12,JP01,Software,C058,SW-ANL-PRD-E,Core,Analytics,Essential,1247.51,4243.23,0.294
2024-11,2024-12,JP01,Software,C058,SW-AUT-INT-P,Core,Automation,Professional,1713.53,3799.4,0.451
2024-11,2024-12,JP01,Software,C058,SW-AUT-MON-X,Core,Automation,Premium,1764.62,2988.86,0.5903999999999999
2024-11,2024-12,JP01,Software,C058,SW-AUT-RPA-E,Core,Automation,Essential,1593.79,5553.27,0.287
2024-11,2024-12,JP01,Software,C058,SW-PLT-API-P,Core,Platform,Professional,1857.94,3671.82,0.5060000000000001
2024-11,2024-12,JP01,Software,C058,SW-PLT-EDGE-X,Core,Platform,Premium,3386.13,5111.91,0.6624
2024-11,2024-12,JP01,Software,C058,SW-PLT-WF-E,Core,Platform,Essential,1625.6,5048.46,0.322
2024-11,2024-12,JP01,Software,C058,SW-PLT-WF-P,Core,Platform,Professional,1637.51,3236.18,0.5060000000000001
2024-11,2024-12,JP01,Software,C058,SW-PLT-WF-X,Core,Platform,Premium,3172.6,4789.56,0.6624
2024-11,2024-12,JP01,Software,C058,SW-SEC-IAM-E,Core,Security,Essential,1312.66,4167.16,0.315
2024-11,2024-12,JP01,Software,C058,SW-SEC-IAM-X,Core,Security,Premium,1707.89,2635.63,0.648
2024-11,2024-12,JP01,Software,C058,SW-SEC-KMS-E,Core,Security,Essential,1502.1,4768.58,0.315
2024-11,2024-12,JP01,Software,C058,SW-SEC-KMS-P,Core,Security,Professional,2017.48,4075.71,0.49500000000000005
2024-11,2024-12,JP01,Software,C058,SW-SEC-KMS-X,Core,Security,Premium,1954.39,3016.04,0.648
2024-11,2024-12,JP01,Software,C058,SW-SEC-PAM-E,Core,Security,Essential,1407.38,4467.87,0.315
2024-11,2024-12,JP01,Software,C058,SW-SEC-PAM-P,Core,Security,Professional,1890.26,3818.7,0.49500000000000005
2024-11,2024-12,JP01,Software,C058,SW-SEC-PAM-X,Core,Security,Premium,1831.14,2825.83,0.648
2024-11,2024-12,JP01,Software,C059,SW-ANL-FIN-E,Growth,Analytics,Essential,336.6,1325.21,0.254
2024-11,2024-12,JP01,Software,C059,SW-ANL-FIN-P,Growth,Analytics,Professional,716.97,1698.99,0.42200000000000004
2024-11,2024-12,JP01,Software,C059,SW-ANL-OPS-X,Growth,Analytics,Premium,1611.38,2853.01,0.5648
2024-11,2024-12,JP01,Software,C059,SW-ANL-PRD-E,Growth,Analytics,Essential,359.26,1414.41,0.254
2024-11,2024-12,JP01,Software,C059,SW-ANL-PRD-P,Growth,Analytics,Professional,765.23,1813.35,0.42200000000000004
2024-11,2024-12,JP01,Software,C059,SW-AUT-INT-E,Growth,Automation,Essential,365.99,1481.76,0.24699999999999997
2024-11,2024-12,JP01,Software,C059,SW-AUT-MON-E,Growth,Automation,Essential,389.08,1575.21,0.24699999999999997
2024-11,2024-12,JP01,Software,C059,SW-AUT-MON-P,Growth,Automation,Professional,830.01,2019.5,0.41100000000000003
2024-11,2024-12,JP01,Software,C059,SW-AUT-ORC-P,Growth,Automation,Professional,682.3,1660.1,0.41100000000000003
2024-11,2024-12,JP01,Software,C059,SW-AUT-ORC-X,Growth,Automation,Premium,1352.31,2456.95,0.5503999999999999
2024-11,2024-12,JP01,Software,C059,SW-AUT-RPA-E,Growth,Automation,Essential,342.92,1388.32,0.24699999999999997
2024-11,2024-12,JP01,Software,C059,SW-AUT-RPA-X,Growth,Automation,Premium,1449.89,2634.25,0.5503999999999999
2024-11,2024-12,JP01,Software,C059,SW-PLT-API-P,Growth,Platform,Professional,855.53,1835.91,0.46600000000000014
2024-11,2024-12,JP01,Software,C059,SW-PLT-CORE-E,Growth,Platform,Essential,663.92,2354.33,0.28200000000000003
2024-11,2024-12,JP01,Software,C059,SW-PLT-CORE-X,Growth,Platform,Premium,1390.19,2233.59,0.6224
2024-11,2024-12,JP01,Software,C059,SW-PLT-EDGE-E,Growth,Platform,Essential,759.74,2694.11,0.28200000000000003
2024-11,2024-12,JP01,Software,C059,SW-PLT-EDGE-P,Growth,Platform,Professional,804.78,1727.0,0.46600000000000014
2024-11,2024-12,JP01,Software,C059,SW-PLT-EDGE-X,Growth,Platform,Premium,1590.83,2555.96,0.6224
2024-11,2024-12,JP01,Software,C059,SW-PLT-WF-P,Growth,Platform,Professional,754.03,1618.09,0.46600000000000014
2024-11,2024-12,JP01,Software,C059,SW-SEC-IAM-P,Growth,Security,Professional,810.28,1780.83,0.45500000000000007
2024-11,2024-12,JP01,Software,C059,SW-SEC-IAM-X,Growth,Security,Premium,1602.46,2635.63,0.608
2024-11,2024-12,JP01,Software,C059,SW-SEC-KMS-E,Growth,Security,Essential,437.12,1589.53,0.275
2024-11,2024-12,JP01,Software,C059,SW-SEC-KMS-P,Growth,Security,Professional,927.23,2037.86,0.45500000000000007
2024-11,2024-12,JP01,Software,C059,SW-SEC-PAM-E,Growth,Security,Essential,409.55,1489.29,0.275
2024-11,2024-12,US01,Events,C048,EV-EXP-FOR-E,Growth,Customer Experience,Essential,58345.87,162071.87,0.36000000000000004
2024-11,2024-12,US01,Events,C049,EV-DEP-COM-P,Strategic,Deployment & Integration,Professional,88318.99,205392.99,0.43
2024-11,2024-12,US01,Events,C049,EV-EXP-USR-X,Strategic,Customer Experience,Premium,157545.37,328219.52,0.48000000000000004
2024-11,2024-12,US01,Events,C049,EV-MNG-RDS-X,Strategic,Managed Programs,Premium,173856.89,457518.12,0.38
2024-11,2024-12,US01,Events,C049,EV-TRN-CRT-E,Strategic,Training & Enablement,Essential,29172.94,88402.84,0.33
2024-11,2024-12,US01,Events,C049,EV-TRN-TEC-X,Strategic,Training & Enablement,Premium,59079.51,179028.83,0.33
2024-11,2024-12,US01,Events,C050,EV-DEP-MIG-P,Growth,Deployment & Integration,Professional,59894.68,193208.66,0.31
2024-11,2024-12,US01,Events,C050,EV-TRN-OPR-E-NXT,Growth,Training & Enablement,Essential,18700.26,89048.87,0.21
2024-11,2024-12,US01,Events,C052,EV-DEP-MIG-E,Growth,Deployment & Integration,Essential,46717.86,150702.76,0.31
2024-11,2024-12,US01,Events,C052,EV-EXP-FOR-E,Growth,Customer Experience,Essential,58345.87,162071.87,0.36000000000000004
2024-11,2024-12,US01,Events,C052,EV-MNG-PRT-E,Growth,Managed Programs,Essential,27392.6,105356.16,0.26
2024-11,2024-12,US01,Software,C034,SW-ANL-BI-E,Growth,Analytics,Essential,941.85,3708.07,0.254
2024-11,2024-12,US01,Software,C034,SW-ANL-BI-P,Growth,Analytics,Professional,1337.44,3169.28,0.42200000000000004
2024-11,2024-12,US01,Software,C034,SW-ANL-FIN-E,Growth,Analytics,Essential,673.21,2650.42,0.254
2024-11,2024-12,US01,Software,C034,SW-ANL-FIN-P,Growth,Analytics,Professional,1433.95,3397.99,0.42200000000000004
2024-11,2024-12,US01,Software,C034,SW-ANL-FIN-X,Growth,Analytics,Premium,1420.2,2514.52,0.5648
2024-11,2024-12,US01,Software,C034,SW-ANL-OPS-E,Growth,Analytics,Essential,763.83,3007.22,0.254
2024-11,2024-12,US01,Software,C034,SW-ANL-OPS-P,Growth,Analytics,Professional,1626.98,3855.41,0.42200000000000004
2024-11,2024-12,US01,Software,C034,SW-ANL-OPS-X,Growth,Analytics,Premium,1611.38,2853.01,0.5648
2024-11,2024-12,US01,Software,C034,SW-ANL-PRD-E,Growth,Analytics,Essential,1077.78,4243.23,0.254
2024-11,2024-12,US01,Software,C034,SW-ANL-PRD-X,Growth,Analytics,Premium,1515.79,2683.76,0.5648
2024-11,2024-12,US01,Software,C034,SW-AUT-INT-X,Growth,Automation,Premium,1547.48,2811.56,0.5503999999999999
2024-11,2024-12,US01,Software,C034,SW-AUT-MON-E,Growth,Automation,Essential,778.15,3150.42,0.24699999999999997
2024-11,2024-12,US01,Software,C034,SW-AUT-MON-X,Growth,Automation,Premium,1645.07,2988.86,0.5503999999999999
2024-11,2024-12,US01,Software,C034,SW-AUT-ORC-E,Growth,Automation,Essential,639.67,2589.74,0.24699999999999997
2024-11,2024-12,US01,Software,C034,SW-AUT-ORC-P,Growth,Automation,Professional,1364.6,3320.2,0.41100000000000003
2024-11,2024-12,US01,Software,C034,SW-AUT-RPA-E,Growth,Automation,Essential,1028.74,4164.95,0.24699999999999997
2024-11,2024-12,US01,Software,C034,SW-AUT-RPA-P,Growth,Automation,Professional,1463.08,3559.8,0.41100000000000003
2024-11,2024-12,US01,Software,C034,SW-PLT-CORE-X,Growth,Platform,Premium,1390.19,2233.59,0.6224
2024-11,2024-12,US01,Software,C034,SW-PLT-EDGE-E,Growth,Platform,Essential,1139.61,4041.17,0.28200000000000003
2024-11,2024-12,US01,Software,C034,SW-PLT-WF-P,Growth,Platform,Professional,1508.06,3236.18,0.46600000000000014
2024-11,2024-12,US01,Software,C034,SW-SEC-CMP-P,Growth,Security,Professional,1971.4,4332.74,0.45500000000000007
2024-11,2024-12,US01,Software,C034,SW-SEC-IAM-E,Growth,Security,Essential,763.98,2778.11,0.275
2024-11,2024-12,US01,Software,C034,SW-SEC-IAM-P,Growth,Security,Professional,1620.56,3561.67,0.45500000000000007
2024-11,2024-12,US01,Software,C034,SW-SEC-KMS-P,Growth,Security,Professional,927.23,2037.86,0.45500000000000007
2024-11,2024-12,US01,Software,C034,SW-SEC-PAM-E,Growth,Security,Essential,819.11,2978.58,0.275
2024-11,2024-12,US01,Software,C034,SW-SEC-PAM-P,Growth,Security,Professional,1737.51,3818.7,0.45500000000000007
2024-11,2024-12,US01,Software,C034,SW-SEC-PAM-X,Growth,Security,Premium,1718.1,2825.83,0.608
2024-11,2024-12,US01,Software,C035,SW-ANL-BI-P,Core,Analytics,Professional,2196.31,4753.92,0.462
2024-11,2024-12,US01,Software,C035,SW-ANL-BI-X,Core,Analytics,Premium,2836.83,4690.53,0.6048
2024-11,2024-12,US01,Software,C035,SW-ANL-OPS-E,Core,Analytics,Essential,1326.18,4510.83,0.294
2024-11,2024-12,US01,Software,C035,SW-ANL-PRD-P,Core,Analytics,Professional,2513.3,5440.05,0.462
2024-11,2024-12,US01,Software,C035,SW-AUT-INT-P,Core,Automation,Professional,2570.29,5699.1,0.451
2024-11,2024-12,US01,Software,C035,SW-AUT-MON-E,Core,Automation,Essential,1356.26,4725.63,0.287
2024-11,2024-12,US01,Software,C035,SW-AUT-MON-P,Core,Automation,Professional,1821.59,4039.0,0.451
2024-11,2024-12,US01,Software,C035,SW-AUT-MON-X,Core,Automation,Premium,1764.62,2988.86,0.5903999999999999
2024-11,2024-12,US01,Software,C035,SW-AUT-RPA-E,Core,Automation,Essential,1195.34,4164.95,0.287
2024-11,2024-12,US01,Software,C035,SW-PLT-API-E-NXT,Core,Platform,Essential,1991.99,6186.29,0.322
2024-11,2024-12,US01,Software,C035,SW-PLT-CORE-E,Core,Platform,Essential,1516.19,4708.65,0.322
2024-11,2024-12,US01,Software,C035,SW-PLT-EDGE-E,Core,Platform,Essential,1735.01,5388.22,0.322
2024-11,2024-12,US01,Software,C035,SW-PLT-EDGE-P,Core,Platform,Professional,2621.59,5181.0,0.5060000000000001
2024-11,2024-12,US01,Software,C035,SW-SEC-CMP-P,Core,Security,Professional,2144.71,4332.74,0.49500000000000005
2024-11,2024-12,US01,Software,C035,SW-SEC-IAM-E,Core,Security,Essential,1750.21,5556.21,0.315
2024-11,2024-12,US01,Software,C035,SW-SEC-IAM-X,Core,Security,Premium,1707.89,2635.63,0.648
2024-11,2024-12,US01,Software,C035,SW-SEC-KMS-E,Core,Security,Essential,1502.1,4768.58,0.315
2024-11,2024-12,US01,Software,C035,SW-SEC-KMS-X,Core,Security,Premium,1954.39,3016.04,0.648
2024-11,2024-12,US01,Software,C035,SW-SEC-PAM-E,Core,Security,Essential,1407.38,4467.87,0.315
2024-11,2024-12,US01,Software,C035,SW-SEC-PAM-P,Core,Security,Professional,1890.26,3818.7,0.49500000000000005
2024-11,2024-12,US01,Software,C036,SW-ANL-BI-E,Growth,Analytics,Essential,941.85,3708.07,0.254
2024-11,2024-12,US01,Software,C036,SW-ANL-FIN-E,Growth,Analytics,Essential,1009.81,3975.63,0.254
2024-11,2024-12,US01,Software,C036,SW-ANL-FIN-X,Growth,Analytics,Premium,1420.2,2514.52,0.5648
2024-11,2024-12,US01,Software,C036,SW-ANL-OPS-E,Growth,Analytics,Essential,763.83,3007.22,0.254
2024-11,2024-12,US01,Software,C036,SW-ANL-PRD-P,Growth,Analytics,Professional,1530.47,3626.7,0.42200000000000004
2024-11,2024-12,US01,Software,C036,SW-AUT-INT-P,Growth,Automation,Professional,1561.55,3799.4,0.41100000000000003
2024-11,2024-12,US01,Software,C036,SW-AUT-MON-E,Growth,Automation,Essential,778.15,3150.42,0.24699999999999997
2024-11,2024-12,US01,Software,C036,SW-AUT-MON-P,Growth,Automation,Professional,1660.03,4039.0,0.41100000000000003
2024-11,2024-12,US01,Software,C036,SW-AUT-ORC-E,Growth,Automation,Essential,959.5,3884.61,0.24699999999999997
2024-11,2024-12,US01,Software,C036,SW-AUT-ORC-P,Growth,Automation,Professional,1364.6,3320.2,0.41100000000000003
2024-11,2024-12,US01,Software,C036,SW-AUT-RPA-E,Growth,Automation,Essential,1028.74,4164.95,0.24699999999999997
2024-11,2024-12,US01,Software,C036,SW-PLT-API-E-NXT,Growth,Platform,Essential,1308.4,4639.72,0.28200000000000003
2024-11,2024-12,US01,Software,C036,SW-PLT-API-P,Growth,Platform,Professional,1711.07,3671.82,0.46600000000000014
2024-11,2024-12,US01,Software,C036,SW-PLT-CORE-P,Growth,Platform,Professional,1406.56,3018.36,0.46600000000000014
2024-11,2024-12,US01,Software,C036,SW-PLT-EDGE-E,Growth,Platform,Essential,1139.61,4041.17,0.28200000000000003
2024-11,2024-12,US01,Software,C036,SW-PLT-EDGE-X,Growth,Platform,Premium,1590.83,2555.96,0.6224
2024-11,2024-12,US01,Software,C036,SW-PLT-WF-E,Growth,Platform,Essential,1067.75,3786.34,0.28200000000000003
2024-11,2024-12,US01,Software,C036,SW-SEC-IAM-P,Growth,Security,Professional,1620.56,3561.67,0.45500000000000007
2024-11,2024-12,US01,Software,C036,SW-SEC-KMS-E,Growth,Security,Essential,874.24,3179.06,0.275
2024-11,2024-12,US01,Software,C036,SW-SEC-KMS-X,Growth,Security,Premium,1833.75,3016.04,0.608
2024-11,2024-12,US01,Software,C036,SW-SEC-PAM-E,Growth,Security,Essential,1228.66,4467.87,0.275
2024-11,2024-12,US01,Software,C037,SW-ANL-BI-E,Core,Analytics,Essential,1453.56,4944.09,0.294
2024-11,2024-12,US01,Software,C037,SW-ANL-BI-P,Core,Analytics,Professional,2196.31,4753.92,0.462
2024-11,2024-12,US01,Software,C037,SW-ANL-FIN-E,Core,Analytics,Essential,1168.84,3975.63,0.294
2024-11,2024-12,US01,Software,C037,SW-ANL-OPS-P,Core,Analytics,Professional,1781.2,3855.41,0.462
2024-11,2024-12,US01,Software,C037,SW-ANL-OPS-X,Core,Analytics,Premium,1725.5,2853.01,0.6048
2024-11,2024-12,US01,Software,C037,SW-ANL-PRD-E,Core,Analytics,Essential,1663.35,5657.64,0.294
2024-11,2024-12,US01,Software,C037,SW-AUT-INT-E,Core,Automation,Essential,1275.8,4445.29,0.287
2024-11,2024-12,US01,Software,C037,SW-AUT-INT-P,Core,Automation,Professional,1713.53,3799.4,0.451
2024-11,2024-12,US01,Software,C037,SW-AUT-MON-E,Core,Automation,Essential,1356.26,4725.63,0.287
2024-11,2024-12,US01,Software,C037,SW-AUT-MON-P,Core,Automation,Professional,1821.59,4039.0,0.451
2024-11,2024-12,US01,Software,C037,SW-AUT-MON-X,Core,Automation,Premium,1764.62,2988.86,0.5903999999999999
2024-11,2024-12,US01,Software,C037,SW-AUT-ORC-E,Core,Automation,Essential,1114.88,3884.61,0.287
2024-11,2024-12,US01,Software,C037,SW-AUT-ORC-P,Core,Automation,Professional,2246.11,4980.29,0.451
2024-11,2024-12,US01,Software,C037,SW-AUT-RPA-E,Core,Automation,Essential,1195.34,4164.95,0.287
2024-11,2024-12,US01,Software,C037,SW-AUT-RPA-P,Core,Automation,Professional,2408.2,5339.7,0.451
2024-11,2024-12,US01,Software,C037,SW-AUT-RPA-X,Core,Automation,Premium,1555.26,2634.25,0.5903999999999999
2024-11,2024-12,US01,Software,C037,SW-PLT-API-E-NXT,Core,Platform,Essential,1991.99,6186.29,0.322
2024-11,2024-12,US01,Software,C037,SW-PLT-API-P,Core,Platform,Professional,2786.91,5507.73,0.5060000000000001
2024-11,2024-12,US01,Software,C037,SW-PLT-API-X,Core,Platform,Premium,1799.83,2717.14,0.6624
2024-11,2024-12,US01,Software,C037,SW-PLT-CORE-X,Core,Platform,Premium,2959.06,4467.18,0.6624
2024-11,2024-12,US01,Software,C037,SW-PLT-EDGE-E,Core,Platform,Essential,1301.26,4041.17,0.322
2024-11,2024-12,US01,Software,C037,SW-PLT-WF-E,Core,Platform,Essential,1625.6,5048.46,0.322
2024-11,2024-12,US01,Software,C037,SW-PLT-WF-P,Core,Platform,Professional,2456.26,4854.27,0.5060000000000001
2024-11,2024-12,US01,Software,C037,SW-SEC-CMP-P,Core,Security,Professional,2144.71,4332.74,0.49500000000000005
2024-11,2024-12,US01,Software,C037,SW-SEC-IAM-E,Core,Security,Essential,1312.66,4167.16,0.315
2024-11,2024-12,US01,Software,C037,SW-SEC-KMS-E,Core,Security,Essential,1502.1,4768.58,0.315
2024-11,2024-12,US01,Software,C037,SW-SEC-PAM-E,Core,Security,Essential,1407.38,4467.87,0.315
2024-11,2024-12,US01,Software,C037,SW-SEC-PAM-X,Core,Security,Premium,1831.14,2825.83,0.648
2024-11,2024-12,US01,Software,C038,SW-ANL-FIN-E,Strategic,Analytics,Essential,3469.4,9276.48,0.374
2024-11,2024-12,US01,Software,C038,SW-ANL-FIN-X,Strategic,Analytics,Premium,5165.82,7543.55,0.6848
2024-11,2024-12,US01,Software,C038,SW-ANL-OPS-E,Strategic,Analytics,Essential,3374.1,9021.65,0.374
2024-11,2024-12,US01,Software,C038,SW-ANL-OPS-P,Strategic,Analytics,Professional,5224.08,9638.53,0.542
2024-11,2024-12,US01,Software,C038,SW-ANL-PRD-X,Strategic,Analytics,Premium,5513.51,8051.27,0.6848
2024-11,2024-12,US01,Software,C038,SW-AUT-INT-E,Strategic,Automation,Essential,3262.84,8890.58,0.367
2024-11,2024-12,US01,Software,C038,SW-AUT-INT-P,Strategic,Automation,Professional,4034.96,7598.8,0.531
2024-11,2024-12,US01,Software,C038,SW-AUT-INT-X,Strategic,Automation,Premium,5654.6,8434.67,0.6703999999999999
2024-11,2024-12,US01,Software,C038,SW-AUT-MON-E,Strategic,Automation,Essential,2890.51,7876.05,0.367
2024-11,2024-12,US01,Software,C038,SW-AUT-MON-P,Strategic,Automation,Professional,4289.42,8078.0,0.531
2024-11,2024-12,US01,Software,C038,SW-AUT-ORC-P,Strategic,Automation,Professional,4407.56,8300.49,0.531
2024-11,2024-12,US01,Software,C038,SW-AUT-RPA-E,Strategic,Automation,Essential,3566.59,9718.22,0.367
2024-11,2024-12,US01,Software,C038,SW-PLT-API-X,Strategic,Platform,Premium,6051.62,8151.43,0.7424
2024-11,2024-12,US01,Software,C038,SW-PLT-CORE-E,Strategic,Platform,Essential,4258.97,10594.46,0.402
2024-11,2024-12,US01,Software,C038,SW-PLT-CORE-P,Strategic,Platform,Professional,5306.28,9055.08,0.5860000000000001
2024-11,2024-12,US01,Software,C038,SW-PLT-CORE-X,Strategic,Platform,Premium,4974.65,6700.77,0.7424
2024-11,2024-12,US01,Software,C038,SW-PLT-EDGE-E,Strategic,Platform,Essential,4332.13,10776.45,0.402
2024-11,2024-12,US01,Software,C038,SW-PLT-EDGE-P,Strategic,Platform,Professional,5060.11,8635.0,0.5860000000000001
2024-11,2024-12,US01,Software,C038,SW-PLT-WF-E,Strategic,Platform,Essential,4058.96,10096.92,0.402
2024-11,2024-12,US01,Software,C038,SW-PLT-WF-P,Strategic,Platform,Professional,5689.2,9708.54,0.5860000000000001
2024-11,2024-12,US01,Software,C038,SW-PLT-WF-X,Strategic,Platform,Premium,5333.65,7184.33,0.7424
2024-11,2024-12,US01,Software,C038,SW-SEC-CMP-P,Strategic,Security,Professional,4982.66,8665.49,0.5750000000000001
2024-11,2024-12,US01,Software,C038,SW-SEC-IAM-E,Strategic,Security,Essential,3840.73,9723.37,0.395
2024-11,2024-12,US01,Software,C038,SW-SEC-IAM-P,Strategic,Security,Professional,5119.9,8904.17,0.5750000000000001
2024-11,2024-12,US01,Software,C038,SW-SEC-IAM-X,Strategic,Security,Premium,5756.22,7906.89,0.728
2024-11,2024-12,US01,Software,C038,SW-SEC-KMS-E,Strategic,Security,Essential,3139.32,7947.64,0.395
2024-11,2024-12,US01,Software,C038,SW-SEC-KMS-P,Strategic,Security,Professional,4687.07,8151.42,0.5750000000000001
2024-11,2024-12,US01,Software,C038,SW-SEC-KMS-X,Strategic,Security,Premium,6587.02,9048.11,0.728
2024-11,2024-12,US01,Software,C038,SW-SEC-PAM-P,Strategic,Security,Professional,5489.38,9546.75,0.5750000000000001
2024-11,2024-12,US01,Software,C039,SW-ANL-FIN-X,Strategic,Analytics,Premium,5165.82,7543.55,0.6848
2024-11,2024-12,US01,Software,C039,SW-ANL-OPS-E,Strategic,Analytics,Essential,3374.1,9021.65,0.374
2024-11,2024-12,US01,Software,C039,SW-ANL-OPS-P,Strategic,Analytics,Professional,4179.26,7710.82,0.542
2024-11,2024-12,US01,Software,C039,SW-ANL-PRD-P,Strategic,Analytics,Professional,4914.18,9066.75,0.542
2024-11,2024-12,US01,Software,C039,SW-ANL-PRD-X,Strategic,Analytics,Premium,5513.51,8051.27,0.6848
2024-11,2024-12,US01,Software,C039,SW-AUT-INT-E,Strategic,Automation,Essential,2719.04,7408.82,0.367
2024-11,2024-12,US01,Software,C039,SW-AUT-ORC-P,Strategic,Automation,Professional,4407.56,8300.49,0.531
2024-11,2024-12,US01,Software,C039,SW-AUT-RPA-P,Strategic,Automation,Professional,4725.63,8899.5,0.531
2024-11,2024-12,US01,Software,C039,SW-PLT-API-E-NXT,Strategic,Platform,Essential,4352.06,10826.01,0.402
2024-11,2024-12,US01,Software,C039,SW-PLT-API-P,Strategic,Platform,Professional,5379.22,9179.55,0.5860000000000001
2024-11,2024-12,US01,Software,C039,SW-PLT-API-X,Strategic,Platform,Premium,6051.62,8151.43,0.7424
2024-11,2024-12,US01,Software,C039,SW-PLT-CORE-E,Strategic,Platform,Essential,3312.54,8240.14,0.402
2024-11,2024-12,US01,Software,C039,SW-PLT-CORE-X,Strategic,Platform,Premium,4974.65,6700.77,0.7424
2024-11,2024-12,US01,Software,C039,SW-PLT-WF-E,Strategic,Platform,Essential,3551.59,8834.8,0.402
2024-11,2024-12,US01,Software,C039,SW-PLT-WF-P,Strategic,Platform,Professional,5689.2,9708.54,0.5860000000000001
2024-11,2024-12,US01,Software,C039,SW-SEC-CMP-P,Strategic,Security,Professional,4982.66,8665.49,0.5750000000000001
