month,entity,division,journal_id,journal_type,account,debit,credit,counterparty,description,cash_flow_category,product,customer
2025-12,JP01,Software,ECLCLOSE-2025-12-JP01-Software,closing,6050_CREDIT_LOSS_EXPENSE,0.0,23.51,PROVISION,Close Expected credit loss allowance,,,
2025-12,JP01,Software,ECLCLOSE-2025-12-JP01-Software,closing,3200_RETAINED_EARNINGS,23.51,0.0,PROVISION,Close Expected credit loss allowance,,,
2025-12,JP01,Spare Parts,ECL-2025-12-JP01-SpareParts,provision,6050_CREDIT_LOSS_EXPENSE,601.86,0.0,PROVISION,Expected credit loss allowance,,,
2025-12,JP01,Spare Parts,ECL-2025-12-JP01-SpareParts,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,601.86,PROVISION,Expected credit loss allowance,,,
2025-12,JP01,Spare Parts,ECLCLOSE-2025-12-JP01-SpareParts,closing,6050_CREDIT_LOSS_EXPENSE,0.0,601.86,PROVISION,Close Expected credit loss allowance,,,
2025-12,JP01,Spare Parts,ECLCLOSE-2025-12-JP01-SpareParts,closing,3200_RETAINED_EARNINGS,601.86,0.0,PROVISION,Close Expected credit loss allowance,,,
2025-12,US01,Events,ECL-2025-12-US01-Events,provision_release,1190_CREDIT_LOSS_ALLOWANCE,255.45,0.0,PROVISION,Release Expected credit loss allowance,,,
2025-12,US01,Events,ECL-2025-12-US01-Events,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,255.45,PROVISION,Release Expected credit loss allowance,,,
2025-12,US01,Events,ECLCLOSE-2025-12-US01-Events,closing,6050_CREDIT_LOSS_EXPENSE,255.45,0.0,PROVISION,Close release Expected credit loss allowance,,,
2025-12,US01,Events,ECLCLOSE-2025-12-US01-Events,closing,3200_RETAINED_EARNINGS,0.0,255.45,PROVISION,Close release Expected credit loss allowance,,,
2025-12,US01,Hardware,ECL-2025-12-US01-Hardware,provision,6050_CREDIT_LOSS_EXPENSE,709.15,0.0,PROVISION,Expected credit loss allowance,,,
2025-12,US01,Hardware,ECL-2025-12-US01-Hardware,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,709.15,PROVISION,Expected credit loss allowance,,,
2025-12,US01,Hardware,ECLCLOSE-2025-12-US01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,0.0,709.15,PROVISION,Close Expected credit loss allowance,,,
2025-12,US01,Hardware,ECLCLOSE-2025-12-US01-Hardware,closing,3200_RETAINED_EARNINGS,709.15,0.0,PROVISION,Close Expected credit loss allowance,,,
2025-12,US01,Software,ECL-2025-12-US01-Software,provision,6050_CREDIT_LOSS_EXPENSE,56.6,0.0,PROVISION,Expected credit loss allowance,,,
2025-12,US01,Software,ECL-2025-12-US01-Software,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,56.6,PROVISION,Expected credit loss allowance,,,
2025-12,US01,Software,ECLCLOSE-2025-12-US01-Software,closing,6050_CREDIT_LOSS_EXPENSE,0.0,56.6,PROVISION,Close Expected credit loss allowance,,,
2025-12,US01,Software,ECLCLOSE-2025-12-US01-Software,closing,3200_RETAINED_EARNINGS,56.6,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-01,DE01,Hardware,ECL-2026-01-DE01-Hardware,provision_release,1190_CREDIT_LOSS_ALLOWANCE,5047.84,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-01,DE01,Hardware,ECL-2026-01-DE01-Hardware,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,5047.84,PROVISION,Release Expected credit loss allowance,,,
2026-01,DE01,Hardware,ECLCLOSE-2026-01-DE01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,5047.84,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-01,DE01,Hardware,ECLCLOSE-2026-01-DE01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,5047.84,PROVISION,Close release Expected credit loss allowance,,,
2026-01,DE01,Software,ECL-2026-01-DE01-Software,provision_release,1190_CREDIT_LOSS_ALLOWANCE,12.05,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-01,DE01,Software,ECL-2026-01-DE01-Software,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,12.05,PROVISION,Release Expected credit loss allowance,,,
2026-01,DE01,Software,ECLCLOSE-2026-01-DE01-Software,closing,6050_CREDIT_LOSS_EXPENSE,12.05,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-01,DE01,Software,ECLCLOSE-2026-01-DE01-Software,closing,3200_RETAINED_EARNINGS,0.0,12.05,PROVISION,Close release Expected credit loss allowance,,,
2026-01,ES01,Events,ECL-2026-01-ES01-Events,provision_release,1190_CREDIT_LOSS_ALLOWANCE,4057.18,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-01,ES01,Events,ECL-2026-01-ES01-Events,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,4057.18,PROVISION,Release Expected credit loss allowance,,,
2026-01,ES01,Events,ECLCLOSE-2026-01-ES01-Events,closing,6050_CREDIT_LOSS_EXPENSE,4057.18,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-01,ES01,Events,ECLCLOSE-2026-01-ES01-Events,closing,3200_RETAINED_EARNINGS,0.0,4057.18,PROVISION,Close release Expected credit loss allowance,,,
2026-01,ES01,Hardware,ECL-2026-01-ES01-Hardware,provision_release,1190_CREDIT_LOSS_ALLOWANCE,3702.83,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-01,ES01,Hardware,ECL-2026-01-ES01-Hardware,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,3702.83,PROVISION,Release Expected credit loss allowance,,,
2026-01,ES01,Hardware,ECLCLOSE-2026-01-ES01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,3702.83,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-01,ES01,Hardware,ECLCLOSE-2026-01-ES01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,3702.83,PROVISION,Close release Expected credit loss allowance,,,
2026-01,ES01,Spare Parts,ECL-2026-01-ES01-SpareParts,provision_release,1190_CREDIT_LOSS_ALLOWANCE,1903.53,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-01,ES01,Spare Parts,ECL-2026-01-ES01-SpareParts,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,1903.53,PROVISION,Release Expected credit loss allowance,,,
2026-01,ES01,Spare Parts,ECLCLOSE-2026-01-ES01-SpareParts,closing,6050_CREDIT_LOSS_EXPENSE,1903.53,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-01,ES01,Spare Parts,ECLCLOSE-2026-01-ES01-SpareParts,closing,3200_RETAINED_EARNINGS,0.0,1903.53,PROVISION,Close release Expected credit loss allowance,,,
2026-01,JP01,Hardware,ECL-2026-01-JP01-Hardware,provision_release,1190_CREDIT_LOSS_ALLOWANCE,3746.39,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-01,JP01,Hardware,ECL-2026-01-JP01-Hardware,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,3746.39,PROVISION,Release Expected credit loss allowance,,,
2026-01,JP01,Hardware,ECLCLOSE-2026-01-JP01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,3746.39,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-01,JP01,Hardware,ECLCLOSE-2026-01-JP01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,3746.39,PROVISION,Close release Expected credit loss allowance,,,
2026-01,JP01,Software,ECL-2026-01-JP01-Software,provision_release,1190_CREDIT_LOSS_ALLOWANCE,59.21,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-01,JP01,Software,ECL-2026-01-JP01-Software,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,59.21,PROVISION,Release Expected credit loss allowance,,,
2026-01,JP01,Software,ECLCLOSE-2026-01-JP01-Software,closing,6050_CREDIT_LOSS_EXPENSE,59.21,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-01,JP01,Software,ECLCLOSE-2026-01-JP01-Software,closing,3200_RETAINED_EARNINGS,0.0,59.21,PROVISION,Close release Expected credit loss allowance,,,
2026-01,JP01,Spare Parts,ECL-2026-01-JP01-SpareParts,provision_release,1190_CREDIT_LOSS_ALLOWANCE,2543.65,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-01,JP01,Spare Parts,ECL-2026-01-JP01-SpareParts,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,2543.65,PROVISION,Release Expected credit loss allowance,,,
2026-01,JP01,Spare Parts,ECLCLOSE-2026-01-JP01-SpareParts,closing,6050_CREDIT_LOSS_EXPENSE,2543.65,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-01,JP01,Spare Parts,ECLCLOSE-2026-01-JP01-SpareParts,closing,3200_RETAINED_EARNINGS,0.0,2543.65,PROVISION,Close release Expected credit loss allowance,,,
2026-01,US01,Events,ECL-2026-01-US01-Events,provision,6050_CREDIT_LOSS_EXPENSE,218.97,0.0,PROVISION,Expected credit loss allowance,,,
2026-01,US01,Events,ECL-2026-01-US01-Events,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,218.97,PROVISION,Expected credit loss allowance,,,
2026-01,US01,Events,ECLCLOSE-2026-01-US01-Events,closing,6050_CREDIT_LOSS_EXPENSE,0.0,218.97,PROVISION,Close Expected credit loss allowance,,,
2026-01,US01,Events,ECLCLOSE-2026-01-US01-Events,closing,3200_RETAINED_EARNINGS,218.97,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-01,US01,Hardware,ECL-2026-01-US01-Hardware,provision_release,1190_CREDIT_LOSS_ALLOWANCE,4554.17,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-01,US01,Hardware,ECL-2026-01-US01-Hardware,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,4554.17,PROVISION,Release Expected credit loss allowance,,,
2026-01,US01,Hardware,ECLCLOSE-2026-01-US01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,4554.17,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-01,US01,Hardware,ECLCLOSE-2026-01-US01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,4554.17,PROVISION,Close release Expected credit loss allowance,,,
2026-01,US01,Software,ECL-2026-01-US01-Software,provision_release,1190_CREDIT_LOSS_ALLOWANCE,84.86,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-01,US01,Software,ECL-2026-01-US01-Software,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,84.86,PROVISION,Release Expected credit loss allowance,,,
2026-01,US01,Software,ECLCLOSE-2026-01-US01-Software,closing,6050_CREDIT_LOSS_EXPENSE,84.86,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-01,US01,Software,ECLCLOSE-2026-01-US01-Software,closing,3200_RETAINED_EARNINGS,0.0,84.86,PROVISION,Close release Expected credit loss allowance,,,
2026-02,DE01,Hardware,ECL-2026-02-DE01-Hardware,provision,6050_CREDIT_LOSS_EXPENSE,1415.31,0.0,PROVISION,Expected credit loss allowance,,,
2026-02,DE01,Hardware,ECL-2026-02-DE01-Hardware,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,1415.31,PROVISION,Expected credit loss allowance,,,
2026-02,DE01,Hardware,ECLCLOSE-2026-02-DE01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,0.0,1415.31,PROVISION,Close Expected credit loss allowance,,,
2026-02,DE01,Hardware,ECLCLOSE-2026-02-DE01-Hardware,closing,3200_RETAINED_EARNINGS,1415.31,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-02,DE01,Software,ECL-2026-02-DE01-Software,provision_release,1190_CREDIT_LOSS_ALLOWANCE,2.92,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-02,DE01,Software,ECL-2026-02-DE01-Software,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,2.92,PROVISION,Release Expected credit loss allowance,,,
2026-02,DE01,Software,ECLCLOSE-2026-02-DE01-Software,closing,6050_CREDIT_LOSS_EXPENSE,2.92,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-02,DE01,Software,ECLCLOSE-2026-02-DE01-Software,closing,3200_RETAINED_EARNINGS,0.0,2.92,PROVISION,Close release Expected credit loss allowance,,,
2026-02,ES01,Events,ECL-2026-02-ES01-Events,provision,6050_CREDIT_LOSS_EXPENSE,4187.26,0.0,PROVISION,Expected credit loss allowance,,,
2026-02,ES01,Events,ECL-2026-02-ES01-Events,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,4187.26,PROVISION,Expected credit loss allowance,,,
2026-02,ES01,Events,ECLCLOSE-2026-02-ES01-Events,closing,6050_CREDIT_LOSS_EXPENSE,0.0,4187.26,PROVISION,Close Expected credit loss allowance,,,
2026-02,ES01,Events,ECLCLOSE-2026-02-ES01-Events,closing,3200_RETAINED_EARNINGS,4187.26,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-02,ES01,Hardware,ECL-2026-02-ES01-Hardware,provision,6050_CREDIT_LOSS_EXPENSE,615.87,0.0,PROVISION,Expected credit loss allowance,,,
2026-02,ES01,Hardware,ECL-2026-02-ES01-Hardware,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,615.87,PROVISION,Expected credit loss allowance,,,
2026-02,ES01,Hardware,ECLCLOSE-2026-02-ES01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,0.0,615.87,PROVISION,Close Expected credit loss allowance,,,
2026-02,ES01,Hardware,ECLCLOSE-2026-02-ES01-Hardware,closing,3200_RETAINED_EARNINGS,615.87,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-02,ES01,Spare Parts,ECL-2026-02-ES01-SpareParts,provision,6050_CREDIT_LOSS_EXPENSE,223.58,0.0,PROVISION,Expected credit loss allowance,,,
2026-02,ES01,Spare Parts,ECL-2026-02-ES01-SpareParts,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,223.58,PROVISION,Expected credit loss allowance,,,
2026-02,ES01,Spare Parts,ECLCLOSE-2026-02-ES01-SpareParts,closing,6050_CREDIT_LOSS_EXPENSE,0.0,223.58,PROVISION,Close Expected credit loss allowance,,,
2026-02,ES01,Spare Parts,ECLCLOSE-2026-02-ES01-SpareParts,closing,3200_RETAINED_EARNINGS,223.58,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-02,JP01,Hardware,ECL-2026-02-JP01-Hardware,provision,6050_CREDIT_LOSS_EXPENSE,1152.58,0.0,PROVISION,Expected credit loss allowance,,,
2026-02,JP01,Hardware,ECL-2026-02-JP01-Hardware,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,1152.58,PROVISION,Expected credit loss allowance,,,
2026-02,JP01,Hardware,ECLCLOSE-2026-02-JP01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,0.0,1152.58,PROVISION,Close Expected credit loss allowance,,,
2026-02,JP01,Hardware,ECLCLOSE-2026-02-JP01-Hardware,closing,3200_RETAINED_EARNINGS,1152.58,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-02,JP01,Software,ECL-2026-02-JP01-Software,provision,6050_CREDIT_LOSS_EXPENSE,53.83,0.0,PROVISION,Expected credit loss allowance,,,
2026-02,JP01,Software,ECL-2026-02-JP01-Software,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,53.83,PROVISION,Expected credit loss allowance,,,
2026-02,JP01,Software,ECLCLOSE-2026-02-JP01-Software,closing,6050_CREDIT_LOSS_EXPENSE,0.0,53.83,PROVISION,Close Expected credit loss allowance,,,
2026-02,JP01,Software,ECLCLOSE-2026-02-JP01-Software,closing,3200_RETAINED_EARNINGS,53.83,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-02,JP01,Spare Parts,ECL-2026-02-JP01-SpareParts,provision,6050_CREDIT_LOSS_EXPENSE,292.31,0.0,PROVISION,Expected credit loss allowance,,,
2026-02,JP01,Spare Parts,ECL-2026-02-JP01-SpareParts,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,292.31,PROVISION,Expected credit loss allowance,,,
2026-02,JP01,Spare Parts,ECLCLOSE-2026-02-JP01-SpareParts,closing,6050_CREDIT_LOSS_EXPENSE,0.0,292.31,PROVISION,Close Expected credit loss allowance,,,
2026-02,JP01,Spare Parts,ECLCLOSE-2026-02-JP01-SpareParts,closing,3200_RETAINED_EARNINGS,292.31,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-02,US01,Events,ECL-2026-02-US01-Events,provision_release,1190_CREDIT_LOSS_ALLOWANCE,887.94,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-02,US01,Events,ECL-2026-02-US01-Events,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,887.94,PROVISION,Release Expected credit loss allowance,,,
2026-02,US01,Events,ECLCLOSE-2026-02-US01-Events,closing,6050_CREDIT_LOSS_EXPENSE,887.94,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-02,US01,Events,ECLCLOSE-2026-02-US01-Events,closing,3200_RETAINED_EARNINGS,0.0,887.94,PROVISION,Close release Expected credit loss allowance,,,
2026-02,US01,Hardware,ECL-2026-02-US01-Hardware,provision,6050_CREDIT_LOSS_EXPENSE,1025.73,0.0,PROVISION,Expected credit loss allowance,,,
2026-02,US01,Hardware,ECL-2026-02-US01-Hardware,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,1025.73,PROVISION,Expected credit loss allowance,,,
2026-02,US01,Hardware,ECLCLOSE-2026-02-US01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,0.0,1025.73,PROVISION,Close Expected credit loss allowance,,,
2026-02,US01,Hardware,ECLCLOSE-2026-02-US01-Hardware,closing,3200_RETAINED_EARNINGS,1025.73,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-02,US01,Software,ECL-2026-02-US01-Software,provision,6050_CREDIT_LOSS_EXPENSE,121.42,0.0,PROVISION,Expected credit loss allowance,,,
2026-02,US01,Software,ECL-2026-02-US01-Software,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,121.42,PROVISION,Expected credit loss allowance,,,
2026-02,US01,Software,ECLCLOSE-2026-02-US01-Software,closing,6050_CREDIT_LOSS_EXPENSE,0.0,121.42,PROVISION,Close Expected credit loss allowance,,,
2026-02,US01,Software,ECLCLOSE-2026-02-US01-Software,closing,3200_RETAINED_EARNINGS,121.42,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-03,DE01,Hardware,ECL-2026-03-DE01-Hardware,provision_release,1190_CREDIT_LOSS_ALLOWANCE,87.23,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-03,DE01,Hardware,ECL-2026-03-DE01-Hardware,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,87.23,PROVISION,Release Expected credit loss allowance,,,
2026-03,DE01,Hardware,ECLCLOSE-2026-03-DE01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,87.23,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-03,DE01,Hardware,ECLCLOSE-2026-03-DE01-Hardware,closing,3200_RETAINED_EARNINGS,0.0,87.23,PROVISION,Close release Expected credit loss allowance,,,
2026-03,DE01,Software,ECL-2026-03-DE01-Software,provision,6050_CREDIT_LOSS_EXPENSE,73.46,0.0,PROVISION,Expected credit loss allowance,,,
2026-03,DE01,Software,ECL-2026-03-DE01-Software,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,73.46,PROVISION,Expected credit loss allowance,,,
2026-03,DE01,Software,ECLCLOSE-2026-03-DE01-Software,closing,6050_CREDIT_LOSS_EXPENSE,0.0,73.46,PROVISION,Close Expected credit loss allowance,,,
2026-03,DE01,Software,ECLCLOSE-2026-03-DE01-Software,closing,3200_RETAINED_EARNINGS,73.46,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-03,ES01,Events,ECL-2026-03-ES01-Events,provision_release,1190_CREDIT_LOSS_ALLOWANCE,3348.77,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-03,ES01,Events,ECL-2026-03-ES01-Events,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,3348.77,PROVISION,Release Expected credit loss allowance,,,
2026-03,ES01,Events,ECLCLOSE-2026-03-ES01-Events,closing,6050_CREDIT_LOSS_EXPENSE,3348.77,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-03,ES01,Events,ECLCLOSE-2026-03-ES01-Events,closing,3200_RETAINED_EARNINGS,0.0,3348.77,PROVISION,Close release Expected credit loss allowance,,,
2026-03,ES01,Hardware,ECL-2026-03-ES01-Hardware,provision,6050_CREDIT_LOSS_EXPENSE,1097.78,0.0,PROVISION,Expected credit loss allowance,,,
2026-03,ES01,Hardware,ECL-2026-03-ES01-Hardware,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,1097.78,PROVISION,Expected credit loss allowance,,,
2026-03,ES01,Hardware,ECLCLOSE-2026-03-ES01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,0.0,1097.78,PROVISION,Close Expected credit loss allowance,,,
2026-03,ES01,Hardware,ECLCLOSE-2026-03-ES01-Hardware,closing,3200_RETAINED_EARNINGS,1097.78,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-03,ES01,Spare Parts,ECL-2026-03-ES01-SpareParts,provision,6050_CREDIT_LOSS_EXPENSE,577.09,0.0,PROVISION,Expected credit loss allowance,,,
2026-03,ES01,Spare Parts,ECL-2026-03-ES01-SpareParts,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,577.09,PROVISION,Expected credit loss allowance,,,
2026-03,ES01,Spare Parts,ECLCLOSE-2026-03-ES01-SpareParts,closing,6050_CREDIT_LOSS_EXPENSE,0.0,577.09,PROVISION,Close Expected credit loss allowance,,,
2026-03,ES01,Spare Parts,ECLCLOSE-2026-03-ES01-SpareParts,closing,3200_RETAINED_EARNINGS,577.09,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-03,JP01,Hardware,ECL-2026-03-JP01-Hardware,provision,6050_CREDIT_LOSS_EXPENSE,740.83,0.0,PROVISION,Expected credit loss allowance,,,
2026-03,JP01,Hardware,ECL-2026-03-JP01-Hardware,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,740.83,PROVISION,Expected credit loss allowance,,,
2026-03,JP01,Hardware,ECLCLOSE-2026-03-JP01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,0.0,740.83,PROVISION,Close Expected credit loss allowance,,,
2026-03,JP01,Hardware,ECLCLOSE-2026-03-JP01-Hardware,closing,3200_RETAINED_EARNINGS,740.83,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-03,JP01,Software,ECL-2026-03-JP01-Software,provision,6050_CREDIT_LOSS_EXPENSE,50.88,0.0,PROVISION,Expected credit loss allowance,,,
2026-03,JP01,Software,ECL-2026-03-JP01-Software,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,50.88,PROVISION,Expected credit loss allowance,,,
2026-03,JP01,Software,ECLCLOSE-2026-03-JP01-Software,closing,6050_CREDIT_LOSS_EXPENSE,0.0,50.88,PROVISION,Close Expected credit loss allowance,,,
2026-03,JP01,Software,ECLCLOSE-2026-03-JP01-Software,closing,3200_RETAINED_EARNINGS,50.88,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-03,JP01,Spare Parts,ECL-2026-03-JP01-SpareParts,provision,6050_CREDIT_LOSS_EXPENSE,802.65,0.0,PROVISION,Expected credit loss allowance,,,
2026-03,JP01,Spare Parts,ECL-2026-03-JP01-SpareParts,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,802.65,PROVISION,Expected credit loss allowance,,,
2026-03,JP01,Spare Parts,ECLCLOSE-2026-03-JP01-SpareParts,closing,6050_CREDIT_LOSS_EXPENSE,0.0,802.65,PROVISION,Close Expected credit loss allowance,,,
2026-03,JP01,Spare Parts,ECLCLOSE-2026-03-JP01-SpareParts,closing,3200_RETAINED_EARNINGS,802.65,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-03,US01,Events,ECL-2026-03-US01-Events,provision,6050_CREDIT_LOSS_EXPENSE,2853.38,0.0,PROVISION,Expected credit loss allowance,,,
2026-03,US01,Events,ECL-2026-03-US01-Events,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,2853.38,PROVISION,Expected credit loss allowance,,,
2026-03,US01,Events,ECLCLOSE-2026-03-US01-Events,closing,6050_CREDIT_LOSS_EXPENSE,0.0,2853.38,PROVISION,Close Expected credit loss allowance,,,
2026-03,US01,Events,ECLCLOSE-2026-03-US01-Events,closing,3200_RETAINED_EARNINGS,2853.38,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-03,US01,Hardware,ECL-2026-03-US01-Hardware,provision,6050_CREDIT_LOSS_EXPENSE,1279.26,0.0,PROVISION,Expected credit loss allowance,,,
2026-03,US01,Hardware,ECL-2026-03-US01-Hardware,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,1279.26,PROVISION,Expected credit loss allowance,,,
2026-03,US01,Hardware,ECLCLOSE-2026-03-US01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,0.0,1279.26,PROVISION,Close Expected credit loss allowance,,,
2026-03,US01,Hardware,ECLCLOSE-2026-03-US01-Hardware,closing,3200_RETAINED_EARNINGS,1279.26,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-03,US01,Software,ECL-2026-03-US01-Software,provision,6050_CREDIT_LOSS_EXPENSE,4.41,0.0,PROVISION,Expected credit loss allowance,,,
2026-03,US01,Software,ECL-2026-03-US01-Software,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,4.41,PROVISION,Expected credit loss allowance,,,
2026-03,US01,Software,ECLCLOSE-2026-03-US01-Software,closing,6050_CREDIT_LOSS_EXPENSE,0.0,4.41,PROVISION,Close Expected credit loss allowance,,,
2026-03,US01,Software,ECLCLOSE-2026-03-US01-Software,closing,3200_RETAINED_EARNINGS,4.41,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-04,DE01,Hardware,ECL-2026-04-DE01-Hardware,provision,6050_CREDIT_LOSS_EXPENSE,265.81,0.0,PROVISION,Expected credit loss allowance,,,
2026-04,DE01,Hardware,ECL-2026-04-DE01-Hardware,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,265.81,PROVISION,Expected credit loss allowance,,,
2026-04,DE01,Hardware,ECLCLOSE-2026-04-DE01-Hardware,closing,6050_CREDIT_LOSS_EXPENSE,0.0,265.81,PROVISION,Close Expected credit loss allowance,,,
2026-04,DE01,Hardware,ECLCLOSE-2026-04-DE01-Hardware,closing,3200_RETAINED_EARNINGS,265.81,0.0,PROVISION,Close Expected credit loss allowance,,,
2026-04,DE01,Software,ECL-2026-04-DE01-Software,provision_release,1190_CREDIT_LOSS_ALLOWANCE,72.2,0.0,PROVISION,Release Expected credit loss allowance,,,
2026-04,DE01,Software,ECL-2026-04-DE01-Software,provision_release,6050_CREDIT_LOSS_EXPENSE,0.0,72.2,PROVISION,Release Expected credit loss allowance,,,
2026-04,DE01,Software,ECLCLOSE-2026-04-DE01-Software,closing,6050_CREDIT_LOSS_EXPENSE,72.2,0.0,PROVISION,Close release Expected credit loss allowance,,,
2026-04,DE01,Software,ECLCLOSE-2026-04-DE01-Software,closing,3200_RETAINED_EARNINGS,0.0,72.2,PROVISION,Close release Expected credit loss allowance,,,
2026-04,ES01,Events,ECL-2026-04-ES01-Events,provision,6050_CREDIT_LOSS_EXPENSE,1002.17,0.0,PROVISION,Expected credit loss allowance,,,
2026-04,ES01,Events,ECL-2026-04-ES01-Events,provision,1190_CREDIT_LOSS_ALLOWANCE,0.0,1002.17,PROVISION,Expected credit loss allowance,,,
2026-04,ES01,Events,ECLCLOSE-2026-04-ES01-Events,closing,6050_CREDIT_LOSS_EXPENSE,0.0,1002.17,PROVISION,Close Expected credit loss allowance,,,
