month,entity,division,supplier,supplier_name,supplier_category,supplier_criticality,single_source,payment_terms_days,current,overdue_1_30,overdue_31_60,overdue_61_90,overdue_90_plus,total_ap,overdue_ap,overdue_pct,weighted_age_days,trailing_12m_spend,supplier_spend_share,group_top5_spend_concentration,group_supplier_count_trailing12
2025-07,US01,Software,SUP-US01-OPS-05,Business Services US01 05,Corporate Services,3,False,30,9503.76,0.0,0.0,0.0,0.0,9503.76,0.0,0.0,0.0,109723.05,0.002348885036798147,0.3205121563515245,92
2025-07,US01,Software,SUP-US01-OPS-06,Business Services US01 06,Corporate Services,3,False,30,8369.03,0.0,0.0,0.0,0.0,8369.03,0.0,0.0,0.0,104446.92,0.0027605834081393704,0.3205121563515245,92
2025-08,CN01,Hardware,SUP-CN01-MFG-02,Industrial Supply CN01 02,Manufacturing Supply,5,False,60,2963474.490000006,0.0,0.0,0.0,0.0,2963474.490000006,0.0,0.0,22.959442009571692,8283087.28,0.045608416683326686,0.3338245866960476,92
2025-08,CN01,Hardware,SUP-CN01-MFG-03,Industrial Supply CN01 03,Manufacturing Supply,5,False,60,592024.04,0.0,0.0,0.0,0.0,592024.04,0.0,0.0,30.000000000000004,4040985.83,0.01901506440269866,0.3338245866960476,92
2025-08,CN01,Hardware,SUP-CN01-MFG-04,Industrial Supply CN01 04,Manufacturing Supply,5,False,60,721297.52,0.0,0.0,0.0,0.0,721297.52,0.0,0.0,30.0,7688537.8100000005,0.034708854218099244,0.3338245866960476,92
2025-08,CN01,Spare Parts,SUP-CN01-MFG-07,Industrial Supply CN01 07,Manufacturing Supply,5,False,60,480970.3700000001,0.0,0.0,0.0,0.0,480970.3700000001,0.0,0.0,30.0,2831295.88,0.017762810826949967,0.3338245866960476,92
2025-08,CN01,Hardware,SUP-CN01-FAC-02,Facilities Services CN01 02,Factory Fixed Cost,5,False,60,453569.12,0.0,0.0,0.0,0.0,453569.12,0.0,0.0,0.0,1200466.31,0.004523110027501261,0.3338245866960476,92
2025-08,CN01,Hardware,SUP-CN01-MFG-05,Industrial Supply CN01 05,Manufacturing Supply,5,False,60,556060.88,0.0,0.0,0.0,0.0,556060.88,0.0,0.0,0.0,13105003.94,0.0548465471517476,0.3338245866960476,92
2025-08,CN01,Hardware,SUP-CN01-MFG-08,Industrial Supply CN01 08,Manufacturing Supply,5,False,60,1876198.4500000002,0.0,0.0,0.0,0.0,1876198.4500000002,0.0,0.0,0.0,11385795.05,0.04895353782865066,0.3338245866960476,92
2025-08,CN01,Spare Parts,SUP-CN01-MFG-03,Industrial Supply CN01 03,Manufacturing Supply,5,False,60,620081.89,0.0,0.0,0.0,0.0,620081.89,0.0,0.0,0.0,1005750.61,0.01901506440269866,0.3338245866960476,92
2025-08,CN01,Spare Parts,SUP-CN01-MFG-04,Industrial Supply CN01 04,Manufacturing Supply,5,False,60,101373.67,0.0,0.0,0.0,0.0,101373.67,0.0,0.0,0.0,1523444.63,0.034708854218099244,0.3338245866960476,92
2025-08,CZ01,Hardware,SUP-CZ01-MFG-02,Industrial Supply CZ01 02,Manufacturing Supply,5,False,60,1008975.3600000044,0.0,0.0,0.0,0.0,1008975.3600000044,0.0,0.0,30.0,10877406.48,0.043565535347045145,0.3338245866960476,92
2025-08,CZ01,Hardware,SUP-CZ01-MFG-06,Industrial Supply CZ01 06,Manufacturing Supply,5,False,60,4782724.64,0.0,0.0,0.0,0.0,4782724.64,0.0,0.0,11.046183771098308,16988072.27,0.06506683882630777,0.3338245866960476,92
2025-08,CZ01,Hardware,SUP-CZ01-MFG-07,Industrial Supply CZ01 07,Manufacturing Supply,5,False,60,1450240.25,0.0,0.0,0.0,0.0,1450240.25,0.0,0.0,7.193288767154269,14146991.43,0.07254370186601056,0.3338245866960476,92
2025-08,CZ01,Hardware,SUP-CZ01-MFG-08,Industrial Supply CZ01 08,Manufacturing Supply,5,False,60,1507435.46,0.0,0.0,0.0,0.0,1507435.46,0.0,0.0,27.319389315679228,15658852.74,0.06618449752364375,0.3338245866960476,92
2025-08,CZ01,Spare Parts,SUP-CZ01-MFG-08,Industrial Supply CZ01 08,Manufacturing Supply,5,False,60,395634.79999999946,0.0,0.0,0.0,0.0,395634.79999999946,0.0,0.0,30.0,1906994.44,0.06618449752364375,0.3338245866960476,92
2025-08,CZ01,Hardware,SUP-CZ01-FAC-02,Facilities Services CZ01 02,Factory Fixed Cost,5,False,60,231579.57,0.0,0.0,0.0,0.0,231579.57,0.0,0.0,0.0,231579.57,0.0008725441659678314,0.3338245866960476,92
2025-08,CZ01,Spare Parts,SUP-CZ01-MFG-02,Industrial Supply CZ01 02,Manufacturing Supply,5,False,60,443575.4,0.0,0.0,0.0,0.0,443575.4,0.0,0.0,0.0,685203.5700000001,0.043565535347045145,0.3338245866960476,92
2025-08,CZ01,Spare Parts,SUP-CZ01-MFG-04,Industrial Supply CZ01 04,Manufacturing Supply,5,False,60,149876.79,0.0,0.0,0.0,0.0,149876.79,0.0,0.0,0.0,588549.74,0.04183333275831769,0.3338245866960476,92
2025-08,DE01,Hardware,SUP-DE01-LOG-01,Logistics Partner DE01 01,Logistics & Freight,4,False,45,100765.81000000007,0.0,0.0,0.0,0.0,100765.81000000007,0.0,0.0,13.098931075927451,848577.4099999999,0.003482351256694078,0.3338245866960476,92
2025-08,DE01,Hardware,SUP-DE01-LOG-02,Logistics Partner DE01 02,Logistics & Freight,4,False,45,178208.61,0.0,0.0,0.0,0.0,178208.61,0.0,0.0,13.596829580792983,1035982.45,0.004194252652448611,0.3338245866960476,92
2025-08,DE01,Hardware,SUP-DE01-LOG-03,Logistics Partner DE01 03,Logistics & Freight,4,False,45,110900.54,0.0,0.0,0.0,0.0,110900.54,0.0,0.0,18.361747381933398,833122.08,0.0034502543219805362,0.3338245866960476,92
2025-08,DE01,Hardware,SUP-DE01-LOG-04,Logistics Partner DE01 04,Logistics & Freight,4,False,45,137610.52,0.0,0.0,0.0,0.0,137610.52,0.0,0.0,14.230135893680222,887697.44,0.003664166581373349,0.3338245866960476,92
2025-08,DE01,Hardware,SUP-DE01-OPS-01,Business Services DE01 01,Corporate Services,3,False,30,43921.46,0.0,0.0,0.0,0.0,43921.46,0.0,0.0,14.053726811449346,303036.27,0.0014429871186415993,0.3338245866960476,92
2025-08,DE01,Hardware,SUP-DE01-OPS-02,Business Services DE01 02,Corporate Services,3,False,30,39924.350000000006,0.0,0.0,0.0,0.0,39924.350000000006,0.0,0.0,15.499435807971825,282040.45,0.0013910265988530336,0.3338245866960476,92
2025-08,DE01,Hardware,SUP-DE01-OPS-03,Business Services DE01 03,Corporate Services,3,False,30,57454.47,0.0,0.0,0.0,0.0,57454.47,0.0,0.0,14.646677621427887,345520.09,0.0016287947980793646,0.3338245866960476,92
2025-08,DE01,Hardware,SUP-DE01-OPS-04,Business Services DE01 04,Corporate Services,3,False,30,47247.6,0.0,0.0,0.0,0.0,47247.6,0.0,0.0,16.99201864221675,334438.33,0.0015533230916286683,0.3338245866960476,92
2025-08,DE01,Hardware,SUP-DE01-OPS-05,Business Services DE01 05,Corporate Services,3,False,30,56715.88,0.0,0.0,0.0,0.0,56715.88,0.0,0.0,16.484626527878966,365027.52,0.0016680737137507243,0.3338245866960476,92
2025-08,DE01,Hardware,SUP-DE01-OPS-06,Business Services DE01 06,Corporate Services,3,False,30,55260.56,0.0,0.0,0.0,0.0,55260.56,0.0,0.0,15.693869189888774,304488.7,0.001466544536138844,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-CAP-01,Capacity Provider DE01 01,Delivery Capacity,4,False,45,13935.28,0.0,0.0,0.0,0.0,13935.28,0.0,0.0,0.0,139693.74,0.0005263372665353299,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-CAP-02,Capacity Provider DE01 02,Delivery Capacity,4,True,45,10508.67,0.0,0.0,0.0,0.0,10508.67,0.0,0.0,0.0,130230.37,0.0004906812357209753,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-CAP-03,Capacity Provider DE01 03,Delivery Capacity,4,False,45,11015.88,0.0,0.0,0.0,0.0,11015.88,0.0,0.0,0.0,133450.7,0.000502814776490531,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-DEL-01,Delivery Partner DE01 01,Delivery Partners,4,True,30,35331.94,0.0,0.0,0.0,0.0,35331.94,0.0,0.0,0.0,341465.49,0.0012865717005124712,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-DEL-02,Delivery Partner DE01 02,Delivery Partners,4,False,30,35656.64,0.0,0.0,0.0,0.0,35656.64,0.0,0.0,0.0,351726.97,0.0013252348455739962,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-DEL-03,Delivery Partner DE01 03,Delivery Partners,4,False,30,34402.48,0.0,0.0,0.0,0.0,34402.48,0.0,0.0,0.0,341045.29000000004,0.001284988473380045,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-DEL-04,Delivery Partner DE01 04,Delivery Partners,4,False,30,24736.28,0.0,0.0,0.0,0.0,24736.28,0.0,0.0,0.0,345670.89,0.0013024167823370949,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-DEL-05,Delivery Partner DE01 05,Delivery Partners,4,False,30,24600.8,0.0,0.0,0.0,0.0,24600.8,0.0,0.0,0.0,329593.56,0.001241840711244815,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-LOG-01,Logistics Partner DE01 01,Logistics & Freight,4,False,45,6789.07,0.0,0.0,0.0,0.0,6789.07,0.0,0.0,0.0,75663.95,0.003482351256694078,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-LOG-02,Logistics Partner DE01 02,Logistics & Freight,4,False,45,8046.5,0.0,0.0,0.0,0.0,8046.5,0.0,0.0,0.0,77202.72,0.004194252652448611,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-LOG-03,Logistics Partner DE01 03,Logistics & Freight,4,False,45,7446.15,0.0,0.0,0.0,0.0,7446.15,0.0,0.0,0.0,82600.52,0.0034502543219805362,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-LOG-04,Logistics Partner DE01 04,Logistics & Freight,4,False,45,5869.98,0.0,0.0,0.0,0.0,5869.98,0.0,0.0,0.0,84799.03,0.003664166581373349,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-OPS-01,Business Services DE01 01,Corporate Services,3,False,30,9189.03,0.0,0.0,0.0,0.0,9189.03,0.0,0.0,0.0,79943.01,0.0014429871186415993,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-OPS-02,Business Services DE01 02,Corporate Services,3,False,30,6903.25,0.0,0.0,0.0,0.0,6903.25,0.0,0.0,0.0,87148.13,0.0013910265988530336,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-OPS-03,Business Services DE01 03,Corporate Services,3,False,30,8913.05,0.0,0.0,0.0,0.0,8913.05,0.0,0.0,0.0,86773.9,0.0016287947980793646,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-OPS-04,Business Services DE01 04,Corporate Services,3,False,30,7243.29,0.0,0.0,0.0,0.0,7243.29,0.0,0.0,0.0,77824.92,0.0015533230916286683,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-OPS-05,Business Services DE01 05,Corporate Services,3,False,30,5615.68,0.0,0.0,0.0,0.0,5615.68,0.0,0.0,0.0,77691.38,0.0016680737137507243,0.3338245866960476,92
2025-08,DE01,Software,SUP-DE01-OPS-06,Business Services DE01 06,Corporate Services,3,False,30,5570.92,0.0,0.0,0.0,0.0,5570.92,0.0,0.0,0.0,84742.89,0.001466544536138844,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-DEL-05,Delivery Partner ES01 05,Delivery Partners,4,True,30,271086.7100000004,0.0,0.0,0.0,0.0,271086.7100000004,0.0,0.0,0.5038542833767545,3415804.12,0.012870047029601456,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-LOG-01,Logistics Partner ES01 01,Logistics & Freight,4,True,45,51256.78999999999,0.0,0.0,0.0,0.0,51256.78999999999,0.0,0.0,18.483685771192462,577746.11,0.007111174006682375,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-LOG-02,Logistics Partner ES01 02,Logistics & Freight,4,False,45,44594.450000000004,0.0,0.0,0.0,0.0,44594.450000000004,0.0,0.0,19.23568291569915,438406.19,0.006456194675182838,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-LOG-03,Logistics Partner ES01 03,Logistics & Freight,4,True,45,79167.8,0.0,0.0,0.0,0.0,79167.8,0.0,0.0,18.957230085969293,621055.61,0.007014065666551283,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-LOG-04,Logistics Partner ES01 04,Logistics & Freight,4,True,45,107614.67,0.0,0.0,0.0,0.0,107614.67,0.0,0.0,8.474497017925158,605842.74,0.007198370372873567,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-OPS-01,Business Services ES01 01,Corporate Services,3,False,30,52020.67,0.0,0.0,0.0,0.0,52020.67,0.0,0.0,12.609330098977965,300609.82,0.002696515602921469,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-OPS-02,Business Services ES01 02,Corporate Services,3,False,30,15885.170000000002,0.0,0.0,0.0,0.0,15885.170000000002,0.0,0.0,16.593042441472143,282026.1,0.0026381987766010734,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-OPS-03,Business Services ES01 03,Corporate Services,3,False,30,22941.54,0.0,0.0,0.0,0.0,22941.54,0.0,0.0,18.44360927819144,219073.24,0.002335555603786,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-OPS-04,Business Services ES01 04,Corporate Services,3,False,30,34785.09,0.0,0.0,0.0,0.0,34785.09,0.0,0.0,16.459396827778804,210153.09,0.002374087931032109,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-OPS-05,Business Services ES01 05,Corporate Services,3,False,30,64926.33,0.0,0.0,0.0,0.0,64926.33,0.0,0.0,13.390935541867222,302384.78,0.002714247671448763,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-OPS-06,Business Services ES01 06,Corporate Services,3,False,30,4037.14,0.0,0.0,0.0,0.0,4037.14,0.0,0.0,30.0,190971.62,0.002295845351032013,0.3338245866960476,92
2025-08,ES01,Hardware,SUP-ES01-LOG-01,Logistics Partner ES01 01,Logistics & Freight,4,True,45,105949.85000000025,0.0,0.0,0.0,0.0,105949.85000000025,0.0,0.0,12.275926771014818,850935.96,0.007111174006682375,0.3338245866960476,92
2025-08,ES01,Hardware,SUP-ES01-LOG-02,Logistics Partner ES01 02,Logistics & Freight,4,False,45,129478.06,0.0,0.0,0.0,0.0,129478.06,0.0,0.0,14.842847506365171,795644.63,0.006456194675182838,0.3338245866960476,92
2025-08,ES01,Hardware,SUP-ES01-LOG-03,Logistics Partner ES01 03,Logistics & Freight,4,True,45,121470.08,0.0,0.0,0.0,0.0,121470.08,0.0,0.0,15.648349782925969,794320.97,0.007014065666551283,0.3338245866960476,92
2025-08,ES01,Hardware,SUP-ES01-LOG-04,Logistics Partner ES01 04,Logistics & Freight,4,True,45,106147.64,0.0,0.0,0.0,0.0,106147.64,0.0,0.0,14.572670668890991,856623.93,0.007198370372873567,0.3338245866960476,92
2025-08,ES01,Hardware,SUP-ES01-OPS-01,Business Services ES01 01,Corporate Services,3,False,30,48078.44,0.0,0.0,0.0,0.0,48078.44,0.0,0.0,13.695456840945756,292203.34,0.002696515602921469,0.3338245866960476,92
2025-08,ES01,Hardware,SUP-ES01-OPS-02,Business Services ES01 02,Corporate Services,3,False,30,47847.61,0.0,0.0,0.0,0.0,47847.61,0.0,0.0,14.505144562079485,295119.19,0.0026381987766010734,0.3338245866960476,92
2025-08,ES01,Hardware,SUP-ES01-OPS-03,Business Services ES01 03,Corporate Services,3,False,30,39925.59,0.0,0.0,0.0,0.0,39925.59,0.0,0.0,15.486022874051455,287583.57,0.002335555603786,0.3338245866960476,92
2025-08,ES01,Hardware,SUP-ES01-OPS-04,Business Services ES01 04,Corporate Services,3,False,30,38317.79,0.0,0.0,0.0,0.0,38317.79,0.0,0.0,18.725088268399613,300214.4,0.002374087931032109,0.3338245866960476,92
2025-08,ES01,Hardware,SUP-ES01-OPS-05,Business Services ES01 05,Corporate Services,3,False,30,47361.86,0.0,0.0,0.0,0.0,47361.86,0.0,0.0,18.22582981327169,296777.35,0.002714247671448763,0.3338245866960476,92
2025-08,ES01,Hardware,SUP-ES01-OPS-06,Business Services ES01 06,Corporate Services,3,False,30,54210.1,0.0,0.0,0.0,0.0,54210.1,0.0,0.0,15.867784785492002,302574.71,0.002295845351032013,0.3338245866960476,92
2025-08,ES01,Spare Parts,SUP-ES01-LOG-03,Logistics Partner ES01 03,Logistics & Freight,4,True,45,60597.08000000004,0.0,0.0,0.0,0.0,60597.08000000004,0.0,0.0,13.922883742913035,446207.48,0.007014065666551283,0.3338245866960476,92
2025-08,ES01,Spare Parts,SUP-ES01-LOG-04,Logistics Partner ES01 04,Logistics & Freight,4,True,45,67126.43,0.0,0.0,0.0,0.0,67126.43,0.0,0.0,16.384562682686983,448033.2,0.007198370372873567,0.3338245866960476,92
2025-08,ES01,Spare Parts,SUP-ES01-OPS-01,Business Services ES01 01,Corporate Services,3,False,30,16570.309999999998,0.0,0.0,0.0,0.0,16570.309999999998,0.0,0.0,18.13407232574406,122861.7,0.002696515602921469,0.3338245866960476,92
2025-08,ES01,Spare Parts,SUP-ES01-OPS-02,Business Services ES01 02,Corporate Services,3,False,30,19853.5,0.0,0.0,0.0,0.0,19853.5,0.0,0.0,16.12837534943461,123051.86,0.0026381987766010734,0.3338245866960476,92
2025-08,ES01,Spare Parts,SUP-ES01-OPS-03,Business Services ES01 03,Corporate Services,3,False,30,19796.0,0.0,0.0,0.0,0.0,19796.0,0.0,0.0,16.338315821378057,113216.64,0.002335555603786,0.3338245866960476,92
2025-08,ES01,Spare Parts,SUP-ES01-OPS-04,Business Services ES01 04,Corporate Services,3,False,30,19367.39,0.0,0.0,0.0,0.0,19367.39,0.0,0.0,12.269717292830887,119732.72,0.002374087931032109,0.3338245866960476,92
2025-08,ES01,Spare Parts,SUP-ES01-OPS-05,Business Services ES01 05,Corporate Services,3,False,30,17515.85,0.0,0.0,0.0,0.0,17515.85,0.0,0.0,15.947715925861434,121218.95,0.002714247671448763,0.3338245866960476,92
2025-08,ES01,Spare Parts,SUP-ES01-OPS-06,Business Services ES01 06,Corporate Services,3,False,30,16955.73,0.0,0.0,0.0,0.0,16955.73,0.0,0.0,16.862441192446447,115787.73,0.002295845351032013,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-CAP-01,Capacity Provider ES01 01,Delivery Capacity,4,False,45,24782.91,0.0,0.0,0.0,0.0,24782.91,0.0,0.0,0.0,615381.6799999999,0.002318631538729789,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-CAP-02,Capacity Provider ES01 02,Delivery Capacity,4,False,45,56014.99,0.0,0.0,0.0,0.0,56014.99,0.0,0.0,0.0,653909.48,0.0024637963609875357,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-CAP-03,Capacity Provider ES01 03,Delivery Capacity,4,True,45,40087.87,0.0,0.0,0.0,0.0,40087.87,0.0,0.0,0.0,544589.48,0.002051901096549471,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-DEL-01,Delivery Partner ES01 01,Delivery Partners,4,True,30,168335.73,0.0,0.0,0.0,0.0,168335.73,0.0,0.0,0.0,3237367.84,0.012197735844676972,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-DEL-02,Delivery Partner ES01 02,Delivery Partners,4,False,30,55568.98,0.0,0.0,0.0,0.0,55568.98,0.0,0.0,0.0,2765766.12,0.010420837608591662,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-DEL-03,Delivery Partner ES01 03,Delivery Partners,4,False,30,134508.32,0.0,0.0,0.0,0.0,134508.32,0.0,0.0,0.0,2920762.6,0.011004832450492223,0.3338245866960476,92
2025-08,ES01,Events,SUP-ES01-DEL-04,Delivery Partner ES01 04,Delivery Partners,4,True,30,466460.37,0.0,0.0,0.0,0.0,466460.37,0.0,0.0,0.0,3502012.41,0.01319486212662216,0.3338245866960476,92
2025-08,ES01,Spare Parts,SUP-ES01-LOG-01,Logistics Partner ES01 01,Logistics & Freight,4,True,45,34209.34,0.0,0.0,0.0,0.0,34209.34,0.0,0.0,0.0,458675.25,0.007111174006682375,0.3338245866960476,92
2025-08,ES01,Spare Parts,SUP-ES01-LOG-02,Logistics Partner ES01 02,Logistics & Freight,4,False,45,35552.86,0.0,0.0,0.0,0.0,35552.86,0.0,0.0,0.0,479470.22,0.006456194675182838,0.3338245866960476,92
2025-08,JP01,Hardware,SUP-JP01-LOG-02,Logistics Partner JP01 02,Logistics & Freight,4,False,45,88698.29000000002,0.0,0.0,0.0,0.0,88698.29000000002,0.0,0.0,14.918573965743876,580033.9299999999,0.004896116908139161,0.3338245866960476,92
2025-08,JP01,Hardware,SUP-JP01-LOG-03,Logistics Partner JP01 03,Logistics & Freight,4,True,45,88781.25,0.0,0.0,0.0,0.0,88781.25,0.0,0.0,15.918658500527982,582269.3,0.004856123505649329,0.3338245866960476,92
2025-08,JP01,Hardware,SUP-JP01-LOG-04,Logistics Partner JP01 04,Logistics & Freight,4,False,45,80134.37,0.0,0.0,0.0,0.0,80134.37,0.0,0.0,15.935738934492154,598643.24,0.004960312209328049,0.3338245866960476,92
2025-08,JP01,Hardware,SUP-JP01-OPS-01,Business Services JP01 01,Corporate Services,3,False,30,30160.129999999997,0.0,0.0,0.0,0.0,30160.129999999997,0.0,0.0,17.791136841916796,208026.13999999998,0.00163679653802624,0.3338245866960476,92
2025-08,JP01,Hardware,SUP-JP01-OPS-02,Business Services JP01 02,Corporate Services,3,False,30,31365.27,0.0,0.0,0.0,0.0,31365.27,0.0,0.0,16.43496134418738,209081.37,0.0017177053222522261,0.3338245866960476,92
2025-08,JP01,Hardware,SUP-JP01-OPS-03,Business Services JP01 03,Corporate Services,3,False,30,26659.800000000003,0.0,0.0,0.0,0.0,26659.800000000003,0.0,0.0,18.605304615938604,217130.06,0.0016994710067550316,0.3338245866960476,92
2025-08,JP01,Hardware,SUP-JP01-OPS-04,Business Services JP01 04,Corporate Services,3,False,30,30330.2,0.0,0.0,0.0,0.0,30330.2,0.0,0.0,16.543906733222993,195330.39,0.0015824630991140877,0.3338245866960476,92
2025-08,JP01,Hardware,SUP-JP01-OPS-05,Business Services JP01 05,Corporate Services,3,False,30,32079.520000000004,0.0,0.0,0.0,0.0,32079.520000000004,0.0,0.0,17.07426732070804,200037.13999999998,0.0016216547149933047,0.3338245866960476,92
2025-08,JP01,Hardware,SUP-JP01-OPS-06,Business Services JP01 06,Corporate Services,3,False,30,32361.190000000002,0.0,0.0,0.0,0.0,32361.190000000002,0.0,0.0,14.53845176892444,192716.6,0.0016302231311912912,0.3338245866960476,92
2025-08,JP01,Spare Parts,SUP-JP01-LOG-03,Logistics Partner JP01 03,Logistics & Freight,4,True,45,87781.09999999987,0.0,0.0,0.0,0.0,87781.09999999987,0.0,0.0,11.02210042936347,641787.2,0.004856123505649329,0.3338245866960476,92
2025-08,JP01,Spare Parts,SUP-JP01-LOG-04,Logistics Partner JP01 04,Logistics & Freight,4,False,45,95380.12,0.0,0.0,0.0,0.0,95380.12,0.0,0.0,18.168207379063897,651378.89,0.004960312209328049,0.3338245866960476,92
2025-08,JP01,Spare Parts,SUP-JP01-OPS-01,Business Services JP01 01,Corporate Services,3,False,30,28400.989999999998,0.0,0.0,0.0,0.0,28400.989999999998,0.0,0.0,14.40110362350045,162397.03,0.00163679653802624,0.3338245866960476,92
2025-08,JP01,Spare Parts,SUP-JP01-OPS-02,Business Services JP01 02,Corporate Services,3,False,30,30680.9,0.0,0.0,0.0,0.0,30680.9,0.0,0.0,16.857588923401856,175981.94,0.0017177053222522261,0.3338245866960476,92
2025-08,JP01,Spare Parts,SUP-JP01-OPS-03,Business Services JP01 03,Corporate Services,3,False,30,26529.230000000003,0.0,0.0,0.0,0.0,26529.230000000003,0.0,0.0,12.958578141921194,165117.26,0.0016994710067550316,0.3338245866960476,92
2025-08,JP01,Spare Parts,SUP-JP01-OPS-04,Business Services JP01 04,Corporate Services,3,False,30,19893.54,0.0,0.0,0.0,0.0,19893.54,0.0,0.0,19.81531190527176,156988.6,0.0015824630991140877,0.3338245866960476,92
2025-08,JP01,Spare Parts,SUP-JP01-OPS-05,Business Services JP01 05,Corporate Services,3,False,30,21304.690000000002,0.0,0.0,0.0,0.0,21304.690000000002,0.0,0.0,15.632980343764684,163324.41,0.0016216547149933047,0.3338245866960476,92
2025-08,JP01,Spare Parts,SUP-JP01-OPS-06,Business Services JP01 06,Corporate Services,3,False,30,25953.61,0.0,0.0,0.0,0.0,25953.61,0.0,0.0,16.312979196343015,173140.21,0.0016302231311912912,0.3338245866960476,92
2025-08,JP01,Hardware,SUP-JP01-LOG-01,Logistics Partner JP01 01,Logistics & Freight,4,False,45,31537.34,0.0,0.0,0.0,0.0,31537.34,0.0,0.0,0.0,576085.63,0.00466799181305699,0.3338245866960476,92
2025-08,JP01,Software,SUP-JP01-CAP-01,Capacity Provider JP01 01,Delivery Capacity,4,False,45,13064.13,0.0,0.0,0.0,0.0,13064.13,0.0,0.0,0.0,117886.06,0.00044417041581834587,0.3338245866960476,92
2025-08,JP01,Software,SUP-JP01-CAP-02,Capacity Provider JP01 02,Delivery Capacity,4,True,45,7967.17,0.0,0.0,0.0,0.0,7967.17,0.0,0.0,0.0,109770.93,0.00041359427588695844,0.3338245866960476,92
2025-08,JP01,Software,SUP-JP01-CAP-03,Capacity Provider JP01 03,Delivery Capacity,4,False,45,8286.72,0.0,0.0,0.0,0.0,8286.72,0.0,0.0,0.0,104044.77,0.00039201928332004783,0.3338245866960476,92
2025-08,JP01,Software,SUP-JP01-DEL-01,Delivery Partner JP01 01,Delivery Partners,4,False,30,25026.55,0.0,0.0,0.0,0.0,25026.55,0.0,0.0,0.0,262616.33,0.0009894842909907071,0.3338245866960476,92
2025-08,JP01,Software,SUP-JP01-DEL-02,Delivery Partner JP01 02,Delivery Partners,4,False,30,21505.56,0.0,0.0,0.0,0.0,21505.56,0.0,0.0,0.0,318859.76,0.0012013979616159703,0.3338245866960476,92
2025-08,JP01,Software,SUP-JP01-DEL-03,Delivery Partner JP01 03,Delivery Partners,4,True,30,30762.33,0.0,0.0,0.0,0.0,30762.33,0.0,0.0,0.0,292865.95,0.0011034586344690364,0.3338245866960476,92
2025-08,JP01,Software,SUP-JP01-DEL-04,Delivery Partner JP01 04,Delivery Partners,4,False,30,28369.899999999998,0.0,0.0,0.0,0.0,28369.899999999998,0.0,0.0,0.0,260915.85,0.0009830772322706957,0.3338245866960476,92
2025-08,JP01,Software,SUP-JP01-DEL-05,Delivery Partner JP01 05,Delivery Partners,4,False,30,22004.44,0.0,0.0,0.0,0.0,22004.44,0.0,0.0,0.0,268446.3,0.001011450418275888,0.3338245866960476,92
2025-08,JP01,Software,SUP-JP01-LOG-01,Logistics Partner JP01 01,Logistics & Freight,4,False,45,7438.87,0.0,0.0,0.0,0.0,7438.87,0.0,0.0,0.0,68724.20999999999,0.00466799181305699,0.3338245866960476,92
2025-08,JP01,Software,SUP-JP01-LOG-02,Logistics Partner JP01 02,Logistics & Freight,4,False,45,5843.95,0.0,0.0,0.0,0.0,5843.95,0.0,0.0,0.0,62224.1,0.004896116908139161,0.3338245866960476,92
2025-08,JP01,Software,SUP-JP01-LOG-03,Logistics Partner JP01 03,Logistics & Freight,4,True,45,5339.56,0.0,0.0,0.0,0.0,5339.56,0.0,0.0,0.0,64794.01,0.004856123505649329,0.3338245866960476,92
