month,entity,division,journal_id,journal_type,account,debit,credit,counterparty,description,cash_flow_category,product,customer,functional_currency,fx_to_eur,local_debit,local_credit,local_rounding_adjustment,reporting_debit_from_local,reporting_credit_from_local
2023-09,DE01,Hardware,COGS-2023-09-00264-DE01,cogs,5000_EXTERNAL_COGS,11376.55,0.0,EXTERNAL,External cost of sales at transfer price,,"<bound method Series.prod of month                                                    2023-09
entity                                                      DE01
division                                                Hardware
customer                                                    C013
customer_segment                                            Core
product                                             HW-CTL-RCK-E
product_family                                   Control Systems
product_subfamily                                    Controllers
product_type                                     Rack Controller
quality_tier                                           Essential
generation                                                    G2
strategic_role                                            Volume
quantity                                                     1.0
unit_price                                              18880.68
revenue                                                 18880.68
variable_production_cost                                 9547.32
variable_selling_cost                                    1121.51
fixed_production_cost                                     986.52
marginal_contribution                                    8211.84
gross_profit                                             7225.33
opex                                                 2105.324418
ebit_before_dep                                      5120.005582
source_factory                                              CN01
management_action_count                                        0
management_action_price_uplift_pct                           0.0
management_action_volume_uplift_pct                          0.0
management_action_variable_cost_reduction_pct                0.0
management_action_opex_reduction_pct                         0.0
management_action_revenue_impact                             0.0
management_action_gross_profit_impact                        0.0
management_action_opex_impact                                0.0
management_action_ebit_impact                                0.0
personnel_cost_allocated                             1538.904418
workforce_opening_fte_allocated                         0.151046
workforce_hires_allocated                               0.000762
workforce_attrition_allocated                           0.001384
workforce_ending_fte_allocated                          0.150422
workforce_average_fte_allocated                         0.150734
non_people_opex_before_actions                            566.42
non_people_opex                                           566.42
Name: 264, dtype: object>",C013,EUR,1.0,11376.55,0.0,0.0,11376.55,0.0
2023-09,DE01,Hardware,COGS-2023-09-00264-DE01,cogs,1200_INVENTORY,0.0,11376.55,EXTERNAL,Inventory consumption,,"<bound method Series.prod of month                                                    2023-09
entity                                                      DE01
division                                                Hardware
customer                                                    C013
customer_segment                                            Core
product                                             HW-CTL-RCK-E
product_family                                   Control Systems
product_subfamily                                    Controllers
product_type                                     Rack Controller
quality_tier                                           Essential
generation                                                    G2
strategic_role                                            Volume
quantity                                                     1.0
unit_price                                              18880.68
revenue                                                 18880.68
variable_production_cost                                 9547.32
variable_selling_cost                                    1121.51
fixed_production_cost                                     986.52
marginal_contribution                                    8211.84
gross_profit                                             7225.33
opex                                                 2105.324418
ebit_before_dep                                      5120.005582
source_factory                                              CN01
management_action_count                                        0
management_action_price_uplift_pct                           0.0
management_action_volume_uplift_pct                          0.0
management_action_variable_cost_reduction_pct                0.0
management_action_opex_reduction_pct                         0.0
management_action_revenue_impact                             0.0
management_action_gross_profit_impact                        0.0
management_action_opex_impact                                0.0
management_action_ebit_impact                                0.0
personnel_cost_allocated                             1538.904418
workforce_opening_fte_allocated                         0.151046
workforce_hires_allocated                               0.000762
workforce_attrition_allocated                           0.001384
workforce_ending_fte_allocated                          0.150422
workforce_average_fte_allocated                         0.150734
non_people_opex_before_actions                            566.42
non_people_opex                                           566.42
Name: 264, dtype: object>",C013,EUR,1.0,0.0,11376.55,0.0,0.0,11376.55
2023-09,DE01,Hardware,VARSELL-2023-09-00264-DE01,variable_selling,5300_VARIABLE_SELLING,1121.51,0.0,EXTERNAL,Variable selling and logistics,,"<bound method Series.prod of month                                                    2023-09
entity                                                      DE01
division                                                Hardware
customer                                                    C013
customer_segment                                            Core
product                                             HW-CTL-RCK-E
product_family                                   Control Systems
product_subfamily                                    Controllers
product_type                                     Rack Controller
quality_tier                                           Essential
generation                                                    G2
strategic_role                                            Volume
quantity                                                     1.0
unit_price                                              18880.68
revenue                                                 18880.68
variable_production_cost                                 9547.32
variable_selling_cost                                    1121.51
fixed_production_cost                                     986.52
marginal_contribution                                    8211.84
gross_profit                                             7225.33
opex                                                 2105.324418
ebit_before_dep                                      5120.005582
source_factory                                              CN01
management_action_count                                        0
management_action_price_uplift_pct                           0.0
management_action_volume_uplift_pct                          0.0
management_action_variable_cost_reduction_pct                0.0
management_action_opex_reduction_pct                         0.0
management_action_revenue_impact                             0.0
management_action_gross_profit_impact                        0.0
management_action_opex_impact                                0.0
management_action_ebit_impact                                0.0
personnel_cost_allocated                             1538.904418
workforce_opening_fte_allocated                         0.151046
workforce_hires_allocated                               0.000762
workforce_attrition_allocated                           0.001384
workforce_ending_fte_allocated                          0.150422
workforce_average_fte_allocated                         0.150734
non_people_opex_before_actions                            566.42
non_people_opex                                           566.42
Name: 264, dtype: object>",C013,EUR,1.0,1121.51,0.0,0.0,1121.51,0.0
2023-09,DE01,Hardware,VARSELL-2023-09-00264-DE01,variable_selling,2100_AP,0.0,1121.51,EXTERNAL,Variable selling accrual,,"<bound method Series.prod of month                                                    2023-09
entity                                                      DE01
division                                                Hardware
customer                                                    C013
customer_segment                                            Core
product                                             HW-CTL-RCK-E
product_family                                   Control Systems
product_subfamily                                    Controllers
product_type                                     Rack Controller
quality_tier                                           Essential
generation                                                    G2
strategic_role                                            Volume
quantity                                                     1.0
unit_price                                              18880.68
revenue                                                 18880.68
variable_production_cost                                 9547.32
variable_selling_cost                                    1121.51
fixed_production_cost                                     986.52
marginal_contribution                                    8211.84
gross_profit                                             7225.33
opex                                                 2105.324418
ebit_before_dep                                      5120.005582
source_factory                                              CN01
management_action_count                                        0
management_action_price_uplift_pct                           0.0
management_action_volume_uplift_pct                          0.0
management_action_variable_cost_reduction_pct                0.0
management_action_opex_reduction_pct                         0.0
management_action_revenue_impact                             0.0
management_action_gross_profit_impact                        0.0
management_action_opex_impact                                0.0
management_action_ebit_impact                                0.0
personnel_cost_allocated                             1538.904418
workforce_opening_fte_allocated                         0.151046
workforce_hires_allocated                               0.000762
workforce_attrition_allocated                           0.001384
workforce_ending_fte_allocated                          0.150422
workforce_average_fte_allocated                         0.150734
non_people_opex_before_actions                            566.42
non_people_opex                                           566.42
Name: 264, dtype: object>",C013,EUR,1.0,0.0,1121.51,0.0,0.0,1121.51
2023-09,DE01,Hardware,OPEX-2023-09-00264-DE01,opex,6000_OPEX,566.42,0.0,EXTERNAL,Non-people operating expenses,,"<bound method Series.prod of month                                                    2023-09
entity                                                      DE01
division                                                Hardware
customer                                                    C013
customer_segment                                            Core
product                                             HW-CTL-RCK-E
product_family                                   Control Systems
product_subfamily                                    Controllers
product_type                                     Rack Controller
quality_tier                                           Essential
generation                                                    G2
strategic_role                                            Volume
quantity                                                     1.0
unit_price                                              18880.68
revenue                                                 18880.68
variable_production_cost                                 9547.32
variable_selling_cost                                    1121.51
fixed_production_cost                                     986.52
marginal_contribution                                    8211.84
gross_profit                                             7225.33
opex                                                 2105.324418
ebit_before_dep                                      5120.005582
source_factory                                              CN01
management_action_count                                        0
management_action_price_uplift_pct                           0.0
management_action_volume_uplift_pct                          0.0
management_action_variable_cost_reduction_pct                0.0
management_action_opex_reduction_pct                         0.0
management_action_revenue_impact                             0.0
management_action_gross_profit_impact                        0.0
management_action_opex_impact                                0.0
management_action_ebit_impact                                0.0
personnel_cost_allocated                             1538.904418
workforce_opening_fte_allocated                         0.151046
workforce_hires_allocated                               0.000762
workforce_attrition_allocated                           0.001384
workforce_ending_fte_allocated                          0.150422
workforce_average_fte_allocated                         0.150734
non_people_opex_before_actions                            566.42
non_people_opex                                           566.42
Name: 264, dtype: object>",C013,EUR,1.0,566.42,0.0,0.0,566.42,0.0
2023-09,DE01,Hardware,OPEX-2023-09-00264-DE01,opex,2100_AP,0.0,566.42,EXTERNAL,Non-people operating expense accrual,,"<bound method Series.prod of month                                                    2023-09
entity                                                      DE01
division                                                Hardware
customer                                                    C013
customer_segment                                            Core
product                                             HW-CTL-RCK-E
product_family                                   Control Systems
product_subfamily                                    Controllers
product_type                                     Rack Controller
quality_tier                                           Essential
generation                                                    G2
strategic_role                                            Volume
quantity                                                     1.0
unit_price                                              18880.68
revenue                                                 18880.68
variable_production_cost                                 9547.32
variable_selling_cost                                    1121.51
fixed_production_cost                                     986.52
marginal_contribution                                    8211.84
gross_profit                                             7225.33
opex                                                 2105.324418
ebit_before_dep                                      5120.005582
source_factory                                              CN01
management_action_count                                        0
management_action_price_uplift_pct                           0.0
management_action_volume_uplift_pct                          0.0
management_action_variable_cost_reduction_pct                0.0
management_action_opex_reduction_pct                         0.0
management_action_revenue_impact                             0.0
management_action_gross_profit_impact                        0.0
management_action_opex_impact                                0.0
management_action_ebit_impact                                0.0
personnel_cost_allocated                             1538.904418
workforce_opening_fte_allocated                         0.151046
workforce_hires_allocated                               0.000762
workforce_attrition_allocated                           0.001384
workforce_ending_fte_allocated                          0.150422
workforce_average_fte_allocated                         0.150734
non_people_opex_before_actions                            566.42
non_people_opex                                           566.42
Name: 264, dtype: object>",C013,EUR,1.0,0.0,566.42,0.0,0.0,566.42
2023-09,DE01,Hardware,SALE-2023-09-00265-DE01,sale,1100_AR,21422.31,0.0,EXTERNAL,External customer invoice,,"<bound method Series.prod of month                                                      2023-09
entity                                                        DE01
division                                                  Hardware
customer                                                      C013
customer_segment                                              Core
product                                               HW-CTL-SAF-E
product_family                                     Control Systems
product_subfamily                                Resilient Control
product_type                                     Safety Controller
quality_tier                                             Essential
generation                                                      G2
strategic_role                                              Volume
quantity                                                       1.0
unit_price                                                21422.31
revenue                                                   21422.31
variable_production_cost                                  11590.82
variable_selling_cost                                      1272.49
fixed_production_cost                                      1119.32
marginal_contribution                                      8559.01
gross_profit                                               7439.69
opex                                                   2388.734628
ebit_before_dep                                        5050.955372
source_factory                                                CZ01
management_action_count                                          0
management_action_price_uplift_pct                             0.0
management_action_volume_uplift_pct                            0.0
management_action_variable_cost_reduction_pct                  0.0
management_action_opex_reduction_pct                           0.0
management_action_revenue_impact                               0.0
management_action_gross_profit_impact                          0.0
management_action_opex_impact                                  0.0
management_action_ebit_impact                                  0.0
personnel_cost_allocated                               1746.064628
workforce_opening_fte_allocated                           0.171379
workforce_hires_allocated                                 0.000864
workforce_attrition_allocated                             0.001571
workforce_ending_fte_allocated                            0.170671
workforce_average_fte_allocated                           0.171025
non_people_opex_before_actions                              642.67
non_people_opex                                             642.67
Name: 265, dtype: object>",C013,EUR,1.0,21422.31,0.0,0.0,21422.31,0.0
2023-09,DE01,Hardware,SALE-2023-09-00265-DE01,sale,4000_EXTERNAL_REVENUE,0.0,21422.31,EXTERNAL,External customer invoice,,"<bound method Series.prod of month                                                      2023-09
entity                                                        DE01
division                                                  Hardware
customer                                                      C013
customer_segment                                              Core
product                                               HW-CTL-SAF-E
product_family                                     Control Systems
product_subfamily                                Resilient Control
product_type                                     Safety Controller
quality_tier                                             Essential
generation                                                      G2
strategic_role                                              Volume
quantity                                                       1.0
unit_price                                                21422.31
revenue                                                   21422.31
variable_production_cost                                  11590.82
variable_selling_cost                                      1272.49
fixed_production_cost                                      1119.32
marginal_contribution                                      8559.01
gross_profit                                               7439.69
opex                                                   2388.734628
ebit_before_dep                                        5050.955372
source_factory                                                CZ01
management_action_count                                          0
management_action_price_uplift_pct                             0.0
management_action_volume_uplift_pct                            0.0
management_action_variable_cost_reduction_pct                  0.0
management_action_opex_reduction_pct                           0.0
management_action_revenue_impact                               0.0
management_action_gross_profit_impact                          0.0
management_action_opex_impact                                  0.0
management_action_ebit_impact                                  0.0
personnel_cost_allocated                               1746.064628
workforce_opening_fte_allocated                           0.171379
workforce_hires_allocated                                 0.000864
workforce_attrition_allocated                             0.001571
workforce_ending_fte_allocated                            0.170671
workforce_average_fte_allocated                           0.171025
non_people_opex_before_actions                              642.67
non_people_opex                                             642.67
Name: 265, dtype: object>",C013,EUR,1.0,0.0,21422.31,0.0,0.0,21422.31
2023-09,DE01,Hardware,COGS-2023-09-00265-DE01,cogs,5000_EXTERNAL_COGS,13726.95,0.0,EXTERNAL,External cost of sales at transfer price,,"<bound method Series.prod of month                                                      2023-09
entity                                                        DE01
division                                                  Hardware
customer                                                      C013
customer_segment                                              Core
product                                               HW-CTL-SAF-E
product_family                                     Control Systems
product_subfamily                                Resilient Control
product_type                                     Safety Controller
quality_tier                                             Essential
generation                                                      G2
strategic_role                                              Volume
quantity                                                       1.0
unit_price                                                21422.31
revenue                                                   21422.31
variable_production_cost                                  11590.82
variable_selling_cost                                      1272.49
fixed_production_cost                                      1119.32
marginal_contribution                                      8559.01
gross_profit                                               7439.69
opex                                                   2388.734628
ebit_before_dep                                        5050.955372
source_factory                                                CZ01
management_action_count                                          0
management_action_price_uplift_pct                             0.0
management_action_volume_uplift_pct                            0.0
management_action_variable_cost_reduction_pct                  0.0
management_action_opex_reduction_pct                           0.0
management_action_revenue_impact                               0.0
management_action_gross_profit_impact                          0.0
management_action_opex_impact                                  0.0
management_action_ebit_impact                                  0.0
personnel_cost_allocated                               1746.064628
workforce_opening_fte_allocated                           0.171379
workforce_hires_allocated                                 0.000864
workforce_attrition_allocated                             0.001571
workforce_ending_fte_allocated                            0.170671
workforce_average_fte_allocated                           0.171025
non_people_opex_before_actions                              642.67
non_people_opex                                             642.67
Name: 265, dtype: object>",C013,EUR,1.0,13726.95,0.0,0.0,13726.95,0.0
2023-09,DE01,Hardware,COGS-2023-09-00265-DE01,cogs,1200_INVENTORY,0.0,13726.95,EXTERNAL,Inventory consumption,,"<bound method Series.prod of month                                                      2023-09
entity                                                        DE01
division                                                  Hardware
customer                                                      C013
customer_segment                                              Core
product                                               HW-CTL-SAF-E
product_family                                     Control Systems
product_subfamily                                Resilient Control
product_type                                     Safety Controller
quality_tier                                             Essential
generation                                                      G2
strategic_role                                              Volume
quantity                                                       1.0
unit_price                                                21422.31
revenue                                                   21422.31
variable_production_cost                                  11590.82
variable_selling_cost                                      1272.49
fixed_production_cost                                      1119.32
marginal_contribution                                      8559.01
gross_profit                                               7439.69
opex                                                   2388.734628
ebit_before_dep                                        5050.955372
source_factory                                                CZ01
management_action_count                                          0
management_action_price_uplift_pct                             0.0
management_action_volume_uplift_pct                            0.0
management_action_variable_cost_reduction_pct                  0.0
management_action_opex_reduction_pct                           0.0
management_action_revenue_impact                               0.0
management_action_gross_profit_impact                          0.0
management_action_opex_impact                                  0.0
management_action_ebit_impact                                  0.0
personnel_cost_allocated                               1746.064628
workforce_opening_fte_allocated                           0.171379
workforce_hires_allocated                                 0.000864
workforce_attrition_allocated                             0.001571
workforce_ending_fte_allocated                            0.170671
workforce_average_fte_allocated                           0.171025
non_people_opex_before_actions                              642.67
non_people_opex                                             642.67
Name: 265, dtype: object>",C013,EUR,1.0,0.0,13726.95,0.0,0.0,13726.95
2023-09,DE01,Hardware,VARSELL-2023-09-00265-DE01,variable_selling,5300_VARIABLE_SELLING,1272.49,0.0,EXTERNAL,Variable selling and logistics,,"<bound method Series.prod of month                                                      2023-09
entity                                                        DE01
division                                                  Hardware
customer                                                      C013
customer_segment                                              Core
product                                               HW-CTL-SAF-E
product_family                                     Control Systems
product_subfamily                                Resilient Control
product_type                                     Safety Controller
quality_tier                                             Essential
generation                                                      G2
strategic_role                                              Volume
quantity                                                       1.0
unit_price                                                21422.31
revenue                                                   21422.31
variable_production_cost                                  11590.82
variable_selling_cost                                      1272.49
fixed_production_cost                                      1119.32
marginal_contribution                                      8559.01
gross_profit                                               7439.69
opex                                                   2388.734628
ebit_before_dep                                        5050.955372
source_factory                                                CZ01
management_action_count                                          0
management_action_price_uplift_pct                             0.0
management_action_volume_uplift_pct                            0.0
management_action_variable_cost_reduction_pct                  0.0
management_action_opex_reduction_pct                           0.0
management_action_revenue_impact                               0.0
management_action_gross_profit_impact                          0.0
management_action_opex_impact                                  0.0
management_action_ebit_impact                                  0.0
personnel_cost_allocated                               1746.064628
workforce_opening_fte_allocated                           0.171379
workforce_hires_allocated                                 0.000864
workforce_attrition_allocated                             0.001571
workforce_ending_fte_allocated                            0.170671
workforce_average_fte_allocated                           0.171025
non_people_opex_before_actions                              642.67
non_people_opex                                             642.67
Name: 265, dtype: object>",C013,EUR,1.0,1272.49,0.0,0.0,1272.49,0.0
2023-09,DE01,Hardware,VARSELL-2023-09-00265-DE01,variable_selling,2100_AP,0.0,1272.49,EXTERNAL,Variable selling accrual,,"<bound method Series.prod of month                                                      2023-09
entity                                                        DE01
division                                                  Hardware
customer                                                      C013
customer_segment                                              Core
product                                               HW-CTL-SAF-E
product_family                                     Control Systems
product_subfamily                                Resilient Control
product_type                                     Safety Controller
quality_tier                                             Essential
generation                                                      G2
strategic_role                                              Volume
quantity                                                       1.0
unit_price                                                21422.31
revenue                                                   21422.31
variable_production_cost                                  11590.82
variable_selling_cost                                      1272.49
fixed_production_cost                                      1119.32
marginal_contribution                                      8559.01
gross_profit                                               7439.69
opex                                                   2388.734628
ebit_before_dep                                        5050.955372
source_factory                                                CZ01
management_action_count                                          0
management_action_price_uplift_pct                             0.0
management_action_volume_uplift_pct                            0.0
management_action_variable_cost_reduction_pct                  0.0
management_action_opex_reduction_pct                           0.0
management_action_revenue_impact                               0.0
management_action_gross_profit_impact                          0.0
management_action_opex_impact                                  0.0
management_action_ebit_impact                                  0.0
personnel_cost_allocated                               1746.064628
workforce_opening_fte_allocated                           0.171379
workforce_hires_allocated                                 0.000864
workforce_attrition_allocated                             0.001571
workforce_ending_fte_allocated                            0.170671
workforce_average_fte_allocated                           0.171025
non_people_opex_before_actions                              642.67
non_people_opex                                             642.67
Name: 265, dtype: object>",C013,EUR,1.0,0.0,1272.49,0.0,0.0,1272.49
2023-09,DE01,Hardware,OPEX-2023-09-00265-DE01,opex,6000_OPEX,642.67,0.0,EXTERNAL,Non-people operating expenses,,"<bound method Series.prod of month                                                      2023-09
entity                                                        DE01
division                                                  Hardware
customer                                                      C013
customer_segment                                              Core
product                                               HW-CTL-SAF-E
product_family                                     Control Systems
product_subfamily                                Resilient Control
product_type                                     Safety Controller
quality_tier                                             Essential
generation                                                      G2
strategic_role                                              Volume
quantity                                                       1.0
unit_price                                                21422.31
revenue                                                   21422.31
variable_production_cost                                  11590.82
variable_selling_cost                                      1272.49
fixed_production_cost                                      1119.32
marginal_contribution                                      8559.01
gross_profit                                               7439.69
opex                                                   2388.734628
ebit_before_dep                                        5050.955372
source_factory                                                CZ01
management_action_count                                          0
management_action_price_uplift_pct                             0.0
management_action_volume_uplift_pct                            0.0
management_action_variable_cost_reduction_pct                  0.0
management_action_opex_reduction_pct                           0.0
management_action_revenue_impact                               0.0
management_action_gross_profit_impact                          0.0
management_action_opex_impact                                  0.0
management_action_ebit_impact                                  0.0
personnel_cost_allocated                               1746.064628
workforce_opening_fte_allocated                           0.171379
workforce_hires_allocated                                 0.000864
workforce_attrition_allocated                             0.001571
workforce_ending_fte_allocated                            0.170671
workforce_average_fte_allocated                           0.171025
non_people_opex_before_actions                              642.67
non_people_opex                                             642.67
Name: 265, dtype: object>",C013,EUR,1.0,642.67,0.0,0.0,642.67,0.0
2023-09,DE01,Hardware,OPEX-2023-09-00265-DE01,opex,2100_AP,0.0,642.67,EXTERNAL,Non-people operating expense accrual,,"<bound method Series.prod of month                                                      2023-09
entity                                                        DE01
division                                                  Hardware
customer                                                      C013
customer_segment                                              Core
product                                               HW-CTL-SAF-E
product_family                                     Control Systems
product_subfamily                                Resilient Control
product_type                                     Safety Controller
quality_tier                                             Essential
generation                                                      G2
strategic_role                                              Volume
quantity                                                       1.0
unit_price                                                21422.31
revenue                                                   21422.31
variable_production_cost                                  11590.82
variable_selling_cost                                      1272.49
fixed_production_cost                                      1119.32
marginal_contribution                                      8559.01
gross_profit                                               7439.69
opex                                                   2388.734628
ebit_before_dep                                        5050.955372
source_factory                                                CZ01
management_action_count                                          0
management_action_price_uplift_pct                             0.0
management_action_volume_uplift_pct                            0.0
management_action_variable_cost_reduction_pct                  0.0
management_action_opex_reduction_pct                           0.0
management_action_revenue_impact                               0.0
management_action_gross_profit_impact                          0.0
management_action_opex_impact                                  0.0
management_action_ebit_impact                                  0.0
personnel_cost_allocated                               1746.064628
workforce_opening_fte_allocated                           0.171379
workforce_hires_allocated                                 0.000864
workforce_attrition_allocated                             0.001571
workforce_ending_fte_allocated                            0.170671
workforce_average_fte_allocated                           0.171025
non_people_opex_before_actions                              642.67
non_people_opex                                             642.67
Name: 265, dtype: object>",C013,EUR,1.0,0.0,642.67,0.0,0.0,642.67
2023-09,DE01,Hardware,SALE-2023-09-00266-DE01,sale,1100_AR,27464.5,0.0,EXTERNAL,External customer invoice,,"<bound method Series.prod of month                                                      2023-09
entity                                                        DE01
division                                                  Hardware
customer                                                      C013
customer_segment                                              Core
product                                               HW-CTL-SAF-P
product_family                                     Control Systems
product_subfamily                                Resilient Control
product_type                                     Safety Controller
quality_tier                                          Professional
generation                                                      G2
strategic_role                                                Core
quantity                                                       1.0
unit_price                                                 27464.5
revenue                                                    27464.5
variable_production_cost                                  17690.51
variable_selling_cost                                      1510.55
fixed_production_cost                                      1510.55
marginal_contribution                                      8263.44
gross_profit                                                6752.9
opex                                                   3062.474395
ebit_before_dep                                        3690.425605
source_factory                                                CZ01
management_action_count                                          0
management_action_price_uplift_pct                             0.0
management_action_volume_uplift_pct                            0.0
management_action_variable_cost_reduction_pct                  0.0
management_action_opex_reduction_pct                           0.0
management_action_revenue_impact                               0.0
management_action_gross_profit_impact                          0.0
management_action_opex_impact                                  0.0
management_action_ebit_impact                                  0.0
personnel_cost_allocated                               2238.544395
workforce_opening_fte_allocated                           0.219717
workforce_hires_allocated                                 0.001108
workforce_attrition_allocated                             0.002014
workforce_ending_fte_allocated                            0.218809
workforce_average_fte_allocated                           0.219263
non_people_opex_before_actions                              823.93
non_people_opex                                             823.93
Name: 266, dtype: object>",C013,EUR,1.0,27464.5,0.0,0.0,27464.5,0.0
2023-09,DE01,Hardware,SALE-2023-09-00266-DE01,sale,4000_EXTERNAL_REVENUE,0.0,27464.5,EXTERNAL,External customer invoice,,"<bound method Series.prod of month                                                      2023-09
entity                                                        DE01
division                                                  Hardware
customer                                                      C013
customer_segment                                              Core
product                                               HW-CTL-SAF-P
product_family                                     Control Systems
product_subfamily                                Resilient Control
product_type                                     Safety Controller
quality_tier                                          Professional
generation                                                      G2
strategic_role                                                Core
quantity                                                       1.0
unit_price                                                 27464.5
revenue                                                    27464.5
variable_production_cost                                  17690.51
variable_selling_cost                                      1510.55
fixed_production_cost                                      1510.55
marginal_contribution                                      8263.44
gross_profit                                                6752.9
opex                                                   3062.474395
ebit_before_dep                                        3690.425605
source_factory                                                CZ01
management_action_count                                          0
management_action_price_uplift_pct                             0.0
management_action_volume_uplift_pct                            0.0
management_action_variable_cost_reduction_pct                  0.0
management_action_opex_reduction_pct                           0.0
management_action_revenue_impact                               0.0
management_action_gross_profit_impact                          0.0
management_action_opex_impact                                  0.0
management_action_ebit_impact                                  0.0
personnel_cost_allocated                               2238.544395
workforce_opening_fte_allocated                           0.219717
workforce_hires_allocated                                 0.001108
workforce_attrition_allocated                             0.002014
workforce_ending_fte_allocated                            0.218809
workforce_average_fte_allocated                           0.219263
non_people_opex_before_actions                              823.93
non_people_opex                                             823.93
Name: 266, dtype: object>",C013,EUR,1.0,0.0,27464.5,0.0,0.0,27464.5
