entity,division,product,revenue,variable_production_cost,variable_selling_cost,fixed_production_cost,marginal_contribution,gross_profit,opex,quantity,mc_pct,gross_margin_pct,operating_contribution,name,product_family,product_subfamily,product_type,quality_tier,quality_score,generation,strategic_role
ES01,Spare Parts,SP-CON-BAT-X,149372.08000000002,85512.59,10306.69,5750.81,53552.82,47801.96,14130.483468152004,139.0,0.3585196108938163,0.32001937711518774,33671.47653184799,Aureon Battery Pack Premium,Consumables,Power & Service,Battery Pack,Premium,3,G2,Premium
ES01,Spare Parts,SP-CON-FIL-E,451233.64,165901.21,36549.95,15003.53,248782.49,233778.98,42777.14290541286,911.0,0.5513385260903864,0.5180885449941188,191001.83709458716,Aureon Filter Pack Essential,Consumables,Routine Consumables,Filter Pack,Essential,1,G2,Volume
ES01,Spare Parts,SP-CON-FIL-P,332820.05,145641.41,24961.54,11648.710000000001,162217.19,150568.49,31601.44007567434,524.0,0.48740209611770685,0.4524021013758035,118967.04992432565,Aureon Filter Pack Professional,Consumables,Routine Consumables,Filter Pack,Professional,2,G2,Core
ES01,Spare Parts,SP-CON-LUB-E,406116.5,165541.03,32895.46,13503.36,207680.05,194176.66,38505.72890113444,674.0,0.5113804782617796,0.4781304379408372,155670.93109886558,Aureon Service Lubricant Pack Essential,Consumables,Power & Service,Service Lubricant Pack,Essential,1,G2,Volume
ES01,Spare Parts,SP-CON-LUB-P,273411.89,132647.39,20505.88,9569.4,120258.62,110689.19,25909.427169231618,354.0,0.4398441486944843,0.40484409803831134,84779.76283076839,Aureon Service Lubricant Pack Professional,Consumables,Power & Service,Service Lubricant Pack,Professional,2,G2,Core
ES01,Spare Parts,SP-CON-SEL-E,472580.76,180009.72,38279.05,15713.29,254291.96,238578.72,44825.69114254836,890.0,0.5380920712895717,0.5048422199837336,193753.02885745163,Aureon Seal Pack Essential,Consumables,Routine Consumables,Seal Pack,Essential,1,G2,Volume
ES01,Spare Parts,SP-CON-SEL-P,157252.02,71320.57,11793.89,5503.8099999999995,74137.55,68633.69,14905.558940057053,231.0,0.4714569008398112,0.43645665092251285,53728.13105994295,Aureon Seal Pack Professional,Consumables,Routine Consumables,Seal Pack,Professional,2,G2,Core
ES01,Spare Parts,SP-CON-SEL-X,245826.02,136010.73,16962.03,9464.31,92853.39,83389.07,23288.243696982787,244.0,0.37771994193291664,0.3392198677747783,60100.826303017224,Aureon Seal Pack Premium,Consumables,Routine Consumables,Seal Pack,Premium,3,G2,Premium
ES01,Spare Parts,SP-INT-CNX-E,442173.21,247519.54,35816.01,14702.26,158837.61000000002,144135.41,41905.38311499349,359.0,0.35922033811139303,0.325970472069079,102230.02688500652,Aureon Connector Set Essential,Interface Components,User Interfaces,Connector Set,Essential,1,G1 Legacy,Harvest
ES01,Spare Parts,SP-INT-CNX-P,552634.77,268210.65,41447.6,19342.21,242976.53,223634.32,52479.05644308541,350.0,0.4396692774144486,0.40466928999056645,171155.2635569146,Aureon Connector Set Professional,Interface Components,User Interfaces,Connector Set,Professional,2,G2,Core
ES01,Spare Parts,SP-INT-DSP-E,658139.28,259428.57,53309.24,21883.15,345401.38,323518.3,62410.57428515337,568.0,0.5248150209177608,0.4915650985001229,261107.72571484663,Aureon Display Interface Essential,Interface Components,User Interfaces,Display Interface,Essential,1,G2,Volume
ES01,Spare Parts,SP-INT-DSP-P,460121.12,215904.31,34509.08,16104.26,209707.74,193603.51,43662.526885676736,310.0,0.45576638603331227,0.4207664060280476,149940.9831143233,Aureon Display Interface Professional,Interface Components,User Interfaces,Display Interface,Professional,2,G2,Core
ES01,Spare Parts,SP-INT-DSP-X,222059.27,127220.29,15322.07,8549.3,79516.91,70967.61,21096.885078855536,101.0,0.35808867605482086,0.31958859452253446,49870.724921144465,Aureon Display Interface Premium,Interface Components,User Interfaces,Display Interface,Premium,3,G2,Premium
ES01,Spare Parts,SP-INT-NET-E,441379.41,162317.59,35751.72,14675.88,243310.11,228634.25,41847.39785678977,436.0,0.5512493435069842,0.517999355701708,186786.85214321024,Aureon Network Interface Essential,Interface Components,Network Interfaces,Network Interface,Essential,1,G2,Volume
ES01,Spare Parts,SP-INT-NET-P,733039.5,320804.06,54977.93,25656.420000000002,357257.45,331601.06,69530.49960649901,565.0,0.48736452810523856,0.4523645178738663,262070.560393501,Aureon Network Interface Professional,Interface Components,Network Interfaces,Network Interface,Professional,2,G2,Core
ES01,Spare Parts,SP-INT-NET-X,178566.28,95338.89,12321.08,6874.76,70906.26,64031.48,16953.872435728834,93.0,0.3970865047981063,0.35858662676962305,47077.607564271166,Aureon Network Interface Premium,Interface Components,Network Interfaces,Network Interface,Premium,3,G2,Premium
ES01,Spare Parts,SP-INT-USB-E,786562.04,299630.71,63711.54,26153.15,423219.85,397066.64,74573.05821737913,725.0,0.5380628971110785,0.5048128689251263,322493.58178262087,Aureon Service Interface Essential,Interface Components,Network Interfaces,Service Interface,Essential,1,G2,Volume
ES01,Spare Parts,SP-INT-USB-P,450566.42,204354.44,33792.49,15769.81,212419.45,196649.65,42692.09013641846,324.0,0.47144980311670814,0.4364498579365946,153957.55986358153,Aureon Service Interface Professional,Interface Components,Network Interfaces,Service Interface,Professional,2,G2,Core
ES01,Spare Parts,SP-KIT-CAL-E,896251.32,341435.52,72596.35,29800.39,482219.45,452419.12,84988.729967095,947.0,0.5380404349083693,0.5047904643532353,367430.390032905,Aureon Calibration Kit Essential,Maintenance Kits,Preventive Kits,Calibration Kit,Essential,1,G2,Volume
ES01,Spare Parts,SP-KIT-CAL-P,481897.28,218526.45,36142.31,16866.41,227228.53,210362.15,45703.72378542236,397.0,0.4715289739755327,0.43652902543878225,164658.42621457763,Aureon Calibration Kit Professional,Maintenance Kits,Preventive Kits,Calibration Kit,Professional,2,G2,Core
ES01,Spare Parts,SP-KIT-CAL-X,323150.07,178725.88,22297.33,12441.28,122126.92,109685.6,30595.079506323473,180.0,0.3779263300175055,0.33942619910309785,79090.52049367654,Aureon Calibration Kit Premium,Maintenance Kits,Preventive Kits,Calibration Kit,Premium,3,G2,Premium
ES01,Spare Parts,SP-KIT-OVR-E,512127.43,201873.49,41482.35,17028.23,268771.64,251743.38,48530.86551142289,507.0,0.5248139901430392,0.49156394532509223,203212.51448857712,Aureon Overhaul Kit Essential,Maintenance Kits,Overhaul Kits,Overhaul Kit,Essential,1,G2,Volume
ES01,Spare Parts,SP-KIT-OVR-P,713612.17,334984.91,53520.9,24976.45,325106.35,300129.94,67717.68456719728,551.0,0.45557848319767297,0.42057850554874926,232412.25543280272,Aureon Overhaul Kit Professional,Maintenance Kits,Overhaul Kits,Overhaul Kit,Professional,2,G2,Core
ES01,Spare Parts,SP-KIT-OVR-X,506142.5,289886.39,34923.83,19486.52,181332.28,161845.77,48024.96318370393,264.0,0.3582632954158167,0.3197632484922724,113820.80681629607,Aureon Overhaul Kit Premium,Maintenance Kits,Overhaul Kits,Overhaul Kit,Premium,3,G2,Premium
ES01,Spare Parts,SP-KIT-PRE-E,674583.37,247979.64,54641.25,22429.93,371962.44,349532.52,64003.49142595485,764.0,0.5513958044948544,0.5181457704775616,285529.02857404517,Aureon Preventive Maintenance Kit Essential,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Essential,1,G2,Volume
ES01,Spare Parts,SP-KIT-PRE-P,499210.42,218461.61,37440.78,17472.33,243308.03,225835.64,47345.17546273944,441.0,0.48738572003364833,0.4523856693536165,178490.4645372606,Aureon Preventive Maintenance Kit Professional,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Professional,2,G2,Core
ES01,Spare Parts,SP-KIT-PRE-X,348443.52999999997,186060.27,24042.62,13415.07,138340.63,124925.56999999999,33060.10809858477,208.0,0.3970245336453801,0.3585245792912269,91865.46190141523,Aureon Preventive Maintenance Kit Premium,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Premium,3,G2,Premium
ES01,Spare Parts,SP-KIT-SAF-E,743159.92,302921.96,60195.93,24710.07,380042.07,355332.0,70429.28527287519,692.0,0.5113866608952754,0.478136657315965,284902.7147271248,Aureon Safety Service Kit Essential,Maintenance Kits,Overhaul Kits,Safety Service Kit,Essential,1,G2,Volume
ES01,Spare Parts,SP-KIT-SAF-P,331754.76,160953.25,24881.59,11611.43,145919.92,134308.51,31448.59921121951,241.0,0.4398427320228955,0.4048427519171089,102859.9107887805,Aureon Safety Service Kit Professional,Maintenance Kits,Overhaul Kits,Safety Service Kit,Professional,2,G2,Core
ES01,Spare Parts,SP-KIT-SAF-X,126420.73000000001,74468.54,8723.03,4867.23,43229.17,38361.98,11901.573145416287,63.0,0.3419468468501961,0.30344691096151716,26460.406854583714,Aureon Safety Service Kit Premium,Maintenance Kits,Overhaul Kits,Safety Service Kit,Premium,3,G2,Premium
ES01,Spare Parts,SP-MEC-COL-E,406989.41000000003,165855.84,32966.14,13532.43,208167.35,194634.98,38570.178117847616,296.0,0.5114809989773443,0.47823106748649796,156064.8018821524,Aureon Cooling Assembly Essential,Mechanical Parts,Enclosures,Cooling Assembly,Essential,1,G2,Volume
ES01,Spare Parts,SP-MEC-COL-P,669953.23,325084.58,50246.48,23448.37,294622.23,271173.93,63530.79679435057,380.0,0.43976536989007425,0.4047654640011214,207643.1332056494,Aureon Cooling Assembly Professional,Mechanical Parts,Enclosures,Cooling Assembly,Professional,2,G2,Core
ES01,Spare Parts,SP-MEC-DRV-E,302933.6,111354.27,24537.64,10072.56,167041.7,156969.18,28736.74957911736,268.0,0.5514135771007245,0.5181636503841106,128232.43042088264,Aureon Drive Assembly Essential,Mechanical Parts,Drive Components,Drive Assembly,Essential,1,G2,Volume
ES01,Spare Parts,SP-MEC-DRV-P,442004.87,193431.9,33150.41,15470.15,215422.68,199952.52,41881.60569775725,305.0,0.4873762589991373,0.4523762826414107,158070.91430224275,Aureon Drive Assembly Professional,Mechanical Parts,Drive Components,Drive Assembly,Professional,2,G2,Core
ES01,Spare Parts,SP-MEC-DRV-X,188810.3,100830.5,13027.9,7269.22,74951.9,67682.69,17943.22032179988,88.0,0.3969693390667776,0.3584692678312571,49739.46967820013,Aureon Drive Assembly Premium,Mechanical Parts,Drive Components,Drive Assembly,Premium,3,G2,Premium
ES01,Spare Parts,SP-MEC-FAN-E,476366.99,181489.16,38585.73,15839.23,256292.13,240452.95,45233.70720212304,393.0,0.5380140424927429,0.504764089552049,195219.24279787697,Aureon Cooling Fan Essential,Mechanical Parts,Drive Components,Cooling Fan,Essential,1,G2,Volume
ES01,Spare Parts,SP-MEC-FAN-P,306234.91,138877.97,22967.6,10718.24,144389.31,133671.08,29060.74056176298,197.0,0.47149853032758415,0.4364985037140279,104610.339438237,Aureon Cooling Fan Professional,Mechanical Parts,Drive Components,Cooling Fan,Professional,2,G2,Core
ES01,Spare Parts,SP-MEC-FAN-X,184057.33,101827.77,12699.94,7086.21,69529.56,62443.36,17510.49922121122,80.0,0.377760342388972,0.3392603815343839,44932.86077878878,Aureon Cooling Fan Premium,Mechanical Parts,Drive Components,Cooling Fan,Premium,3,G2,Premium
ES01,Spare Parts,SP-MEC-HSG-E,551245.09,217347.3,44650.840000000004,18328.89,289246.91,270918.04,52287.618647033836,426.0,0.5247156215033135,0.49146567455140505,218630.42135296614,Aureon Housing Kit Essential,Mechanical Parts,Enclosures,Housing Kit,Essential,1,G2,Volume
ES01,Spare Parts,SP-MEC-HSG-P,310167.5,145589.39,23262.57,10855.85,141315.52,130459.65,29406.296168131656,187.0,0.4556103395745847,0.42061031539410154,101053.35383186834,Aureon Housing Kit Professional,Mechanical Parts,Enclosures,Housing Kit,Professional,2,G2,Core
ES01,Spare Parts,SP-MEC-HSG-X,196379.47,112486.76000000001,13550.19,7560.58,70342.5,62781.85,18634.081708060105,80.0,0.3581968115098793,0.3196966057602661,44147.768291939894,Aureon Housing Kit Premium,Mechanical Parts,Enclosures,Housing Kit,Premium,3,G2,Premium
ES01,Spare Parts,SP-MOD-CPU-E,326753.35,124496.09,26467.04,10864.53,175790.28,164925.74,31071.619514744994,221.0,0.5379907505156413,0.5047407777150563,133854.120485255,Aureon Processor Board Essential,Control Modules,Electronic Boards,Processor Board,Essential,1,G2,Volume
ES01,Spare Parts,SP-MOD-CPU-P,560702.1,254273.88,42052.68,19624.63,264375.51,244751.02,53142.05905408345,296.0,0.4715079718802552,0.436508120800689,191608.96094591654,Aureon Processor Board Professional,Control Modules,Electronic Boards,Processor Board,Professional,2,G2,Core
ES01,Spare Parts,SP-MOD-CPU-X,103723.95,57373.79,7156.9400000000005,3993.37,39193.19,35199.81,9879.95986498731,37.0,0.37786056161571174,0.3393604852109855,25319.85013501269,Aureon Processor Board Premium,Control Modules,Electronic Boards,Processor Board,Premium,3,G2,Premium
ES01,Spare Parts,SP-MOD-IO-E,664483.14,371965.09,53823.11,22094.07,238694.86000000002,216600.8,63027.140513227176,482.0,0.35921883586090686,0.3259688424901194,153573.6594867728,Aureon I/O Board Essential,Control Modules,Electronic Boards,I/O Board,Essential,1,G1 Legacy,Harvest
ES01,Spare Parts,SP-MOD-IO-P,240203.02000000002,105111.45999999999,18015.22,8407.12,117076.32,108669.26,22742.6525935668,136.0,0.4874056953988339,0.45240588565455997,85926.60740643319,Aureon I/O Board Professional,Control Modules,Electronic Boards,I/O Board,Professional,2,G2,Core
ES01,Spare Parts,SP-MOD-IO-X,185626.3,99164.76000000001,12808.21,7146.61,73653.29,66506.67,17569.60680705295,71.0,0.39678262185907925,0.3582825817246802,48937.06319294705,Aureon I/O Board Premium,Control Modules,Electronic Boards,I/O Board,Premium,3,G2,Premium
ES01,Spare Parts,SP-MOD-PWR-E,184394.29,72662.56,14935.94,6131.1,96795.81,90664.68000000001,17464.352989508436,117.0,0.5249393026215725,0.4916891949311446,73200.32701049157,Aureon Power Module Essential,Control Modules,Power & Relay,Power Module,Essential,1,G2,Volume
ES01,Spare Parts,SP-MOD-PWR-P,282975.4,132812.94,21223.16,9904.15,128939.34,119035.24,26849.37204114313,140.0,0.45565565063252844,0.42065578845369594,92185.86795885688,Aureon Power Module Professional,Control Modules,Power & Relay,Power Module,Professional,2,G2,Core
ES01,Spare Parts,SP-MOD-PWR-X,335459.98,192144.83000000002,23146.760000000002,12915.17,120168.4,107253.23,31849.665034662557,112.0,0.3582197793012448,0.31971989624514974,75403.56496533744,Aureon Power Module Premium,Control Modules,Power & Relay,Power Module,Premium,3,G2,Premium
ES01,Spare Parts,SP-MOD-REL-E,461243.71,188040.45,37360.8,15336.380000000001,235842.55,220506.2,43760.37550857879,275.0,0.5113187342977533,0.4780687415769854,176745.82449142123,Aureon Relay Module Essential,Control Modules,Power & Relay,Relay Module,Essential,1,G2,Volume
ES01,Spare Parts,SP-MOD-REL-P,232108.4,112620.77,17408.11,8123.82,102079.53,93955.7,22029.888674723534,108.0,0.4397924848906804,0.4047923297907357,71925.81132527646,Aureon Relay Module Professional,Control Modules,Power & Relay,Relay Module,Professional,2,G2,Core
ES01,Spare Parts,SP-MOD-REL-X,15591.369999999999,9157.3,1075.8,600.27,5358.26,4757.99,1407.8976237264133,5.0,0.34366832420755844,0.3051681795762656,3350.0923762735865,Aureon Relay Module Premium,Control Modules,Power & Relay,Relay Module,Premium,3,G2,Premium
ES01,Spare Parts,SP-SEC-AUT-E,196703.65,74914.9,15932.95,6540.4,105855.79,99315.39,18633.80094294522,142.0,0.5381485803644213,0.5048985618721361,80681.58905705478,Aureon Authentication Module Essential,Security Components,Secure Electronics,Authentication Module,Essential,1,G2,Volume
ES01,Spare Parts,SP-SEC-AUT-P,126080.77,57176.62,9456.05,4412.82,59448.13,55035.28,11946.619243240833,71.0,0.471508303764325,0.43650812094501007,43088.66075675916,Aureon Authentication Module Professional,Security Components,Secure Electronics,Authentication Module,Professional,2,G2,Core
ES01,Spare Parts,SP-SEC-KPD-E,618039.26,243660.57,50061.14,20549.8,324317.49,303767.66000000003,58554.24598901425,418.0,0.524752246321698,0.4915022065103114,245213.41401098578,Aureon Secure Keypad Essential,Security Components,Input Devices,Secure Keypad,Essential,1,G2,Volume
ES01,Spare Parts,SP-SEC-KPD-P,394229.42,185034.89,29567.22,13798.01,179627.32,165829.33000000002,37361.74024364539,208.0,0.45564159062507315,0.42064169132785684,128467.58975635463,Aureon Secure Keypad Professional,Security Components,Input Devices,Secure Keypad,Professional,2,G2,Core
ES01,Spare Parts,SP-SEC-KPD-X,204855.33,117365.59,14135.02,7886.91,73354.77,65467.82,19402.266000137803,73.0,0.35808084661502343,0.3195807499858559,46065.5539998622,Aureon Secure Keypad Premium,Security Components,Input Devices,Secure Keypad,Premium,3,G2,Premium
ES01,Spare Parts,SP-SEC-SEM-E,307544.93,113089.39,24911.12,10225.880000000001,169544.4,159318.52,29194.728346775843,238.0,0.5512833523218867,0.5180333163027594,130123.79165322415,Aureon Secure Element Essential,Security Components,Secure Electronics,Secure Element,Essential,1,G2,Volume
ES01,Spare Parts,SP-SEC-SEM-P,347883.48,152254.1,26091.27,12175.91,169538.22,157362.2,33011.05002646614,210.0,0.48734196863846485,0.45234168636004224,124351.14997353387,Aureon Secure Element Professional,Security Components,Secure Electronics,Secure Element,Professional,2,G2,Core
ES01,Spare Parts,SP-SEC-SEM-X,316194.51,168786.29,21817.46,12173.47,125590.77,113417.24,30012.19498575289,129.0,0.39719465717478775,0.35869452635341453,83405.04501424712,Aureon Secure Element Premium,Security Components,Secure Electronics,Secure Element,Premium,3,G2,Premium
ES01,Spare Parts,SP-SEC-SNR-E,303405.87,123704.65,24575.87,10088.25,155125.4,145037.15,28754.194932670365,193.0,0.511280154204004,0.4780301383094533,116282.95506732963,Aureon Tamper Sensor Essential,Security Components,Input Devices,Tamper Sensor,Essential,1,G2,Volume
ES01,Spare Parts,SP-SEC-SNR-P,270140.24,131108.17,20260.52,9454.92,118771.59999999999,109316.66,25586.69960615211,134.0,0.4396664488045172,0.4046663318282386,83729.9603938479,Aureon Tamper Sensor Professional,Security Components,Input Devices,Tamper Sensor,Professional,2,G2,Core
ES01,Spare Parts,SP-SEC-SNR-X,77562.24,45957.01,5351.8,2986.13,26253.45,23267.31,7375.543859843332,26.0,0.3384823594573854,0.2999824399089041,15891.76614015667,Aureon Tamper Sensor Premium,Security Components,Input Devices,Tamper Sensor,Premium,3,G2,Premium
JP01,Hardware,HW-CTL-MCU-E,758875.55,528745.79,45077.26,39651.21,185052.56,145401.29,85462.40383123612,40.0,0.2438509977031148,0.19160096803751286,59938.886168763886,Aureon Compact Controller Essential,Control Systems,Controllers,Compact Controller,Essential,1,G1 Legacy,Harvest
JP01,Hardware,HW-CTL-MCU-P,584357.2,328120.54,32139.66,32139.66,224097.02,191957.36,66474.02021864624,24.0,0.3834932127130461,0.32849318875509703,125483.33978135374,Aureon Compact Controller Professional,Control Systems,Controllers,Compact Controller,Professional,2,G2,Core
JP01,Hardware,HW-CTL-MCU-X,432424.32,296227.18,21880.68,26161.69,114316.49,88154.83,49190.77150483799,12.0,0.2643618425531663,0.20386186882365914,38964.05849516201,Aureon Compact Controller Premium,Control Systems,Controllers,Compact Controller,Premium,3,G2,Premium
JP01,Hardware,HW-CTL-RCK-E,1220636.18,596273.85,72505.83,63778.19,551856.52,488078.28,138350.08865706818,60.0,0.4521056552657648,0.39985565559755903,349728.1913429318,Aureon Rack Controller Essential,Control Systems,Controllers,Rack Controller,Essential,1,G2,Volume
JP01,Hardware,HW-CTL-RCK-P,601002.26,349908.84,33055.14,33055.14,218038.37,184983.2,67640.1927399068,23.0,0.3627912647117167,0.3077911886720692,117343.00726009322,Aureon Rack Controller Professional,Control Systems,Controllers,Rack Controller,Professional,2,G2,Core
JP01,Hardware,HW-CTL-RDN-E,651353.35,328605.32,38690.4,34033.17,284057.64,250024.42,73035.98226756441,30.0,0.4361037522874489,0.38385374083053386,176988.4377324356,Aureon Redundant Controller Essential,Control Systems,Resilient Control,Redundant Controller,Essential,1,G2,Volume
JP01,Hardware,HW-CTL-RDN-P,945761.75,569586.76,52016.93,52016.93,324158.06,272141.19,106954.77355367917,34.0,0.34274811811748573,0.28774814587289027,165186.41644632083,Aureon Redundant Controller Professional,Control Systems,Resilient Control,Redundant Controller,Professional,2,G2,Core
JP01,Hardware,HW-CTL-RDN-X,329404.73,240801.15,16667.88,19929.0,71935.70999999999,52006.71,35217.15013443126,8.0,0.2183809261026701,0.15788088410266604,16789.559865568743,Aureon Redundant Controller Premium,Control Systems,Resilient Control,Redundant Controller,Premium,3,G2,Premium
JP01,Hardware,HW-CTL-SAF-E,1478477.49,773247.78,87821.59,77250.39,617408.24,540157.85,167323.3537748762,64.0,0.4175973216880022,0.36534736149415437,372834.49622512376,Aureon Safety Controller Essential,Control Systems,Resilient Control,Safety Controller,Essential,1,G2,Volume
JP01,Hardware,HW-CTL-SAF-P,1095443.07,684071.23,60249.34,60249.34,351122.48,290873.05,119855.51834493098,37.0,0.32053010294729417,0.2655300471251326,171017.531655069,Aureon Safety Controller Professional,Control Systems,Resilient Control,Safety Controller,Professional,2,G2,Core
JP01,Hardware,HW-EDG-AI-E,1552648.4,812369.8,92227.28,81125.95999999999,648051.3200000001,566925.5,175048.37030976248,57.0,0.41738446386187633,0.36513450179705853,391877.1296902375,Aureon AI Edge Appliance Essential,Edge Appliances,Compute,AI Edge Appliance,Essential,1,G2,Volume
JP01,Hardware,HW-EDG-AI-P,732442.72,455071.32,40284.35,40284.35,237087.07,196802.7,80286.23170337372,21.0,0.3236936671307212,0.26869363927871387,116516.46829662629,Aureon AI Edge Appliance Professional,Edge Appliances,Compute,AI Edge Appliance,Professional,2,G2,Core
JP01,Hardware,HW-EDG-CMP-E,1537300.05,777689.1,91315.7,80323.9,668295.4,587971.4500000001,174876.73444595802,60.0,0.43472020962986374,0.38247019506699426,413094.715554042,Aureon Edge Compute Node Essential,Edge Appliances,Compute,Edge Compute Node,Essential,1,G2,Volume
JP01,Hardware,HW-EDG-CMP-P,1047524.45,628792.46,57613.87,57613.87,361118.2,303504.31,114255.24150115992,32.0,0.34473486513847007,0.2897348219413876,189249.0684988401,Aureon Edge Compute Node Professional,Edge Appliances,Compute,Edge Compute Node,Professional,2,G2,Core
JP01,Hardware,HW-EDG-GTW-E,1230980.48,859360.56,73120.31,64318.76,298499.71,234181.04,138499.81602868382,55.0,0.24248939349550044,0.19023944230212328,95681.22397131618,Aureon Industrial Gateway Essential,Edge Appliances,Gateways,Industrial Gateway,Essential,1,G1 Legacy,Harvest
JP01,Hardware,HW-EDG-GTW-P,716595.28,400435.6,39412.72,39412.72,276746.96,237334.16,79568.63589680039,25.0,0.3861970176526979,0.3311969344816226,157765.5241031996,Aureon Industrial Gateway Professional,Edge Appliances,Gateways,Industrial Gateway,Professional,2,G2,Core
JP01,Hardware,HW-EDG-SEC-E,1200105.28,586058.49,71286.26,62705.53,542760.58,480055.08,135386.81216281594,50.0,0.4522608049853759,0.40001080571864495,344668.2678371841,Aureon Secure Gateway Essential,Edge Appliances,Gateways,Secure Gateway,Essential,1,G2,Volume
JP01,Hardware,HW-EDG-SEC-P,584888.7,341129.88,32168.88,32168.88,211589.99,179421.1,63601.41043053052,19.0,0.3617611179699659,0.3067610983081055,115819.68956946948,Aureon Secure Gateway Professional,Edge Appliances,Gateways,Secure Gateway,Professional,2,G2,Core
JP01,Hardware,HW-NET-ACC-E,917679.38,433077.99,54510.14,47948.79,430091.21,382142.5,103212.77320102013,45.0,0.4686726316112715,0.41642267258963583,278929.72679897986,Aureon Access Node Essential,Network Devices,Access,Access Node,Essential,1,G2,Volume
JP01,Hardware,HW-NET-ACC-P,601684.24,338102.4,33092.64,33092.64,230489.23,197396.59,68002.50964888847,23.0,0.38307340408317825,0.3280733927815693,129394.08035111152,Aureon Access Node Professional,Network Devices,Access,Access Node,Professional,2,G2,Core
JP01,Hardware,HW-NET-DST-E,1422521.39,719811.42,84497.88,74326.69,618212.09,543885.4,161346.98938921565,61.0,0.4345889589751617,0.3823389959710905,382538.41061078437,Aureon Distribution Node Essential,Network Devices,Distribution,Distribution Node,Essential,1,G2,Volume
JP01,Hardware,HW-NET-DST-P,1016855.65,611564.03,55927.03,55927.03,349364.62,293437.53,111653.66343431069,34.0,0.3435734659093451,0.28857343714420036,181783.86656568933,Aureon Distribution Node Professional,Network Devices,Distribution,Distribution Node,Professional,2,G2,Core
JP01,Hardware,HW-NET-RTR-E,1413501.42,738627.28,83961.89,73855.44,590912.1900000001,517056.75,158946.9445734812,57.0,0.4180485294454109,0.3657985359505334,358109.8054265188,Aureon Secure Router Essential,Network Devices,Distribution,Secure Router,Essential,1,G2,Volume
JP01,Hardware,HW-NET-RTR-P,666309.37,413270.47000000003,36647.03,36647.03,216391.85,179744.9,73278.90031992222,21.0,0.32476182947869997,0.26976192755626416,106465.99968007777,Aureon Secure Router Professional,Network Devices,Distribution,Secure Router,Professional,2,G2,Core
JP01,Hardware,HW-NET-SWC-E,1421524.5,695068.7,84438.63,74274.76000000001,642017.12,567742.52,159849.57089914268,65.0,0.4516398556620023,0.39938989444079226,407892.94910085737,Aureon Secure Switch Essential,Network Devices,Access,Secure Switch,Essential,1,G2,Volume
JP01,Hardware,HW-NET-SWC-P,810644.8,472398.82,44585.48,44585.48,293660.54,249075.06,88658.1818898812,29.0,0.3622555032734435,0.307255483536069,160416.8781101188,Aureon Secure Switch Professional,Network Devices,Access,Secure Switch,Professional,2,G2,Core
JP01,Hardware,HW-SEN-BIO-E,925941.45,452574.75,55000.95,48380.45,418365.89999999997,369985.4,105331.26039238773,60.0,0.4518275966585144,0.3995775326830871,264654.1396076123,Aureon Biometric Reader Essential,Sensors & Readers,Readers,Biometric Reader,Essential,1,G2,Volume
JP01,Hardware,HW-SEN-BIO-P,653595.02,380176.35,35947.76,35947.76,237470.93,201523.23,73445.19755294136,33.0,0.3633303846164556,0.30833042454944043,128078.03244705865,Aureon Biometric Reader Professional,Sensors & Readers,Readers,Biometric Reader,Professional,2,G2,Core
JP01,Hardware,HW-SEN-CAM-E,822089.0,415069.65,48832.04,42954.15,358187.2,315233.01,92659.67997240764,50.0,0.43570367685250627,0.38345362850007725,222573.33002759237,Aureon Vision Sensor Essential,Sensors & Readers,Sensing,Vision Sensor,Essential,1,G2,Volume
JP01,Hardware,HW-SEN-CAM-P,1034349.03,622509.81,56889.23,56889.23,354950.03,298060.68,117418.55092448878,49.0,0.34316272332173986,0.2881625750642411,180642.1290755112,Aureon Vision Sensor Professional,Sensors & Readers,Sensing,Vision Sensor,Professional,2,G2,Core
JP01,Hardware,HW-SEN-HUB-E,822572.09,430252.35,48860.770000000004,42979.35,343458.93,300479.62,93403.51497623188,47.0,0.41754264966612226,0.36529274899176317,207076.10502376812,Aureon Sensor Hub Essential,Sensors & Readers,Sensing,Sensor Hub,Essential,1,G2,Volume
JP01,Hardware,HW-SEN-HUB-P,472197.57,293831.02,25970.86,25970.86,152395.71,126424.81,52688.402961075255,21.0,0.3227371754581456,0.26773710419560187,73736.40703892475,Aureon Sensor Hub Professional,Sensors & Readers,Sensing,Sensor Hub,Professional,2,G2,Core
JP01,Hardware,HW-SEN-RFID-E,834025.1900000001,393386.74,49541.1,43577.81,391097.32,347519.53,94549.16547564372,58.0,0.4689274672866895,0.4166774986736312,252970.36452435632,Aureon RFID Reader Essential,Sensors & Readers,Readers,RFID Reader,Essential,1,G2,Volume
JP01,Hardware,HW-SEN-RFID-P,332503.63,186949.81,18287.69,18287.69,127266.11,108978.4,37146.31373103368,18.0,0.38275103943977995,0.3277510083123002,71832.08626896632,Aureon RFID Reader Professional,Sensors & Readers,Readers,RFID Reader,Professional,2,G2,Core
JP01,Hardware,HW-SEN-RFID-X,80427.66,53384.42,4069.6499999999996,4865.87,22973.6,18107.739999999998,8082.417646469756,3.0,0.2856430238054918,0.22514319078784584,10025.322353530242,Aureon RFID Reader Premium,Sensors & Readers,Readers,RFID Reader,Premium,3,G2,Premium
