month,entity,division,product,product_family,product_subfamily,product_type,quality_tier,generation,age_0_30,age_31_60,age_61_90,age_91_180,age_180_plus,inventory_value,monthly_usage,coverage_months,months_since_sale,slow_moving_value,obsolescence_risk_value,stock_status
2025-04,ES01,Hardware,HW-NET-RTR-P,Network Devices,Distribution,Secure Router,Professional,G2,164348.6472,38526.01775153473,0.0,0.0,0.0,202874.66495153474,82174.3236,2.4688327942809467,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-NET-SWC-E,Network Devices,Access,Secure Switch,Essential,G2,98487.6192,39543.1044917965,0.0,0.0,0.0,138030.7236917965,49243.8096,2.803006607591881,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-NET-SWC-P,Network Devices,Access,Secure Switch,Professional,G2,185788.044,43544.925228743115,0.0,0.0,0.0,229332.9692287431,92894.022,2.4687591762228047,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-NET-SWC-X,Network Devices,Access,Secure Switch,Premium,G2,65887.56,4093.246723864111,0.0,0.0,0.0,69980.80672386411,32943.78,2.1242494554014177,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-SEN-BIO-E,Sensors & Readers,Readers,Biometric Reader,Essential,G2,110082.66480000001,44304.007239602455,0.0,0.0,0.0,154386.67203960248,55041.33240000001,2.8049225065562267,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-SEN-BIO-P,Sensors & Readers,Readers,Biometric Reader,Professional,G2,52457.7888,12295.040114418156,0.0,0.0,0.0,64752.828914418154,26228.8944,2.468759373800298,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-SEN-BIO-X,Sensors & Readers,Readers,Biometric Reader,Premium,G2,125088.17760000001,6795.655189695499,0.0,0.0,0.0,131883.8327896955,62544.088800000005,2.1086538363589606,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-SEN-CAM-E,Sensors & Readers,Sensing,Vision Sensor,Essential,G2,114708.26160000001,43883.13767695687,0.0,0.0,0.0,158591.3992769569,57354.130800000006,2.765126017339223,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-SEN-CAM-P,Sensors & Readers,Sensing,Vision Sensor,Professional,G2,144446.076,33856.72870548346,0.0,0.0,0.0,178302.80470548346,72223.038,2.4687801793311914,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-SEN-CAM-X,Sensors & Readers,Sensing,Vision Sensor,Premium,G2,51731.56080000001,3183.4372306432124,0.0,0.0,0.0,54914.99803064322,25865.780400000003,2.12307524387098,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-SEN-HUB-E,Sensors & Readers,Sensing,Sensor Hub,Essential,G2,97788.0672,36869.10874088256,0.0,0.0,0.0,134657.17594088256,48894.0336,2.754061508659874,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-SEN-HUB-P,Sensors & Readers,Sensing,Sensor Hub,Professional,G2,126649.5552,29686.657948606386,0.0,0.0,0.0,156336.2131486064,63324.7776,2.4688000348951307,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-SEN-HUB-X,Sensors & Readers,Sensing,Sensor Hub,Premium,G2,28397.5956,28397.5956,3420.8757703979645,0.0,0.0,60216.066970397966,28397.5956,2.120463570880556,1,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-SEN-RFID-E,Sensors & Readers,Readers,RFID Reader,Essential,G2,99338.58720000001,36797.28678781079,0.0,0.0,0.0,136135.8739878108,49669.293600000005,2.740845784603846,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-SEN-RFID-P,Sensors & Readers,Readers,RFID Reader,Professional,G2,94725.8784,22200.743201264988,0.0,0.0,0.0,116926.621601265,47362.9392,2.468736602420675,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-SEN-RFID-X,Sensors & Readers,Readers,RFID Reader,Premium,G2,42382.8072,2610.1026549680464,0.0,0.0,0.0,44992.90985496805,21191.4036,2.123167993221933,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-TRM-FIX-E,Terminals,Fixed Terminals,Fixed Terminal,Essential,G2,134304.78240000003,53789.99287307824,0.0,0.0,0.0,188094.77527307827,67152.39120000001,2.801013812194349,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-TRM-FIX-P,Terminals,Fixed Terminals,Fixed Terminal,Professional,G2,115776.0,27788.068331106362,0.0,0.0,0.0,143564.06833110636,57888.0,2.4800315839397866,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-TRM-FIX-X,Terminals,Fixed Terminals,Fixed Terminal,Premium,G2,51801.184799999995,3190.1279280764065,0.0,0.0,0.0,54991.3127280764,25900.592399999998,2.123168145299889,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-TRM-KSK-E,Terminals,Fixed Terminals,Self-Service Kiosk,Essential,G2,21242.4192,8124.382290143085,0.0,0.0,0.0,29366.801490143083,10621.2096,2.7649206254382817,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-TRM-KSK-P,Terminals,Fixed Terminals,Self-Service Kiosk,Professional,G2,128230.18560000001,30054.538347245143,0.0,0.0,0.0,158284.72394724516,64115.092800000006,2.4687591803227513,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-TRM-KSK-X,Terminals,Fixed Terminals,Self-Service Kiosk,Premium,G2,172043.424,14577.691881864914,0.0,0.0,0.0,186621.1158818649,86021.712,2.1694652610711227,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-TRM-MOB-E,Terminals,Mobile Terminals,Mobile Terminal,Essential,G2,140333.0832,57235.54300589269,0.0,0.0,0.0,197568.62620589268,70166.5416,2.8157099053303303,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-TRM-MOB-P,Terminals,Mobile Terminals,Mobile Terminal,Professional,G2,164681.48880000002,39410.32094918811,0.0,0.0,0.0,204091.80974918813,82340.74440000001,2.4786247833483044,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-TRM-MOB-X,Terminals,Mobile Terminals,Mobile Terminal,Premium,G2,63227.484000000004,3876.055161180524,0.0,0.0,0.0,67103.53916118052,31613.742000000002,2.1226066550799496,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-TRM-RUG-E,Terminals,Mobile Terminals,Rugged Terminal,Essential,G2,76876.9704,29404.33084658652,0.0,0.0,0.0,106281.30124658652,38438.4852,2.7649711140694615,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-TRM-RUG-P,Terminals,Mobile Terminals,Rugged Terminal,Professional,G2,116095.39920000003,27212.76052750831,0.0,0.0,0.0,143308.15972750835,58047.699600000014,2.4687999819980515,0,0.0,0.0,Healthy
2025-04,ES01,Hardware,HW-TRM-RUG-X,Terminals,Mobile Terminals,Rugged Terminal,Premium,G2,68651.1936,14050.815254640649,0.0,0.0,0.0,82702.00885464065,34325.5968,2.4093392850970226,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-CON-BAT-E,Consumables,Power & Service,Battery Pack,Essential,G2,15952.4064,7976.2032,2834.4681263293896,0.0,0.0,26763.07772632939,7976.2032,3.355365586264075,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-CON-BAT-P,Consumables,Power & Service,Battery Pack,Professional,G2,20534.1768,10267.0884,16.476970309882745,0.0,0.0,30817.742170309884,10267.0884,3.001604833782271,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-CON-BAT-X,Consumables,Power & Service,Battery Pack,Premium,G2,15652.5768,4322.934583105071,0.0,0.0,0.0,19975.511383105073,7826.2884,2.552360756741992,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-CON-FIL-E,Consumables,Routine Consumables,Filter Pack,Essential,G2,29059.524,14529.762,5110.851172532779,0.0,0.0,48700.137172532784,14529.762,3.3517505085446535,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-CON-FIL-P,Consumables,Routine Consumables,Filter Pack,Professional,G2,25224.3936,12612.1968,148.34250403660917,0.0,0.0,37984.93290403661,12612.1968,3.0117618291554575,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-CON-LUB-E,Consumables,Power & Service,Service Lubricant Pack,Essential,G2,29580.271200000003,14790.135600000001,4700.827229164286,0.0,0.0,49071.23402916429,14790.135600000001,3.31783530295451,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-CON-LUB-P,Consumables,Power & Service,Service Lubricant Pack,Professional,G2,23361.314400000003,11600.992858777492,0.0,0.0,0.0,34962.307258777495,11680.657200000001,2.993179806593202,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-CON-SEL-E,Consumables,Routine Consumables,Seal Pack,Essential,G2,32034.254400000005,16017.127200000003,5663.071692406047,0.0,0.0,53714.453292406055,16017.127200000003,3.353563508717471,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-CON-SEL-P,Consumables,Routine Consumables,Seal Pack,Professional,G2,12109.0032,5939.55743295102,0.0,0.0,0.0,18048.56063295102,6054.5016,2.981015090152263,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-CON-SEL-X,Consumables,Routine Consumables,Seal Pack,Premium,G2,24220.4616,6920.961115103577,0.0,0.0,0.0,31141.422715103574,12110.2308,2.571497044887334,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-INT-CNX-E,Interface Components,User Interfaces,Connector Set,Essential,G1 Legacy,41930.82,20965.41,7247.293825753288,0.0,0.0,70143.52382575329,20965.41,3.3456786118541584,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-INT-CNX-P,Interface Components,User Interfaces,Connector Set,Professional,G2,47156.9616,22852.997806645526,0.0,0.0,0.0,70009.95940664553,23578.4808,2.9692311392108657,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-INT-CNX-X,Interface Components,User Interfaces,Connector Set,Premium,G2,10312.488,3081.5435151494994,0.0,0.0,0.0,13394.031515149498,5156.244,2.597633377153893,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-INT-DSP-E,Interface Components,User Interfaces,Display Interface,Essential,G2,45429.6528,22714.8264,7882.671502791571,0.0,0.0,76027.15070279158,22714.8264,3.3470275917579353,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-INT-DSP-P,Interface Components,User Interfaces,Display Interface,Professional,G2,36715.4136,18357.7068,109.72051126206497,0.0,0.0,55182.840911262065,18357.7068,3.0059768092200962,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-INT-DSP-X,Interface Components,User Interfaces,Display Interface,Premium,G2,21632.9328,6222.059000978732,0.0,0.0,0.0,27854.99180097873,10816.4664,2.575239525634613,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-INT-NET-E,Interface Components,Network Interfaces,Network Interface,Essential,G2,28698.912,14349.456,5115.432035413984,0.0,0.0,48163.80003541398,14349.456,3.356489614338967,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-INT-NET-P,Interface Components,Network Interfaces,Network Interface,Professional,G2,58408.75440000001,29007.276434312716,0.0,0.0,0.0,87416.03083431273,29204.377200000006,2.9932509854828444,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-INT-NET-X,Interface Components,Network Interfaces,Network Interface,Premium,G2,16935.400800000003,4873.238420447011,0.0,0.0,0.0,21808.639220447014,8467.700400000002,2.575509074511778,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-INT-USB-E,Interface Components,Network Interfaces,Service Interface,Essential,G2,52882.164,26441.082,9164.98971499428,0.0,0.0,88488.23571499427,26441.082,3.3466193144060545,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-INT-USB-P,Interface Components,Network Interfaces,Service Interface,Professional,G2,35696.664000000004,17579.80015013222,0.0,0.0,0.0,53276.464150132226,17848.332000000002,2.9849547929819,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-KIT-CAL-E,Maintenance Kits,Preventive Kits,Calibration Kit,Essential,G2,57658.75920000001,28829.379600000004,10419.36746843428,0.0,0.0,96907.50626843428,28829.379600000004,3.3614149042747443,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-KIT-CAL-P,Maintenance Kits,Preventive Kits,Calibration Kit,Professional,G2,37371.0096,18445.309940380885,0.0,0.0,0.0,55816.31954038088,18685.5048,2.987145390922534,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-KIT-CAL-X,Maintenance Kits,Preventive Kits,Calibration Kit,Premium,G2,31255.898400000005,8894.859122514434,0.0,0.0,0.0,40150.75752251444,15627.949200000003,2.569163554902932,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-KIT-OVR-E,Maintenance Kits,Overhaul Kits,Overhaul Kit,Essential,G2,35692.041600000004,17846.020800000002,6251.944231224792,0.0,0.0,59790.006631224795,17846.020800000002,3.3503270729811536,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-KIT-OVR-P,Maintenance Kits,Overhaul Kits,Overhaul Kit,Professional,G2,60395.10480000001,29098.144805825457,0.0,0.0,0.0,89493.24960582546,30197.552400000004,2.963592824358356,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-KIT-OVR-X,Maintenance Kits,Overhaul Kits,Overhaul Kit,Premium,G2,50879.4624,14243.623304286371,0.0,0.0,0.0,65123.085704286364,25439.7312,2.5598967690463006,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-KIT-PRE-E,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Essential,G2,42131.383200000004,21065.691600000002,8054.7876256986565,0.0,0.0,71251.86242569867,21065.691600000002,3.3823652115793177,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-KIT-PRE-P,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Professional,G2,38590.682400000005,19295.341200000003,121.20011773749866,0.0,0.0,58007.22371773751,19295.341200000003,3.0062813150843635,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-KIT-PRE-X,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Premium,G2,31568.284800000005,9123.112418086888,0.0,0.0,0.0,40691.397218086895,15784.142400000002,2.5779922777487667,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-KIT-SAF-E,Maintenance Kits,Overhaul Kits,Safety Service Kit,Essential,G2,54053.1144,27026.5572,9463.473911757388,0.0,0.0,90543.14551175738,27026.5572,3.3501546216829046,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-KIT-SAF-P,Maintenance Kits,Overhaul Kits,Safety Service Kit,Professional,G2,28097.409600000003,13868.474534834442,0.0,0.0,0.0,41965.88413483444,14048.704800000001,2.987171040481571,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-KIT-SAF-X,Maintenance Kits,Overhaul Kits,Safety Service Kit,Premium,G2,12856.622400000002,12856.622400000002,6710.399381676403,0.0,0.0,32423.644181676405,12856.622400000002,2.5219410800830864,1,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MEC-COL-E,Mechanical Parts,Enclosures,Cooling Assembly,Essential,G2,29723.011200000004,14861.505600000002,5020.4449504020395,0.0,0.0,49604.96175040205,14861.505600000002,3.337815365786495,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MEC-COL-P,Mechanical Parts,Enclosures,Cooling Assembly,Professional,G2,54609.897600000004,27219.007198065385,0.0,0.0,0.0,81828.90479806538,27304.948800000002,2.9968525265304793,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MEC-COL-X,Mechanical Parts,Enclosures,Cooling Assembly,Premium,G2,0.0,0.0,0.0,0.0,3725.30336990284,3725.30336990284,2278.576872,1.634925472860167,7,3725.30336990284,3725.30336990284,Obsolescence risk
2025-04,ES01,Spare Parts,SP-MEC-DRV-E,Mechanical Parts,Drive Components,Drive Assembly,Essential,G2,20628.295200000004,10314.147600000002,3505.7141277810115,0.0,0.0,34448.15692778102,10314.147600000002,3.339893732738614,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MEC-DRV-P,Mechanical Parts,Drive Components,Drive Assembly,Professional,G2,34541.8344,17129.369090719567,0.0,0.0,0.0,51671.20349071956,17270.9172,2.991804250599937,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MEC-DRV-X,Mechanical Parts,Drive Components,Drive Assembly,Premium,G2,18922.2264,5140.655898857964,0.0,0.0,0.0,24062.882298857963,9461.1132,2.543345776568656,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MEC-FAN-E,Mechanical Parts,Drive Components,Cooling Fan,Essential,G2,31639.147200000003,15819.573600000002,5436.671013609057,0.0,0.0,52895.391813609065,15819.573600000002,3.3436673548273803,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MEC-FAN-P,Mechanical Parts,Drive Components,Cooling Fan,Professional,G2,25518.902400000003,12508.482962026794,0.0,0.0,0.0,38027.3853620268,12759.451200000001,2.9803307968313555,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MEC-FAN-X,Mechanical Parts,Drive Components,Cooling Fan,Premium,G2,17160.2064,5083.342909152958,0.0,0.0,0.0,22243.549309152957,8580.1032,2.59245708246877,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MEC-HSG-E,Mechanical Parts,Enclosures,Housing Kit,Essential,G2,38729.1528,19364.5764,7193.059834268373,0.0,0.0,65286.789034268375,19364.5764,3.371454540790697,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MEC-HSG-P,Mechanical Parts,Enclosures,Housing Kit,Professional,G2,25187.709600000002,12481.59357455936,0.0,0.0,0.0,37669.30317455936,12593.854800000001,2.991086031463485,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MEC-HSG-X,Mechanical Parts,Enclosures,Housing Kit,Premium,G2,19970.128800000002,5531.794838132566,0.0,0.0,0.0,25501.923638132568,9985.064400000001,2.554006926398248,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MOD-CPU-E,Control Modules,Electronic Boards,Processor Board,Essential,G2,22290.314400000003,11145.157200000001,3851.295214875303,0.0,0.0,37286.76681487531,11145.157200000001,3.3455577293136165,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MOD-CPU-P,Control Modules,Electronic Boards,Processor Board,Professional,G2,43423.5096,21593.750080824142,0.0,0.0,0.0,65017.259680824136,21711.7548,2.994564938658212,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MOD-CPU-X,Control Modules,Electronic Boards,Processor Board,Premium,G2,10459.5624,2893.9484757338905,0.0,0.0,0.0,13353.510875733891,5229.7812,2.5533593787315403,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MOD-IO-E,Control Modules,Electronic Boards,I/O Board,Essential,G1 Legacy,64099.533599999995,32049.766799999998,11608.189443215524,0.0,0.0,107757.48984321552,32049.766799999998,3.362192633589319,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MOD-IO-P,Control Modules,Electronic Boards,I/O Board,Professional,G2,18129.384000000002,9064.692000000001,76.37942035649394,0.0,0.0,27270.455420356495,9064.692000000001,3.0084260359156705,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MOD-IO-X,Control Modules,Electronic Boards,I/O Board,Premium,G2,18862.6752,5293.9531373657155,0.0,0.0,0.0,24156.628337365717,9431.3376,2.5613151985319362,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MOD-PWR-E,Control Modules,Power & Relay,Power Module,Essential,G2,13223.167200000002,6611.583600000001,2067.488027816192,0.0,0.0,21902.238827816196,6611.583600000001,3.3127069326955487,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MOD-PWR-P,Control Modules,Power & Relay,Power Module,Professional,G2,23569.776,11458.037726990091,0.0,0.0,0.0,35027.81372699009,11784.888,2.9722653051085497,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MOD-PWR-X,Control Modules,Power & Relay,Power Module,Premium,G2,33300.6624,9383.90349480469,0.0,0.0,0.0,42684.56589480469,16650.3312,2.563586596692124,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MOD-REL-E,Control Modules,Power & Relay,Relay Module,Essential,G2,34157.829600000005,17078.914800000002,5571.11357221935,0.0,0.0,56807.85797221936,17078.914800000002,3.326198335049915,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MOD-REL-P,Control Modules,Power & Relay,Relay Module,Professional,G2,20361.578400000002,9729.158483751095,0.0,0.0,0.0,30090.736883751095,10180.789200000001,2.9556389286354237,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-MOD-REL-X,Control Modules,Power & Relay,Relay Module,Premium,G2,21074.342400000005,6095.840208220101,0.0,0.0,0.0,27170.182608220104,10537.171200000003,2.578508225074686,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-SEC-AUT-E,Security Components,Secure Electronics,Authentication Module,Essential,G2,11652.336000000001,5826.168000000001,2494.013213911797,0.0,0.0,19972.5172139118,5826.168000000001,3.4280709402667067,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-SEC-AUT-P,Security Components,Secure Electronics,Authentication Module,Professional,G2,10327.989599999999,5048.393541605857,0.0,0.0,0.0,15376.383141605855,5163.9947999999995,2.9776139862894238,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-SEC-KPD-E,Security Components,Input Devices,Secure Keypad,Essential,G2,44705.656800000004,22352.828400000002,7278.945527346434,0.0,0.0,74337.43072734644,22352.828400000002,3.325638679682542,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-SEC-KPD-P,Security Components,Input Devices,Secure Keypad,Professional,G2,34146.8928,16690.405005295324,0.0,0.0,0.0,50837.297805295326,17073.4464,2.9775650805507743,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-SEC-KPD-X,Security Components,Input Devices,Secure Keypad,Premium,G2,19209.0384,5549.826539455669,0.0,0.0,0.0,24758.86493945567,9604.5192,2.577834915406871,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-SEC-SEM-E,Security Components,Secure Electronics,Secure Element,Essential,G2,19224.036000000004,9612.018000000002,3421.197375978929,0.0,0.0,32257.251375978933,9612.018000000002,3.3559291478624913,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-SEC-SEM-P,Security Components,Secure Electronics,Secure Element,Professional,G2,27415.3896,13351.093905503518,0.0,0.0,0.0,40766.483505503515,13707.6948,2.9739853491269383,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-SEC-SEM-X,Security Components,Secure Electronics,Secure Element,Premium,G2,29479.046400000003,8387.55032753257,0.0,0.0,0.0,37866.596727532575,14739.523200000001,2.56905167241316,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-SEC-SNR-E,Security Components,Input Devices,Tamper Sensor,Essential,G2,20378.001600000003,10189.000800000002,3656.188814957706,0.0,0.0,34223.19121495771,10189.000800000002,3.3588368365775088,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-SEC-SNR-P,Security Components,Input Devices,Tamper Sensor,Professional,G2,22025.080800000007,11012.540400000004,100.41552864965706,0.0,0.0,33138.03672864967,11012.540400000004,3.009118289241387,0,0.0,0.0,Healthy
2025-04,ES01,Spare Parts,SP-SEC-SNR-X,Security Components,Input Devices,Tamper Sensor,Premium,G2,7902.8784000000005,2248.7065010562515,0.0,0.0,0.0,10151.584901056252,3951.4392000000003,2.5690854362775597,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-CTL-MCU-E,Control Systems,Controllers,Compact Controller,Essential,G1 Legacy,89001.072,30421.618913035047,0.0,0.0,0.0,119422.69091303505,44500.536,2.6836236514777045,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-CTL-MCU-P,Control Systems,Controllers,Compact Controller,Professional,G2,62492.76,11925.214502546998,0.0,0.0,0.0,74417.974502547,31246.38,2.381651074541979,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-CTL-MCU-X,Control Systems,Controllers,Compact Controller,Premium,G2,55921.7304,1346.3723438005327,0.0,0.0,0.0,57268.10274380053,27960.8652,2.0481520272770575,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-CTL-RCK-E,Control Systems,Controllers,Rack Controller,Essential,G2,114660.864,35442.30266116059,0.0,0.0,0.0,150103.1666611606,57330.432,2.618210981929468,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-CTL-RCK-P,Control Systems,Controllers,Rack Controller,Professional,G2,69215.1552,13208.76676934825,0.0,0.0,0.0,82423.92196934824,34607.5776,2.381672676487714,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-CTL-RDN-E,Control Systems,Resilient Control,Redundant Controller,Essential,G2,50498.66880000001,19943.197131714307,0.0,0.0,0.0,70441.86593171432,25249.334400000003,2.7898504101444477,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-CTL-RDN-P,Control Systems,Resilient Control,Redundant Controller,Professional,G2,88959.7656,19466.99304794344,0.0,0.0,0.0,108426.75864794344,44479.8828,2.4376583709870623,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-CTL-RDN-X,Control Systems,Resilient Control,Redundant Controller,Premium,G2,67981.5396,1635.9623008114431,0.0,0.0,0.0,69617.50190081145,33990.7698,2.04812960431427,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-CTL-SAF-E,Control Systems,Resilient Control,Safety Controller,Essential,G2,138320.24400000004,44801.200094801345,0.0,0.0,0.0,183121.44409480138,69160.12200000002,2.6477894890758193,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-CTL-SAF-P,Control Systems,Resilient Control,Safety Controller,Professional,G2,125238.95280000001,22946.442816377566,0.0,0.0,0.0,148185.3956163776,62619.47640000001,2.366442585207844,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-EDG-AI-E,Edge Appliances,Compute,AI Edge Appliance,Essential,G2,141227.5896,43931.01132299594,0.0,0.0,0.0,185158.60092299595,70613.7948,2.622130724561994,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-EDG-AI-P,Edge Appliances,Compute,AI Edge Appliance,Professional,G2,49252.622400000015,11570.588218253532,0.0,0.0,0.0,60823.21061825354,24626.311200000007,2.469846584991321,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-EDG-CMP-E,Edge Appliances,Compute,Edge Compute Node,Essential,G2,148838.14800000002,48204.906564044504,0.0,0.0,0.0,197043.05456404452,74419.07400000001,2.647749346680187,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-EDG-CMP-P,Edge Appliances,Compute,Edge Compute Node,Professional,G2,104780.9448,17028.870648921147,0.0,0.0,0.0,121809.81544892114,52390.4724,2.3250375472644365,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-EDG-GTW-E,Edge Appliances,Gateways,Industrial Gateway,Essential,G1 Legacy,151449.92640000003,51424.067096708575,0.0,0.0,0.0,202873.9934967086,75724.96320000001,2.6790900242617557,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-EDG-GTW-P,Edge Appliances,Gateways,Industrial Gateway,Professional,G2,73383.38640000002,14065.752837808555,0.0,0.0,0.0,87449.13923780857,36691.69320000001,2.383349788769316,0,0.0,0.0,Healthy
2025-04,JP01,Hardware,HW-EDG-SEC-E,Edge Appliances,Gateways,Secure Gateway,Essential,G2,99060.51600000002,34392.620516957155,0.0,0.0,0.0,133453.13651695717,49530.25800000001,2.6943759613963074,0,0.0,0.0,Healthy
