month,entity,division,4000_EXTERNAL_REVENUE,4100_IC_REVENUE,5000_EXTERNAL_COGS,5050_SERVICE_DELIVERY,5200_FACTORY_COST,5300_VARIABLE_SELLING,5400_FIXED_PRODUCTION,5450_FACTORY_ABSORPTION_VARIANCE,6000_OPEX,6100_DEPRECIATION,7000_INTEREST,7100_TAX,external_revenue,intercompany_revenue,revenue,cogs,gross_profit,ebit,ebt,net_income,inventory_provision_expense,credit_loss_expense
2024-07,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,26943.01,198416.34,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-89443.01,-287859.35,0.0,0.0
2024-07,DE01,Hardware,-4425079.41,0.0,3118346.82,0.0,0.0,248355.63,0.0,0.0,527992.9400000001,0.0,0.0,0.0,4425079.41,-0.0,4425079.41,3122274.2399999998,1302805.1700000004,527339.3100000003,527339.3100000003,527339.3100000003,3927.42,-882.71
2024-07,DE01,Software,-678345.04,0.0,0.0,122268.98,0.0,24163.59,30478.87,0.0,115639.84,0.0,0.0,0.0,678345.04,-0.0,678345.04,152747.85,525597.1900000001,385792.58,385792.58,385792.58,0.0,1.18
2024-07,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,6735.75,412543.12,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-69235.75,-481778.87,0.0,0.0
2024-07,ES01,Events,-2820459.66,0.0,0.0,1375970.25,0.0,187025.55,154535.58000000002,0.0,397354.12,0.0,0.0,0.0,2820459.66,-0.0,2820459.66,1530505.83,1289953.83,705740.85,705740.85,705740.85,0.0,-166.69
2024-07,ES01,Hardware,-3990978.26,0.0,2822736.36,0.0,0.0,224019.01,0.0,0.0,362719.47,0.0,0.0,0.0,3990978.26,-0.0,3990978.26,2846858.79,1144119.47,558817.3199999998,558817.3199999998,558817.3199999998,24122.43,-1436.33
2024-07,ES01,Spare Parts,-1744591.05,0.0,941238.01,0.0,0.0,133800.09,0.0,0.0,168465.18,0.0,0.0,0.0,1744591.05,-0.0,1744591.05,939001.13,805589.92,503887.4800000001,503887.4800000001,503887.4800000001,-2236.88,-562.83
2024-07,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,6735.75,309779.18,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-69235.75,-379014.93,0.0,0.0
2024-07,JP01,Hardware,-2571223.33,0.0,1708594.55,0.0,0.0,148221.85,0.0,0.0,314164.31,0.0,0.0,0.0,2571223.33,-0.0,2571223.33,1712858.08,858365.25,397866.45,397866.45,397866.45,4263.53,-1887.36
2024-07,JP01,Software,-568421.79,0.0,0.0,102582.79,0.0,20254.87,25567.77,0.0,92446.1,0.0,0.0,0.0,568421.79,-0.0,568421.79,128150.56,440271.23000000004,327582.86,327582.86,327582.86,0.0,-12.6
2024-07,JP01,Spare Parts,-2415592.36,0.0,1302994.72,0.0,0.0,184804.68,0.0,0.0,295623.52,0.0,0.0,0.0,2415592.36,-0.0,2415592.36,1299532.59,1116059.7699999998,636362.48,636362.48,636362.48,-3462.13,-730.91
2024-07,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,6735.75,319778.9,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-69235.75,-389014.65,0.0,0.0
2024-07,US01,Events,-2547279.48,0.0,0.0,1229558.23,0.0,167873.42,139994.38,0.0,513472.84,0.0,0.0,0.0,2547279.48,-0.0,2547279.48,1369552.6099999999,1177726.87,494005.02,494005.02,494005.02,0.0,2375.59
2024-07,US01,Hardware,-5166821.07,0.0,3701969.53,0.0,0.0,289173.88,0.0,0.0,732266.13,0.0,0.0,0.0,5166821.07,-0.0,5166821.07,3698704.9299999997,1468116.1400000006,447767.17000000057,447767.17000000057,447767.17000000057,-3264.6,-1091.04
2024-07,US01,Software,-858996.15,0.0,0.0,154322.04,0.0,30653.71,38556.06,0.0,173608.69,0.0,0.0,0.0,858996.15,-0.0,858996.15,192878.1,666118.05,461845.1100000001,461845.1100000001,461845.1100000001,0.0,10.54
2024-08,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,47150.26,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-283261.37,-283261.37,0.0,0.0
2024-08,CN01,Hardware,0.0,-1409180.87,0.0,0.0,1304797.1,0.0,0.0,606784.41,0.0,0.0,0.0,0.0,-0.0,1409180.87,1409180.87,1911581.5100000002,-502400.64000000013,-502400.64000000013,-502400.64000000013,-502400.64000000013,0.0,0.0
2024-08,CN01,Spare Parts,0.0,-651446.72,0.0,0.0,603191.4099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,651446.72,651446.72,603191.4099999999,48255.310000000056,48255.310000000056,48255.310000000056,48255.310000000056,0.0,0.0
2024-08,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,47150.26,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-283261.37,-283261.37,0.0,0.0
2024-08,CZ01,Hardware,0.0,-2609499.47,0.0,0.0,2416203.21,0.0,0.0,381666.67,0.0,0.0,0.0,0.0,-0.0,2609499.47,2609499.47,2797869.88,-188370.40999999968,-188370.40999999968,-188370.40999999968,-188370.40999999968,0.0,0.0
2024-08,CZ01,Spare Parts,0.0,-533367.99,0.0,0.0,493859.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,533367.99,533367.99,493859.25,39508.73999999999,39508.73999999999,39508.73999999999,39508.73999999999,0.0,0.0
2024-08,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,26943.01,172838.35,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-89443.01,-262281.36,0.0,0.0
2024-08,DE01,Hardware,-3734249.93,0.0,2600334.42,0.0,0.0,210165.21,0.0,0.0,504674.49,0.0,0.0,0.0,3734249.93,-0.0,3734249.93,2595802.1799999997,1138447.7500000002,425468.3100000003,425468.3100000003,425468.3100000003,-4532.24,-1860.26
2024-08,DE01,Software,-686357.47,0.0,0.0,122866.06,0.0,24446.95,30840.43,0.0,117677.03,0.0,0.0,0.0,686357.47,-0.0,686357.47,153706.49,532650.98,390512.16,390512.16,390512.16,0.0,14.84
2024-08,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,6735.75,305947.54,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-69235.75,-375183.29,0.0,0.0
2024-08,ES01,Events,-2011089.91,0.0,0.0,1037832.7,0.0,130283.03,113184.46,0.0,359157.77999999997,0.0,0.0,0.0,2011089.91,-0.0,2011089.91,1151017.16,860072.75,371977.15,371977.15,371977.15,0.0,-1345.21
2024-08,ES01,Hardware,-3474024.73,0.0,2390759.05,0.0,0.0,196679.19,0.0,0.0,345616.47000000003,0.0,0.0,0.0,3474024.73,-0.0,3474024.73,2383224.13,1090800.6,549975.2500000003,549975.2500000003,549975.2500000003,-7534.92,-1470.31
2024-08,ES01,Spare Parts,-1543647.36,0.0,831595.15,0.0,0.0,118359.65,0.0,0.0,161277.41999999998,0.0,0.0,0.0,1543647.36,-0.0,1543647.36,829970.3300000001,713677.03,434679.2700000001,434679.2700000001,434679.2700000001,-1624.82,-639.31
2024-08,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,6735.75,250556.7,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-69235.75,-319792.45,0.0,0.0
2024-08,JP01,Hardware,-1910235.4,0.0,1245683.29,0.0,0.0,111065.87,0.0,0.0,292779.31,0.0,0.0,0.0,1910235.4,-0.0,1910235.4,1241393.09,668842.3099999998,267450.0199999999,267450.0199999999,267450.0199999999,-4290.2,-2452.89
2024-08,JP01,Software,-561827.95,0.0,0.0,100873.27,0.0,20003.57,25290.96,0.0,93245.3,0.0,0.0,0.0,561827.95,-0.0,561827.95,126164.23000000001,435663.72,322445.33999999997,322445.33999999997,322445.33999999997,0.0,-30.49
2024-08,JP01,Spare Parts,-2125170.5,0.0,1147783.07,0.0,0.0,162323.58,0.0,0.0,284963.64,0.0,0.0,0.0,2125170.5,-0.0,2125170.5,1145472.1900000002,979698.3099999999,533293.64,533293.64,533293.64,-2310.88,-882.55
2024-08,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,6735.75,268263.42,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-69235.75,-337499.17,0.0,0.0
2024-08,US01,Events,-2314505.17,0.0,0.0,1111953.76,0.0,155053.08000000002,126366.54,0.0,500380.61,0.0,0.0,0.0,2314505.17,-0.0,2314505.17,1238320.3,1076184.8699999999,421123.13999999984,421123.13999999984,421123.13999999984,0.0,-371.96
2024-08,US01,Hardware,-4268659.71,0.0,3019737.03,0.0,0.0,239700.71,0.0,0.0,701533.24,0.0,0.0,0.0,4268659.71,-0.0,4268659.71,3016356.8099999996,1252302.9000000001,314009.0800000002,314009.0800000002,314009.0800000002,-3380.22,-2940.13
2024-08,US01,Software,-856171.17,0.0,0.0,152894.16,0.0,30565.66,38407.16,0.0,175744.1,0.0,0.0,0.0,856171.17,-0.0,856171.17,191301.32,664869.8500000001,458584.6100000001,458584.6100000001,458584.6100000001,0.0,-24.52
2024-09,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,40493.76,166836.47,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-276604.87,-443441.33999999997,0.0,0.0
2024-09,CN01,Hardware,0.0,-9355233.93,0.0,0.0,8662253.65,0.0,0.0,-121361.17,0.0,0.0,0.0,0.0,-0.0,9355233.93,9355233.93,8540892.48,814341.4499999993,814341.4499999993,814341.4499999993,814341.4499999993,0.0,0.0
2024-09,CN01,Spare Parts,0.0,-2125107.64,0.0,0.0,1967692.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2125107.64,2125107.64,1967692.27,157415.3700000001,157415.3700000001,157415.3700000001,157415.3700000001,0.0,0.0
2024-09,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,40493.76,211660.44,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-276604.87,-488265.31,0.0,0.0
2024-09,CZ01,Hardware,0.0,-10136790.99,0.0,0.0,9385917.57,0.0,0.0,-283780.27,0.0,0.0,0.0,0.0,-0.0,10136790.99,10136790.99,9102137.3,1034653.6899999995,1034653.6899999995,1034653.6899999995,1034653.6899999995,0.0,0.0
2024-09,CZ01,Spare Parts,0.0,-1672240.45,0.0,0.0,1548370.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1672240.45,1672240.45,1548370.78,123869.66999999993,123869.66999999993,123869.66999999993,123869.66999999993,0.0,0.0
2024-09,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,23139.29,227234.61,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-85639.29000000001,-312873.9,0.0,0.0
2024-09,DE01,Hardware,-4626197.72,0.0,3207665.11,0.0,0.0,259430.75,0.0,0.0,528856.16,0.0,0.0,0.0,4626197.72,-0.0,4626197.72,3229990.48,1396207.2399999998,606414.8599999999,606414.8599999999,606414.8599999999,22325.37,1505.47
2024-09,DE01,Software,-696719.72,0.0,0.0,118431.11,0.0,24840.41,31280.02,0.0,119963.59,0.0,0.0,0.0,696719.72,-0.0,696719.72,149711.13,547008.59,402186.51999999996,402186.51999999996,402186.51999999996,0.0,18.07
2024-09,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,5784.82,555301.23,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-68284.82,-623586.05,0.0,0.0
2024-09,ES01,Events,-3859927.32,0.0,0.0,1838934.01,0.0,257059.56,211000.23,0.0,440592.42000000004,0.0,0.0,0.0,3859927.32,-0.0,3859927.32,2049934.24,1809993.0799999998,1108760.0099999995,1108760.0099999995,1108760.0099999995,0.0,3581.09
2024-09,ES01,Hardware,-4506332.81,0.0,3173737.88,0.0,0.0,251170.18,0.0,0.0,375001.49,0.0,0.0,0.0,4506332.81,-0.0,4506332.81,3172651.21,1333681.5999999996,702664.5499999998,702664.5499999998,702664.5499999998,-1086.67,4845.38
2024-09,ES01,Spare Parts,-1891702.98,0.0,1012622.3,0.0,0.0,145037.81,0.0,0.0,170767.28,0.0,0.0,0.0,1891702.98,-0.0,1891702.98,1020841.0,870861.98,554007.9199999999,554007.9199999999,554007.9199999999,8218.7,1048.97
2024-09,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,5784.82,357038.7,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-68284.82,-425323.52,0.0,0.0
2024-09,JP01,Hardware,-2925456.22,0.0,1942637.07,0.0,0.0,167944.02,0.0,0.0,321690.62,0.0,0.0,0.0,2925456.22,-0.0,2925456.22,1936120.1300000001,989336.0900000001,491725.08000000013,491725.08000000013,491725.08000000013,-6516.94,7976.37
2024-09,JP01,Software,-577455.07,0.0,0.0,98961.85,0.0,20571.86,25974.75,0.0,95371.13,0.0,0.0,0.0,577455.07,-0.0,577455.07,124936.6,452518.47,336524.32,336524.32,336524.32,0.0,51.16
2024-09,JP01,Spare Parts,-2648975.18,0.0,1421248.41,0.0,0.0,202403.73,0.0,0.0,299137.03,0.0,0.0,0.0,2648975.18,-0.0,2648975.18,1431768.66,1217206.5200000003,714177.8100000003,714177.8100000003,714177.8100000003,10520.25,1487.95
2024-09,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,5784.82,285713.0,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-68284.82,-353997.82,0.0,0.0
2024-09,US01,Events,-1535962.77,0.0,0.0,690078.67,0.0,105446.99,81511.42,0.0,462746.0,0.0,0.0,0.0,1535962.77,-0.0,1535962.77,771590.0900000001,764372.6799999999,198713.60999999996,198713.60999999996,198713.60999999996,0.0,-2533.92
2024-09,US01,Hardware,-5481333.26,0.0,3856905.73,0.0,0.0,307261.24,0.0,0.0,734150.03,0.0,0.0,0.0,5481333.26,-0.0,5481333.26,3894555.71,1586777.5499999998,539316.0299999998,539316.0299999998,539316.0299999998,37649.98,6050.25
2024-09,US01,Software,-879680.78,0.0,0.0,149688.9,0.0,31413.77,39448.92,0.0,179569.45,0.0,0.0,0.0,879680.78,-0.0,879680.78,189137.82,690542.96,479499.76999999996,479499.76999999996,479499.76999999996,0.0,59.97
2024-10,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,37248.71,79677.21,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-273359.82,-353037.03,0.0,0.0
2024-10,CN01,Hardware,0.0,-7416870.029999999,0.0,0.0,6867472.24,0.0,0.0,64951.59,0.0,0.0,0.0,0.0,-0.0,7416870.029999999,7416870.029999999,6932423.83,484446.19999999925,484446.19999999925,484446.19999999925,484446.19999999925,0.0,0.0
2024-10,CN01,Spare Parts,0.0,-1632176.73,0.0,0.0,1511274.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1632176.73,1632176.73,1511274.75,120901.97999999998,120901.97999999998,120901.97999999998,120901.97999999998,0.0,0.0
2024-10,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,37248.71,127087.31,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-273359.82,-400447.13,0.0,0.0
2024-10,CZ01,Hardware,0.0,-8154704.96,0.0,0.0,7550652.74,0.0,0.0,-103745.51,0.0,0.0,0.0,0.0,-0.0,8154704.96,8154704.96,7446907.23,707797.7299999995,707797.7299999995,707797.7299999995,707797.7299999995,0.0,0.0
2024-10,CZ01,Spare Parts,0.0,-1283749.53,0.0,0.0,1188656.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1283749.53,1283749.53,1188656.98,95092.55000000005,95092.55000000005,95092.55000000005,95092.55000000005,0.0,0.0
2024-10,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,21284.98,247985.73,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-83784.98,-331770.71,0.0,0.0
2024-10,DE01,Hardware,-5071420.28,0.0,3535481.4699999997,0.0,0.0,283886.98,0.0,0.0,539653.01,0.0,0.0,0.0,5071420.28,-0.0,5071420.28,3549855.61,1521564.6700000006,696675.5100000005,696675.5100000005,696675.5100000005,14374.14,1349.17
2024-10,DE01,Software,-699926.92,0.0,0.0,117395.99,0.0,24906.98,31469.44,0.0,121494.48000000001,0.0,0.0,0.0,699926.92,-0.0,699926.92,148865.43,551061.49,404651.78,404651.78,404651.78,0.0,8.25
2024-10,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,5321.24,513292.57,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-67821.24,-581113.81,0.0,0.0
2024-10,ES01,Events,-2884419.92,0.0,0.0,1313424.17,0.0,192819.63,156368.34,0.0,394943.06,0.0,0.0,0.0,2884419.92,-0.0,2884419.92,1469792.51,1414627.41,829625.1699999997,829625.1699999997,829625.1699999997,0.0,-2760.45
2024-10,ES01,Hardware,-4924133.87,0.0,3484016.3,0.0,0.0,274029.25,0.0,0.0,385961.77,0.0,0.0,0.0,4924133.87,-0.0,4924133.87,3488963.48,1435170.3900000004,776041.1200000002,776041.1200000002,776041.1200000002,4947.18,-861.75
2024-10,ES01,Spare Parts,-1988558.06,0.0,1063588.34,0.0,0.0,152496.09,0.0,0.0,172924.66999999998,0.0,0.0,0.0,1988558.06,-0.0,1988558.06,1066777.32,921780.74,596020.51,596020.51,596020.51,3188.98,339.47
2024-10,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,5321.24,391328.88,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-67821.24,-459150.12,0.0,0.0
2024-10,JP01,Hardware,-3250849.66,0.0,2148380.55,0.0,0.0,186739.04,0.0,0.0,329917.27,0.0,0.0,0.0,3250849.66,-0.0,3250849.66,2150574.4,1100275.2600000002,586766.6600000003,586766.6600000003,586766.6600000003,2193.85,-3147.71
2024-10,JP01,Software,-571204.13,0.0,0.0,96521.18,0.0,20292.41,25761.35,0.0,95863.74,0.0,0.0,0.0,571204.13,-0.0,571204.13,122282.53,448921.6,332791.47000000003,332791.47000000003,332791.47000000003,0.0,-26.02
2024-10,JP01,Spare Parts,-2785397.43,0.0,1490796.17,0.0,0.0,213033.16,0.0,0.0,301788.12,0.0,0.0,0.0,2785397.43,-0.0,2785397.43,1492802.64,1292594.7900000003,777295.2800000004,777295.2800000004,777295.2800000004,2006.47,478.23
2024-10,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,5321.24,364500.64,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-67821.24,-432321.88,0.0,0.0
2024-10,US01,Events,-2188804.45,0.0,0.0,967002.64,0.0,149380.37,117082.65,0.0,489540.69,0.0,0.0,0.0,2188804.45,-0.0,2188804.45,1084085.29,1104719.1600000001,463858.03000000014,463858.03000000014,463858.03000000014,0.0,1940.07
2024-10,US01,Hardware,-5704842.4799999995,0.0,3981818.62,0.0,0.0,320990.23,0.0,0.0,737116.59,0.0,0.0,0.0,5704842.4799999995,-0.0,5704842.4799999995,3981036.83,1723805.6499999994,667187.3899999995,667187.3899999995,667187.3899999995,-781.79,-1488.56
2024-10,US01,Software,-844776.53,0.0,0.0,140908.4,0.0,30116.76,37939.78,0.0,179952.88,0.0,0.0,0.0,844776.53,-0.0,844776.53,178848.18,665928.3500000001,455951.81000000006,455951.81000000006,455951.81000000006,0.0,-93.1
2024-11,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,37248.71,48083.6,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-273359.82,-321443.42,0.0,0.0
2024-11,CN01,Hardware,0.0,-6487967.4,0.0,0.0,6007377.22,0.0,0.0,131611.02,0.0,0.0,0.0,0.0,-0.0,6487967.4,6487967.4,6138988.239999999,348979.1600000011,348979.1600000011,348979.1600000011,348979.1600000011,0.0,0.0
2024-11,CN01,Spare Parts,0.0,-1683841.62,0.0,0.0,1559112.6099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1683841.62,1683841.62,1559112.6099999999,124729.01000000024,124729.01000000024,124729.01000000024,124729.01000000024,0.0,0.0
2024-11,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,37248.71,87682.78,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-273359.82,-361042.6,0.0,0.0
2024-11,CZ01,Hardware,0.0,-7052458.75,0.0,0.0,6530054.4,0.0,0.0,-20171.1,0.0,0.0,0.0,0.0,-0.0,7052458.75,7052458.75,6509883.300000001,542575.4499999993,542575.4499999993,542575.4499999993,542575.4499999993,0.0,0.0
2024-11,CZ01,Spare Parts,0.0,-1297745.47,0.0,0.0,1201616.1800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1297745.47,1297745.47,1201616.1800000002,96129.2899999998,96129.2899999998,96129.2899999998,96129.2899999998,0.0,0.0
2024-11,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,21284.98,261202.18,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-83784.98,-344987.16,0.0,0.0
2024-11,DE01,Hardware,-5236231.92,0.0,3631982.32,0.0,0.0,293150.51,0.0,0.0,542054.3,0.0,0.0,0.0,5236231.92,-0.0,5236231.92,3625116.5,1611115.4200000002,774405.73,774405.73,774405.73,-6865.82,1504.88
2024-11,DE01,Software,-698260.19,0.0,0.0,116383.85,0.0,24842.2,31401.0,0.0,122550.45999999999,0.0,0.0,0.0,698260.19,-0.0,698260.19,147784.85,550475.34,403100.53,403100.53,403100.53,0.0,-17.85
2024-11,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,5321.24,512425.5,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-67821.24,-580246.74,0.0,0.0
2024-11,ES01,Events,-2936329.03,0.0,0.0,1386635.98,0.0,195719.56,160398.03,0.0,395539.0,0.0,0.0,0.0,2936329.03,-0.0,2936329.03,1547034.01,1389295.0199999998,796953.9899999998,796953.9899999998,796953.9899999998,0.0,1082.47
2024-11,ES01,Hardware,-4781557.49,0.0,3360466.41,0.0,0.0,266758.74,0.0,0.0,385035.52,0.0,0.0,0.0,4781557.49,-0.0,4781557.49,3363504.69,1418052.8,766579.39,766579.39,766579.39,3038.28,-320.85
2024-11,ES01,Spare Parts,-2072202.06,0.0,1101884.67,0.0,0.0,159057.85,0.0,0.0,175665.21,0.0,0.0,0.0,2072202.06,-0.0,2072202.06,1100005.9,972196.1600000001,637206.1600000003,637206.1600000003,637206.1600000003,-1878.77,266.94
2024-11,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,5321.24,416605.15,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-67821.24,-484426.39,0.0,0.0
2024-11,JP01,Hardware,-3424704.44,0.0,2262344.63,0.0,0.0,196189.55,0.0,0.0,333607.85,0.0,0.0,0.0,3424704.44,-0.0,3424704.44,2260100.57,1164603.87,634108.9000000001,634108.9000000001,634108.9000000001,-2244.06,697.57
2024-11,JP01,Software,-580445.97,0.0,0.0,97322.06,0.0,20612.93,26193.78,0.0,96804.28,0.0,0.0,0.0,580445.97,-0.0,580445.97,123515.84,456930.13,339494.49000000005,339494.49000000005,339494.49000000005,0.0,18.43
2024-11,JP01,Spare Parts,-2920682.92,0.0,1559300.59,0.0,0.0,223310.21,0.0,0.0,306471.38,0.0,0.0,0.0,2920682.92,-0.0,2920682.92,1557391.32,1363291.5999999999,833103.7399999999,833103.7399999999,833103.7399999999,-1909.27,406.27
2024-11,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,5321.24,317088.98,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-67821.24,-384910.22,0.0,0.0
2024-11,US01,Events,-1951472.96,0.0,0.0,1016969.48,0.0,124933.32,110985.37,0.0,476294.6,0.0,0.0,0.0,1951472.96,-0.0,1951472.96,1127954.85,823518.1099999999,222826.32999999984,222826.32999999984,222826.32999999984,0.0,-536.14
2024-11,US01,Hardware,-5758600.41,0.0,4006539.93,0.0,0.0,323832.9,0.0,0.0,735015.2,0.0,0.0,0.0,5758600.41,-0.0,5758600.41,4000277.12,1758323.29,699253.5300000001,699253.5300000001,699253.5300000001,-6262.81,221.66
2024-11,US01,Software,-869465.96,0.0,0.0,143903.09,0.0,31005.73,39035.41,0.0,181998.97000000003,0.0,0.0,0.0,869465.96,-0.0,869465.96,182938.5,686527.46,473450.86999999994,473450.86999999994,473450.86999999994,0.0,71.89
2024-12,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,34509.83,83780.0,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-270620.94,-354400.94,0.0,0.0
2024-12,CN01,Hardware,0.0,-7239953.8100000005,0.0,0.0,6703660.9399999995,0.0,0.0,56957.63,0.0,0.0,0.0,0.0,-0.0,7239953.8100000005,7239953.8100000005,6760618.569999999,479335.24000000115,479335.24000000115,479335.24000000115,479335.24000000115,0.0,0.0
2024-12,CN01,Spare Parts,0.0,-1894982.1800000002,0.0,0.0,1754613.1300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1894982.1800000002,1894982.1800000002,1754613.1300000001,140369.05000000005,140369.05000000005,140369.05000000005,140369.05000000005,0.0,0.0
2024-12,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,34509.83,161912.42,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-270620.94,-432533.36,0.0,0.0
2024-12,CZ01,Hardware,0.0,-8975534.9,0.0,0.0,8310680.46,0.0,0.0,-176865.61,0.0,0.0,0.0,0.0,-0.0,8975534.9,8975534.9,8133814.85,841720.0500000007,841720.0500000007,841720.0500000007,841720.0500000007,0.0,0.0
2024-12,CZ01,Spare Parts,0.0,-1397735.53,0.0,0.0,1294199.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1397735.53,1397735.53,1294199.57,103535.95999999996,103535.95999999996,103535.95999999996,103535.95999999996,0.0,0.0
2024-12,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,19719.9,278565.28,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-82219.9,-360785.18000000005,0.0,0.0
2024-12,DE01,Hardware,-5582379.07,0.0,3887462.4499999997,0.0,0.0,311847.71,0.0,0.0,572796.23,0.0,0.0,0.0,5582379.07,-0.0,5582379.07,3885873.38,1696505.6900000006,809852.6400000006,809852.6400000006,809852.6400000006,-1589.07,2009.11
2024-12,DE01,Software,-743400.78,0.0,0.0,125042.74,0.0,26522.69,33348.79,0.0,125850.62,0.0,0.0,0.0,743400.78,-0.0,743400.78,158391.53,585009.25,432522.82000000007,432522.82000000007,432522.82000000007,0.0,113.12
