month,entity,division,product,product_family,product_subfamily,product_type,quality_tier,generation,age_0_30,age_31_60,age_61_90,age_91_180,age_180_plus,inventory_value,monthly_usage,coverage_months,months_since_sale,slow_moving_value,obsolescence_risk_value,stock_status,inventory_risk_multiplier,provision_age_0_30,provision_age_31_60,provision_age_61_90,provision_age_91_180,provision_age_180_plus,gross_inventory,inventory_provision,net_inventory,provision_pct
2024-09,ES01,Hardware,HW-NET-RTR-P,Network Devices,Distribution,Secure Router,Professional,G2,170028.75600000002,57417.276352351255,0.0,0.0,0.0,227446.0323523513,85014.37800000001,2.67538312580904,0,0.0,0.0,Healthy,1.0,0.0,287.0863817617563,0.0,0.0,0.0,227446.0323523513,287.0863817617563,227158.94597058953,0.0012622175853875186
2024-09,ES01,Hardware,HW-NET-RTR-X,Network Devices,Distribution,Secure Router,Premium,G2,0.0,0.0,0.0,0.0,32570.29592374832,32570.29592374832,22159.91844,1.4697841064684134,9,32570.29592374832,32570.29592374832,Obsolescence risk,1.1,0.0,0.0,0.0,0.0,19705.029033867737,32570.29592374832,19705.029033867737,12865.266889880582,0.6050000000000001
2024-09,ES01,Hardware,HW-NET-SWC-E,Network Devices,Access,Secure Switch,Essential,G2,101704.5504,50852.2752,510.7456067624735,0.0,0.0,153067.57120676248,50852.2752,3.010043712002142,0,0.0,0.0,Healthy,1.0,0.0,254.26137599999998,10.21491213524947,0.0,0.0,153067.57120676248,264.47628813524943,152803.09491862723,0.0017278401038845577
2024-09,ES01,Hardware,HW-NET-SWC-P,Network Devices,Access,Secure Switch,Professional,G2,191952.036,64837.68186444107,0.0,0.0,0.0,256789.71786444105,95976.018,2.675561283074289,0,0.0,0.0,Healthy,1.0,0.0,324.18840932220536,0.0,0.0,0.0,256789.71786444105,324.18840932220536,256465.52945511884,0.0012624664726386902
2024-09,ES01,Hardware,HW-NET-SWC-X,Network Devices,Access,Secure Switch,Premium,G2,0.0,0.0,18446.882652,8666.0522837975,0.0,27112.9349357975,18446.882652,1.4697841064684136,3,8666.0522837975,866.6052283797501,Slow moving,1.1,0.0,0.0,405.83141834400004,1143.9189014612703,0.0,27112.9349357975,1549.7503198052702,25563.18461599223,0.057159076414081536
2024-09,ES01,Hardware,HW-SEN-BIO-E,Sensors & Readers,Readers,Biometric Reader,Essential,G2,101719.70640000002,50859.85320000001,5130.189264318324,0.0,0.0,157709.74886431836,50859.85320000001,3.1008691323615207,0,0.0,0.0,Healthy,1.0,0.0,254.29926600000007,102.60378528636647,0.0,0.0,157709.74886431836,356.9030512863666,157352.845813032,0.0022630373445931946
2024-09,ES01,Hardware,HW-SEN-BIO-P,Sensors & Readers,Readers,Biometric Reader,Professional,G2,54198.2304,18307.115579822974,0.0,0.0,0.0,72505.34597982297,27099.1152,2.6755613769937026,0,0.0,0.0,Healthy,1.0,0.0,91.53557789911487,0.0,0.0,0.0,72505.34597982297,91.53557789911487,72413.81040192385,0.0012624666038361873
2024-09,ES01,Hardware,HW-SEN-BIO-X,Sensors & Readers,Readers,Biometric Reader,Premium,G2,113345.4744,21054.26411839813,0.0,0.0,0.0,134399.73851839814,56672.7372,2.3715060390341995,0,0.0,0.0,Healthy,1.1,0.0,115.79845265118972,0.0,0.0,0.0,134399.73851839814,115.79845265118972,134283.94006574695,0.0008615973061237611
2024-09,ES01,Hardware,HW-SEN-CAM-E,Sensors & Readers,Sensing,Vision Sensor,Essential,G2,112014.1008,56007.05040000001,3000.315947437368,0.0,0.0,171021.4671474374,56007.05040000001,3.0535703259859117,0,0.0,0.0,Healthy,1.0,0.0,280.03525200000007,60.00631894874736,0.0,0.0,171021.4671474374,340.04157094874745,170681.42557648863,0.001988297589890268
2024-09,ES01,Hardware,HW-SEN-CAM-P,Sensors & Readers,Sensing,Vision Sensor,Professional,G2,149257.872,50415.78411493226,0.0,0.0,0.0,199673.65611493227,74628.936,2.6755527656850457,0,0.0,0.0,Healthy,1.0,0.0,252.0789205746613,0.0,0.0,0.0,199673.65611493227,252.0789205746613,199421.5771943576,0.0012624545745261685
2024-09,ES01,Hardware,HW-SEN-CAM-X,Sensors & Readers,Sensing,Vision Sensor,Premium,G2,53543.1708,8021.921131045598,0.0,0.0,0.0,61565.0919310456,26771.5854,2.299643110827706,0,0.0,0.0,Healthy,1.1,0.0,44.12056622075079,0.0,0.0,0.0,61565.0919310456,44.12056622075079,61520.97136482485,0.0007166490755859976
2024-09,ES01,Hardware,HW-SEN-HUB-E,Sensors & Readers,Sensing,Sensor Hub,Essential,G2,108351.504,52224.13377347351,0.0,0.0,0.0,160575.6377734735,54175.752,2.9639761672984903,0,0.0,0.0,Healthy,1.0,0.0,261.12066886736756,0.0,0.0,0.0,160575.6377734735,261.12066886736756,160314.51710460614,0.0016261537085453426
2024-09,ES01,Hardware,HW-SEN-HUB-P,Sensors & Readers,Sensing,Sensor Hub,Professional,G2,130884.5952,44209.19702303557,0.0,0.0,0.0,175093.79222303556,65442.2976,2.6755446957754057,0,0.0,0.0,Healthy,1.0,0.0,221.04598511517787,0.0,0.0,0.0,175093.79222303556,221.04598511517787,174872.7462379204,0.001262443301437027
2024-09,ES01,Hardware,HW-SEN-HUB-X,Sensors & Readers,Sensing,Sensor Hub,Premium,G2,29219.124600000003,29219.124600000003,8844.693054359523,0.0,0.0,67282.94225435953,29219.124600000003,2.3027021916446984,1,0.0,0.0,Healthy,1.1,0.0,160.70518530000004,194.5832471959095,0.0,0.0,67282.94225435953,355.28843249590955,66927.65382186361,0.005280512721229711
2024-09,ES01,Hardware,HW-SEN-RFID-E,Sensors & Readers,Readers,RFID Reader,Essential,G2,91915.6608,45957.8304,4194.926995470756,0.0,0.0,142068.41819547076,45957.8304,3.0912777422032254,0,0.0,0.0,Healthy,1.0,0.0,229.789152,83.89853990941512,0.0,0.0,142068.41819547076,313.6876919094151,141754.73050356135,0.0022080043960073857
2024-09,ES01,Hardware,HW-SEN-RFID-P,Sensors & Readers,Readers,RFID Reader,Professional,G2,97854.9696,33053.96700554321,0.0,0.0,0.0,130908.93660554322,48927.484800000006,2.6755705334263005,0,0.0,0.0,Healthy,1.0,0.0,165.26983502771603,0.0,0.0,0.0,130908.93660554322,165.26983502771603,130743.6667705155,0.0012624793945558476
2024-09,ES01,Hardware,HW-SEN-RFID-X,Sensors & Readers,Readers,RFID Reader,Premium,G2,43800.0768,6591.216916414007,0.0,0.0,0.0,50391.29371641401,21900.0384,2.3009682812434704,0,0.0,0.0,Healthy,1.1,0.0,36.25169304027704,0.0,0.0,0.0,50391.29371641401,36.25169304027704,50355.04202337373,0.0007194038963216524
2024-09,ES01,Hardware,HW-TRM-FIX-E,Terminals,Fixed Terminals,Fixed Terminal,Essential,G2,151961.4576,75195.04006684622,0.0,0.0,0.0,227156.4976668462,75980.7288,2.9896593682955857,0,0.0,0.0,Healthy,1.0,0.0,375.97520033423115,0.0,0.0,0.0,227156.4976668462,375.97520033423115,226780.52246651196,0.0016551373356955275
2024-09,ES01,Hardware,HW-TRM-FIX-P,Terminals,Fixed Terminals,Fixed Terminal,Professional,G2,119600.5248,41131.23885497061,0.0,0.0,0.0,160731.76365497062,59800.26240000001,2.687810340694602,0,0.0,0.0,Healthy,1.0,0.0,205.65619427485305,0.0,0.0,0.0,160731.76365497062,205.65619427485305,160526.10746069576,0.0012794993945087166
2024-09,ES01,Hardware,HW-TRM-FIX-X,Terminals,Fixed Terminals,Fixed Terminal,Premium,G2,53533.4184,8055.931897784536,0.0,0.0,0.0,61589.35029778454,26766.7092,2.3009683348666763,0,0.0,0.0,Healthy,1.1,0.0,44.307625437814956,0.0,0.0,0.0,61589.35029778454,44.307625437814956,61545.042672346724,0.0007194040077316543
2024-09,ES01,Hardware,HW-TRM-KSK-E,Terminals,Fixed Terminals,Self-Service Kiosk,Essential,G2,21936.2688,10931.559995947524,0.0,0.0,0.0,32867.82879594753,10968.1344,2.9966653942485904,0,0.0,0.0,Healthy,1.0,0.0,54.65779997973762,0.0,0.0,0.0,32867.82879594753,54.65779997973762,32813.17099596779,0.0016629574262135838
2024-09,ES01,Hardware,HW-TRM-KSK-P,Terminals,Fixed Terminals,Self-Service Kiosk,Professional,G2,132484.55040000004,44750.72022135387,0.0,0.0,0.0,177235.2706213539,66242.27520000002,2.6755613403410674,0,0.0,0.0,Healthy,1.0,0.0,223.75360110676934,0.0,0.0,0.0,177235.2706213539,223.75360110676934,177011.51702024715,0.0012624665526355494
2024-09,ES01,Hardware,HW-TRM-KSK-X,Terminals,Fixed Terminals,Self-Service Kiosk,Premium,G2,178128.25920000006,29166.383272991283,0.0,0.0,0.0,207294.6424729913,89064.12960000003,2.327476206234561,0,0.0,0.0,Healthy,1.1,0.0,160.41510800145207,0.0,0.0,0.0,207294.6424729913,160.41510800145207,207134.22736498987,0.0007738507184157099
2024-09,ES01,Hardware,HW-TRM-MOB-E,Terminals,Mobile Terminals,Mobile Terminal,Essential,G2,161062.42320000002,80256.50634971753,0.0,0.0,0.0,241318.92954971755,80531.21160000001,2.9965888350016767,0,0.0,0.0,Healthy,1.0,0.0,401.28253174858764,0.0,0.0,0.0,241318.92954971755,401.28253174858764,240917.64701796896,0.0016628721687824068
2024-09,ES01,Hardware,HW-TRM-MOB-P,Terminals,Mobile Terminals,Mobile Terminal,Professional,G2,170295.4944,58390.2124252151,0.0,0.0,0.0,228685.7068252151,85147.7472,2.6857517003716467,0,0.0,0.0,Healthy,1.0,0.0,291.9510621260755,0.0,0.0,0.0,228685.7068252151,291.9510621260755,228393.75576308902,0.001276647614663623
2024-09,ES01,Hardware,HW-TRM-MOB-X,Terminals,Mobile Terminals,Mobile Terminal,Premium,G2,65782.8648,9731.666981978022,0.0,0.0,0.0,75514.53178197802,32891.4324,2.2958723981257205,0,0.0,0.0,Healthy,1.1,0.0,53.52416840087913,0.0,0.0,0.0,75514.53178197802,53.52416840087913,75461.00761357714,0.0007087929586243291
2024-09,ES01,Hardware,HW-TRM-RUG-E,Terminals,Mobile Terminals,Rugged Terminal,Essential,G2,79410.24,39571.90474074383,0.0,0.0,0.0,118982.14474074384,39705.12,2.996644884607925,0,0.0,0.0,Healthy,1.0,0.0,197.85952370371913,0.0,0.0,0.0,118982.14474074384,197.85952370371913,118784.28521704012,0.0016629345868226294
2024-09,ES01,Hardware,HW-TRM-RUG-P,Terminals,Mobile Terminals,Rugged Terminal,Professional,G2,119977.5024,40525.081929273176,0.0,0.0,0.0,160502.58432927317,59988.7512,2.675544683271773,0,0.0,0.0,Healthy,1.0,0.0,202.62540964636588,0.0,0.0,0.0,160502.58432927317,202.62540964636588,160299.9589196268,0.0012624432839702892
2024-09,ES01,Hardware,HW-TRM-RUG-X,Terminals,Mobile Terminals,Rugged Terminal,Premium,G2,71749.746,17394.963388526157,0.0,0.0,0.0,89144.70938852616,35874.873,2.4848787447561462,0,0.0,0.0,Healthy,1.1,0.0,95.67229863689388,0.0,0.0,0.0,89144.70938852616,95.67229863689388,89049.03708988926,0.0010732246399493888
2024-09,ES01,Spare Parts,SP-CON-BAT-E,Consumables,Power & Service,Battery Pack,Essential,G2,15349.464,7674.732,5121.955711162911,0.0,0.0,28146.15171116291,7674.732,3.6673790969069553,0,0.0,0.0,Healthy,0.85,0.0,32.617611,87.0732470897695,0.0,0.0,28146.15171116291,119.69085808976949,28026.460853073142,0.004252476832998078
2024-09,ES01,Spare Parts,SP-CON-BAT-P,Consumables,Power & Service,Battery Pack,Professional,G2,21134.9232,10567.4616,2579.9308330623358,0.0,0.0,34282.31563306234,10567.4616,3.244139125432198,0,0.0,0.0,Healthy,0.85,0.0,44.911711800000006,43.858824162059705,0.0,0.0,34282.31563306234,88.77053596205971,34193.54509710028,0.0025893973123696516
2024-09,ES01,Spare Parts,SP-CON-BAT-X,Consumables,Power & Service,Battery Pack,Premium,G2,14511.4272,5742.165317197744,0.0,0.0,0.0,20253.592517197743,7255.7136,2.791399114374876,0,0.0,0.0,Healthy,0.935,0.0,26.844622857899456,0.0,0.0,0.0,20253.592517197743,26.844622857899456,20226.747894339846,0.0013254252466620494
2024-09,ES01,Spare Parts,SP-CON-FIL-E,Consumables,Routine Consumables,Filter Pack,Essential,G2,29388.3912,14694.1956,9140.498785892514,0.0,0.0,53223.08558589251,14694.1956,3.622048258694236,0,0.0,0.0,Healthy,0.85,0.0,62.4503313,155.38847936017274,0.0,0.0,53223.08558589251,217.83881066017273,53005.24677523234,0.0040929383981058364
2024-09,ES01,Spare Parts,SP-CON-FIL-P,Consumables,Routine Consumables,Filter Pack,Professional,G2,25423.4952,12711.7476,3022.6470090271287,0.0,0.0,41157.88980902713,12711.7476,3.2377837496574533,0,0.0,0.0,Healthy,0.85,0.0,54.0249273,51.38499915346119,0.0,0.0,41157.88980902713,105.4099264534612,41052.47988257367,0.002561111051673541
2024-09,ES01,Spare Parts,SP-CON-LUB-E,Consumables,Power & Service,Service Lubricant Pack,Essential,G2,27797.630400000005,13898.815200000005,8865.003353210277,0.0,0.0,50561.44895321029,13898.815200000005,3.6378243919100575,0,0.0,0.0,Healthy,0.85,0.0,59.06996460000001,150.7050570045747,0.0,0.0,50561.44895321029,209.77502160457473,50351.673931605714,0.004148912381816849
2024-09,ES01,Spare Parts,SP-CON-LUB-P,Consumables,Power & Service,Service Lubricant Pack,Professional,G2,22604.256000000005,11302.128000000002,2990.117871996674,0.0,0.0,36896.50187199668,11302.128000000002,3.264562379049032,0,0.0,0.0,Healthy,0.85,0.0,48.034044000000016,50.83200382394345,0.0,0.0,36896.50187199668,98.86604782394346,36797.63582417274,0.0026795507109843323
2024-09,ES01,Spare Parts,SP-CON-LUB-X,Consumables,Power & Service,Service Lubricant Pack,Premium,G2,22588.178400000004,9083.674297611891,0.0,0.0,0.0,31671.852697611896,11294.089200000002,2.804285687562295,0,0.0,0.0,Healthy,0.935,0.0,42.466177341335595,0.0,0.0,0.0,31671.852697611896,42.466177341335595,31629.38652027056,0.001340817594309461
2024-09,ES01,Spare Parts,SP-CON-SEL-E,Consumables,Routine Consumables,Seal Pack,Essential,G2,31307.3352,15653.6676,9973.31105559317,0.0,0.0,56934.31385559317,15653.6676,3.637122961240928,0,0.0,0.0,Healthy,0.85,0.0,66.5280873,169.54628794508392,0.0,0.0,56934.31385559317,236.0743752450839,56698.239480348086,0.004146434008915209
2024-09,ES01,Spare Parts,SP-CON-SEL-P,Consumables,Routine Consumables,Seal Pack,Professional,G2,11602.116,5801.058,1617.91532419318,0.0,0.0,19021.08932419318,5801.058,3.278900042749646,0,0.0,0.0,Healthy,0.85,0.0,24.6544965,27.50456051128406,0.0,0.0,19021.08932419318,52.15905701128406,18968.930267181895,0.0027421698159496182
2024-09,ES01,Spare Parts,SP-CON-SEL-X,Consumables,Routine Consumables,Seal Pack,Premium,G2,23355.309600000004,9361.742586789896,0.0,0.0,0.0,32717.0521867899,11677.654800000002,2.80168002455338,0,0.0,0.0,Healthy,0.935,0.0,43.76614659324277,0.0,0.0,0.0,32717.0521867899,43.76614659324277,32673.286040196657,0.001337716684968157
2024-09,ES01,Spare Parts,SP-INT-CNX-E,Interface Components,User Interfaces,Connector Set,Essential,G1 Legacy,39520.4472,19760.2236,13509.495922058628,0.0,0.0,72790.16672205862,19760.2236,3.68367120714457,0,0.0,0.0,Healthy,0.85,0.0,83.9809503,229.66143067499667,0.0,0.0,72790.16672205862,313.6423809749967,72476.52434108363,0.0043088564719546
2024-09,ES01,Spare Parts,SP-INT-CNX-P,Interface Components,User Interfaces,Connector Set,Professional,G2,44444.1816,22222.0908,5805.421480525612,0.0,0.0,72471.69388052562,22222.0908,3.2612455116296086,0,0.0,0.0,Healthy,0.85,0.0,94.4438859,98.6921651689354,0.0,0.0,72471.69388052562,193.1360510689354,72278.55782945668,0.00266498602043624
2024-09,ES01,Spare Parts,SP-INT-CNX-X,Interface Components,User Interfaces,Connector Set,Premium,G2,8392.7736,3891.851473979639,0.0,0.0,0.0,12284.62507397964,4196.3868,2.9274291573835947,0,0.0,0.0,Healthy,0.935,0.0,18.194405640854814,0.0,0.0,0.0,12284.62507397964,18.194405640854814,12266.430668338784,0.0014810713010194201
2024-09,ES01,Spare Parts,SP-INT-DSP-E,Interface Components,User Interfaces,Display Interface,Essential,G2,44056.9944,22028.4972,14202.323762669776,0.0,0.0,80287.81536266977,22028.4972,3.644725041101296,0,0.0,0.0,Healthy,0.85,0.0,93.6211131,241.43950396538617,0.0,0.0,80287.81536266977,335.06061706538617,79952.75474560438,0.004173243667820289
2024-09,ES01,Spare Parts,SP-INT-DSP-P,Interface Components,User Interfaces,Display Interface,Professional,G2,34663.7016,17331.8508,4950.508497142924,0.0,0.0,56946.060897142925,17331.8508,3.285630689663156,0,0.0,0.0,Healthy,0.85,0.0,73.6603659,84.15864445142971,0.0,0.0,56946.060897142925,157.8190103514297,56788.2418867915,0.0027713771218782885
2024-09,ES01,Spare Parts,SP-INT-DSP-X,Interface Components,User Interfaces,Display Interface,Premium,G2,21041.308800000003,8462.860493139355,0.0,0.0,0.0,29504.16929313936,10520.6544,2.804404381265424,0,0.0,0.0,Healthy,0.935,0.0,39.56387280542649,0.0,0.0,0.0,29504.16929313936,39.56387280542649,29464.605420333934,0.001340958710355093
2024-09,ES01,Spare Parts,SP-INT-NET-E,Interface Components,Network Interfaces,Network Interface,Essential,G2,29740.485600000004,14870.242800000002,9024.167328891052,0.0,0.0,53634.89572889105,14870.242800000002,3.606860792406904,0,0.0,0.0,Healthy,0.85,0.0,63.198531900000006,153.41084459114788,0.0,0.0,53634.89572889105,216.60937649114788,53418.286352399904,0.0040385904278819875
2024-09,ES01,Spare Parts,SP-INT-NET-P,Interface Components,Network Interfaces,Network Interface,Professional,G2,56752.2576,28376.1288,7530.108150719901,0.0,0.0,92658.49455071992,28376.1288,3.265367704093587,0,0.0,0.0,Healthy,0.85,0.0,120.59854739999999,128.0118385622383,0.0,0.0,92658.49455071992,248.6103859622383,92409.88416475768,0.0026830825081682348
2024-09,ES01,Spare Parts,SP-INT-NET-X,Interface Components,Network Interfaces,Network Interface,Premium,G2,16434.0072,6384.9045567441135,0.0,0.0,0.0,22818.911756744117,8217.0036,2.777035628503816,0,0.0,0.0,Healthy,0.935,0.0,29.849428802778732,0.0,0.0,0.0,22818.911756744117,29.849428802778732,22789.062327941338,0.0013081004528604108
2024-09,ES01,Spare Parts,SP-INT-USB-E,Interface Components,Network Interfaces,Service Interface,Essential,G2,52462.6776,26231.3388,16703.426953942046,0.0,0.0,95397.44335394204,26231.3388,3.636773711067391,0,0.0,0.0,Healthy,0.85,0.0,111.48318990000001,283.95825821701476,0.0,0.0,95397.44335394204,395.4414481170148,95002.00190582503,0.004145199642823281
2024-09,ES01,Spare Parts,SP-INT-USB-P,Interface Components,Network Interfaces,Service Interface,Professional,G2,34349.4864,17174.7432,4232.265656791868,0.0,0.0,55756.495256791866,17174.7432,3.246423810097601,0,0.0,0.0,Healthy,0.85,0.0,72.9926586,71.94851616546177,0.0,0.0,55756.495256791866,144.94117476546177,55611.55408202641,0.002599538835752164
2024-09,ES01,Spare Parts,SP-KIT-CAL-E,Maintenance Kits,Preventive Kits,Calibration Kit,Essential,G2,58323.434400000006,29161.717200000003,18277.66252024675,0.0,0.0,105762.81412024677,29161.717200000003,3.626769075184871,0,0.0,0.0,Healthy,0.85,0.0,123.9372981,310.7202628441948,0.0,0.0,105762.81412024677,434.6575609441948,105328.15655930257,0.004109738990587107
2024-09,ES01,Spare Parts,SP-KIT-CAL-P,Maintenance Kits,Preventive Kits,Calibration Kit,Professional,G2,37142.0712,18571.0356,4475.000239190376,0.0,0.0,60188.10703919037,18571.0356,3.2409666501953383,0,0.0,0.0,Healthy,0.85,0.0,78.9269013,76.07500406623639,0.0,0.0,60188.10703919037,155.00190536623637,60033.10513382413,0.0025752912492381552
2024-09,ES01,Spare Parts,SP-KIT-CAL-X,Maintenance Kits,Preventive Kits,Calibration Kit,Premium,G2,30273.4224,12104.177738393764,0.0,0.0,0.0,42377.60013839376,15136.7112,2.799657044285404,0,0.0,0.0,Healthy,0.935,0.0,56.58703092699085,0.0,0.0,0.0,42377.60013839376,56.58703092699085,42321.01310746677,0.001335305225925794
2024-09,ES01,Spare Parts,SP-KIT-OVR-E,Maintenance Kits,Overhaul Kits,Overhaul Kit,Essential,G2,36281.5992,18140.7996,11423.199729486536,0.0,0.0,65845.59852948654,18140.7996,3.629696594492259,0,0.0,0.0,Healthy,0.85,0.0,77.0983983,194.19439540127112,0.0,0.0,65845.59852948654,271.29279370127114,65574.30573578527,0.00412013558628042
2024-09,ES01,Spare Parts,SP-KIT-OVR-P,Maintenance Kits,Overhaul Kits,Overhaul Kit,Professional,G2,55821.7512,27910.8756,7206.661627368274,0.0,0.0,90939.28842736829,27910.8756,3.258202635082085,0,0.0,0.0,Healthy,0.85,0.0,118.6212213,122.51324766526065,0.0,0.0,90939.28842736829,241.13446896526065,90698.15395840303,0.002651598370025193
2024-09,ES01,Spare Parts,SP-KIT-OVR-X,Maintenance Kits,Overhaul Kits,Overhaul Kit,Premium,G2,49223.6928,19689.78213202433,0.0,0.0,0.0,68913.47493202433,24611.8464,2.800012392894843,0,0.0,0.0,Healthy,0.935,0.0,92.04973146721375,0.0,0.0,0.0,68913.47493202433,92.04973146721375,68821.42520055712,0.0013357290654405518
2024-09,ES01,Spare Parts,SP-KIT-PRE-E,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Essential,G2,41305.0824,20652.5412,13646.613934579544,0.0,0.0,75604.23753457954,20652.5412,3.660771660127692,0,0.0,0.0,Healthy,0.85,0.0,87.77330009999999,231.99243688785222,0.0,0.0,75604.23753457954,319.7657369878522,75284.47179759169,0.0042294684453579616
2024-09,ES01,Spare Parts,SP-KIT-PRE-P,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Professional,G2,37704.736800000006,18852.368400000003,4818.487755139613,0.0,0.0,61375.59295513962,18852.368400000003,3.255590579013913,0,0.0,0.0,Healthy,0.85,0.0,80.12256570000001,81.91429183737343,0.0,0.0,61375.59295513962,162.03685753737344,61213.556097602246,0.0026400862254122534
2024-09,ES01,Spare Parts,SP-KIT-PRE-X,Maintenance Kits,Preventive Kits,Preventive Maintenance Kit,Premium,G2,30724.3512,12348.118940677845,0.0,0.0,0.0,43072.47014067785,15362.1756,2.8038001427791155,0,0.0,0.0,Healthy,0.935,0.0,57.72745604766893,0.0,0.0,0.0,43072.47014067785,57.72745604766893,43014.74268463018,0.0013402402012033863
2024-09,ES01,Spare Parts,SP-KIT-SAF-E,Maintenance Kits,Overhaul Kits,Safety Service Kit,Essential,G2,51569.416800000006,25784.708400000003,16720.3746752327,0.0,0.0,94074.49987523272,25784.708400000003,3.648460879054684,0,0.0,0.0,Healthy,0.85,0.0,109.58501070000001,284.2463694789559,0.0,0.0,94074.49987523272,393.8313801789559,93680.66849505376,0.0041863776124377895
2024-09,ES01,Spare Parts,SP-KIT-SAF-P,Maintenance Kits,Overhaul Kits,Safety Service Kit,Professional,G2,27545.436,13772.718,3601.157393736663,0.0,0.0,44919.311393736665,13772.718,3.2614703498421056,0,0.0,0.0,Healthy,0.85,0.0,58.5340515,61.219675693523264,0.0,0.0,44919.311393736665,119.75372719352326,44799.55766654314,0.0026659742431007333
2024-09,ES01,Spare Parts,SP-KIT-SAF-X,Maintenance Kits,Overhaul Kits,Safety Service Kit,Premium,G2,0.0,0.0,0.0,6282.765720000001,4850.291040774071,11133.056760774072,6282.765720000001,1.7719993482064886,6,11133.056760774072,5478.567612774072,Obsolescence risk,0.935,0.0,0.0,0.0,704.9263137840002,2494.2621677180664,11133.056760774072,3199.1884815020667,7933.868279272006,0.28735939735563065
2024-09,ES01,Spare Parts,SP-MEC-COL-E,Mechanical Parts,Enclosures,Cooling Assembly,Essential,G2,28487.419200000004,14243.709600000002,9116.860785015706,0.0,0.0,51847.98958501571,14243.709600000002,3.640062247900344,0,0.0,0.0,Healthy,0.85,0.0,60.53576580000001,154.986633345267,0.0,0.0,51847.98958501571,215.522399145267,51632.467185870446,0.004156813038852212
2024-09,ES01,Spare Parts,SP-MEC-COL-P,Mechanical Parts,Enclosures,Cooling Assembly,Professional,G2,50296.9968,25148.4984,7473.539941259463,0.0,0.0,82919.03514125946,25148.4984,3.2971763889194854,0,0.0,0.0,Healthy,0.85,0.0,106.8811182,127.05017900141087,0.0,0.0,82919.03514125946,233.93129720141087,82685.10384405805,0.0028212013900413757
2024-09,ES01,Spare Parts,SP-MEC-COL-X,Mechanical Parts,Enclosures,Cooling Assembly,Premium,G2,7029.576000000001,3259.815440102433,0.0,0.0,0.0,10289.391440102434,3514.7880000000005,2.92745720086174,0,0.0,0.0,Healthy,0.935,0.0,15.239637182478877,0.0,0.0,0.0,10289.391440102434,15.239637182478877,10274.151802919954,0.001481101897152351
2024-09,ES01,Spare Parts,SP-MEC-DRV-E,Mechanical Parts,Drive Components,Drive Assembly,Essential,G2,19348.8192,9674.4096,6187.4917752104775,0.0,0.0,35210.72057521048,9674.4096,3.639573062444087,0,0.0,0.0,Healthy,0.85,0.0,41.11624080000001,105.18736017857812,0.0,0.0,35210.72057521048,146.30360097857812,35064.4169742319,0.0041550868198244354
2024-09,ES01,Spare Parts,SP-MEC-DRV-P,Mechanical Parts,Drive Components,Drive Assembly,Professional,G2,34134.12,17067.06,4037.331464708921,0.0,0.0,55238.51146470893,17067.06,3.236556938612094,0,0.0,0.0,Healthy,0.85,0.0,72.535005,68.63463490005165,0.0,0.0,55238.51146470893,141.16963990005166,55097.34182480888,0.002555638016970151
2024-09,ES01,Spare Parts,SP-MEC-DRV-X,Mechanical Parts,Drive Components,Drive Assembly,Premium,G2,16607.3832,6914.158789181751,0.0,0.0,0.0,23521.54198918175,8303.6916,2.8326608359565943,0,0.0,0.0,Healthy,0.935,0.0,32.32369233942469,0.0,0.0,0.0,23521.54198918175,32.32369233942469,23489.218296842326,0.0013742165523965779
2024-09,ES01,Spare Parts,SP-MEC-FAN-E,Mechanical Parts,Drive Components,Cooling Fan,Essential,G2,30371.6088,15185.8044,9713.893306151636,0.0,0.0,55271.30650615164,15185.8044,3.639669328689077,0,0.0,0.0,Healthy,0.85,0.0,64.53966870000001,165.13618620457783,0.0,0.0,55271.30650615164,229.67585490457782,55041.63065124706,0.004155426557159728
2024-09,ES01,Spare Parts,SP-MEC-FAN-P,Mechanical Parts,Drive Components,Cooling Fan,Professional,G2,23783.0184,11891.5092,3291.826219024275,0.0,0.0,38966.35381902428,11891.5092,3.2768215676967456,0,0.0,0.0,Healthy,0.85,0.0,50.5389141,55.961045723412674,0.0,0.0,38966.35381902428,106.49995982341267,38859.85385920087,0.0027331261302518096
2024-09,ES01,Spare Parts,SP-MEC-FAN-X,Mechanical Parts,Drive Components,Cooling Fan,Premium,G2,16475.1048,6985.495178433444,0.0,0.0,0.0,23460.599978433445,8237.5524,2.848006159989154,0,0.0,0.0,Healthy,0.935,0.0,32.65718995917636,0.0,0.0,0.0,23460.599978433445,32.65718995917636,23427.94278847427,0.0013920014828775493
2024-09,ES01,Spare Parts,SP-MEC-HSG-E,Mechanical Parts,Enclosures,Housing Kit,Essential,G2,37795.212,18897.606,12499.107335465596,0.0,0.0,69191.9253354656,18897.606,3.661412209327764,0,0.0,0.0,Healthy,0.85,0.0,80.3148255,212.48482470291515,0.0,0.0,69191.9253354656,292.79965020291513,68899.12568526268,0.004231702598002939
2024-09,ES01,Spare Parts,SP-MEC-HSG-P,Mechanical Parts,Enclosures,Housing Kit,Professional,G2,23826.3192,11913.1596,3301.8870717249997,0.0,0.0,39041.365871725,11913.1596,3.27716300146982,0,0.0,0.0,Healthy,0.85,0.0,50.63092830000001,56.13208021932499,0.0,0.0,39041.365871725,106.763008519325,38934.60286320568,0.0027346125355887244
