budget_year,budget_vintage,max_source_month,month,entity,division,budget_model,revenue_budget,marginal_contribution_budget,gross_profit_budget,opex_budget,depreciation_budget,ebit_budget,revenue_growth_target,mc_margin_target,gross_margin_target,opex_pct_target,revenue,marginal_contribution,gross_profit,opex,depreciation,ebit,revenue_variance,revenue_variance_pct,marginal_contribution_variance,marginal_contribution_variance_pct,gross_profit_variance,gross_profit_variance_pct,opex_variance,opex_variance_pct,depreciation_variance,depreciation_variance_pct,ebit_variance,ebit_variance_pct
2025,2024-10,2024-10,2025-04,US01,Events,Driver-based commercial,2111514.1,950887.9,836636.22,281014.41,15469.67,540152.15,0.03,0.45033,0.39623,0.13309,2281308.82,1094673.18,972412.39,305251.13999999996,15621.755261057864,651539.4947389421,169794.71999999974,0.08041372776056752,143785.2799999999,0.15121159918009253,135776.17000000004,0.16228818063841421,24236.72999999998,0.08624728532604425,152.08526105786405,0.009831189744698113,111387.3447389421,0.20621475771028977
2025,2024-10,2024-10,2025-05,US01,Events,Driver-based commercial,2153326.26,969717.37,853203.28,286579.05,15776.0,550848.23,0.03,0.45033,0.39623,0.13309,1149246.94,569986.0599999999,509206.97,152397.53,8732.513099945816,348076.9269000542,-1004079.3199999998,-0.46629223757295374,-399731.31000000006,-0.4122142413515807,-343996.31000000006,-0.40318212325672265,-134181.52,-0.4682181757529031,-7043.486900054184,-0.44646849011499645,-202771.30309994577,-0.3681073879459425
2025,2024-10,2024-10,2025-06,US01,Events,Driver-based commercial,2195138.42,988546.83,869770.33,292143.69,16082.33,561544.31,0.03,0.45033,0.39623,0.13309,1537810.47,676223.33,590388.26,208377.47,10972.941818474104,371037.84818152594,-657327.95,-0.29944715285881607,-312323.5,-0.3159420378698701,-279382.06999999995,-0.321213612793621,-83766.22,-0.28672951998381346,-5109.388181525896,-0.31770198606333133,-190506.4618184741,-0.3392545493310654
2025,2024-10,2024-10,2025-07,US01,Events,Driver-based commercial,1986077.62,894399.51,786935.06,264320.48,14550.68,508063.9,0.03,0.45033,0.39623,0.13309,2269435.11,965482.93,838999.04,308325.16,15675.669865702686,514998.2101342974,283357.48999999976,0.1426719112820977,71083.42000000004,0.07947613924788492,52063.97999999998,0.06616045293496006,44004.67999999999,0.16648229452367821,1124.989865702686,0.07731527775352671,6934.310134297353,0.013648499990448747
2025,2024-10,2024-10,2025-08,US01,Events,Driver-based commercial,1756110.73,790837.46,695816.27,233714.95,12865.86,449235.45,0.03,0.45033,0.39623,0.13309,1853913.63,881757.04,782237.91,249154.08,14310.792870126308,518773.03712987376,97802.8999999999,0.05569290041294828,90919.58000000007,0.11496620304253174,86421.64000000001,0.12420180976797224,15439.129999999976,0.06605965942700702,1444.9328701263075,0.1123075231757774,69537.58712987375,0.15479096124287106
2025,2024-10,2024-10,2025-09,US01,Events,Driver-based commercial,2174232.34,979132.1,861486.8,289361.37,15929.16,556196.27,0.03,0.45033,0.39623,0.13309,2088951.46,979958.49,867492.39,282564.29000000004,13677.860690660302,571250.2393093397,-85280.87999999989,-0.039223443801778744,826.390000000014,0.000844002561043616,6005.589999999967,0.006971192129699454,-6797.079999999958,-0.023489935785139384,-2251.299309339698,-0.14133195406033325,15053.969309339649,0.027065929998666926
2025,2024-10,2024-10,2025-10,US01,Events,Driver-based commercial,2257856.66,1016791.03,894620.91,300490.66,16541.82,577588.44,0.03,0.45033,0.39623,0.13309,2551735.67,1166068.37,1025428.43,345725.59,15895.134428990508,663807.7055710093,293879.0099999998,0.1301583998693698,149277.34000000008,0.1468122117481702,130807.52000000002,0.14621558532540896,45234.93000000005,0.15053689189540884,-646.6855710094915,-0.03909397944177191,86219.26557100937,0.14927456922615934
2025,2024-10,2024-10,2025-11,US01,Events,Driver-based commercial,2341480.98,1054449.95,927755.02,311619.94,17154.48,598980.6,0.03,0.45033,0.39623,0.13309,2092673.45,993653.25,881828.98,281571.81,13168.854498744226,587088.3155012558,-248807.53000000003,-0.10626075211595357,-60796.69999999995,-0.05765726481375428,-45926.04000000004,-0.049502335217760436,-30048.130000000005,-0.09642556891577607,-3985.625501255774,-0.23233729621974983,-11892.284498744179,-0.019854206461351467
2025,2024-10,2024-10,2025-12,US01,Events,Driver-based commercial,2466917.46,1110938.34,977456.18,328313.86,18073.47,631068.85,0.03,0.45033,0.39623,0.13309,1689822.29,836406.6,746971.0900000001,226989.80000000002,10804.875584679156,509176.41441532096,-777095.1699999999,-0.315006554779502,-274531.7400000001,-0.2471169912094312,-230485.08999999997,-0.23580094403822785,-101324.05999999997,-0.30861950208254985,-7268.594415320846,-0.4021692799070043,-121892.43558467901,-0.19315235664805674
2025,2024-10,2024-10,2025-01,US01,Hardware,Driver-based commercial,5001106.98,1658169.31,1385518.41,465201.58,37603.43,882713.39,0.045,0.33156,0.27704,0.09302,5072272.6,1652337.83,1384374.5599999998,477057.9,39372.05580614205,867944.6041938579,71165.61999999918,0.014229973540777801,-5831.479999999981,-0.003516818195121451,-1143.8500000000931,-0.000825575460956952,11856.320000000007,0.025486413868155835,1768.6258061420522,0.04703362980829281,-14768.785806142143,-0.01673112243844193
2025,2024-10,2024-10,2025-02,US01,Hardware,Driver-based commercial,5228430.03,1733540.64,1448496.52,486347.11,39312.68,922836.73,0.045,0.33156,0.27704,0.09302,5417390.57,1770590.74,1457646.5999999999,515597.48,39766.721954334505,902282.3980456652,188960.54000000004,0.0361409713653565,37050.10000000009,0.02137250154112343,9150.079999999842,0.0063169499364760925,29250.369999999995,0.060142991288670344,454.04195433450514,0.011549503985342774,-20554.331954334746,-0.022272988586328535
2025,2024-10,2024-10,2025-03,US01,Hardware,Driver-based commercial,5626245.35,1865440.48,1558708.21,523351.78,42303.86,993052.57,0.045,0.33156,0.27704,0.09302,5850456.04,1927230.78,1630218.73,557173.1799999999,35759.3086493221,1037286.241350678,224210.6900000004,0.039850855419947234,61790.30000000005,0.03312370491713574,71510.52000000002,0.04587806719770856,33821.39999999991,0.06462460106660936,-6544.5513506779025,-0.15470340887753276,44233.67135067808,0.04454313163972586
2025,2024-10,2024-10,2025-04,US01,Hardware,Driver-based commercial,5739906.88,1903126.14,1590197.26,533924.54,43158.49,1013114.24,0.045,0.33156,0.27704,0.09302,5910876.55,1959601.89,1627916.45,561823.09,40476.00484112715,1025617.3551588728,170969.66999999993,0.029786140014870753,56475.75,0.0296752531600454,37719.189999999944,0.023719818257012935,27898.54999999993,0.052251859410694865,-2682.485158872849,-0.06215428665073428,12503.115158872795,0.012341268797951941
2025,2024-10,2024-10,2025-05,US01,Hardware,Driver-based commercial,5853568.4,1940811.81,1621686.32,544497.3,44013.11,1033175.9,0.045,0.33156,0.27704,0.09302,6120539.81,2016795.49,1678971.39,582092.21,46506.70992394801,1050372.470076052,266971.4099999992,0.04560831816708577,75983.67999999993,0.039150462506717706,57285.06999999983,0.03532438381795058,37594.909999999916,0.06904517249213157,2493.599923948008,0.056655844677824585,17196.570076051983,0.016644377860586937
2025,2024-10,2024-10,2025-06,US01,Hardware,Driver-based commercial,5967229.92,1978497.47,1653175.37,555070.07,44867.73,1053237.57,0.045,0.33156,0.27704,0.09302,6242460.12,2056224.0,1713971.2799999998,593463.48,44542.64880957981,1075965.1511904201,275230.2000000002,0.04612361241143532,77726.53000000003,0.0392856352755407,60795.90999999968,0.03677523334986516,38393.41000000003,0.06916858262597375,-325.081190420191,-0.007245322872812842,22727.581190420082,0.021578779411011783
2025,2024-10,2024-10,2025-07,US01,Hardware,Driver-based commercial,5398922.31,1790069.14,1495730.1,502206.25,40594.62,952929.23,0.045,0.33156,0.27704,0.09302,5803831.67,1886976.92,1569787.92,549988.54,40088.80836210819,979710.5716378916,404909.36000000034,0.07499818236873283,96907.78000000003,0.05413633352731841,74057.81999999983,0.0495128232025282,47782.29000000004,0.09514475377397243,-505.811637891813,-0.012460065838572032,26781.3416378916,0.02810422935383313
2025,2024-10,2024-10,2025-08,US01,Hardware,Driver-based commercial,4773783.94,1582797.98,1322540.3,444056.05,35894.19,842590.06,0.045,0.33156,0.27704,0.09302,5262155.67,1708074.0,1423216.46,498167.13,40619.81023556676,884429.5197644331,488371.7299999995,0.10230285579284082,125276.02000000002,0.079148458352215,100676.15999999992,0.07612332115701874,54111.080000000016,0.12185641880118515,4725.620235566756,0.13165418235003368,41839.45976443309,0.0496557718286317
2025,2024-10,2024-10,2025-09,US01,Hardware,Driver-based commercial,5910399.16,1959654.64,1637430.85,549783.69,44440.42,1043206.74,0.045,0.33156,0.27704,0.09302,6443496.83,2093259.32,1734254.57,616456.49,42190.18665060378,1075607.8933493963,533097.6699999999,0.09019655958397231,133604.68000000017,0.06817766624429301,96823.71999999997,0.05913148637696668,66672.80000000005,0.1212709674963258,-2250.2333493962215,-0.050634835345755545,32401.153349396307,0.031059187126605707
2025,2024-10,2024-10,2025-10,US01,Hardware,Driver-based commercial,6137722.2,2035025.97,1700408.96,570929.21,46149.67,1083330.07,0.045,0.33156,0.27704,0.09302,6462076.4,2138793.74,1770453.16,613361.39,40253.21833918912,1116838.5516608108,324354.2000000002,0.05284602160716889,103767.77000000025,0.05099088244067974,70044.19999999995,0.04119256111188684,42432.18000000005,0.0743212630511584,-5896.451660810875,-0.12776801352665956,33508.481660810765,0.030930999322127894
2025,2024-10,2024-10,2025-11,US01,Hardware,Driver-based commercial,6365045.25,2110397.31,1763387.07,592074.74,47858.92,1123453.41,0.045,0.33156,0.27704,0.09302,6816470.55,2260860.5,1888995.23,648568.53,42894.94324493151,1197531.7567550684,451425.2999999998,0.07092255942720907,150463.18999999994,0.07129614375787843,125608.15999999992,0.07123119032510537,56493.79000000004,0.09541665297188669,-4963.976755068485,-0.10372103580834012,74078.34675506852,0.06593806747630818
2025,2024-10,2024-10,2025-12,US01,Hardware,Driver-based commercial,6706029.82,2223454.3,1857854.23,623793.03,50422.79,1183638.42,0.045,0.33156,0.27704,0.09302,7046177.95,2284620.57,1900884.76,670171.72,45053.89504434791,1185659.1449556523,340148.1299999999,0.05072272851897337,61166.27000000002,0.027509569231982875,43030.53000000003,0.023161413476449132,46378.689999999944,0.07434948415502485,-5368.894955652089,-0.10647754627723077,2020.7249556523748,0.0017072147384776298
2025,2024-10,2024-10,2025-01,US01,Software,Driver-based commercial,817931.41,638555.13,602687.27,166057.71,6182.94,430446.62,0.12,0.7807,0.73684,0.20302,925907.95,717658.22,676148.11,189802.37,7187.093903184656,479158.64609681536,107976.53999999992,0.13201172944318146,79103.08999999997,0.12387824681637115,73460.83999999997,0.1218888197190559,23744.660000000003,0.142990409779829,1004.153903184656,0.16240718868121898,48712.02609681536,0.11316624137231084
2025,2024-10,2024-10,2025-02,US01,Software,Driver-based commercial,855110.11,667580.36,630082.15,173605.79,6463.98,450012.38,0.12,0.7807,0.73684,0.20302,940745.02,728474.37,686294.15,192890.18,6905.602458761775,486498.3675412382,85634.91000000003,0.10014489245133593,60894.01000000001,0.09121599982360178,56212.0,0.08921376363383726,19284.389999999985,0.11108149100326656,441.6224587617753,0.06832051750806396,36485.987541238195,0.08107774177510005
2025,2024-10,2024-10,2025-03,US01,Software,Driver-based commercial,920172.83,718374.52,678023.18,186814.92,6955.81,484252.45,0.12,0.7807,0.73684,0.20302,938595.76,728558.19,686465.15,192406.18000000002,5736.909268150838,488322.0607318492,18422.93000000005,0.02002116276352134,10183.669999999925,0.014175989983609003,8441.969999999972,0.012450857506081093,5591.260000000009,0.029929408207866957,-1218.9007318491622,-0.17523490892493643,4069.610731849214,0.008403903236523045
2025,2024-10,2024-10,2025-04,US01,Software,Driver-based commercial,938762.18,732887.14,691720.62,190588.96,7096.33,494035.33,0.12,0.7807,0.73684,0.20302,934945.28,727035.09,685144.33,191654.09,6402.239897814982,487088.00010218495,-3816.9000000000233,-0.0040658859946829376,-5852.050000000047,-0.007984926574097134,-6576.290000000037,-0.009507147553299823,1065.1300000000047,0.005588623811158866,-694.0901021850177,-0.09780972730763898,-6947.329897815071,-0.014062415126900076
2025,2024-10,2024-10,2025-05,US01,Software,Driver-based commercial,957351.53,747399.75,705418.06,194363.0,7236.85,503818.21,0.12,0.7807,0.73684,0.20302,955558.34,739945.86,697101.4,195941.39,7260.776976106178,493899.23302389384,-1793.1900000000605,-0.0018730737287274827,-7453.890000000014,-0.009973096726350276,-8316.660000000033,-0.011789689648717006,1578.390000000014,0.008120835755776634,23.92697610617779,0.0033062694551051616,-9918.976976106176,-0.01968761108516934
2025,2024-10,2024-10,2025-06,US01,Software,Driver-based commercial,975940.88,761912.37,719115.5,198137.04,7377.37,513601.08,0.12,0.7807,0.73684,0.20302,978834.85,757532.39,713627.8,200724.75,6984.4093719460925,505918.64062805404,2893.969999999972,0.0029653128168992903,-4379.979999999981,-0.005748666345973595,-5487.699999999953,-0.007631180248513561,2587.709999999992,0.013060203180586486,-392.9606280539074,-0.053265679782077816,-7682.439371945977,-0.014957989130291503
2025,2024-10,2024-10,2025-07,US01,Software,Driver-based commercial,882994.13,689349.29,650628.31,179266.85,6674.76,464686.7,0.12,0.7807,0.73684,0.20302,975130.87,751896.3,708141.72,199894.34999999998,6735.521772189136,501511.8482278109,92136.73999999999,0.10434581258201568,62547.01000000001,0.09073340744283642,57513.409999999916,0.08839672223915358,20627.49999999997,0.11506589199285852,60.76177218913563,0.009103214525935857,36825.14822781086,0.07924726106387564
2025,2024-10,2024-10,2025-08,US01,Software,Driver-based commercial,780752.71,609529.9,575292.4,158509.63,5901.9,410880.87,0.12,0.7807,0.73684,0.20302,980589.14,754770.65,710821.04,201034.68,7569.396894306931,502216.96310569305,199836.43000000005,0.25595355282212223,145240.75,0.2382832244980927,135528.64,0.23558218394680688,42525.04999999999,0.26828054547853014,1667.4968943069316,0.2825356062127335,91336.09310569306,0.2222933696224238
2025,2024-10,2024-10,2025-09,US01,Software,Driver-based commercial,966646.21,754656.06,712266.78,196250.02,7307.11,508709.65,0.12,0.7807,0.73684,0.20302,1012865.06,779935.3,734507.63,207718.4,6631.952658735922,520157.2773412641,46218.85000000009,0.047813615283300075,25279.23999999999,0.03349769695084671,22240.849999999977,0.03122544898134934,11468.380000000005,0.05843759914011731,-675.1573412640773,-0.09239731456951891,11447.627341264102,0.022503263583193482
2025,2024-10,2024-10,2025-10,US01,Software,Driver-based commercial,1003824.91,783681.29,739661.65,203798.1,7588.15,528275.4,0.12,0.7807,0.73684,0.20302,1019665.79,789400.47,743663.11,209050.15000000002,6351.647231820374,528261.3127681796,15840.880000000005,0.01578052092769844,5719.179999999935,0.007297839150912911,4001.4599999999627,0.005409851923511193,5252.0500000000175,0.02577084869780443,-1236.5027681796255,-0.1629518088308251,-14.087231820449233,-2.666645431615637e-05
2025,2024-10,2024-10,2025-11,US01,Software,Driver-based commercial,1041003.61,812706.53,767056.53,211346.18,7869.2,547841.16,0.12,0.7807,0.73684,0.20302,1022782.17,792095.11,746257.34,209680.81,6436.202256324264,530140.3277436758,-18221.439999999944,-0.01750372412253205,-20611.420000000042,-0.025361454890734103,-20799.19000000006,-0.02711558951202731,-1665.3699999999953,-0.007879820680932088,-1432.9977436757354,-0.18210208708327852,-17700.83225632424,-0.0323101540167669
2025,2024-10,2024-10,2025-12,US01,Software,Driver-based commercial,1096771.66,856244.38,808148.84,222668.29,8290.76,577189.79,0.12,0.7807,0.73684,0.20302,1038651.24,800268.46,753713.8,212965.63,6641.229370972928,534106.9406290271,-58120.419999999925,-0.052992270059202595,-55975.92000000004,-0.06537376630723117,-54435.03999999992,-0.0673576911896575,-9702.660000000003,-0.04357450268289213,-1649.5306290270719,-0.19896012295942372,-43082.84937097295,-0.07464243151455079
2026,2025-10,2025-10,2026-01,CN01,Hardware,Cost center run-rate,0.0,0.0,-144036.59,0.0,236111.11,-380147.7,0.0,0.0,0.0,0.0,0.0,0.0,-616620.01,0.0,236111.11,-852731.12,0.0,0.0,0.0,0.0,-472583.42000000004,3.2809956136839955,0.0,0.0,0.0,0.0,-472583.42,1.24315738330128
2026,2025-10,2025-10,2026-02,CN01,Hardware,Cost center run-rate,0.0,0.0,-144036.59,0.0,236111.11,-380147.7,0.0,0.0,0.0,0.0,0.0,0.0,-41200.52,0.0,236111.11,-277311.63,0.0,0.0,0.0,0.0,102836.07,-0.7139579602655132,0.0,0.0,0.0,0.0,102836.07,-0.2705160915086426
2026,2025-10,2025-10,2026-03,CN01,Hardware,Cost center run-rate,0.0,0.0,-144036.59,0.0,236111.11,-380147.7,0.0,0.0,0.0,0.0,0.0,0.0,35750.3,0.0,236111.11,-200360.81,0.0,0.0,0.0,0.0,179786.89,-1.2482029045536278,0.0,0.0,0.0,0.0,179786.89,-0.47293957059321945
2026,2025-10,2025-10,2026-04,CN01,Hardware,Cost center run-rate,0.0,0.0,-144036.59,0.0,236111.11,-380147.7,0.0,0.0,0.0,0.0,0.0,0.0,-52403.26,0.0,236111.11,-288514.37,0.0,0.0,0.0,0.0,91633.32999999999,-0.6361809176404412,0.0,0.0,0.0,0.0,91633.33000000002,-0.24104665107798892
2026,2025-10,2025-10,2026-05,CN01,Hardware,Cost center run-rate,0.0,0.0,-144036.59,0.0,236111.11,-380147.7,0.0,0.0,0.0,0.0,0.0,0.0,-72725.01,0.0,236111.11,-308836.12,0.0,0.0,0.0,0.0,71311.58,-0.4950935036715324,0.0,0.0,0.0,0.0,71311.58000000002,-0.18758913969491336
2026,2025-10,2025-10,2026-06,CN01,Hardware,Cost center run-rate,0.0,0.0,-144036.59,0.0,236111.11,-380147.7,0.0,0.0,0.0,0.0,0.0,0.0,-77402.1,0.0,236111.11,-313513.21,0.0,0.0,0.0,0.0,66634.48999999999,-0.46262196293316854,0.0,0.0,0.0,0.0,66634.48999999999,-0.1752857902336381
2026,2025-10,2025-10,2026-07,CN01,Hardware,Cost center run-rate,0.0,0.0,-144036.59,0.0,236111.11,-380147.7,0.0,0.0,0.0,0.0,0.0,0.0,-275269.27,0.0,236111.11,-511380.38,0.0,0.0,0.0,0.0,-131232.68000000002,0.9111065459130907,0.0,0.0,0.0,0.0,-131232.68,0.34521497828344083
2026,2025-10,2025-10,2026-08,CN01,Hardware,Cost center run-rate,0.0,0.0,-144036.59,0.0,236111.11,-380147.7,0.0,0.0,0.0,0.0,0.0,0.0,-421805.85,0.0,236111.11,-657916.96,0.0,0.0,0.0,0.0,-277769.26,1.9284631773079328,0.0,0.0,0.0,0.0,-277769.25999999995,0.730687730058606
2026,2025-10,2025-10,2026-01,CZ01,Hardware,Cost center run-rate,0.0,0.0,53670.07,0.0,236111.11,-182441.04,0.0,0.0,0.0,0.0,0.0,0.0,-479751.98,0.0,300694.44,-780446.4199999999,0.0,0.0,0.0,0.0,-533422.0499999999,-9.938911016885202,0.0,0.0,64583.330000000016,0.2735293989342561,-598005.3799999999,3.2778007623723253
2026,2025-10,2025-10,2026-02,CZ01,Hardware,Cost center run-rate,0.0,0.0,53670.07,0.0,236111.11,-182441.04,0.0,0.0,0.0,0.0,0.0,0.0,41275.54,0.0,300694.44,-259418.9,0.0,0.0,0.0,0.0,-12394.529999999999,-0.23093932987231056,0.0,0.0,64583.330000000016,0.2735293989342561,-76977.85999999999,0.4219328063466421
2026,2025-10,2025-10,2026-03,CZ01,Hardware,Cost center run-rate,0.0,0.0,53670.07,0.0,236111.11,-182441.04,0.0,0.0,0.0,0.0,0.0,0.0,96527.27,0.0,300694.44,-204167.17,0.0,0.0,0.0,0.0,42857.200000000004,0.7985307267160263,0.0,0.0,64583.330000000016,0.2735293989342561,-21726.130000000005,0.11908576052844252
2026,2025-10,2025-10,2026-04,CZ01,Hardware,Cost center run-rate,0.0,0.0,53670.07,0.0,236111.11,-182441.04,0.0,0.0,0.0,0.0,0.0,0.0,42253.09,0.0,300694.44,-258441.35,0.0,0.0,0.0,0.0,-11416.980000000003,-0.21272526754669788,0.0,0.0,64583.330000000016,0.2735293989342561,-76000.31,0.4165746369347598
2026,2025-10,2025-10,2026-05,CZ01,Hardware,Cost center run-rate,0.0,0.0,53670.07,0.0,236111.11,-182441.04,0.0,0.0,0.0,0.0,0.0,0.0,29416.16,0.0,300694.44,-271278.28,0.0,0.0,0.0,0.0,-24253.91,-0.45190755294338164,0.0,0.0,64583.330000000016,0.2735293989342561,-88837.24000000002,0.48693671116981146
2026,2025-10,2025-10,2026-06,CZ01,Hardware,Cost center run-rate,0.0,0.0,53670.07,0.0,236111.11,-182441.04,0.0,0.0,0.0,0.0,0.0,0.0,36843.85,0.0,300694.44,-263850.59,0.0,0.0,0.0,0.0,-16826.22,-0.31351216795506326,0.0,0.0,64583.330000000016,0.2735293989342561,-81409.55000000002,0.44622388690614795
2026,2025-10,2025-10,2026-07,CZ01,Hardware,Cost center run-rate,0.0,0.0,53670.07,0.0,236111.11,-182441.04,0.0,0.0,0.0,0.0,0.0,0.0,-115738.24,0.0,300694.44,-416432.68,0.0,0.0,0.0,0.0,-169408.31,-3.1564764122722404,0.0,0.0,64583.330000000016,0.2735293989342561,-233991.63999999998,1.282560327435099
2026,2025-10,2025-10,2026-08,CZ01,Hardware,Cost center run-rate,0.0,0.0,53670.07,0.0,236111.11,-182441.04,0.0,0.0,0.0,0.0,0.0,0.0,-253762.95,0.0,300694.44,-554457.39,0.0,0.0,0.0,0.0,-307433.02,-5.72820232952929,0.0,0.0,64583.330000000016,0.2735293989342561,-372016.35,2.0391045238505545
2026,2025-10,2025-10,2026-01,DE01,Hardware,Driver-based commercial,4953570.14,1640067.94,1369510.46,460774.76,49954.83,858780.87,0.045,0.33109,0.27647,0.09302,5026178.68,1598802.8,1334935.8900000001,472984.23000000004,53547.31310822631,808404.3468917739,72608.54000000004,0.014657820107095534,-41265.1399999999,-0.02516062840664997,-34574.56999999983,-0.025245933499478224,12209.47000000003,0.02649769705267717,3592.4831082263117,0.0719146298411247,-50376.52310822613,-0.058660509179979906
2026,2025-10,2025-10,2026-02,DE01,Hardware,Driver-based commercial,5178732.42,1714616.48,1431760.93,481719.06,52225.5,897816.37,0.045,0.33109,0.27647,0.09302,5407675.47,1736312.78,1431156.48,515399.91000000003,54084.56122229918,861672.0087777008,228943.0499999998,0.04420831806560104,21696.300000000047,0.012653733504299484,-604.4499999999534,-0.0004221724362879168,33680.850000000035,0.06991803479812495,1859.0612222991767,0.03559681041443695,-36144.361222299165,-0.04025807774288986
2026,2025-10,2025-10,2026-03,DE01,Hardware,Driver-based commercial,5572766.4,1845076.43,1540699.27,518371.6,56199.18,966128.48,0.045,0.33109,0.27647,0.09302,5641132.68,1814045.16,1530580.07,535319.69,54047.76999658255,941212.6100034176,68366.27999999933,0.012267924957342429,-31031.27000000002,-0.016818419820148058,-10119.199999999953,-0.006567926783011946,16948.089999999967,0.03269486599960331,-2151.410003417448,-0.03828187534795789,-24915.86999658239,-0.025789396040351062
2026,2025-10,2025-10,2026-04,DE01,Hardware,Driver-based commercial,5685347.54,1882350.7,1571824.5,528843.75,57334.52,985646.23,0.045,0.33109,0.27647,0.09302,5759758.99,1855921.34,1524686.44,547604.3099999999,54448.672787258096,922633.457212742,74411.45000000019,0.013088285188630736,-26429.35999999987,-0.014040614217106234,-47138.060000000056,-0.029989391309271522,18760.55999999994,0.03547467470306672,-2885.847212741901,-0.05033350262183936,-63012.77278725803,-0.06393041526396143
2026,2025-10,2025-10,2026-05,DE01,Hardware,Driver-based commercial,5797928.68,1919624.97,1602949.74,539315.91,58469.86,1005163.98,0.045,0.33109,0.27647,0.09302,5765412.24,1877747.59,1561239.65,548101.3200000001,54104.63491882474,959033.6950811752,-32516.43999999948,-0.005608285612785337,-41877.37999999989,-0.02181539657717616,-41710.090000000084,-0.02602083456465708,8785.410000000033,0.016289914384317036,-4365.22508117526,-0.07465769682320532,-46130.28491882479,-0.045893292872298104
2026,2025-10,2025-10,2026-06,DE01,Hardware,Driver-based commercial,5910509.82,1956899.24,1634074.98,549788.06,59605.19,1024681.72,0.045,0.33109,0.27647,0.09302,5830120.7700000005,1910025.31,1593902.06,554045.66,54203.56880135324,985652.8311986468,-80389.04999999981,-0.013601034842710033,-46873.929999999935,-0.02395316480372282,-40172.919999999925,-0.024584502236243727,4257.599999999977,0.0077440750532122805,-5401.621198646761,-0.09062333663640297,-39028.88880135317,-0.038088791904429764
2026,2025-10,2025-10,2026-07,DE01,Hardware,Driver-based commercial,5347604.12,1770527.88,1478448.79,497427.29,53928.51,927092.99,0.045,0.33109,0.27647,0.09302,5314578.49,1754491.11,1468202.99,503448.3,53560.87836513095,911193.811634869,-33025.62999999989,-0.0061757806409947725,-16036.769999999786,-0.009057620713659582,-10245.800000000047,-0.0069301013801093825,6021.010000000009,0.012104301716136261,-367.6316348690525,-0.006817018212983308,-15899.178365131025,-0.017149496907673766
2026,2025-10,2025-10,2026-08,DE01,Hardware,Driver-based commercial,4728407.86,1565519.39,1307259.98,439830.45,47684.16,819745.38,0.045,0.33109,0.27647,0.09302,4773516.57,1600743.0,1337239.17,452076.54000000004,52484.29819941636,832678.3318005835,45108.70999999996,0.009539936345508055,35223.6100000001,0.022499631895329067,29979.189999999944,0.022932844620547434,12246.090000000026,0.027842751678516176,4800.138199416353,0.10066525654255737,12932.951800583513,0.01577679132584256
2026,2025-10,2025-10,2026-01,DE01,Software,Driver-based commercial,749534.01,581937.53,549035.56,152181.87,7601.33,389252.35,0.12,0.7764,0.7325,0.20304,840337.29,639200.23,601494.98,172273.11000000002,8952.68689177369,420269.1831082263,90803.28000000003,0.12114631062571801,57262.69999999995,0.09840008084716576,52459.419999999925,0.09554831020416951,20091.24000000002,0.13202124536911014,1351.3568917736902,0.17777900601259125,31016.833108226303,0.07968309788810858
2026,2025-10,2025-10,2026-02,DE01,Software,Driver-based commercial,783603.74,608389.24,573991.72,159099.23,7946.85,406945.64,0.12,0.7764,0.7325,0.20304,841422.41,640899.48,603091.27,172491.55,8415.438777700823,422184.2812222992,57818.67000000004,0.07378559729691954,32510.23999999999,0.05343657951610056,29099.550000000047,0.0506968114452941,13392.319999999978,0.08417589450307193,468.5887777008229,0.058965348245005614,15238.641222299193,0.03744638036249557
2026,2025-10,2025-10,2026-03,DE01,Software,Driver-based commercial,843225.76,654679.72,617665.0,171204.61,8551.5,437908.9,0.12,0.7764,0.7325,0.20304,882185.35,672736.22,633156.17,180950.50999999998,8452.230003417448,443753.4299965826,38959.58999999997,0.04620303582755817,18056.5,0.027580661884562426,15491.170000000042,0.025080213384277954,9745.899999999994,0.05692545311717947,-99.26999658255227,-0.011608489339010965,5844.529996582598,0.013346451731359189
2026,2025-10,2025-10,2026-04,DE01,Software,Driver-based commercial,860260.62,667905.57,630143.09,174663.29,8724.26,446755.54,0.12,0.7764,0.7325,0.20304,851695.77,650359.97,612147.87,174528.59,8051.327212741906,429567.95278725814,-8564.849999999977,-0.009956110742346869,-17545.599999999977,-0.02626958179133014,-17995.219999999972,-0.02855735512389729,-134.70000000001164,-0.0007711981149559912,-672.9327872580943,-0.07713350900341052,-17187.58721274184,-0.0384720180811677
2026,2025-10,2025-10,2026-05,DE01,Software,Driver-based commercial,877295.49,681131.43,642621.17,178121.97,8897.02,455602.18,0.12,0.7764,0.7325,0.20304,894613.57,683068.54,642879.58,183502.77,8395.365081175263,450981.4449188247,17318.079999999958,0.01974030437566704,1937.109999999986,0.002843959204760212,258.4099999999162,0.00040211871638140426,5380.799999999988,0.030208513862719957,-501.65491882473725,-0.056384600554425776,-4620.735081175284,-0.010142039006870609
2026,2025-10,2025-10,2026-06,DE01,Software,Driver-based commercial,894330.35,694357.28,655099.25,181580.64,9069.77,464448.83,0.12,0.7764,0.7325,0.20304,892361.83,683661.81,643580.47,182929.43,8296.43119864676,452354.6088013532,-1968.5200000000186,-0.002201110585143419,-10695.469999999972,-0.015403410186755688,-11518.780000000028,-0.017583259330551864,1348.789999999979,0.007428049598238991,-773.3388013532403,-0.08526553609994965,-12094.221198646817,-0.026039943299344337
