month,entity,division,customer,customer_name,customer_segment,risk_score,payment_terms_days,current,overdue_1_30,overdue_31_60,overdue_61_90,overdue_90_plus,total_ar,overdue_ar,overdue_pct,weighted_age_days
2025-03,US01,Hardware,C046,Orion US01,Core,2.182275,45,1949746.12,0.0,0.0,0.0,0.0,1949746.12,0.0,0.0,14.186559171098645
2025-03,US01,Hardware,C047,Atlas US01,Core,2.2454699999999996,45,2159467.2199999997,0.0,0.0,0.0,0.0,2159467.2199999997,0.0,0.0,14.17360727522412
2025-03,US01,Software,C034,Kestrel US01,Growth,2.9399699999999998,30,90807.05,0.0,0.0,0.0,0.0,90807.05,0.0,0.0,0.0
2025-03,US01,Software,C035,Helix US01,Core,2.18574,30,106182.97,0.0,0.0,0.0,0.0,106182.97,0.0,0.0,0.0
2025-03,US01,Software,C036,Vector US01,Growth,3.016975,30,78764.51,0.0,0.0,0.0,0.0,78764.51,0.0,0.0,0.0
2025-03,US01,Software,C037,Redwood US01,Core,2.305165,30,132528.05,0.0,0.0,0.0,0.0,132528.05,0.0,0.0,0.0
2025-03,US01,Software,C038,Pioneer US01,Strategic,1.2493699999999999,30,89101.78999999988,0.0,0.0,0.0,0.0,89101.78999999988,0.0,0.0,0.0
2025-03,US01,Software,C039,Keystone US01,Strategic,1.335245,30,199695.33,0.0,0.0,0.0,0.0,199695.33,0.0,0.0,0.0
2025-03,US01,Software,C040,Axiom US01,Growth,2.8075,30,67011.0,0.0,0.0,0.0,0.0,67011.0,0.0,0.0,0.0
2025-04,DE01,Hardware,C010,Keystone DE01,Growth,3.8942900000000003,45,739930.86,367730.31,0.0,0.0,0.0,1107661.17,367730.30999999994,0.33198808440671435,30.802183487212073
2025-04,DE01,Hardware,C008,Redwood DE01,Core,2.225305,45,931381.98,0.0,0.0,0.0,0.0,931381.98,0.0,0.0,14.867691449216142
2025-04,DE01,Hardware,C009,Pioneer DE01,Strategic,1.306745,45,1761706.97,0.0,0.0,0.0,0.0,1761706.97,0.0,0.0,14.782150745535168
2025-04,DE01,Hardware,C011,Axiom DE01,Strategic,1.0,45,1483848.0099999981,0.0,0.0,0.0,0.0,1483848.0099999981,0.0,0.0,2.6763333395581053
2025-04,DE01,Hardware,C012,Northstar DE01,Growth,2.752895,45,926751.29,0.0,0.0,0.0,0.0,926751.29,0.0,0.0,14.982740514987576
2025-04,DE01,Hardware,C013,Kestrel DE01,Core,1.8694799999999998,45,1549803.57,0.0,0.0,0.0,0.0,1549803.57,0.0,0.0,15.012233518083844
2025-04,DE01,Hardware,C014,Helix DE01,Core,2.0470550000000003,45,1192827.39,0.0,0.0,0.0,0.0,1192827.39,0.0,0.0,15.091355422346563
2025-04,DE01,Software,C001,Meridian DE01,Growth,3.922925,30,138944.07,0.0,0.0,0.0,0.0,138944.07,0.0,0.0,14.97010343802366
2025-04,DE01,Software,C002,Orion DE01,Core,1.8911449999999999,30,95965.26,0.0,0.0,0.0,0.0,95965.26,0.0,0.0,0.0
2025-04,DE01,Software,C003,Atlas DE01,Growth,2.7558400000000005,30,47793.2,0.0,0.0,0.0,0.0,47793.2,0.0,0.0,0.0
2025-04,DE01,Software,C004,Nimbus DE01,Strategic,1.0,30,57054.610000000364,0.0,0.0,0.0,0.0,57054.610000000364,0.0,0.0,0.0
2025-04,DE01,Software,C005,Summit DE01,Core,2.047655,30,95108.22,0.0,0.0,0.0,0.0,95108.22,0.0,0.0,0.0
2025-04,DE01,Software,C006,Cobalt DE01,Core,2.081205,30,107107.35,0.0,0.0,0.0,0.0,107107.35,0.0,0.0,0.0
2025-04,DE01,Software,C007,Vertex DE01,Core,2.185245,30,84226.84,0.0,0.0,0.0,0.0,84226.84,0.0,0.0,0.0
2025-04,ES01,Events,C023,Redwood ES01,Growth,2.795945,30,1019732.9199999999,0.0,0.0,0.0,0.0,1019732.9199999999,0.0,0.0,5.424696007656593
2025-04,ES01,Events,C025,Keystone ES01,Core,2.0810400000000002,30,209219.28000000067,0.0,0.0,0.0,0.0,209219.28000000067,0.0,0.0,11.480641745827691
2025-04,ES01,Events,C026,Axiom ES01,Core,2.21812,30,292630.93,0.0,0.0,0.0,0.0,292630.93,0.0,0.0,10.338384599331313
2025-04,ES01,Events,C022,Vector ES01,Strategic,1.0,30,1028856.26,0.0,0.0,0.0,0.0,1028856.26,0.0,0.0,0.0
2025-04,ES01,Events,C024,Pioneer ES01,Strategic,1.02279,30,885453.16,0.0,0.0,0.0,0.0,885453.16,0.0,0.0,0.0
2025-04,ES01,Hardware,C015,Nova ES01,Strategic,1.134235,45,1241257.8199999998,0.0,0.0,0.0,0.0,1241257.8199999998,0.0,0.0,15.403860174673463
2025-04,ES01,Hardware,C016,Meridian ES01,Core,2.18475,45,729003.73,0.0,0.0,0.0,0.0,729003.73,0.0,0.0,14.387160954581125
2025-04,ES01,Hardware,C017,Orion ES01,Strategic,1.2359149999999999,45,1823558.71,0.0,0.0,0.0,0.0,1823558.71,0.0,0.0,14.634642116896801
2025-04,ES01,Hardware,C018,Atlas ES01,Strategic,1.285565,45,1459807.69,0.0,0.0,0.0,0.0,1459807.69,0.0,0.0,15.394792104431238
2025-04,ES01,Hardware,C019,Nimbus ES01,Core,2.209905,45,1017354.5,0.0,0.0,0.0,0.0,1017354.5,0.0,0.0,16.044485476792996
2025-04,ES01,Hardware,C020,Summit ES01,Strategic,1.0,45,1332412.1700000009,0.0,0.0,0.0,0.0,1332412.1700000009,0.0,0.0,5.6073108368561515
2025-04,ES01,Hardware,C021,Cobalt ES01,Core,1.9086199999999998,45,831456.81,0.0,0.0,0.0,0.0,831456.81,0.0,0.0,14.98274071505891
2025-04,ES01,Spare Parts,C027,Cobalt ES01,Core,2.25286,45,490701.8899999984,0.0,0.0,0.0,0.0,490701.8899999984,0.0,0.0,9.119702595806114
2025-04,ES01,Spare Parts,C028,Vertex ES01,Growth,3.0423750000000003,45,632557.44,0.0,0.0,0.0,0.0,632557.44,0.0,0.0,15.240729916954262
2025-04,ES01,Spare Parts,C029,Nova ES01,Core,2.341555,45,539199.35,0.0,0.0,0.0,0.0,539199.35,0.0,0.0,14.719006430553003
2025-04,ES01,Spare Parts,C030,Meridian ES01,Growth,2.7239050000000002,45,376197.68999999994,0.0,0.0,0.0,0.0,376197.68999999994,0.0,0.0,14.943975333819836
2025-04,ES01,Spare Parts,C031,Orion ES01,Growth,2.81174,45,398298.92000000004,0.0,0.0,0.0,0.0,398298.92000000004,0.0,0.0,15.130434448579473
2025-04,ES01,Spare Parts,C033,Nimbus ES01,Growth,2.8488800000000003,45,358751.91000000003,0.0,0.0,0.0,0.0,358751.91000000003,0.0,0.0,14.91062556294125
2025-04,ES01,Spare Parts,C032,Atlas ES01,Core,2.0051500000000004,45,458435.4,0.0,0.0,0.0,0.0,458435.4,0.0,0.0,0.0
2025-04,JP01,Hardware,C060,Keystone JP01,Growth,2.7943000000000002,45,1105183.3399999999,0.0,0.0,0.0,0.0,1105183.3399999999,0.0,0.0,15.02125602074313
2025-04,JP01,Hardware,C061,Axiom JP01,Core,1.97168,45,706961.9499999988,0.0,0.0,0.0,0.0,706961.9499999988,0.0,0.0,0.6876586498042285
2025-04,JP01,Hardware,C062,Northstar JP01,Growth,2.8876500000000003,45,1103010.15,0.0,0.0,0.0,0.0,1103010.15,0.0,0.0,16.08259389090844
2025-04,JP01,Hardware,C063,Kestrel JP01,Growth,2.933765,45,798947.77,0.0,0.0,0.0,0.0,798947.77,0.0,0.0,15.054642433009105
2025-04,JP01,Hardware,C064,Helix JP01,Growth,3.0409900000000003,45,519536.97,0.0,0.0,0.0,0.0,519536.97,0.0,0.0,17.900702619873233
2025-04,JP01,Hardware,C065,Vector JP01,Growth,3.1325000000000003,45,339757.11,0.0,0.0,0.0,0.0,339757.11,0.0,0.0,14.295261988777806
2025-04,JP01,Hardware,C066,Redwood JP01,Growth,3.086145,45,952957.01,0.0,0.0,0.0,0.0,952957.01,0.0,0.0,15.056141094969227
2025-04,JP01,Software,C053,Atlas JP01,Core,2.188565,30,59312.58,0.0,0.0,0.0,0.0,59312.58,0.0,0.0,0.0
2025-04,JP01,Software,C054,Nimbus JP01,Core,2.16125,30,81437.59,0.0,0.0,0.0,0.0,81437.59,0.0,0.0,0.0
2025-04,JP01,Software,C055,Summit JP01,Strategic,1.29925,30,20420.79000000005,0.0,0.0,0.0,0.0,20420.79000000005,0.0,0.0,0.0
2025-04,JP01,Software,C056,Cobalt JP01,Core,2.1768300000000003,30,133390.83,0.0,0.0,0.0,0.0,133390.83,0.0,0.0,0.0
2025-04,JP01,Software,C057,Vertex JP01,Core,2.26337,30,91982.87,0.0,0.0,0.0,0.0,91982.87,0.0,0.0,0.0
2025-04,JP01,Software,C058,Nova JP01,Core,2.3047950000000004,30,97129.98,0.0,0.0,0.0,0.0,97129.98,0.0,0.0,0.0
2025-04,JP01,Software,C059,Meridian JP01,Growth,3.295,30,50201.48,0.0,0.0,0.0,0.0,50201.48,0.0,0.0,0.0
2025-04,JP01,Spare Parts,C067,Orion JP01,Core,2.41448,45,541331.3400000001,0.0,0.0,0.0,0.0,541331.3400000001,0.0,0.0,14.860405828341657
2025-04,JP01,Spare Parts,C068,Atlas JP01,Core,2.34401,45,812577.96,0.0,0.0,0.0,0.0,812577.96,0.0,0.0,14.976579354921219
2025-04,JP01,Spare Parts,C069,Nimbus JP01,Growth,3.28588,45,542015.39,0.0,0.0,0.0,0.0,542015.39,0.0,0.0,14.991731692341798
2025-04,JP01,Spare Parts,C070,Summit JP01,Core,1.9708350000000001,45,581819.6899999995,0.0,0.0,0.0,0.0,581819.6899999995,0.0,0.0,6.3980326963495955
2025-04,JP01,Spare Parts,C071,Cobalt JP01,Growth,2.876375,45,604687.2,0.0,0.0,0.0,0.0,604687.2,0.0,0.0,15.023124352557819
2025-04,JP01,Spare Parts,C073,Nova JP01,Core,2.219815,45,829066.39,0.0,0.0,0.0,0.0,829066.39,0.0,0.0,15.299192746192498
2025-04,JP01,Spare Parts,C072,Vertex JP01,Strategic,1.1821099999999998,45,574387.88,0.0,0.0,0.0,0.0,574387.88,0.0,0.0,0.0
2025-04,US01,Events,C048,Northstar US01,Growth,3.1211550000000003,30,937521.78,0.0,0.0,0.0,0.0,937521.78,0.0,0.0,11.22535457256257
2025-04,US01,Events,C052,Redwood US01,Growth,2.88081,30,778540.7300000002,0.0,0.0,0.0,0.0,778540.7300000002,0.0,0.0,5.275298955778465
2025-04,US01,Events,C049,Kestrel US01,Strategic,1.447995,30,991545.46,0.0,0.0,0.0,0.0,991545.46,0.0,0.0,0.0
2025-04,US01,Events,C050,Helix US01,Growth,2.8449999999999998,30,876997.1000000001,0.0,0.0,0.0,0.0,876997.1000000001,0.0,0.0,0.0
2025-04,US01,Events,C051,Vector US01,Growth,2.8275900000000003,30,251051.8,0.0,0.0,0.0,0.0,251051.8,0.0,0.0,0.0
2025-04,US01,Hardware,C041,Summit US01,Growth,2.82761,45,1298528.56,0.0,0.0,0.0,0.0,1298528.56,0.0,0.0,15.287994127753338
2025-04,US01,Hardware,C042,Cobalt US01,Growth,2.902705,45,770518.19,0.0,0.0,0.0,0.0,770518.19,0.0,0.0,15.499547389011024
2025-04,US01,Hardware,C043,Vertex US01,Core,2.0013,45,1221835.1099999943,0.0,0.0,0.0,0.0,1221835.1099999943,0.0,0.0,14.590948937455165
2025-04,US01,Hardware,C044,Nova US01,Core,2.11017,45,1525357.85,0.0,0.0,0.0,0.0,1525357.85,0.0,0.0,15.349868688190117
2025-04,US01,Hardware,C046,Orion US01,Core,2.182275,45,2069445.41,0.0,0.0,0.0,0.0,2069445.41,0.0,0.0,14.898771792197214
2025-04,US01,Hardware,C047,Atlas US01,Core,2.2454699999999996,45,2235419.94,0.0,0.0,0.0,0.0,2235419.94,0.0,0.0,15.288660393715553
2025-04,US01,Hardware,C045,Meridian US01,Strategic,1.0499999999999998,45,1002204.32,0.0,0.0,0.0,0.0,1002204.32,0.0,0.0,0.0
2025-04,US01,Software,C034,Kestrel US01,Growth,2.9399699999999998,30,94675.29,0.0,0.0,0.0,0.0,94675.29,0.0,0.0,0.0
2025-04,US01,Software,C035,Helix US01,Core,2.18574,30,102221.38,0.0,0.0,0.0,0.0,102221.38,0.0,0.0,0.0
2025-04,US01,Software,C036,Vector US01,Growth,3.016975,30,82120.2,0.0,0.0,0.0,0.0,82120.2,0.0,0.0,0.0
2025-04,US01,Software,C037,Redwood US01,Core,2.305165,30,130121.16,0.0,0.0,0.0,0.0,130121.16,0.0,0.0,0.0
2025-04,US01,Software,C038,Pioneer US01,Strategic,1.2493699999999999,30,75773.23999999979,0.0,0.0,0.0,0.0,75773.23999999979,0.0,0.0,0.0
2025-04,US01,Software,C039,Keystone US01,Strategic,1.335245,30,202064.86000000002,0.0,0.0,0.0,0.0,202064.86000000002,0.0,0.0,0.0
2025-04,US01,Software,C040,Axiom US01,Growth,2.8075,30,74005.2,0.0,0.0,0.0,0.0,74005.2,0.0,0.0,0.0
2025-05,DE01,Hardware,C010,Keystone DE01,Growth,3.8942900000000003,45,675356.39,401818.8,0.0,0.0,0.0,1077175.19,401818.79999999993,0.3730301289245252,31.798439212102537
2025-05,DE01,Hardware,C008,Redwood DE01,Core,2.225305,45,947677.8500000001,0.0,0.0,0.0,0.0,947677.8500000001,0.0,0.0,14.872099733047468
2025-05,DE01,Hardware,C009,Pioneer DE01,Strategic,1.306745,45,1802028.79,0.0,0.0,0.0,0.0,1802028.79,0.0,0.0,14.877337836539226
2025-05,DE01,Hardware,C011,Axiom DE01,Strategic,1.0,45,1643248.4999999977,0.0,0.0,0.0,0.0,1643248.4999999977,0.0,0.0,4.520194724048091
2025-05,DE01,Hardware,C012,Northstar DE01,Growth,2.752895,45,926627.06,0.0,0.0,0.0,0.0,926627.06,0.0,0.0,15.019272802156241
2025-05,DE01,Hardware,C013,Kestrel DE01,Core,1.8694799999999998,45,1565695.94,0.0,0.0,0.0,0.0,1565695.94,0.0,0.0,14.835635327763576
2025-05,DE01,Hardware,C014,Helix DE01,Core,2.0470550000000003,45,1237791.04,0.0,0.0,0.0,0.0,1237791.04,0.0,0.0,14.367077338029524
2025-05,DE01,Software,C001,Meridian DE01,Growth,3.922925,30,139161.3,0.0,0.0,0.0,0.0,139161.3,0.0,0.0,15.006434978690198
2025-05,DE01,Software,C002,Orion DE01,Core,1.8911449999999999,30,101441.91,0.0,0.0,0.0,0.0,101441.91,0.0,0.0,0.0
2025-05,DE01,Software,C003,Atlas DE01,Growth,2.7558400000000005,30,54103.770000000004,0.0,0.0,0.0,0.0,54103.770000000004,0.0,0.0,0.0
2025-05,DE01,Software,C004,Nimbus DE01,Strategic,1.0,30,72051.41000000038,0.0,0.0,0.0,0.0,72051.41000000038,0.0,0.0,0.0
2025-05,DE01,Software,C005,Summit DE01,Core,2.047655,30,90055.35,0.0,0.0,0.0,0.0,90055.35,0.0,0.0,0.0
2025-05,DE01,Software,C006,Cobalt DE01,Core,2.081205,30,108992.24,0.0,0.0,0.0,0.0,108992.24,0.0,0.0,0.0
2025-05,DE01,Software,C007,Vertex DE01,Core,2.185245,30,78697.75,0.0,0.0,0.0,0.0,78697.75,0.0,0.0,0.0
2025-05,ES01,Events,C023,Redwood ES01,Growth,2.795945,30,351093.1400000006,0.0,0.0,0.0,0.0,351093.1400000006,0.0,0.0,15.14350380072937
2025-05,ES01,Events,C022,Vector ES01,Strategic,1.0,30,1120890.84,0.0,0.0,0.0,0.0,1120890.84,0.0,0.0,0.0
2025-05,ES01,Events,C024,Pioneer ES01,Strategic,1.02279,30,259210.61,0.0,0.0,0.0,0.0,259210.61,0.0,0.0,0.0
2025-05,ES01,Events,C025,Keystone ES01,Core,2.0810400000000002,30,567066.92,0.0,0.0,0.0,0.0,567066.92,0.0,0.0,0.0
2025-05,ES01,Events,C026,Axiom ES01,Core,2.21812,30,252292.45,0.0,0.0,0.0,0.0,252292.45,0.0,0.0,0.0
2025-05,ES01,Hardware,C015,Nova ES01,Strategic,1.134235,45,1248220.26,0.0,0.0,0.0,0.0,1248220.26,0.0,0.0,14.514724108067272
2025-05,ES01,Hardware,C016,Meridian ES01,Core,2.18475,45,757814.19,0.0,0.0,0.0,0.0,757814.19,0.0,0.0,15.019272600319086
2025-05,ES01,Hardware,C017,Orion ES01,Strategic,1.2359149999999999,45,1900146.27,0.0,0.0,0.0,0.0,1900146.27,0.0,0.0,14.746039629885965
2025-05,ES01,Hardware,C018,Atlas ES01,Strategic,1.285565,45,1389740.8900000001,0.0,0.0,0.0,0.0,1389740.8900000001,0.0,0.0,15.341561116475459
2025-05,ES01,Hardware,C019,Nimbus ES01,Core,2.209905,45,945299.1299999999,0.0,0.0,0.0,0.0,945299.1299999999,0.0,0.0,15.019272788286605
2025-05,ES01,Hardware,C020,Summit ES01,Strategic,1.0,45,1500371.4900000007,0.0,0.0,0.0,0.0,1500371.4900000007,0.0,0.0,7.584767556466974
2025-05,ES01,Hardware,C021,Cobalt ES01,Core,1.9086199999999998,45,831345.37,0.0,0.0,0.0,0.0,831345.37,0.0,0.0,15.019272315187129
2025-05,ES01,Spare Parts,C027,Cobalt ES01,Core,2.25286,45,510461.21999999846,0.0,0.0,0.0,0.0,510461.21999999846,0.0,0.0,9.708461888642528
2025-05,ES01,Spare Parts,C028,Vertex ES01,Growth,3.0423750000000003,45,637481.4099999999,0.0,0.0,0.0,0.0,637481.4099999999,0.0,0.0,14.645268008678089
2025-05,ES01,Spare Parts,C029,Nova ES01,Core,2.341555,45,548285.8300000001,0.0,0.0,0.0,0.0,548285.8300000001,0.0,0.0,15.027748938906553
2025-05,ES01,Spare Parts,C030,Meridian ES01,Growth,2.7239050000000002,45,374211.38,0.0,0.0,0.0,0.0,374211.38,0.0,0.0,15.135941883969426
2025-05,ES01,Spare Parts,C031,Orion ES01,Growth,2.81174,45,397099.13,0.0,0.0,0.0,0.0,397099.13,0.0,0.0,14.914492257890366
2025-05,ES01,Spare Parts,C033,Nimbus ES01,Growth,2.8488800000000003,45,361709.4,0.0,0.0,0.0,0.0,361709.4,0.0,0.0,14.96599728953685
2025-05,ES01,Spare Parts,C032,Atlas ES01,Core,2.0051500000000004,45,465026.35,0.0,0.0,0.0,0.0,465026.35,0.0,0.0,0.0
2025-05,JP01,Hardware,C060,Keystone JP01,Growth,2.7943000000000002,45,1129282.56,0.0,0.0,0.0,0.0,1129282.56,0.0,0.0,14.659093203387465
2025-05,JP01,Hardware,C061,Axiom JP01,Core,1.97168,45,1130875.219999999,0.0,0.0,0.0,0.0,1130875.219999999,0.0,0.0,11.722539733428752
2025-05,JP01,Hardware,C062,Northstar JP01,Growth,2.8876500000000003,45,1167318.0899999999,0.0,0.0,0.0,0.0,1167318.0899999999,0.0,0.0,13.150691599408008
2025-05,JP01,Hardware,C063,Kestrel JP01,Growth,2.933765,45,799958.36,0.0,0.0,0.0,0.0,799958.36,0.0,0.0,14.926477048130355
2025-05,JP01,Hardware,C064,Helix JP01,Growth,3.0409900000000003,45,521077.23,0.0,0.0,0.0,0.0,521077.23,0.0,0.0,12.063532885518716
2025-05,JP01,Hardware,C065,Vector JP01,Growth,3.1325000000000003,45,382779.86,0.0,0.0,0.0,0.0,382779.86,0.0,0.0,13.939595463564881
2025-05,JP01,Hardware,C066,Redwood JP01,Growth,3.086145,45,952828.6499999999,0.0,0.0,0.0,0.0,952828.6499999999,0.0,0.0,14.94587206209637
2025-05,JP01,Software,C053,Atlas JP01,Core,2.188565,30,57722.86,0.0,0.0,0.0,0.0,57722.86,0.0,0.0,0.0
2025-05,JP01,Software,C054,Nimbus JP01,Core,2.16125,30,85420.59999999999,0.0,0.0,0.0,0.0,85420.59999999999,0.0,0.0,0.0
2025-05,JP01,Software,C055,Summit JP01,Strategic,1.29925,30,20322.61000000003,0.0,0.0,0.0,0.0,20322.61000000003,0.0,0.0,0.0
2025-05,JP01,Software,C056,Cobalt JP01,Core,2.1768300000000003,30,125280.17,0.0,0.0,0.0,0.0,125280.17,0.0,0.0,0.0
2025-05,JP01,Software,C057,Vertex JP01,Core,2.26337,30,94568.65,0.0,0.0,0.0,0.0,94568.65,0.0,0.0,0.0
2025-05,JP01,Software,C058,Nova JP01,Core,2.3047950000000004,30,94317.84999999999,0.0,0.0,0.0,0.0,94317.84999999999,0.0,0.0,0.0
2025-05,JP01,Software,C059,Meridian JP01,Growth,3.295,30,50199.78,0.0,0.0,0.0,0.0,50199.78,0.0,0.0,0.0
2025-05,JP01,Spare Parts,C067,Orion JP01,Core,2.41448,45,547113.05,0.0,0.0,0.0,0.0,547113.05,0.0,0.0,14.979603941086763
2025-05,JP01,Spare Parts,C068,Atlas JP01,Core,2.34401,45,812846.1799999999,0.0,0.0,0.0,0.0,812846.1799999999,0.0,0.0,15.018463271857907
2025-05,JP01,Spare Parts,C069,Nimbus JP01,Growth,3.28588,45,552546.94,0.0,0.0,0.0,0.0,552546.94,0.0,0.0,14.722210569114727
2025-05,JP01,Spare Parts,C070,Summit JP01,Core,1.9708350000000001,45,660485.8199999994,0.0,0.0,0.0,0.0,660485.8199999994,0.0,0.0,8.12985614134757
2025-05,JP01,Spare Parts,C071,Cobalt JP01,Growth,2.876375,45,608662.86,0.0,0.0,0.0,0.0,608662.86,0.0,0.0,14.879049791209537
2025-05,JP01,Spare Parts,C073,Nova JP01,Core,2.219815,45,823907.0,0.0,0.0,0.0,0.0,823907.0,0.0,0.0,14.792865214156453
2025-05,JP01,Spare Parts,C072,Vertex JP01,Strategic,1.1821099999999998,45,590427.72,0.0,0.0,0.0,0.0,590427.72,0.0,0.0,0.0
2025-05,US01,Events,C048,Northstar US01,Growth,3.1211550000000003,30,493341.4300000004,0.0,0.0,0.0,0.0,493341.4300000004,0.0,0.0,18.466005784269942
2025-05,US01,Events,C049,Kestrel US01,Strategic,1.447995,30,998892.8500000001,0.0,0.0,0.0,0.0,998892.8500000001,0.0,0.0,0.0
2025-05,US01,Events,C051,Vector US01,Growth,2.8275900000000003,30,448805.94,0.0,0.0,0.0,0.0,448805.94,0.0,0.0,0.0
2025-05,US01,Events,C052,Redwood US01,Growth,2.88081,30,608453.74,0.0,0.0,0.0,0.0,608453.74,0.0,0.0,0.0
2025-05,US01,Hardware,C041,Summit US01,Growth,2.82761,45,1271963.05,0.0,0.0,0.0,0.0,1271963.05,0.0,0.0,15.019272611731921
2025-05,US01,Hardware,C042,Cobalt US01,Growth,2.902705,45,770411.36,0.0,0.0,0.0,0.0,770411.36,0.0,0.0,14.502463333354793
2025-05,US01,Hardware,C043,Vertex US01,Core,2.0013,45,1287034.4,0.0,0.0,0.0,0.0,1287034.4,0.0,0.0,14.628450956711024
2025-05,US01,Hardware,C044,Nova US01,Core,2.11017,45,1599128.88,0.0,0.0,0.0,0.0,1599128.88,0.0,0.0,13.974291302899866
2025-05,US01,Hardware,C045,Meridian US01,Strategic,1.0499999999999998,45,1219374.5899999943,0.0,0.0,0.0,0.0,1219374.5899999943,0.0,0.0,5.1972540283948865
2025-05,US01,Hardware,C046,Orion US01,Core,2.182275,45,2057543.22,0.0,0.0,0.0,0.0,2057543.22,0.0,0.0,15.188583693517748
2025-05,US01,Hardware,C047,Atlas US01,Core,2.2454699999999996,45,2202408.9,0.0,0.0,0.0,0.0,2202408.9,0.0,0.0,14.931842084364987
2025-05,US01,Software,C034,Kestrel US01,Growth,2.9399699999999998,30,91811.12,0.0,0.0,0.0,0.0,91811.12,0.0,0.0,0.0
2025-05,US01,Software,C035,Helix US01,Core,2.18574,30,105215.34,0.0,0.0,0.0,0.0,105215.34,0.0,0.0,0.0
2025-05,US01,Software,C036,Vector US01,Growth,3.016975,30,85522.14,0.0,0.0,0.0,0.0,85522.14,0.0,0.0,0.0
2025-05,US01,Software,C037,Redwood US01,Core,2.305165,30,140094.2,0.0,0.0,0.0,0.0,140094.2,0.0,0.0,0.0
2025-05,US01,Software,C038,Pioneer US01,Strategic,1.2493699999999999,30,93256.48999999983,0.0,0.0,0.0,0.0,93256.48999999983,0.0,0.0,0.0
2025-05,US01,Software,C039,Keystone US01,Strategic,1.335245,30,202567.21,0.0,0.0,0.0,0.0,202567.21,0.0,0.0,0.0
2025-05,US01,Software,C040,Axiom US01,Growth,2.8075,30,72676.22,0.0,0.0,0.0,0.0,72676.22,0.0,0.0,0.0
2025-06,DE01,Hardware,C010,Keystone DE01,Growth,3.8942900000000003,45,768869.17,338112.06,0.0,0.0,0.0,1106981.23,338112.05999999994,0.3054361274038946,27.46573534946026
2025-06,DE01,Hardware,C008,Redwood DE01,Core,2.225305,45,1030033.1799999999,0.0,0.0,0.0,0.0,1030033.1799999999,0.0,0.0,13.918363290005862
2025-06,DE01,Hardware,C009,Pioneer DE01,Strategic,1.306745,45,1826170.81,0.0,0.0,0.0,0.0,1826170.81,0.0,0.0,14.922740222750576
2025-06,DE01,Hardware,C011,Axiom DE01,Strategic,1.0,45,1844980.9999999967,0.0,0.0,0.0,0.0,1844980.9999999967,0.0,0.0,6.422603213799992
2025-06,DE01,Hardware,C012,Northstar DE01,Growth,2.752895,45,927181.55,0.0,0.0,0.0,0.0,927181.55,0.0,0.0,14.971768150477109
2025-06,DE01,Hardware,C013,Kestrel DE01,Core,1.8694799999999998,45,1588812.03,0.0,0.0,0.0,0.0,1588812.03,0.0,0.0,14.943733904129616
2025-06,DE01,Hardware,C014,Helix DE01,Core,2.0470550000000003,45,1258508.1099999999,0.0,0.0,0.0,0.0,1258508.1099999999,0.0,0.0,15.375579582081517
2025-06,DE01,Software,C001,Meridian DE01,Growth,3.922925,30,139480.83000000002,0.0,0.0,0.0,0.0,139480.83000000002,0.0,0.0,14.95921697626835
2025-06,DE01,Software,C002,Orion DE01,Core,1.8911449999999999,30,99464.41,0.0,0.0,0.0,0.0,99464.41,0.0,0.0,0.0
2025-06,DE01,Software,C003,Atlas DE01,Growth,2.7558400000000005,30,53916.95,0.0,0.0,0.0,0.0,53916.95,0.0,0.0,0.0
2025-06,DE01,Software,C004,Nimbus DE01,Strategic,1.0,30,51581.69000000032,0.0,0.0,0.0,0.0,51581.69000000032,0.0,0.0,0.0
2025-06,DE01,Software,C005,Summit DE01,Core,2.047655,30,82817.32,0.0,0.0,0.0,0.0,82817.32,0.0,0.0,0.0
2025-06,DE01,Software,C006,Cobalt DE01,Core,2.081205,30,108409.15,0.0,0.0,0.0,0.0,108409.15,0.0,0.0,0.0
2025-06,DE01,Software,C007,Vertex DE01,Core,2.185245,30,79236.56,0.0,0.0,0.0,0.0,79236.56,0.0,0.0,0.0
2025-06,ES01,Events,C023,Redwood ES01,Growth,2.795945,30,409820.6,0.0,0.0,0.0,0.0,409820.6,0.0,0.0,12.727554202985406
2025-06,ES01,Events,C026,Axiom ES01,Core,2.21812,30,848380.3700000008,0.0,0.0,0.0,0.0,848380.3700000008,0.0,0.0,8.712884764177202
2025-06,ES01,Events,C022,Vector ES01,Strategic,1.0,30,1462949.49,0.0,0.0,0.0,0.0,1462949.49,0.0,0.0,0.0
2025-06,ES01,Events,C024,Pioneer ES01,Strategic,1.02279,30,911178.98,0.0,0.0,0.0,0.0,911178.98,0.0,0.0,0.0
2025-06,ES01,Events,C025,Keystone ES01,Core,2.0810400000000002,30,598028.77,0.0,0.0,0.0,0.0,598028.77,0.0,0.0,0.0
2025-06,ES01,Hardware,C015,Nova ES01,Strategic,1.134235,45,1332500.37,0.0,0.0,0.0,0.0,1332500.37,0.0,0.0,14.505838448660244
2025-06,ES01,Hardware,C016,Meridian ES01,Core,2.18475,45,729254.36,0.0,0.0,0.0,0.0,729254.36,0.0,0.0,15.567418479335524
2025-06,ES01,Hardware,C017,Orion ES01,Strategic,1.2359149999999999,45,1916229.59,0.0,0.0,0.0,0.0,1916229.59,0.0,0.0,15.12593065635731
