vintage,month,horizon_month,entity,division,scenario,revenue_forecast,gross_profit_forecast,marginal_contribution_forecast,opex_forecast,bias_correction,active_action_count,action_opex_reduction_pct,action_revenue_impact_forecast,action_gross_profit_impact_forecast,action_opex_impact_forecast,action_ebit_impact_forecast,personnel_cost_forecast,non_people_opex_forecast,workforce_fte_forecast,workforce_hires_forecast,workforce_attrition_forecast,workforce_target_fte
2026-08,2027-04,8,US01,Events,Base,2739140.74,1133730.88,1281745.89,677423.07,1.13636,10,0.021044,9763.57,24207.1,2593.91,26801.01,556755.65,120667.42,40.1741,0.0,0.3717,37.5897
2026-08,2027-04,8,US01,Events,Upside,2802686.88,1193246.19,1334730.97,685507.46,1.13636,10,0.021044,9990.08,24469.87,2654.09,27123.96,562040.64,123466.82,40.5554,0.0,0.3752,38.4618
2026-08,2027-04,8,US01,Events,Downside,2637761.67,1044881.44,1201484.81,664384.31,1.13636,10,0.021044,9402.21,23733.01,2497.91,26230.92,548182.94,116201.37,39.5555,0.0,0.3659,36.1985
2026-08,2027-04,8,US01,Hardware,Base,6234302.98,1906891.94,2242027.55,941906.58,1.01938,13,0.031789,31489.98,80503.75,5945.47,86449.22,760822.95,181083.63,51.7558,0.0,0.4788,48.4326
2026-08,2027-04,8,US01,Hardware,Upside,6378934.43,2026438.1,2346756.34,953304.7,1.01938,13,0.031789,32220.53,81518.42,6083.4,87601.82,768020.06,185284.64,52.2454,0.0,0.4833,49.5563
2026-08,2027-04,8,US01,Hardware,Downside,6003563.53,1730001.3,2084627.37,923530.15,1.01938,13,0.031789,30324.5,78728.35,5725.42,84453.77,749148.66,174381.49,50.9617,0.0,0.4715,46.6401
2026-08,2027-04,8,US01,Software,Base,1352383.2,991653.41,1051915.81,305239.69,1.07266,9,0.021044,4820.52,5882.08,1565.28,7447.36,232423.88,72815.81,15.2368,0.0,0.141,14.6535
2026-08,2027-04,8,US01,Software,Upside,1383757.54,1031156.43,1087867.67,309135.19,1.07266,9,0.021044,4932.36,5969.99,1601.59,7571.58,234630.1,74505.09,15.3815,0.0,0.1423,14.9934
2026-08,2027-04,8,US01,Software,Downside,1302329.78,931661.22,996680.19,298966.05,1.07266,9,0.021044,4642.11,5732.91,1507.34,7240.25,228845.24,70120.81,15.0022,0.0,0.1388,14.1111
2026-08,2027-05,9,DE01,Hardware,Base,5934208.35,1818616.16,2138862.75,730547.05,1.05396,12,0.023981,29974.18,76588.81,4269.25,80858.06,556790.05,173757.0,48.2242,0.0,0.4461,46.5846
2026-08,2027-05,9,DE01,Hardware,Upside,6089309.56,1938037.36,2245087.65,740361.23,1.05396,12,0.023981,30757.61,77776.36,4380.83,82157.19,562062.78,178298.45,48.6809,0.0,0.4504,47.8022
2026-08,2027-05,9,DE01,Hardware,Downside,5687699.54,1642349.63,1979509.28,714776.33,1.05396,12,0.023981,28729.04,74548.09,4091.9,78639.99,548237.26,166539.08,47.4835,0.0,0.4393,44.6495
2026-08,2027-05,9,DE01,Software,Base,1099265.98,804825.0,853868.23,202675.36,1.06211,8,0.01315,3918.3,4784.78,795.04,5579.82,143010.78,59664.58,11.98,0.0,0.1108,11.9415
2026-08,2027-05,9,DE01,Software,Upside,1127997.28,839308.69,885599.32,206773.93,1.06211,8,0.01315,4020.71,4870.26,815.82,5686.08,145549.91,61224.02,12.1816,0.0879,0.1119,12.2536
2026-08,2027-05,9,DE01,Software,Downside,1053602.14,752550.53,805209.03,197995.65,1.06211,8,0.01315,3755.53,4641.46,762.02,5403.48,140809.56,57186.09,11.7956,0.0,0.1091,11.4454
2026-08,2027-05,9,ES01,Events,Base,3913344.28,1554498.9,1766304.13,592108.78,1.13636,9,0.01315,13948.98,35171.01,2315.72,37486.73,418324.0,173784.78,57.2988,0.0,0.5301,55.2362
2026-08,2027-05,9,ES01,Events,Upside,4015626.57,1642716.15,1845781.0,600621.69,1.13636,9,0.01315,14313.56,35662.13,2376.25,38038.38,422294.73,178326.96,57.8427,0.0,0.5351,56.6799
2026-08,2027-05,9,ES01,Events,Downside,3750782.78,1423250.96,1646259.82,578448.85,1.13636,9,0.01315,13369.54,34309.84,2219.53,36529.37,411883.15,166565.71,56.4166,0.0,0.5219,52.9416
2026-08,2027-05,9,ES01,Hardware,Base,5533436.44,1662105.06,1960853.58,519011.53,1.06388,12,0.023981,27949.85,71797.9,3980.92,75778.82,356989.36,162022.17,45.5439,0.0,0.4213,44.0076
2026-08,2027-05,9,ES01,Hardware,Upside,5678062.75,1772580.51,2059027.36,526627.84,1.06388,12,0.023981,28680.37,72915.22,4084.97,77000.19,360370.93,166256.91,45.9754,0.0,0.4253,45.1578
2026-08,2027-05,9,ES01,Hardware,Downside,5303575.82,1499142.3,1813656.24,506795.88,1.06388,12,0.023981,26788.8,69879.14,3815.55,73694.69,351504.17,155291.72,44.8442,0.0,0.4149,42.1795
2026-08,2027-05,9,ES01,Spare Parts,Base,2324019.04,1018593.56,1098768.78,231311.92,1.01939,8,0.01315,8283.89,12125.5,916.83,13042.33,162508.14,68803.79,22.4996,0.0,0.2082,21.8566
2026-08,2027-05,9,ES01,Spare Parts,Upside,2384761.46,1073647.8,1147389.1,234647.91,1.01939,8,0.01315,8500.4,12358.75,940.79,13299.54,164045.81,70602.1,22.7124,0.0,0.2101,22.4279
2026-08,2027-05,9,ES01,Spare Parts,Downside,2227478.59,936446.4,1025241.46,225959.57,1.01939,8,0.01315,7939.77,11739.03,878.74,12617.77,160013.91,65945.66,22.1542,0.0,0.205,20.9487
2026-08,2027-05,9,JP01,Hardware,Base,3520510.42,1177760.59,1363043.05,415612.31,0.98578,13,0.023981,17782.39,44317.19,2532.76,46849.95,312529.77,103082.54,29.1495,0.0,0.2697,28.0938
2026-08,2027-05,9,JP01,Hardware,Upside,3612525.29,1251191.77,1428522.44,421259.38,0.98578,13,0.023981,18247.16,44992.45,2598.96,47591.41,315482.59,105776.79,29.4249,0.0,0.2722,28.8281
2026-08,2027-05,9,JP01,Hardware,Downside,3374267.36,1069082.82,1264594.57,406540.51,0.98578,13,0.023981,17043.7,43153.03,2427.55,45580.58,307740.05,98800.46,28.7028,0.0,0.2655,26.9268
2026-08,2027-05,9,JP01,Software,Base,930652.88,681144.58,722794.97,163966.22,1.07769,9,0.01315,3317.28,4051.53,673.09,4724.62,113453.4,50512.82,10.1318,0.0,0.0937,10.1039
2026-08,2027-05,9,JP01,Software,Upside,954977.17,710332.89,749656.28,167370.33,1.07769,9,0.01315,3403.98,4123.92,690.69,4814.61,115537.26,51833.06,10.305,0.077,0.0946,10.368
2026-08,2027-05,9,JP01,Software,Downside,891993.28,636897.92,681603.66,160120.81,1.07769,9,0.01315,3179.48,3930.18,645.13,4575.31,111706.31,48414.5,9.9758,0.0,0.0923,9.6842
2026-08,2027-05,9,JP01,Spare Parts,Base,3215291.39,1410509.7,1521823.01,406126.51,1.01685,9,0.01315,11460.8,16771.92,1268.43,18040.35,310936.16,95190.35,31.0877,0.0,0.2876,30.197
2026-08,2027-05,9,JP01,Spare Parts,Upside,3299328.82,1486710.98,1589133.13,411556.37,1.01685,9,0.01315,11760.34,17094.52,1301.59,18396.11,313878.05,97678.32,31.3818,0.0,0.2903,30.9862
2026-08,2027-05,9,JP01,Spare Parts,Downside,3081727.22,1296805.52,1420028.19,397400.29,1.01685,9,0.01315,10984.71,16237.39,1215.74,17453.13,306164.18,91236.12,30.6106,0.0,0.2832,28.9426
2026-08,2027-05,9,US01,Events,Base,2799135.06,1158562.54,1309819.46,676412.33,1.13636,10,0.021044,9977.42,24737.3,2650.72,27388.02,553101.98,123310.35,39.8058,0.0,0.3683,38.3749
2026-08,2027-05,9,US01,Events,Upside,2872295.49,1222882.11,1367880.86,684885.58,1.13636,10,0.021044,10238.2,25077.62,2720.01,27797.63,558352.29,126533.29,40.1837,0.0,0.3718,39.3779
2026-08,2027-05,9,US01,Events,Downside,2682858.15,1062745.25,1222025.99,662773.53,1.13636,10,0.021044,9562.96,24138.76,2540.61,26679.37,544585.53,118188.0,39.1929,0.0,0.3626,36.7808
2026-08,2027-05,9,US01,Hardware,Base,6376007.0,1950235.07,2292988.23,941029.72,1.01938,13,0.031789,32205.74,82333.58,6080.61,88414.19,755830.11,185199.61,51.2814,0.0,0.4744,49.4843
2026-08,2027-05,9,US01,Hardware,Upside,6542655.41,2078448.42,2406987.91,953020.12,1.01938,13,0.031789,33047.49,83610.66,6239.53,89850.19,762979.98,190040.13,51.7665,0.0,0.4789,50.7777
2026-08,2027-05,9,US01,Hardware,Downside,6111145.74,1761002.45,2121983.32,921738.79,1.01938,13,0.031789,30867.9,80139.14,5828.02,85967.16,744232.43,177506.36,50.4945,0.0,0.4671,47.4287
2026-08,2027-05,9,US01,Software,Base,1390686.19,1019739.6,1081708.79,305776.76,1.07266,9,0.021044,4957.05,6048.68,1609.61,7658.29,230898.62,74878.15,15.0972,0.0,0.1397,15.0535
2026-08,2027-05,9,US01,Software,Upside,1427034.27,1063405.63,1121890.5,311641.97,1.07266,9,0.021044,5086.61,6156.7,1651.68,7808.38,234806.75,76835.22,15.354,0.1136,0.141,15.447
2026-08,2027-05,9,US01,Software,Downside,1332916.66,953542.47,1020088.49,299111.15,1.07266,9,0.021044,4751.14,5867.56,1542.74,7410.3,227343.46,71767.69,14.8647,0.0,0.1375,14.4282
2026-08,2027-06,10,DE01,Hardware,Base,6066803.01,1859251.54,2186653.76,730775.6,1.05396,12,0.023981,30643.92,78300.12,4364.64,82664.76,553136.16,177639.44,47.7822,0.0,0.4421,47.5782
2026-08,2027-06,10,DE01,Hardware,Upside,6243242.22,1987029.33,2301841.6,746484.32,1.05396,12,0.023981,31535.13,79742.49,4491.58,84234.07,563678.64,182805.68,48.6346,0.4,0.4462,48.9619
2026-08,2027-06,10,DE01,Hardware,Downside,5787438.65,1671149.76,2014221.82,714098.99,1.05396,12,0.023981,29232.83,75855.36,4163.66,80019.02,544639.49,169459.5,47.0482,0.0,0.4353,45.3873
2026-08,2027-06,10,DE01,Software,Base,1129973.83,827307.67,877720.93,206309.85,1.06211,8,0.01315,4027.75,4918.44,817.25,5735.69,144978.55,61331.3,12.0862,0.216,0.1098,12.2629
2026-08,2027-06,10,DE01,Software,Upside,1162836.56,865231.55,912951.9,211645.6,1.06211,8,0.01315,4144.89,5020.68,841.02,5861.7,148530.61,63114.98,12.3722,0.3022,0.1117,12.6195
2026-08,2027-06,10,DE01,Software,Downside,1077940.76,769934.74,823809.67,198471.79,1.06211,8,0.01315,3842.28,4748.68,779.62,5528.3,139964.68,58507.11,11.6934,0.0059,0.1081,11.6982
2026-08,2027-06,10,ES01,Events,Base,3997548.92,1587947.53,1804310.25,593102.95,1.13636,9,0.01315,14249.13,35927.79,2365.55,38293.34,415578.78,177524.16,56.7736,0.0,0.5252,56.3686
2026-08,2027-06,10,ES01,Events,Upside,4113808.57,1682880.53,1890910.32,606473.09,1.13636,9,0.01315,14663.53,36534.07,2434.35,38968.42,423786.05,182687.05,57.695,0.3825,0.5302,58.008
2026-08,2027-06,10,ES01,Events,Downside,3813469.65,1447037.76,1673773.77,578529.72,1.13636,9,0.01315,13592.98,34883.26,2256.62,37139.88,409180.19,169349.52,55.8995,0.0,0.5172,53.773
2026-08,2027-06,10,ES01,Hardware,Base,5657076.2,1699243.34,2004667.13,520289.05,1.06388,12,0.023981,28574.36,73402.16,4069.87,77472.03,354646.64,165642.41,45.1265,0.0,0.4175,44.9462
2026-08,2027-06,10,ES01,Hardware,Upside,5821599.44,1817389.87,2111077.86,532855.86,1.06388,12,0.023981,29405.38,74758.46,4188.23,78946.69,362396.12,170459.74,45.9386,0.3847,0.4214,46.2534
2026-08,2027-06,10,ES01,Hardware,Downside,5396578.96,1525431.16,1845460.4,507212.35,1.06388,12,0.023981,27258.57,71104.54,3882.46,74987.0,349197.45,158014.9,44.4331,0.0,0.4111,42.8765
2026-08,2027-06,10,ES01,Spare Parts,Base,2378797.82,1042602.53,1124667.54,232210.81,1.01939,8,0.01315,8479.14,12411.3,938.44,13349.74,161785.27,70425.54,22.3242,0.0309,0.2062,22.3496
2026-08,2027-06,10,ES01,Spare Parts,Upside,2447979.76,1102109.42,1177805.56,238467.93,1.01939,8,0.01315,8725.74,12686.37,965.73,13652.1,165994.22,72473.71,22.7767,0.2724,0.2082,22.9996
2026-08,2027-06,10,ES01,Spare Parts,Downside,2269258.85,954011.09,1044471.66,226146.41,1.01939,8,0.01315,8088.7,11959.21,895.22,12854.43,158963.83,67182.58,21.9511,0.0,0.2031,21.3204
2026-08,2027-06,10,JP01,Hardware,Base,3599173.13,1204076.62,1393499.05,415864.64,0.98578,13,0.023981,18179.72,45307.42,2589.35,47896.77,310478.82,105385.83,28.8823,0.0,0.2672,28.693
2026-08,2027-06,10,JP01,Hardware,Upside,3703846.92,1282820.86,1464634.3,424494.26,0.98578,13,0.023981,18708.44,46129.82,2664.66,48794.48,316043.53,108450.73,29.36,0.2048,0.2697,29.5275
2026-08,2027-06,10,JP01,Hardware,Downside,3433438.28,1087830.19,1286770.41,406253.54,0.98578,13,0.023981,17342.58,43909.76,2470.12,46379.88,305720.53,100533.02,28.4397,0.0,0.2631,27.3718
2026-08,2027-06,10,JP01,Software,Base,956650.55,700172.26,742986.16,167058.08,1.07769,9,0.01315,3409.95,4164.71,691.9,4856.61,115134.2,51923.89,10.2242,0.1853,0.0929,10.3758
2026-08,2027-06,10,JP01,Software,Upside,984472.56,732272.21,772810.14,171431.72,1.07769,9,0.01315,3509.12,4251.29,712.02,4963.31,117997.74,53433.98,10.4674,0.2569,0.0945,10.6776
2026-08,2027-06,10,JP01,Software,Downside,912598.67,651610.51,697348.97,160605.02,1.07769,9,0.01315,3252.93,4020.96,660.04,4681.0,111072.12,49532.89,9.8919,0.0076,0.0914,9.8981
2026-08,2027-06,10,JP01,Spare Parts,Base,3291078.09,1443756.42,1557693.45,406847.33,1.01685,9,0.01315,11730.94,17167.24,1298.33,18465.57,309413.27,97434.06,30.8441,0.0414,0.285,30.878
2026-08,2027-06,10,JP01,Spare Parts,Upside,3386791.64,1526122.61,1631259.9,416770.81,1.01685,9,0.01315,12072.1,17547.69,1336.09,18883.78,316503.1,100267.7,31.4692,0.3751,0.2877,31.7761
2026-08,2027-06,10,JP01,Spare Parts,Downside,3139530.41,1321129.38,1446663.31,397102.41,1.01685,9,0.01315,11190.75,16541.95,1238.55,17780.5,304155.0,92947.41,30.33,0.0,0.2806,29.4562
2026-08,2027-06,10,US01,Events,Base,2859364.92,1183491.69,1338003.25,675435.95,1.13636,10,0.021044,10192.11,25269.58,2707.76,27977.34,549472.29,125963.66,39.4409,0.0,0.3649,39.1616
2026-08,2027-06,10,US01,Events,Upside,2942523.06,1252781.55,1401325.53,688167.16,1.13636,10,0.021044,10488.52,25690.76,2786.51,28477.27,558540.14,129627.02,40.0822,0.2669,0.3684,40.3006
2026-08,2027-06,10,US01,Events,Downside,2727696.78,1080506.92,1242449.72,661175.01,1.13636,10,0.021044,9722.78,24542.19,2583.07,27125.26,541011.73,120163.28,38.8336,0.0,0.3593,37.3583
2026-08,2027-06,10,US01,Hardware,Base,6518473.26,1993811.36,2344223.03,940207.76,1.01938,13,0.031789,32925.35,84173.25,6216.47,90389.72,750870.03,189337.73,50.8113,0.0,0.4701,50.5397
2026-08,2027-06,10,US01,Hardware,Upside,6708048.28,2130989.86,2467834.56,958679.99,1.01938,13,0.031789,33882.91,85724.27,6397.26,92121.53,763835.8,194844.19,51.6866,0.3947,0.4745,52.0095
2026-08,2027-06,10,US01,Hardware,Downside,6218310.38,1791883.27,2159194.27,919967.56,1.01938,13,0.031789,31409.2,81544.46,5930.22,87474.68,739348.46,180619.1,50.0316,0.0,0.4629,48.2125
2026-08,2027-06,10,US01,Software,Base,1429534.82,1048225.89,1111926.18,310513.63,1.07266,9,0.021044,5095.53,6217.65,1654.57,7872.22,233543.77,76969.86,15.2337,0.2749,0.1384,15.4587
2026-08,2027-06,10,US01,Software,Upside,1471109.6,1096249.94,1156541.17,318278.49,1.07266,9,0.021044,5243.72,6346.86,1702.69,8049.55,239070.14,79208.35,15.5955,0.3822,0.1407,15.9082
2026-08,2027-06,10,US01,Software,Downside,1363707.55,975569.67,1043652.93,299430.02,1.07266,9,0.021044,4860.89,6003.1,1578.38,7581.48,226004.48,73425.55,14.7386,0.0101,0.1363,14.7468
2026-08,2027-07,11,DE01,Hardware,Base,5504770.64,1687009.34,1984080.81,710689.06,1.05396,12,0.023981,27805.05,71046.35,3960.3,75006.65,549506.25,161182.82,47.3442,0.0,0.438,43.1276
2026-08,2027-07,11,DE01,Hardware,Upside,5681127.67,1808125.79,2094593.73,725656.55,1.05396,12,0.023981,28695.85,72562.82,4087.17,76649.99,559309.9,166346.65,48.1888,0.0,0.4458,44.5093
2026-08,2027-07,11,DE01,Hardware,Downside,5226589.44,1509201.95,1819027.57,694102.85,1.05396,12,0.023981,26399.94,68504.36,3760.17,72264.53,541065.34,153037.51,46.6169,0.0,0.4313,40.9482
2026-08,2027-07,11,DE01,Software,Base,1030899.23,754770.44,800763.53,199661.73,1.06211,8,0.01315,3674.6,4487.2,745.6,5232.8,143707.88,55953.85,11.9754,0.0,0.1108,11.1766
2026-08,2027-07,11,DE01,Software,Upside,1063926.28,791635.39,835296.68,204855.55,1.06211,8,0.01315,3792.33,4593.63,769.48,5363.11,147109.1,57746.45,12.2588,0.0,0.1134,11.5346
2026-08,2027-07,11,DE01,Software,Downside,978803.18,699124.3,748044.39,192163.72,1.06211,8,0.01315,3488.91,4311.95,707.92,5019.87,139037.47,53126.25,11.5862,0.0,0.1072,10.6118
2026-08,2027-07,11,ES01,Events,Base,3624280.05,1439673.83,1635833.8,573799.52,1.13636,9,0.01315,12918.62,32573.05,2144.67,34717.72,412851.58,160947.94,56.2532,0.0,0.5204,51.0545
2026-08,2027-07,11,ES01,Events,Upside,3740391.57,1530122.76,1719269.35,585656.35,1.13636,9,0.01315,13332.5,33217.81,2213.38,35431.19,419552.09,166104.25,57.1662,0.0,0.5289,52.6901
2026-08,2027-07,11,ES01,Events,Downside,3441128.63,1305751.33,1510349.2,559309.49,1.13636,9,0.01315,12265.79,31477.32,2036.29,33513.61,406494.98,152814.51,55.3871,0.0,0.5124,48.4745
2026-08,2027-07,11,ES01,Hardware,Base,5133001.18,1541824.39,1818953.53,502616.5,1.06388,12,0.023981,25927.21,66602.14,3692.83,70294.97,352319.3,150297.19,44.7128,0.0,0.4137,40.7419
2026-08,2027-07,11,ES01,Hardware,Upside,5297447.79,1653759.94,1921005.53,513772.51,1.06388,12,0.023981,26757.85,68027.53,3811.14,71838.67,358660.23,155112.28,45.5175,0.0,0.4211,42.0471
2026-08,2027-07,11,ES01,Hardware,Downside,4873607.19,1377604.65,1666620.49,489607.86,1.06388,12,0.023981,24616.99,64213.94,3506.22,67720.16,346905.87,142701.99,44.0258,0.0,0.4073,38.683
2026-08,2027-07,11,ES01,Spare Parts,Base,2161014.16,947150.2,1021702.0,224582.78,1.01939,8,0.01315,7702.86,11275.02,852.52,12127.54,160604.84,63977.94,22.1196,0.0,0.2046,20.2832
2026-08,2027-07,11,ES01,Spare Parts,Upside,2230246.84,1004083.49,1073046.91,229887.22,1.01939,8,0.01315,7949.64,11558.0,879.83,12437.83,163859.61,66027.61,22.5679,0.0,0.2088,20.9331
2026-08,2027-07,11,ES01,Spare Parts,Downside,2051808.24,862593.45,944385.68,218665.49,1.01939,8,0.01315,7313.6,10813.23,809.44,11622.67,157920.64,60744.85,21.7499,0.0,0.2012,19.2582
2026-08,2027-07,11,JP01,Hardware,Base,3265743.51,1092530.22,1264404.44,404064.14,0.98578,13,0.023981,16495.54,41110.11,2349.47,43459.58,308441.32,95622.82,28.6176,0.0,0.2648,26.009
2026-08,2027-07,11,JP01,Hardware,Upside,3370368.55,1167321.21,1332764.95,412228.56,0.98578,13,0.023981,17024.01,41976.49,2424.74,44401.23,313542.26,98686.3,29.0908,0.0,0.2691,26.8423
2026-08,2027-07,11,JP01,Hardware,Downside,3100710.58,982410.72,1162072.04,394504.82,0.98578,13,0.023981,15661.95,39654.55,2230.74,41885.29,303714.26,90790.56,28.179,0.0,0.2607,24.6947
2026-08,2027-07,11,JP01,Software,Base,872772.7,638782.09,677842.12,161407.39,1.07769,9,0.01315,3110.97,3799.56,631.23,4430.79,114036.12,47371.27,10.1305,0.0,0.0937,9.4567
2026-08,2027-07,11,JP01,Software,Upside,900733.83,669985.51,707075.31,165637.47,1.07769,9,0.01315,3210.63,3889.68,651.46,4541.14,116748.56,48888.91,10.3715,0.0,0.096,9.7597
2026-08,2027-07,11,JP01,Software,Downside,828667.51,591682.28,633214.19,155306.64,1.07769,9,0.01315,2953.76,3651.16,599.33,4250.49,110329.25,44977.38,9.8012,0.0,0.0907,8.9788
2026-08,2027-07,11,JP01,Spare Parts,Base,2989773.36,1311577.65,1415083.53,395795.16,1.01685,9,0.01315,10656.94,15595.55,1179.47,16775.02,307281.38,88513.77,30.5614,0.0,0.2827,28.0232
2026-08,2027-07,11,JP01,Spare Parts,Upside,3085557.11,1390383.28,1486169.25,404857.94,1.01685,9,0.01315,10998.36,15986.93,1217.25,17204.18,313508.44,91349.5,31.1807,0.0,0.2885,28.921
2026-08,2027-07,11,JP01,Spare Parts,Downside,2838686.46,1194532.81,1308037.51,386199.77,1.01685,9,0.01315,10118.4,14956.82,1119.86,16076.68,302159.0,84040.77,30.0519,0.0,0.278,26.6071
2026-08,2027-07,11,US01,Events,Base,2592373.34,1072983.82,1213067.95,660068.29,1.13636,10,0.021044,9240.43,22910.05,2454.93,25364.98,545866.42,114201.87,39.0794,0.0,0.3615,35.4697
2026-08,2027-07,11,US01,Events,Upside,2675425.53,1139064.56,1274124.96,672602.2,1.13636,10,0.021044,9536.46,23358.77,2533.57,25892.34,554741.62,117860.57,39.7148,0.0,0.3674,36.606
2026-08,2027-07,11,US01,Events,Downside,2461368.87,975007.97,1121138.93,645892.11,1.13636,10,0.021044,8773.46,22145.93,2330.87,24476.8,537461.38,108430.73,38.4777,0.0,0.356,33.6772
2026-08,2027-07,11,US01,Hardware,Base,5914597.89,1809103.45,2127052.77,917739.87,1.01938,13,0.031789,29875.12,76375.39,5640.57,82015.96,745942.51,171797.37,50.3455,0.0,0.4658,45.8121
2026-08,2027-07,11,US01,Hardware,Upside,6104084.6,1939124.74,2245641.4,936094.19,1.01938,13,0.031789,30832.24,78006.02,5821.28,83827.3,758792.93,177301.26,51.2128,0.0,0.4738,47.2798
2026-08,2027-07,11,US01,Hardware,Downside,5615706.24,1618235.41,1949951.03,897612.2,1.01938,13,0.031789,28365.4,73642.15,5355.53,78997.68,734496.54,163115.66,49.573,0.0,0.4586,43.497
2026-08,2027-07,11,US01,Software,Base,1304195.11,956318.84,1014433.97,302287.71,1.07266,9,0.021044,4648.76,5672.49,1509.5,7181.99,232066.46,70221.24,15.0941,0.0,0.1396,14.0893
2026-08,2027-07,11,US01,Software,Upside,1345977.77,1003003.48,1058166.38,310049.08,1.07266,9,0.021044,4797.69,5807.0,1557.86,7364.86,237578.15,72470.93,15.4526,0.0,0.143,14.5406
2026-08,2027-07,11,US01,Software,Downside,1238288.18,885847.11,947668.79,291196.01,1.07266,9,0.021044,4413.84,5451.0,1433.22,6884.22,224523.37,66672.64,14.6034,0.0,0.1351,13.3773
2026-08,2027-08,12,DE01,Hardware,Base,4881349.89,1495953.85,1759381.68,688828.86,1.05396,12,0.023981,24656.1,63000.28,3511.79,66512.07,545900.15,142928.7,46.9102,0.0,0.434,38.2054
2026-08,2027-08,12,DE01,Hardware,Upside,5052197.14,1607956.82,1862711.25,703570.67,1.05396,12,0.023981,25519.07,64529.73,3634.7,68164.43,555639.47,147931.21,47.7471,0.0,0.4417,39.5426
2026-08,2027-08,12,DE01,Hardware,Downside,4612875.65,1331989.24,1605434.69,672582.26,1.05396,12,0.023981,23300.02,60460.48,3318.64,63779.12,537514.64,135067.62,46.1896,0.0,0.4273,36.1041
2026-08,2027-08,12,DE01,Software,Base,919147.94,672952.0,713959.35,192653.17,1.06211,8,0.01315,3276.27,4000.78,664.77,4665.55,142764.81,49888.36,11.8656,0.0,0.1098,9.9551
2026-08,2027-08,12,DE01,Software,Upside,951318.12,707847.07,746887.15,197778.15,1.06211,8,0.01315,3390.94,4107.43,688.04,4795.47,146143.7,51634.45,12.1464,0.0,0.1124,10.3035
2026-08,2027-08,12,DE01,Software,Downside,868594.81,620406.37,663818.3,185269.55,1.06211,8,0.01315,3096.08,3826.45,628.21,4454.66,138125.05,47144.5,11.48,0.0,0.1062,9.4076
2026-08,2027-08,12,ES01,Events,Base,3211227.58,1275596.88,1449400.86,552747.28,1.13636,9,0.01315,11446.31,28860.76,1900.24,30761.0,410142.27,142605.01,55.7375,0.0,0.5157,45.191
2026-08,2027-08,12,ES01,Events,Upside,3323620.54,1359629.69,1527700.73,564394.99,1.13636,9,0.01315,11846.93,29516.53,1966.75,31483.28,416798.81,147596.18,56.6421,0.0,0.524,46.7726
2026-08,2027-08,12,ES01,Events,Downside,3034610.06,1151496.08,1331923.73,538589.12,1.13636,9,0.01315,10816.76,27758.74,1795.73,29554.47,403827.39,134761.73,54.8793,0.0,0.5077,42.7054
2026-08,2027-08,12,ES01,Hardware,Base,4551683.69,1367211.24,1612955.24,483283.12,1.06388,12,0.023981,22990.93,59059.38,3274.62,62334.0,350007.23,133275.89,44.3029,0.0,0.4099,36.0919
2026-08,2027-08,12,ES01,Hardware,Upside,4710992.62,1470680.07,1708340.17,494247.09,1.06388,12,0.023981,23795.61,60496.52,3389.23,63885.75,356306.55,137940.54,45.1003,0.0,0.4172,37.3551
2026-08,2027-08,12,ES01,Hardware,Downside,4301341.09,1215844.29,1470923.47,470575.04,1.06388,12,0.023981,21726.43,56673.84,3094.51,59768.35,344629.32,125945.71,43.6222,0.0,0.4036,34.1069
2026-08,2027-08,12,ES01,Spare Parts,Base,1918576.27,840892.18,907080.22,216351.32,1.01939,8,0.01315,6838.7,10010.11,756.88,10766.99,159550.88,56800.44,21.9168,0.0,0.2028,17.9898
2026-08,2027-08,12,ES01,Spare Parts,Upside,1985726.44,893997.51,955399.91,221572.75,1.01939,8,0.01315,7078.05,10290.8,783.37,11074.17,162784.29,58788.46,22.361,0.0,0.2069,18.6195
2026-08,2027-08,12,ES01,Spare Parts,Downside,1813054.57,762219.86,834494.54,210560.72,1.01939,8,0.01315,6462.57,9554.97,715.25,10270.22,156884.3,53676.42,21.5506,0.0,0.1994,17.0004
2026-08,2027-08,12,JP01,Hardware,Base,2895894.81,968800.08,1121209.38,391210.64,0.98578,13,0.023981,14627.4,36454.35,2083.39,38537.74,306417.2,84793.44,28.3552,0.0,0.2623,23.0406
2026-08,2027-08,12,JP01,Hardware,Upside,2997251.13,1038092.65,1185220.9,399245.87,0.98578,13,0.023981,15139.36,37329.48,2156.31,39485.79,311484.66,87761.21,28.8242,0.0,0.2667,23.847
2026-08,2027-08,12,JP01,Hardware,Downside,2736620.6,867054.61,1025619.84,381850.96,0.98578,13,0.023981,13822.9,34998.25,1968.81,36967.06,301721.16,80129.8,27.9207,0.0,0.2583,21.7733
2026-08,2027-08,12,JP01,Software,Base,778162.61,569536.99,604362.84,155523.9,1.07769,9,0.01315,2773.73,3387.68,562.81,3950.49,113287.76,42236.14,10.0376,0.0,0.0929,8.4232
2026-08,2027-08,12,JP01,Software,Upside,805398.3,599072.86,632236.99,159696.82,1.07769,9,0.01315,2870.81,3477.99,582.5,4060.49,115982.41,43714.41,10.2764,0.0,0.0951,8.718
2026-08,2027-08,12,JP01,Software,Downside,735363.66,525061.79,561917.42,149518.38,1.07769,9,0.01315,2621.18,3240.06,531.85,3771.91,109605.23,39913.15,9.7114,0.0,0.0898,7.9599
