month,receipt_month,service_month,entity,division,customer,product,product_family,quality_tier,original_advance,contract_liability,months_to_service
2025-08,2025-08,2025-09,DE01,Software,C007,SW-SEC-IAM-X,Security,Premium,1709.16,1709.16,1
2025-08,2025-08,2025-09,DE01,Software,C007,SW-SEC-KMS-P,Security,Professional,2018.98,2018.98,1
2025-08,2025-08,2025-09,DE01,Software,C007,SW-SEC-PAM-E,Security,Essential,1408.42,1408.42,1
2025-08,2025-08,2025-09,ES01,Events,C022,EV-DEP-LCH-P,Deployment & Integration,Professional,147125.06,147125.06,1
2025-08,2025-08,2025-09,ES01,Events,C022,EV-DEP-ROL-E,Deployment & Integration,Essential,123039.02,123039.02,1
2025-08,2025-08,2025-09,ES01,Events,C022,EV-MNG-CERT-E,Managed Programs,Essential,98695.34,98695.34,1
2025-08,2025-08,2025-09,ES01,Events,C022,EV-MNG-CERT-P,Managed Programs,Professional,63266.25,63266.25,1
2025-08,2025-08,2025-09,ES01,Events,C023,EV-DEP-LCH-E,Deployment & Integration,Essential,41366.09,41366.09,1
2025-08,2025-08,2025-09,ES01,Events,C024,EV-DEP-LCH-P,Deployment & Integration,Professional,73562.53,73562.53,1
2025-08,2025-08,2025-09,ES01,Events,C024,EV-MNG-RDS-P,Managed Programs,Professional,59513.16,59513.16,1
2025-08,2025-08,2025-09,ES01,Events,C024,EV-TRN-OPR-P,Training & Enablement,Professional,35345.72,35345.72,1
2025-08,2025-08,2025-09,ES01,Events,C024,EV-TRN-TEC-X,Training & Enablement,Premium,119723.6,119723.6,1
2025-08,2025-08,2025-09,ES01,Events,C026,EV-EXP-DEM-E,Customer Experience,Essential,74529.66,74529.66,1
2025-08,2025-08,2025-09,ES01,Events,C026,EV-TRN-CRT-E,Training & Enablement,Essential,22393.35,22393.35,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-ANL-BI-E,Analytics,Essential,1090.98,1090.98,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-ANL-BI-X,Analytics,Premium,1419.47,1419.47,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-ANL-FIN-E,Analytics,Essential,779.8,779.8,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-ANL-FIN-P,Analytics,Professional,1571.04,1571.04,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-ANL-OPS-P,Analytics,Professional,891.26,891.26,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-ANL-PRD-E,Analytics,Essential,832.29,832.29,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-ANL-PRD-X,Analytics,Premium,1624.34,1624.34,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-AUT-INT-P,Automation,Professional,1714.8,1714.8,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-AUT-INT-X,Automation,Premium,1661.18,1661.18,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-AUT-MON-P,Automation,Professional,911.47,911.47,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-AUT-ORC-E,Automation,Essential,1115.71,1115.71,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-AUT-RPA-E,Automation,Essential,797.49,797.49,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-AUT-RPA-P,Automation,Professional,1606.66,1606.66,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-PLT-CORE-E,Platform,Essential,1137.98,1137.98,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-PLT-EDGE-E,Platform,Essential,1302.22,1302.22,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-PLT-WF-E,Platform,Essential,1220.11,1220.11,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-SEC-KMS-E,Security,Essential,1002.15,1002.15,1
2025-08,2025-08,2025-09,JP01,Software,C053,SW-SEC-PAM-X,Security,Premium,1832.5,1832.5,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-ANL-BI-X,Analytics,Premium,1419.47,1419.47,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-ANL-FIN-E,Analytics,Essential,1169.7,1169.7,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-ANL-FIN-P,Analytics,Professional,1571.04,1571.04,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-ANL-OPS-E,Analytics,Essential,1327.17,1327.17,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-ANL-PRD-P,Analytics,Professional,1676.78,1676.78,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-ANL-PRD-X,Analytics,Premium,1624.34,1624.34,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-AUT-INT-E,Automation,Essential,1276.75,1276.75,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-AUT-INT-P,Automation,Professional,1714.8,1714.8,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-AUT-MON-E,Automation,Essential,1357.26,1357.26,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-AUT-MON-P,Automation,Professional,1822.94,1822.94,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-AUT-ORC-E,Automation,Essential,1115.71,1115.71,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-AUT-RPA-P,Automation,Professional,1606.66,1606.66,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-PLT-API-E-NXT,Platform,Essential,1495.1,1495.1,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-PLT-API-P,Platform,Professional,1859.32,1859.32,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-PLT-CORE-E,Platform,Essential,1517.31,1517.31,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-PLT-CORE-P,Platform,Professional,1528.42,1528.42,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-PLT-EDGE-P,Platform,Professional,2623.53,2623.53,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-PLT-WF-P,Platform,Professional,1638.72,1638.72,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-PLT-WF-X,Platform,Premium,3174.96,3174.96,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-SEC-CMP-E-NXT,Security,Essential,1725.86,1725.86,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-SEC-IAM-E,Security,Essential,1313.63,1313.63,1
2025-08,2025-08,2025-09,JP01,Software,C054,SW-SEC-IAM-X,Security,Premium,1709.16,1709.16,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-ANL-BI-P,Analytics,Professional,2578.54,2578.54,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-ANL-FIN-X,Analytics,Premium,3446.44,3446.44,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-ANL-OPS-E,Analytics,Essential,2251.07,2251.07,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-ANL-OPS-P,Analytics,Professional,3136.78,3136.78,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-ANL-PRD-P,Analytics,Professional,1967.13,1967.13,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-ANL-PRD-X,Analytics,Premium,3678.4,3678.4,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-AUT-INT-E,Automation,Essential,2176.85,2176.85,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-AUT-MON-E,Automation,Essential,1735.59,1735.59,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-AUT-MON-X,Automation,Premium,4010.44,4010.44,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-AUT-ORC-E,Automation,Essential,1902.28,1902.28,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-AUT-RPA-P,Automation,Professional,2837.48,2837.48,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-PLT-API-E-NXT,Platform,Essential,3110.92,3110.92,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-PLT-API-P,Platform,Professional,3229.93,3229.93,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-PLT-API-X,Platform,Premium,4037.41,4037.41,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-PLT-CORE-E,Platform,Essential,2367.85,2367.85,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-PLT-CORE-P,Platform,Professional,2655.11,2655.11,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-PLT-CORE-X,Platform,Premium,3318.9,3318.9,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-PLT-WF-P,Platform,Professional,2846.72,2846.72,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-PLT-WF-X,Platform,Premium,3558.4,3558.4,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-SEC-CMP-P,Security,Professional,2493.18,2493.18,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-SEC-CMP-X,Security,Premium,2335.87,2335.87,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-SEC-KMS-E,Security,Essential,1884.99,1884.99,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-SEC-KMS-P,Security,Professional,3517.91,3517.91,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-SEC-KMS-X,Security,Premium,4394.61,4394.61,1
2025-08,2025-08,2025-09,JP01,Software,C055,SW-SEC-PAM-E,Security,Essential,2354.83,2354.83,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-ANL-BI-E,Analytics,Essential,1454.64,1454.64,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-ANL-BI-P,Analytics,Professional,2197.94,2197.94,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-ANL-FIN-E,Analytics,Essential,1559.61,1559.61,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-ANL-OPS-P,Analytics,Professional,1782.52,1782.52,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-ANL-PRD-E,Analytics,Essential,1664.58,1664.58,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-ANL-PRD-P,Analytics,Professional,2515.17,2515.17,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-ANL-PRD-X,Analytics,Premium,3248.68,3248.68,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-AUT-INT-E,Automation,Essential,1276.75,1276.75,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-AUT-MON-X,Automation,Premium,3531.87,3531.87,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-AUT-RPA-P,Automation,Professional,1606.66,1606.66,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-PLT-API-E-NXT,Platform,Essential,1993.47,1993.47,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-PLT-API-X,Platform,Premium,3602.34,3602.34,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-PLT-CORE-E,Platform,Essential,1896.64,1896.64,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-PLT-EDGE-E,Platform,Essential,2170.37,2170.37,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-PLT-EDGE-X,Platform,Premium,3388.65,3388.65,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-PLT-WF-E,Platform,Essential,1626.81,1626.81,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-PLT-WF-P,Platform,Professional,2458.09,2458.09,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-PLT-WF-X,Platform,Premium,3174.96,3174.96,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-SEC-CMP-P,Security,Professional,2146.3,2146.3,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-SEC-CMP-X,Security,Premium,2079.18,2079.18,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-SEC-IAM-E,Security,Essential,1751.51,1751.51,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-SEC-IAM-P,Security,Professional,2646.5,2646.5,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-SEC-IAM-X,Security,Premium,3418.32,3418.32,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-SEC-KMS-E,Security,Essential,1503.22,1503.22,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-SEC-PAM-E,Security,Essential,1877.9,1877.9,1
2025-08,2025-08,2025-09,JP01,Software,C056,SW-SEC-PAM-P,Security,Professional,2837.49,2837.49,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-ANL-BI-E,Analytics,Essential,1454.64,1454.64,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-ANL-BI-P,Analytics,Professional,2197.94,2197.94,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-ANL-FIN-E,Analytics,Essential,1169.7,1169.7,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-ANL-OPS-E,Analytics,Essential,1327.17,1327.17,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-ANL-OPS-X,Analytics,Premium,1726.78,1726.78,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-ANL-PRD-E,Analytics,Essential,1248.44,1248.44,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-AUT-INT-E,Automation,Essential,1276.75,1276.75,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-AUT-INT-P,Automation,Professional,1714.8,1714.8,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-AUT-INT-X,Automation,Premium,1661.18,1661.18,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-AUT-MON-P,Automation,Professional,1822.94,1822.94,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-AUT-RPA-E,Automation,Essential,1196.23,1196.23,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-AUT-RPA-P,Automation,Professional,2409.99,2409.99,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-AUT-RPA-X,Automation,Premium,1556.42,1556.42,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-PLT-API-E-NXT,Platform,Essential,1993.47,1993.47,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-PLT-CORE-E,Platform,Essential,1896.64,1896.64,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-PLT-CORE-X,Platform,Premium,2961.26,2961.26,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-PLT-EDGE-E,Platform,Essential,1736.29,1736.29,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-PLT-EDGE-P,Platform,Professional,2623.53,2623.53,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-SEC-CMP-E-NXT,Security,Essential,1725.86,1725.86,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-SEC-IAM-X,Security,Premium,3418.32,3418.32,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-SEC-KMS-P,Security,Professional,2018.98,2018.98,1
2025-08,2025-08,2025-09,JP01,Software,C057,SW-SEC-PAM-X,Security,Premium,1832.5,1832.5,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-ANL-BI-E,Analytics,Essential,1454.64,1454.64,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-ANL-BI-P,Analytics,Professional,2197.94,2197.94,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-ANL-OPS-E,Analytics,Essential,1327.17,1327.17,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-ANL-OPS-P,Analytics,Professional,1782.52,1782.52,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-ANL-PRD-E,Analytics,Essential,1664.58,1664.58,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-AUT-INT-P,Automation,Professional,2572.2,2572.2,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-AUT-MON-X,Automation,Premium,3531.87,3531.87,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-AUT-RPA-E,Automation,Essential,1196.23,1196.23,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-PLT-API-P,Platform,Professional,2788.98,2788.98,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-PLT-EDGE-X,Platform,Premium,1694.32,1694.32,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-PLT-WF-E,Platform,Essential,2033.51,2033.51,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-PLT-WF-P,Platform,Professional,2458.09,2458.09,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-PLT-WF-X,Platform,Premium,3174.96,3174.96,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-SEC-CMP-E-NXT,Security,Essential,1725.86,1725.86,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-SEC-IAM-E,Security,Essential,1313.63,1313.63,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-SEC-IAM-X,Security,Premium,1709.16,1709.16,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-SEC-KMS-E,Security,Essential,1503.22,1503.22,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-SEC-KMS-P,Security,Professional,2018.98,2018.98,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-SEC-KMS-X,Security,Premium,1955.85,1955.85,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-SEC-PAM-E,Security,Essential,1408.42,1408.42,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-SEC-PAM-P,Security,Professional,1891.66,1891.66,1
2025-08,2025-08,2025-09,JP01,Software,C058,SW-SEC-PAM-X,Security,Premium,1832.5,1832.5,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-ANL-FIN-E,Analytics,Essential,673.71,673.71,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-ANL-FIN-P,Analytics,Professional,717.51,717.51,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-ANL-OPS-X,Analytics,Premium,1612.58,1612.58,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-ANL-PRD-E,Analytics,Essential,359.53,359.53,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-ANL-PRD-P,Analytics,Professional,765.8,765.8,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-AUT-INT-E,Automation,Essential,732.54,732.54,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-AUT-MON-E,Automation,Essential,389.37,389.37,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-AUT-MON-P,Automation,Professional,830.63,830.63,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-AUT-ORC-P,Automation,Professional,682.81,682.81,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-AUT-ORC-X,Automation,Premium,1353.31,1353.31,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-AUT-RPA-E,Automation,Essential,343.17,343.17,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-AUT-RPA-X,Automation,Premium,1450.97,1450.97,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-PLT-API-P,Platform,Professional,856.17,856.17,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-PLT-CORE-E,Platform,Essential,664.41,664.41,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-PLT-CORE-X,Platform,Premium,1391.22,1391.22,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-PLT-EDGE-E,Platform,Essential,760.3,760.3,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-PLT-EDGE-P,Platform,Professional,805.38,805.38,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-PLT-EDGE-X,Platform,Premium,1592.01,1592.01,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-PLT-WF-P,Platform,Professional,754.59,754.59,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-SEC-CMP-E-NXT,Security,Essential,502.24,502.24,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-SEC-IAM-P,Security,Professional,810.88,810.88,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-SEC-IAM-X,Security,Premium,1603.65,1603.65,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-SEC-KMS-E,Security,Essential,437.45,437.45,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-SEC-KMS-P,Security,Professional,927.91,927.91,1
2025-08,2025-08,2025-09,JP01,Software,C059,SW-SEC-PAM-E,Security,Essential,409.86,409.86,1
2025-08,2025-08,2025-09,US01,Events,C048,EV-DEP-MIG-E,Deployment & Integration,Essential,47336.46,47336.46,1
2025-08,2025-08,2025-09,US01,Events,C048,EV-DEP-ROL-P,Deployment & Integration,Professional,56860.61,56860.61,1
2025-08,2025-08,2025-09,US01,Events,C048,EV-EXP-DEM-X,Customer Experience,Premium,127273.73,127273.73,1
2025-08,2025-08,2025-09,US01,Events,C048,EV-MNG-CUS-E,Managed Programs,Essential,59516.55,59516.55,1
2025-08,2025-08,2025-09,US01,Events,C048,EV-TRN-OPR-E-NXT,Training & Enablement,Essential,18947.88,18947.88,1
2025-08,2025-08,2025-09,US01,Events,C049,EV-DEP-MIG-E,Deployment & Integration,Essential,65660.25,65660.25,1
2025-08,2025-08,2025-09,US01,Events,C049,EV-MNG-CERT-E,Managed Programs,Essential,49347.67,49347.67,1
2025-08,2025-08,2025-09,US01,Events,C049,EV-MNG-PRT-X,Managed Programs,Premium,76970.36,76970.36,1
2025-08,2025-08,2025-09,US01,Events,C049,EV-TRN-CRT-P,Training & Enablement,Professional,37896.44,37896.44,1
2025-08,2025-08,2025-09,US01,Events,C049,EV-TRN-EXE-E,Training & Enablement,Essential,33538.35,33538.35,1
2025-08,2025-08,2025-09,US01,Events,C049,EV-TRN-EXE-P,Training & Enablement,Professional,42997.88,42997.88,1
2025-08,2025-08,2025-09,US01,Events,C049,EV-TRN-EXE-X,Training & Enablement,Premium,63636.87,63636.87,1
2025-08,2025-08,2025-09,US01,Events,C049,EV-TRN-TEC-P,Training & Enablement,Professional,40447.16,40447.16,1
2025-08,2025-08,2025-09,US01,Events,C049,EV-TRN-TEC-X,Training & Enablement,Premium,119723.6,119723.6,1
2025-08,2025-08,2025-09,US01,Events,C050,EV-EXP-PRD-P,Customer Experience,Professional,70691.44,70691.44,1
2025-08,2025-08,2025-09,US01,Events,C050,EV-MNG-CERT-P,Managed Programs,Professional,86574.86,86574.86,1
2025-08,2025-08,2025-09,US01,Events,C050,EV-MNG-PRT-P,Managed Programs,Professional,35583.74,35583.74,1
2025-08,2025-08,2025-09,US01,Events,C051,EV-DEP-MIG-P,Deployment & Integration,Professional,60687.76,60687.76,1
2025-08,2025-08,2025-09,US01,Events,C051,EV-MNG-CERT-E,Managed Programs,Essential,33764.2,33764.2,1
2025-08,2025-08,2025-09,US01,Events,C051,EV-TRN-TEC-E,Training & Enablement,Essential,20076.5,20076.5,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-ANL-BI-E,Analytics,Essential,942.55,942.55,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-ANL-BI-P,Analytics,Professional,1338.43,1338.43,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-ANL-FIN-E,Analytics,Essential,1010.56,1010.56,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-ANL-FIN-P,Analytics,Professional,1435.02,1435.02,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-ANL-FIN-X,Analytics,Premium,1421.25,1421.25,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-ANL-OPS-E,Analytics,Essential,764.4,764.4,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-ANL-OPS-P,Analytics,Professional,1628.19,1628.19,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-ANL-OPS-X,Analytics,Premium,1612.58,1612.58,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-ANL-PRD-E,Analytics,Essential,1078.58,1078.58,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-ANL-PRD-X,Analytics,Premium,1516.91,1516.91,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-AUT-INT-X,Automation,Premium,1548.63,1548.63,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-AUT-MON-E,Automation,Essential,778.73,778.73,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-AUT-MON-X,Automation,Premium,1646.29,1646.29,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-AUT-ORC-E,Automation,Essential,960.21,960.21,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-AUT-ORC-P,Automation,Professional,1365.61,1365.61,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-AUT-RPA-E,Automation,Essential,1029.51,1029.51,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-AUT-RPA-P,Automation,Professional,1464.16,1464.16,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-PLT-CORE-X,Platform,Premium,1391.22,1391.22,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-PLT-EDGE-E,Platform,Essential,1140.46,1140.46,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-PLT-WF-P,Platform,Professional,1509.18,1509.18,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-SEC-CMP-E-NXT,Security,Essential,1506.71,1506.71,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-SEC-CMP-P,Security,Professional,1972.86,1972.86,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-SEC-IAM-E,Security,Essential,1146.82,1146.82,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-SEC-IAM-P,Security,Professional,1621.76,1621.76,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-SEC-KMS-P,Security,Professional,1855.83,1855.83,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-SEC-PAM-E,Security,Essential,1229.58,1229.58,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-SEC-PAM-P,Security,Professional,1738.8,1738.8,1
2025-08,2025-08,2025-09,US01,Software,C034,SW-SEC-PAM-X,Security,Premium,1719.38,1719.38,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-ANL-BI-P,Analytics,Professional,2197.94,2197.94,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-ANL-BI-X,Analytics,Premium,2838.94,2838.94,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-ANL-OPS-E,Analytics,Essential,1327.17,1327.17,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-ANL-PRD-P,Analytics,Professional,2515.17,2515.17,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-AUT-INT-P,Automation,Professional,1714.8,1714.8,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-AUT-MON-E,Automation,Essential,1809.68,1809.68,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-AUT-MON-P,Automation,Professional,2734.41,2734.41,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-AUT-MON-X,Automation,Premium,3531.87,3531.87,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-AUT-RPA-E,Automation,Essential,1196.23,1196.23,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-PLT-API-E-NXT,Platform,Essential,2491.83,2491.83,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-PLT-CORE-E,Platform,Essential,1896.64,1896.64,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-PLT-EDGE-E,Platform,Essential,1736.29,1736.29,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-PLT-EDGE-P,Platform,Professional,2623.53,2623.53,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-SEC-CMP-E-NXT,Security,Essential,1725.86,1725.86,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-SEC-CMP-P,Security,Professional,2146.3,2146.3,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-SEC-IAM-E,Security,Essential,1751.51,1751.51,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-SEC-IAM-X,Security,Premium,1709.16,1709.16,1
2025-08,2025-08,2025-09,US01,Software,C035,SW-SEC-KMS-E,Security,Essential,2004.29,2004.29,1
