month,entity,division,customer,customer_name,customer_segment,risk_score,payment_terms_days,current,overdue_1_30,overdue_31_60,overdue_61_90,overdue_90_plus,total_ar,overdue_ar,overdue_pct,weighted_age_days,risk_multiplier,ecl_current,ecl_overdue_1_30,ecl_overdue_31_60,ecl_overdue_61_90,ecl_overdue_90_plus,gross_ar,credit_loss_allowance,net_ar,allowance_pct
2025-05,US01,Hardware,C041,Summit US01,Growth,2.82761,45,1320410.6400000001,0.0,0.0,0.0,0.0,1320410.6400000001,0.0,0.0,14.925124656674987,0.996986625,2632.86349517538,0.0,0.0,0.0,0.0,1320410.6400000001,2632.86349517538,1317777.7765048246,0.00199397325
2025-05,US01,Hardware,C042,Cobalt US01,Growth,2.902705,45,820547.26,0.0,0.0,0.0,0.0,820547.26,0.0,0.0,15.406514427944101,1.0091895625,1656.1754606599477,0.0,0.0,0.0,0.0,820547.26,1656.1754606599477,818891.0845393401,0.002018379125
2025-05,US01,Hardware,C043,Vertex US01,Core,2.0013,45,1450278.4100000001,0.0,0.0,0.0,0.0,1450278.4100000001,0.0,0.0,14.959955930116893,0.86271125,2502.3429998782253,0.0,0.0,0.0,0.0,1450278.4100000001,2502.3429998782253,1447776.0670001218,0.0017254225
2025-05,US01,Hardware,C044,Nova US01,Core,2.11017,45,1651374.19,0.0,0.0,0.0,0.0,1651374.19,0.0,0.0,14.588812181931948,0.880402625,2907.7483434664973,0.0,0.0,0.0,0.0,1651374.19,2907.7483434664973,1648466.4416565334,0.00176080525
2025-05,US01,Hardware,C045,Meridian US01,Strategic,1.0499999999999998,45,1337221.1799999978,0.0,0.0,0.0,0.0,1337221.1799999978,0.0,0.0,5.500445408739297,0.7081249999999999,1893.8394961749968,0.0,0.0,0.0,0.0,1337221.1799999978,1893.8394961749968,1335327.3405038228,0.00141625
2025-05,US01,Hardware,C046,Orion US01,Core,2.182275,45,2127291.16,0.0,0.0,0.0,0.0,2127291.16,0.0,0.0,14.616966959990561,0.8921196875,3795.5966497614254,0.0,0.0,0.0,0.0,2127291.16,3795.5966497614254,2123495.563350239,0.001784239375
2025-05,US01,Hardware,C047,Atlas US01,Core,2.2454699999999996,45,2452238.11,0.0,0.0,0.0,0.0,2452238.11,0.0,0.0,14.511841878193467,0.902388875,4425.744778630052,0.0,0.0,0.0,0.0,2452238.11,4425.744778630052,2447812.36522137,0.0018047777499999999
2025-05,US01,Software,C034,Kestrel US01,Growth,2.9399699999999998,30,92079.97,0.0,0.0,0.0,0.0,92079.97,0.0,0.0,0.0,1.0152451249999999,186.96748130529247,0.0,0.0,0.0,0.0,92079.97,186.96748130529247,91893.0025186947,0.0020304902499999997
2025-05,US01,Software,C035,Helix US01,Core,2.18574,30,105523.43,0.0,0.0,0.0,0.0,105523.43,0.0,0.0,0.0,0.89268275,188.39789136366497,0.0,0.0,0.0,0.0,105523.43,188.39789136366497,105335.03210863633,0.0017853654999999999
2025-05,US01,Software,C036,Vector US01,Growth,3.016975,30,85772.58,0.0,0.0,0.0,0.0,85772.58,0.0,0.0,0.0,1.0277584375,176.3069856022875,0.0,0.0,0.0,0.0,85772.58,176.3069856022875,85596.27301439771,0.0020555168750000003
2025-05,US01,Software,C037,Redwood US01,Core,2.305165,30,140504.43,0.0,0.0,0.0,0.0,140504.43,0.0,0.0,0.0,0.9120893125,256.30517792380874,0.0,0.0,0.0,0.0,140504.43,256.30517792380874,140248.12482207618,0.001824178625
2025-05,US01,Software,C038,Pioneer US01,Strategic,1.2493699999999999,30,94782.21000000015,0.0,0.0,0.0,0.0,94782.21000000015,0.0,0.0,0.0,0.740522625,140.37674190500272,0.0,0.0,0.0,0.0,94782.21000000015,140.37674190500272,94641.83325809515,0.00148104525
2025-05,US01,Software,C039,Keystone US01,Strategic,1.335245,30,203160.35,0.0,0.0,0.0,0.0,203160.35,0.0,0.0,0.0,0.7544773124999999,306.55974974911874,0.0,0.0,0.0,0.0,203160.35,306.55974974911874,202853.7902502509,0.001508954625
2025-05,US01,Software,C040,Axiom US01,Growth,2.8075,30,72889.03,0.0,0.0,0.0,0.0,72889.03,0.0,0.0,0.0,0.99371875,144.862391560625,0.0,0.0,0.0,0.0,72889.03,144.862391560625,72744.16760843937,0.0019874375
2025-06,DE01,Hardware,C010,Keystone DE01,Growth,3.8942900000000003,45,892561.54,426985.55,0.0,0.0,0.0,1319547.09,426985.55000000005,0.3235849279164414,29.22004443206343,1.1703221250000002,2089.1690363721455,4997.106362202938,0.0,0.0,0.0,1319547.09,7086.275398575083,1312460.814601425,0.005370233053657132
2025-06,DE01,Hardware,C008,Redwood DE01,Core,2.225305,45,1258179.35,0.0,0.0,0.0,0.0,1258179.35,0.0,0.0,14.492920742976747,0.8991120625,2262.488460746819,0.0,0.0,0.0,0.0,1258179.35,2262.488460746819,1255916.8615392533,0.001798224125
2025-06,DE01,Hardware,C009,Pioneer DE01,Strategic,1.306745,45,1795068.58,0.0,0.0,0.0,0.0,1795068.58,0.0,0.0,14.505164476780045,0.7498460625,2692.0502132609327,0.0,0.0,0.0,0.0,1795068.58,2692.0502132609327,1792376.529786739,0.001499692125
2025-06,DE01,Hardware,C011,Axiom DE01,Strategic,1.0,45,2074984.2500000037,0.0,0.0,0.0,0.0,2074984.2500000037,0.0,0.0,6.680591961119747,0.7,2904.977950000005,0.0,0.0,0.0,0.0,2074984.2500000037,2904.977950000005,2072079.2720500038,0.0014
2025-06,DE01,Hardware,C012,Northstar DE01,Growth,2.752895,45,927897.55,0.0,0.0,0.0,0.0,927897.55,0.0,0.0,15.004279836712575,0.9848454375,1827.6713371698563,0.0,0.0,0.0,0.0,927897.55,1827.6713371698563,926069.8786628302,0.001969690875
2025-06,DE01,Hardware,C013,Kestrel DE01,Core,1.8694799999999998,45,1801155.29,0.0,0.0,0.0,0.0,1801155.29,0.0,0.0,14.609310005690848,0.8412904999999999,3030.58966900349,0.0,0.0,0.0,0.0,1801155.29,3030.58966900349,1798124.7003309967,0.001682581
2025-06,DE01,Hardware,C014,Helix DE01,Core,2.0470550000000003,45,1348378.3,0.0,0.0,0.0,0.0,1348378.3,0.0,0.0,14.393057348965051,0.8701464375000001,2346.573148294613,0.0,0.0,0.0,0.0,1348378.3,2346.573148294613,1346031.7268517055,0.0017402928750000002
2025-06,DE01,Software,C001,Meridian DE01,Growth,3.922925,30,138343.27000000002,0.0,0.0,0.0,0.0,138343.27000000002,0.0,0.0,15.126388873126967,1.1749753125,325.09985380104376,0.0,0.0,0.0,0.0,138343.27000000002,325.09985380104376,138018.17014619897,0.0023499506249999996
2025-06,DE01,Software,C002,Orion DE01,Core,1.8911449999999999,30,99355.71,0.0,0.0,0.0,0.0,99355.71,0.0,0.0,0.0,0.8448110624999999,167.87360586108375,0.0,0.0,0.0,0.0,99355.71,167.87360586108375,99187.83639413893,0.001689622125
2025-06,DE01,Software,C003,Atlas DE01,Growth,2.7558400000000005,30,52486.13,0.0,0.0,0.0,0.0,52486.13,0.0,0.0,0.0,0.9853240000000001,103.43168711224,0.0,0.0,0.0,0.0,52486.13,103.43168711224,52382.698312887755,0.001970648
2025-06,DE01,Software,C004,Nimbus DE01,Strategic,1.0,30,54936.1500000002,0.0,0.0,0.0,0.0,54936.1500000002,0.0,0.0,0.0,0.7,76.91061000000028,0.0,0.0,0.0,0.0,54936.1500000002,76.91061000000028,54859.2393900002,0.0014
2025-06,DE01,Software,C005,Summit DE01,Core,2.047655,30,82579.17,0.0,0.0,0.0,0.0,82579.17,0.0,0.0,0.0,0.8702439375,143.72804411256374,0.0,0.0,0.0,0.0,82579.17,143.72804411256374,82435.44195588744,0.001740487875
2025-06,DE01,Software,C006,Cobalt DE01,Core,2.081205,30,109899.07,0.0,0.0,0.0,0.0,109899.07,0.0,0.0,0.0,0.8756958125000001,192.47631079328877,0.0,0.0,0.0,0.0,109899.07,192.47631079328877,109706.59368920671,0.001751391625
2025-06,DE01,Software,C007,Vertex DE01,Core,2.185245,30,83625.94,0.0,0.0,0.0,0.0,83625.94,0.0,0.0,0.0,0.8926023125,149.2894148579725,0.0,0.0,0.0,0.0,83625.94,149.2894148579725,83476.65058514204,0.001785204625
2025-06,ES01,Events,C023,Redwood ES01,Growth,2.795945,30,288186.82,0.0,0.0,0.0,0.0,288186.82,0.0,0.0,18.152728844435007,0.9918410625,571.6710434945926,0.0,0.0,0.0,0.0,288186.82,571.6710434945926,287615.1489565054,0.0019836821250000004
2025-06,ES01,Events,C025,Keystone ES01,Core,2.0810400000000002,30,1965323.7999999989,0.0,0.0,0.0,0.0,1965323.7999999989,0.0,0.0,4.184495806746943,0.875669,3441.946253244398,0.0,0.0,0.0,0.0,1965323.7999999989,3441.946253244398,1961881.8537467546,0.001751338
2025-06,ES01,Events,C026,Axiom ES01,Core,2.21812,30,417880.37,0.0,0.0,0.0,0.0,417880.37,0.0,0.0,16.35087573029573,0.8979444999999999,750.46675979893,0.0,0.0,0.0,0.0,417880.37,750.46675979893,417129.90324020106,0.001795889
2025-06,ES01,Events,C022,Vector ES01,Strategic,1.0,30,1236579.0,0.0,0.0,0.0,0.0,1236579.0,0.0,0.0,0.0,0.7,1731.2105999999999,0.0,0.0,0.0,0.0,1236579.0,1731.2105999999999,1234847.7894,0.0014
2025-06,ES01,Events,C024,Pioneer ES01,Strategic,1.02279,30,1091800.94,0.0,0.0,0.0,0.0,1091800.94,0.0,0.0,0.0,0.703703375,1536.6080126123447,0.0,0.0,0.0,0.0,1091800.94,1536.6080126123447,1090264.3319873875,0.0014074067499999998
2025-06,ES01,Hardware,C015,Nova ES01,Strategic,1.134235,45,1375621.0699999998,0.0,0.0,0.0,0.0,1375621.0699999998,0.0,0.0,14.509755582618403,0.7218131875,1985.882858657721,0.0,0.0,0.0,0.0,1375621.0699999998,1985.882858657721,1373635.187141342,0.001443626375
2025-06,ES01,Hardware,C016,Meridian ES01,Core,2.18475,45,758853.22,0.0,0.0,0.0,0.0,758853.22,0.0,0.0,15.004279483718866,0.892521875,1354.586197528375,0.0,0.0,0.0,0.0,758853.22,1354.586197528375,757498.6338024716,0.0017850437499999999
2025-06,ES01,Hardware,C017,Orion ES01,Strategic,1.2359149999999999,45,2134483.63,0.0,0.0,0.0,0.0,2134483.63,0.0,0.0,14.728039446243024,0.7383361875,3151.9330113107208,0.0,0.0,0.0,0.0,2134483.63,3151.9330113107208,2131331.6969886892,0.0014766723749999999
2025-06,ES01,Hardware,C018,Atlas ES01,Strategic,1.285565,45,1611344.7,0.0,0.0,0.0,0.0,1611344.7,0.0,0.0,15.068476782155923,0.7464043125,2405.4292660080373,0.0,0.0,0.0,0.0,1611344.7,2405.4292660080373,1608939.2707339919,0.0014928086249999999
2025-06,ES01,Hardware,C019,Nimbus ES01,Core,2.209905,45,1090796.37,0.0,0.0,0.0,0.0,1090796.37,0.0,0.0,15.004280129755106,0.8966095625,1956.0369121645763,0.0,0.0,0.0,0.0,1090796.37,1956.0369121645763,1088840.3330878355,0.001793219125
2025-06,ES01,Hardware,C020,Summit ES01,Strategic,1.0,45,1573156.329999999,0.0,0.0,0.0,0.0,1573156.329999999,0.0,0.0,6.839674223603686,0.7,2202.418861999998,0.0,0.0,0.0,0.0,1573156.329999999,2202.418861999998,1570953.9111379988,0.0013999999999999998
2025-06,ES01,Hardware,C021,Cobalt ES01,Core,1.9086199999999998,45,904845.0700000001,0.0,0.0,0.0,0.0,904845.0700000001,0.0,0.0,16.203478347956295,0.8476507499999999,1533.985204438605,0.0,0.0,0.0,0.0,904845.0700000001,1533.985204438605,903311.0847955615,0.0016953015
2025-06,ES01,Spare Parts,C027,Cobalt ES01,Core,2.25286,45,595126.2200000006,0.0,0.0,0.0,0.0,595126.2200000006,0.0,0.0,11.035779771222332,0.9035897500000001,1075.499904696491,0.0,0.0,0.0,0.0,595126.2200000006,1075.499904696491,594050.7200953041,0.0018071795
2025-06,ES01,Spare Parts,C028,Vertex ES01,Growth,3.0423750000000003,45,685118.39,0.0,0.0,0.0,0.0,685118.39,0.0,0.0,14.593840197458425,1.0318859375,1413.9280643272812,0.0,0.0,0.0,0.0,685118.39,1413.9280643272812,683704.4619356727,0.002063771875
2025-06,ES01,Spare Parts,C029,Nova ES01,Core,2.341555,45,588333.24,0.0,0.0,0.0,0.0,588333.24,0.0,0.0,14.633304247776312,0.9180026875,1080.182990931165,0.0,0.0,0.0,0.0,588333.24,1080.182990931165,587253.0570090688,0.0018360053750000002
2025-06,ES01,Spare Parts,C030,Meridian ES01,Growth,2.7239050000000002,45,404177.65,0.0,0.0,0.0,0.0,404177.65,0.0,0.0,14.708330359187352,0.9801345625,792.2969683100563,0.0,0.0,0.0,0.0,404177.65,792.2969683100563,403385.35303168994,0.001960269125
2025-06,ES01,Spare Parts,C031,Orion ES01,Growth,2.81174,45,423661.77,0.0,0.0,0.0,0.0,423661.77,0.0,0.0,14.560349875326253,0.9944077499999999,842.585094933435,0.0,0.0,0.0,0.0,423661.77,842.585094933435,422819.18490506656,0.0019888155
2025-06,ES01,Spare Parts,C033,Nimbus ES01,Growth,2.8488800000000003,45,389986.84,0.0,0.0,0.0,0.0,389986.84,0.0,0.0,14.649723565031065,1.0004430000000002,780.3192083402403,0.0,0.0,0.0,0.0,389986.84,780.3192083402403,389206.5207916598,0.0020008860000000008
2025-06,ES01,Spare Parts,C032,Atlas ES01,Core,2.0051500000000004,45,497103.49,0.0,0.0,0.0,0.0,497103.49,0.0,0.0,0.0,0.8633368750000001,858.3355472163877,0.0,0.0,0.0,0.0,497103.49,858.3355472163877,496245.1544527836,0.0017266737500000004
2025-06,JP01,Hardware,C060,Keystone JP01,Growth,2.7943000000000002,45,1257491.2400000002,0.0,0.0,0.0,0.0,1257491.2400000002,0.0,0.0,14.624685814908737,0.99157375,2493.7906088779005,0.0,0.0,0.0,0.0,1257491.2400000002,2493.7906088779005,1254997.4493911222,0.0019831475
2025-06,JP01,Hardware,C061,Axiom JP01,Core,1.97168,45,1018911.2600000004,0.0,0.0,0.0,0.0,1018911.2600000004,0.0,0.0,6.382361894793477,0.857898,1748.2438642629609,0.0,0.0,0.0,0.0,1018911.2600000004,1748.2438642629609,1017163.0161357374,0.0017157960000000003
2025-06,JP01,Hardware,C062,Northstar JP01,Growth,2.8876500000000003,45,1367636.68,0.0,0.0,0.0,0.0,1367636.68,0.0,0.0,15.004279864737176,1.006743125,2753.7176501756503,0.0,0.0,0.0,0.0,1367636.68,2753.7176501756503,1364882.9623498244,0.0020134862500000004
2025-06,JP01,Hardware,C063,Kestrel JP01,Growth,2.933765,45,921368.41,0.0,0.0,0.0,0.0,921368.41,0.0,0.0,15.004279884091098,1.0142368125,1868.9715185931864,0.0,0.0,0.0,0.0,921368.41,1868.9715185931864,919499.4384814069,0.002028473625
2025-06,JP01,Hardware,C064,Helix JP01,Growth,3.0409900000000003,45,700581.8300000001,0.0,0.0,0.0,0.0,700581.8300000001,0.0,0.0,15.539620689277653,1.031660875,1445.5257274938026,0.0,0.0,0.0,0.0,700581.8300000001,1445.5257274938026,699136.3042725063,0.00206332175
2025-06,JP01,Hardware,C065,Vector JP01,Growth,3.1325000000000003,45,705661.3600000001,0.0,0.0,0.0,0.0,705661.3600000001,0.0,0.0,14.05861077613772,1.0465312500000001,1476.9933303150005,0.0,0.0,0.0,0.0,705661.3600000001,1476.9933303150005,704184.3666696851,0.0020930625000000003
2025-06,JP01,Hardware,C066,Redwood JP01,Growth,3.086145,45,1013117.02,0.0,0.0,0.0,0.0,1013117.02,0.0,0.0,15.004280058388517,1.0389985625,2105.2542548485676,0.0,0.0,0.0,0.0,1013117.02,2105.2542548485676,1011011.7657451514,0.002077997125
2025-06,JP01,Software,C053,Atlas JP01,Core,2.188565,30,58864.51,0.0,0.0,0.0,0.0,58864.51,0.0,0.0,0.0,0.8931418125,105.14871030664875,0.0,0.0,0.0,0.0,58864.51,105.14871030664875,58759.361289693356,0.001786283625
2025-06,JP01,Software,C054,Nimbus JP01,Core,2.16125,30,83001.78,0.0,0.0,0.0,0.0,83001.78,0.0,0.0,0.0,0.8887031249999999,147.527882533125,0.0,0.0,0.0,0.0,83001.78,147.527882533125,82854.25211746688,0.00177740625
2025-06,JP01,Software,C055,Summit JP01,Strategic,1.29925,30,22340.110000000037,0.0,0.0,0.0,0.0,22340.110000000037,0.0,0.0,0.0,0.748628125,33.44886932318756,0.0,0.0,0.0,0.0,22340.110000000037,33.44886932318756,22306.66113067685,0.00149725625
2025-06,JP01,Software,C056,Cobalt JP01,Core,2.1768300000000003,30,133686.77,0.0,0.0,0.0,0.0,133686.77,0.0,0.0,0.0,0.8912348750000001,238.29262350020753,0.0,0.0,0.0,0.0,133686.77,238.29262350020753,133448.4773764998,0.0017824697500000003
2025-06,JP01,Software,C057,Vertex JP01,Core,2.26337,30,96350.34,0.0,0.0,0.0,0.0,96350.34,0.0,0.0,0.0,0.905297625,174.451467939885,0.0,0.0,0.0,0.0,96350.34,174.451467939885,96175.88853206011,0.00181059525
2025-06,JP01,Software,C058,Nova JP01,Core,2.3047950000000004,30,98583.37,0.0,0.0,0.0,0.0,98583.37,0.0,0.0,0.0,0.9120291875000001,179.82182168422378,0.0,0.0,0.0,0.0,98583.37,179.82182168422378,98403.54817831577,0.0018240583750000004
2025-06,JP01,Software,C059,Meridian JP01,Growth,3.295,30,51786.090000000004,0.0,0.0,0.0,0.0,51786.090000000004,0.0,0.0,0.0,1.0729375,111.12647587875001,0.0,0.0,0.0,0.0,51786.090000000004,111.12647587875001,51674.96352412125,0.002145875
2025-06,JP01,Spare Parts,C067,Orion JP01,Core,2.41448,45,583833.4199999999,0.0,0.0,0.0,0.0,583833.4199999999,0.0,0.0,14.666914237283642,0.929853,1085.7585141745199,0.0,0.0,0.0,0.0,583833.4199999999,1085.7585141745199,582747.6614858254,0.001859706
2025-06,JP01,Spare Parts,C068,Atlas JP01,Core,2.34401,45,873439.49,0.0,0.0,0.0,0.0,873439.49,0.0,0.0,14.665336690925209,0.918401625,1604.3364939103424,0.0,0.0,0.0,0.0,873439.49,1604.3364939103424,871835.1535060897,0.0018368032499999998
2025-06,JP01,Spare Parts,C069,Nimbus JP01,Growth,3.28588,45,584337.52,0.0,0.0,0.0,0.0,584337.52,0.0,0.0,14.977447794213179,1.0714555000000001,1252.1832993207202,0.0,0.0,0.0,0.0,584337.52,1252.1832993207202,583085.3367006793,0.0021429110000000004
2025-06,JP01,Spare Parts,C070,Summit JP01,Core,1.9708350000000001,45,726430.2599999999,0.0,0.0,0.0,0.0,726430.2599999999,0.0,0.0,8.760477571515258,0.8577606875,1246.2066384768073,0.0,0.0,0.0,0.0,726430.2599999999,1246.2066384768073,725184.0533615231,0.0017155213749999998
2025-06,JP01,Spare Parts,C071,Cobalt JP01,Growth,2.876375,45,669690.8600000001,0.0,0.0,0.0,0.0,669690.8600000001,0.0,0.0,14.646579766670252,1.0049109375,1345.9593399155629,0.0,0.0,0.0,0.0,669690.8600000001,1345.9593399155629,668344.9006600846,0.002009821875
2025-06,JP01,Spare Parts,C073,Nova JP01,Core,2.219815,45,916521.73,0.0,0.0,0.0,0.0,916521.73,0.0,0.0,14.77447621454649,0.8982199375,1646.4761820759838,0.0,0.0,0.0,0.0,916521.73,1646.4761820759838,914875.253817924,0.0017964398750000001
2025-06,JP01,Spare Parts,C072,Vertex JP01,Strategic,1.1821099999999998,45,632237.4400000001,0.0,0.0,0.0,0.0,632237.4400000001,0.0,0.0,0.0,0.7295928749999999,922.55186306448,0.0,0.0,0.0,0.0,632237.4400000001,922.55186306448,631314.8881369355,0.0014591857499999998
2025-06,US01,Events,C048,Northstar US01,Growth,3.1211550000000003,30,279349.54,0.0,0.0,0.0,0.0,279349.54,0.0,0.0,30.0,1.0446876875000002,583.6660498935776,0.0,0.0,0.0,0.0,279349.54,583.6660498935776,278765.8739501064,0.0020893753750000003
2025-06,US01,Events,C052,Redwood US01,Growth,2.88081,30,124372.69000000022,0.0,0.0,0.0,0.0,124372.69000000022,0.0,0.0,0.6027223500593786,1.005631625,250.1462207006429,0.0,0.0,0.0,0.0,124372.69000000022,250.1462207006429,124122.54377929958,0.0020112632499999995
2025-06,US01,Events,C049,Kestrel US01,Strategic,1.447995,30,630990.5,0.0,0.0,0.0,0.0,630990.5,0.0,0.0,0.0,0.7727991875,975.2578914404374,0.0,0.0,0.0,0.0,630990.5,975.2578914404374,630015.2421085596,0.0015455983749999998
2025-06,US01,Events,C050,Helix US01,Growth,2.8449999999999998,30,308164.04,0.0,0.0,0.0,0.0,308164.04,0.0,0.0,0.0,0.9998125,616.212518485,0.0,0.0,0.0,0.0,308164.04,616.212518485,307547.827481515,0.001999625
2025-06,US01,Events,C051,Vector US01,Growth,2.8275900000000003,30,161409.79,0.0,0.0,0.0,0.0,161409.79,0.0,0.0,0.0,0.9969833750000001,321.8457543844826,0.0,0.0,0.0,0.0,161409.79,321.8457543844826,161087.94424561554,0.0019939667500000003
2025-06,US01,Hardware,C041,Summit US01,Growth,2.82761,45,1356891.3399999999,0.0,0.0,0.0,0.0,1356891.3399999999,0.0,0.0,14.6695798058524,0.996986625,2705.605035116655,0.0,0.0,0.0,0.0,1356891.3399999999,2705.605035116655,1354185.7349648832,0.0019939732500000003
2025-06,US01,Hardware,C042,Cobalt US01,Growth,2.902705,45,798081.94,0.0,0.0,0.0,0.0,798081.94,0.0,0.0,15.004279635747679,1.0091895625,1610.8319277355024,0.0,0.0,0.0,0.0,798081.94,1610.8319277355024,796471.1080722645,0.002018379125
2025-06,US01,Hardware,C043,Vertex US01,Core,2.0013,45,1483542.3900000001,0.0,0.0,0.0,0.0,1483542.3900000001,0.0,0.0,14.702816277464105,0.86271125,2559.737419409775,0.0,0.0,0.0,0.0,1483542.3900000001,2559.737419409775,1480982.6525805905,0.0017254224999999998
2025-06,US01,Hardware,C044,Nova US01,Core,2.11017,45,1682661.3399999999,0.0,0.0,0.0,0.0,1682661.3399999999,0.0,0.0,15.12463452687396,0.880402625,2962.838921444035,0.0,0.0,0.0,0.0,1682661.3399999999,2962.838921444035,1679698.5010785558,0.0017608052500000001
2025-06,US01,Hardware,C045,Meridian US01,Strategic,1.0499999999999998,45,1354605.4099999974,0.0,0.0,0.0,0.0,1354605.4099999974,0.0,0.0,4.461792087483197,0.7081249999999999,1918.459911912496,0.0,0.0,0.0,0.0,1354605.4099999974,1918.459911912496,1352686.950088085,0.0014162499999999998
2025-06,US01,Hardware,C046,Orion US01,Core,2.182275,45,2151033.6,0.0,0.0,0.0,0.0,2151033.6,0.0,0.0,15.213239904760206,0.8921196875,3837.9588460680006,0.0,0.0,0.0,0.0,2151033.6,3837.9588460680006,2147195.641153932,0.0017842393750000002
2025-06,US01,Hardware,C047,Atlas US01,Core,2.2454699999999996,45,2605144.36,0.0,0.0,0.0,0.0,2605144.36,0.0,0.0,14.579096722302177,0.902388875,4701.706576465989,0.0,0.0,0.0,0.0,2605144.36,4701.706576465989,2600442.653423534,0.0018047777499999999
2025-06,US01,Software,C034,Kestrel US01,Growth,2.9399699999999998,30,94979.6,0.0,0.0,0.0,0.0,94979.6,0.0,0.0,0.0,1.0152451249999999,192.85515174889997,0.0,0.0,0.0,0.0,94979.6,192.85515174889997,94786.74484825111,0.0020304902499999997
2025-06,US01,Software,C035,Helix US01,Core,2.18574,30,108031.22,0.0,0.0,0.0,0.0,108031.22,0.0,0.0,0.0,0.89268275,192.87521311091,0.0,0.0,0.0,0.0,108031.22,192.87521311091,107838.3447868891,0.0017853655
2025-06,US01,Software,C036,Vector US01,Growth,3.016975,30,87410.96,0.0,0.0,0.0,0.0,87410.96,0.0,0.0,0.0,1.0277584375,179.67470333994999,0.0,0.0,0.0,0.0,87410.96,179.67470333994999,87231.28529666006,0.002055516875
2025-06,US01,Software,C037,Redwood US01,Core,2.305165,30,136411.9,0.0,0.0,0.0,0.0,136411.9,0.0,0.0,0.0,0.9120893125,248.8396721756375,0.0,0.0,0.0,0.0,136411.9,248.8396721756375,136163.06032782435,0.0018241786250000002
2025-06,US01,Software,C038,Pioneer US01,Strategic,1.2493699999999999,30,92374.58000000022,0.0,0.0,0.0,0.0,92374.58000000022,0.0,0.0,0.0,0.740522625,136.81093292974532,0.0,0.0,0.0,0.0,92374.58000000022,136.81093292974532,92237.76906707048,0.00148104525
2025-06,US01,Software,C039,Keystone US01,Strategic,1.335245,30,210652.77,0.0,0.0,0.0,0.0,210652.77,0.0,0.0,0.0,0.7544773124999999,317.8654715605612,0.0,0.0,0.0,0.0,210652.77,317.8654715605612,210334.90452843942,0.001508954625
2025-06,US01,Software,C040,Axiom US01,Growth,2.8075,30,72307.38,0.0,0.0,0.0,0.0,72307.38,0.0,0.0,0.0,0.99371875,143.70639853875002,0.0,0.0,0.0,0.0,72307.38,143.70639853875002,72163.67360146125,0.0019874375
2025-07,DE01,Hardware,C010,Keystone DE01,Growth,3.8942900000000003,45,892298.51,431269.72,0.0,0.0,0.0,1323568.23,431269.72,0.32583867625774,30.005961838476583,1.1703221250000002,2088.553376715068,5047.244951585551,0.0,0.0,0.0,1323568.23,7135.798328300619,1316432.4316716993,0.005391333946041164
2025-07,DE01,Hardware,C008,Redwood DE01,Core,2.225305,45,1211939.55,0.0,0.0,0.0,0.0,1211939.55,0.0,0.0,16.098729429202965,0.8991120625,2179.3389368516437,0.0,0.0,0.0,0.0,1211939.55,2179.3389368516437,1209760.2110631485,0.001798224125
2025-07,DE01,Hardware,C009,Pioneer DE01,Strategic,1.306745,45,1563185.7100000037,0.0,0.0,0.0,0.0,1563185.7100000037,0.0,0.0,13.627183554537524,0.7498460625,2344.297299199539,0.0,0.0,0.0,0.0,1563185.7100000037,2344.297299199539,1560841.4127008042,0.0014996921249999997
2025-07,DE01,Hardware,C012,Northstar DE01,Growth,2.752895,45,927614.54,0.0,0.0,0.0,0.0,927614.54,0.0,0.0,15.000295273508756,0.9848454375,1827.1138949553226,0.0,0.0,0.0,0.0,927614.54,1827.1138949553226,925787.4261050447,0.001969690875
2025-07,DE01,Hardware,C013,Kestrel DE01,Core,1.8694799999999998,45,1719044.7,0.0,0.0,0.0,0.0,1719044.7,0.0,0.0,16.12583006131254,0.8412904999999999,2892.4319503706997,0.0,0.0,0.0,0.0,1719044.7,2892.4319503706997,1716152.2680496292,0.0016825809999999998
2025-07,DE01,Hardware,C014,Helix DE01,Core,2.0470550000000003,45,1347983.8,0.0,0.0,0.0,0.0,1347983.8,0.0,0.0,15.611510168000535,0.8701464375000001,2345.8866027554254,0.0,0.0,0.0,0.0,1347983.8,2345.8866027554254,1345637.9133972446,0.0017402928750000002
2025-07,DE01,Hardware,C011,Axiom DE01,Strategic,1.0,45,1459718.28,0.0,0.0,0.0,0.0,1459718.28,0.0,0.0,0.0,0.7,2043.605592,0.0,0.0,0.0,0.0,1459718.28,2043.605592,1457674.674408,0.0014
2025-07,DE01,Software,C001,Meridian DE01,Growth,3.922925,30,138036.14,0.0,0.0,0.0,0.0,138036.14,0.0,0.0,14.90670486729055,1.1749753125,324.37811346558755,0.0,0.0,0.0,0.0,138036.14,324.37811346558755,137711.76188653443,0.002349950625
2025-07,DE01,Software,C002,Orion DE01,Core,1.8911449999999999,30,105466.28,0.0,0.0,0.0,0.0,105466.28,0.0,0.0,0.0,0.8448110624999999,178.19816012944497,0.0,0.0,0.0,0.0,105466.28,178.19816012944497,105288.08183987056,0.0016896221249999997
2025-07,DE01,Software,C003,Atlas DE01,Growth,2.7558400000000005,30,53544.82,0.0,0.0,0.0,0.0,53544.82,0.0,0.0,0.0,0.9853240000000001,105.51799244336001,0.0,0.0,0.0,0.0,53544.82,105.51799244336001,53439.30200755664,0.001970648
