month,entity,division,journal_id,account,debit,credit,counterparty,description
2025-03,ES01,Hardware,REV-000213,4000_REVENUE,0.0,2444998.06,EXTERNAL,External sale
2025-03,ES01,Hardware,COGS-000213,5000_VARIABLE_COGS,1537366.34,0.0,EXTERNAL,Variable cost of sales
2025-03,ES01,Hardware,COGS-000213,2100_AP,0.0,1537366.34,EXTERNAL,Variable cost of sales
2025-03,ES01,Hardware,COGS-000213,5100_FIXED_PRODUCTION,163113.28,0.0,EXTERNAL,Fixed production cost
2025-03,ES01,Hardware,COGS-000213,2100_AP,0.0,163113.28,EXTERNAL,Fixed production cost
2025-03,ES01,Hardware,OPEX-000213,6000_OPEX,268949.79,0.0,EXTERNAL,Operating expenses
2025-03,ES01,Hardware,OPEX-000213,2100_AP,0.0,268949.79,EXTERNAL,Operating expenses
2025-03,ES01,Hardware,CAPEX-000213,1500_PPE,85574.93,0.0,EXTERNAL,Capital expenditure
2025-03,ES01,Hardware,CAPEX-000213,1000_CASH,0.0,85574.93,EXTERNAL,Capital expenditure
2025-03,ES01,Hardware,DEP-000213,6100_DEPRECIATION,1018.75,0.0,EXTERNAL,Depreciation
2025-03,ES01,Hardware,DEP-000213,1590_ACCUM_DEP,0.0,1018.75,EXTERNAL,Depreciation
2025-03,ES01,Hardware,COLL-000213,1000_CASH,2004898.41,0.0,EXTERNAL,Customer collections
2025-03,ES01,Hardware,COLL-000213,1100_AR,0.0,2004898.41,EXTERNAL,Customer collections
2025-03,ES01,Hardware,PAY-000213,2100_AP,1536154.94,0.0,EXTERNAL,Supplier payments
2025-03,ES01,Hardware,PAY-000213,1000_CASH,0.0,1536154.94,EXTERNAL,Supplier payments
2025-03,US01,Hardware,REV-000214,1100_AR,2404247.14,0.0,EXTERNAL,External sale
2025-03,US01,Hardware,REV-000214,4000_REVENUE,0.0,2404247.14,EXTERNAL,External sale
2025-03,US01,Hardware,COGS-000214,5000_VARIABLE_COGS,1558543.58,0.0,EXTERNAL,Variable cost of sales
2025-03,US01,Hardware,COGS-000214,2100_AP,0.0,1558543.58,EXTERNAL,Variable cost of sales
2025-03,US01,Hardware,COGS-000214,5100_FIXED_PRODUCTION,100254.55,0.0,EXTERNAL,Fixed production cost
2025-03,US01,Hardware,COGS-000214,2100_AP,0.0,100254.55,EXTERNAL,Fixed production cost
2025-03,US01,Hardware,OPEX-000214,6000_OPEX,264467.19,0.0,EXTERNAL,Operating expenses
2025-03,US01,Hardware,OPEX-000214,2100_AP,0.0,264467.19,EXTERNAL,Operating expenses
2025-03,US01,Hardware,CAPEX-000214,1500_PPE,84148.65,0.0,EXTERNAL,Capital expenditure
2025-03,US01,Hardware,CAPEX-000214,1000_CASH,0.0,84148.65,EXTERNAL,Capital expenditure
2025-03,US01,Hardware,DEP-000214,6100_DEPRECIATION,1001.77,0.0,EXTERNAL,Depreciation
2025-03,US01,Hardware,DEP-000214,1590_ACCUM_DEP,0.0,1001.77,EXTERNAL,Depreciation
2025-03,US01,Hardware,COLL-000214,1000_CASH,1971482.65,0.0,EXTERNAL,Customer collections
2025-03,US01,Hardware,COLL-000214,1100_AR,0.0,1971482.65,EXTERNAL,Customer collections
2025-03,US01,Hardware,PAY-000214,2100_AP,1500146.95,0.0,EXTERNAL,Supplier payments
2025-03,US01,Hardware,PAY-000214,1000_CASH,0.0,1500146.95,EXTERNAL,Supplier payments
2025-03,JP01,Hardware,REV-000215,1100_AR,2400161.18,0.0,EXTERNAL,External sale
2025-03,JP01,Hardware,REV-000215,4000_REVENUE,0.0,2400161.18,EXTERNAL,External sale
2025-03,JP01,Hardware,COGS-000215,5000_VARIABLE_COGS,1493405.39,0.0,EXTERNAL,Variable cost of sales
2025-03,JP01,Hardware,COGS-000215,2100_AP,0.0,1493405.39,EXTERNAL,Variable cost of sales
2025-03,JP01,Hardware,COGS-000215,5100_FIXED_PRODUCTION,207858.56,0.0,EXTERNAL,Fixed production cost
2025-03,JP01,Hardware,COGS-000215,2100_AP,0.0,207858.56,EXTERNAL,Fixed production cost
2025-03,JP01,Hardware,OPEX-000215,6000_OPEX,264017.73,0.0,EXTERNAL,Operating expenses
2025-03,JP01,Hardware,OPEX-000215,2100_AP,0.0,264017.73,EXTERNAL,Operating expenses
2025-03,JP01,Hardware,CAPEX-000215,1500_PPE,84005.64,0.0,EXTERNAL,Capital expenditure
2025-03,JP01,Hardware,CAPEX-000215,1000_CASH,0.0,84005.64,EXTERNAL,Capital expenditure
2025-03,JP01,Hardware,DEP-000215,6100_DEPRECIATION,1000.07,0.0,EXTERNAL,Depreciation
2025-03,JP01,Hardware,DEP-000215,1590_ACCUM_DEP,0.0,1000.07,EXTERNAL,Depreciation
2025-03,JP01,Hardware,COLL-000215,1000_CASH,1968132.17,0.0,EXTERNAL,Customer collections
2025-03,JP01,Hardware,COLL-000215,1100_AR,0.0,1968132.17,EXTERNAL,Customer collections
2025-03,JP01,Hardware,PAY-000215,2100_AP,1532919.71,0.0,EXTERNAL,Supplier payments
2025-03,JP01,Hardware,PAY-000215,1000_CASH,0.0,1532919.71,EXTERNAL,Supplier payments
2025-03,ES01,Events,REV-000216,1100_AR,1282157.37,0.0,EXTERNAL,External sale
2025-03,ES01,Events,REV-000216,4000_REVENUE,0.0,1282157.37,EXTERNAL,External sale
2025-03,ES01,Events,COGS-000216,5000_VARIABLE_COGS,765047.73,0.0,EXTERNAL,Variable cost of sales
2025-03,ES01,Events,COGS-000216,2100_AP,0.0,765047.73,EXTERNAL,Variable cost of sales
2025-03,ES01,Events,COGS-000216,5100_FIXED_PRODUCTION,28100.83,0.0,EXTERNAL,Fixed production cost
2025-03,ES01,Events,COGS-000216,2100_AP,0.0,28100.83,EXTERNAL,Fixed production cost
2025-03,ES01,Events,OPEX-000216,6000_OPEX,217966.75,0.0,EXTERNAL,Operating expenses
2025-03,ES01,Events,OPEX-000216,2100_AP,0.0,217966.75,EXTERNAL,Operating expenses
2025-03,ES01,Events,CAPEX-000216,1500_PPE,12821.57,0.0,EXTERNAL,Capital expenditure
2025-03,ES01,Events,CAPEX-000216,1000_CASH,0.0,12821.57,EXTERNAL,Capital expenditure
2025-03,ES01,Events,DEP-000216,6100_DEPRECIATION,152.64,0.0,EXTERNAL,Depreciation
2025-03,ES01,Events,DEP-000216,1590_ACCUM_DEP,0.0,152.64,EXTERNAL,Depreciation
2025-03,ES01,Events,COLL-000216,1000_CASH,1051369.04,0.0,EXTERNAL,Customer collections
2025-03,ES01,Events,COLL-000216,1100_AR,0.0,1051369.04,EXTERNAL,Customer collections
2025-03,ES01,Events,PAY-000216,2100_AP,788669.94,0.0,EXTERNAL,Supplier payments
2025-03,ES01,Events,PAY-000216,1000_CASH,0.0,788669.94,EXTERNAL,Supplier payments
2025-03,US01,Events,REV-000217,1100_AR,1173660.53,0.0,EXTERNAL,External sale
2025-03,US01,Events,REV-000217,4000_REVENUE,0.0,1173660.53,EXTERNAL,External sale
2025-03,US01,Events,COGS-000217,5000_VARIABLE_COGS,685369.42,0.0,EXTERNAL,Variable cost of sales
2025-03,US01,Events,COGS-000217,2100_AP,0.0,685369.42,EXTERNAL,Variable cost of sales
2025-03,US01,Events,COGS-000217,5100_FIXED_PRODUCTION,43583.83,0.0,EXTERNAL,Fixed production cost
2025-03,US01,Events,COGS-000217,2100_AP,0.0,43583.83,EXTERNAL,Fixed production cost
2025-03,US01,Events,OPEX-000217,6000_OPEX,199522.29,0.0,EXTERNAL,Operating expenses
2025-03,US01,Events,OPEX-000217,2100_AP,0.0,199522.29,EXTERNAL,Operating expenses
2025-03,US01,Events,CAPEX-000217,1500_PPE,11736.61,0.0,EXTERNAL,Capital expenditure
2025-03,US01,Events,CAPEX-000217,1000_CASH,0.0,11736.61,EXTERNAL,Capital expenditure
2025-03,US01,Events,DEP-000217,6100_DEPRECIATION,139.72,0.0,EXTERNAL,Depreciation
2025-03,US01,Events,DEP-000217,1590_ACCUM_DEP,0.0,139.72,EXTERNAL,Depreciation
2025-03,US01,Events,COLL-000217,1000_CASH,962401.63,0.0,EXTERNAL,Customer collections
2025-03,US01,Events,COLL-000217,1100_AR,0.0,962401.63,EXTERNAL,Customer collections
2025-03,US01,Events,PAY-000217,2100_AP,724210.92,0.0,EXTERNAL,Supplier payments
2025-03,US01,Events,PAY-000217,1000_CASH,0.0,724210.92,EXTERNAL,Supplier payments
2025-03,ES01,Spare Parts,REV-000218,1100_AR,1632652.15,0.0,EXTERNAL,External sale
2025-03,ES01,Spare Parts,REV-000218,4000_REVENUE,0.0,1632652.15,EXTERNAL,External sale
2025-03,ES01,Spare Parts,COGS-000218,5000_VARIABLE_COGS,778216.35,0.0,EXTERNAL,Variable cost of sales
2025-03,ES01,Spare Parts,COGS-000218,2100_AP,0.0,778216.35,EXTERNAL,Variable cost of sales
2025-03,ES01,Spare Parts,COGS-000218,5100_FIXED_PRODUCTION,34546.38,0.0,EXTERNAL,Fixed production cost
2025-03,ES01,Spare Parts,COGS-000218,2100_AP,0.0,34546.38,EXTERNAL,Fixed production cost
2025-03,ES01,Spare Parts,OPEX-000218,6000_OPEX,195918.26,0.0,EXTERNAL,Operating expenses
2025-03,ES01,Spare Parts,OPEX-000218,2100_AP,0.0,195918.26,EXTERNAL,Operating expenses
2025-03,ES01,Spare Parts,CAPEX-000218,1500_PPE,16326.52,0.0,EXTERNAL,Capital expenditure
2025-03,ES01,Spare Parts,CAPEX-000218,1000_CASH,0.0,16326.52,EXTERNAL,Capital expenditure
2025-03,ES01,Spare Parts,DEP-000218,6100_DEPRECIATION,194.36,0.0,EXTERNAL,Depreciation
2025-03,ES01,Spare Parts,DEP-000218,1590_ACCUM_DEP,0.0,194.36,EXTERNAL,Depreciation
2025-03,ES01,Spare Parts,COLL-000218,1000_CASH,1338774.76,0.0,EXTERNAL,Customer collections
2025-03,ES01,Spare Parts,COLL-000218,1100_AR,0.0,1338774.76,EXTERNAL,Customer collections
2025-03,ES01,Spare Parts,PAY-000218,2100_AP,786771.17,0.0,EXTERNAL,Supplier payments
2025-03,ES01,Spare Parts,PAY-000218,1000_CASH,0.0,786771.17,EXTERNAL,Supplier payments
2025-03,JP01,Spare Parts,REV-000219,1100_AR,1741408.93,0.0,EXTERNAL,External sale
2025-03,JP01,Spare Parts,REV-000219,4000_REVENUE,0.0,1741408.93,EXTERNAL,External sale
2025-03,JP01,Spare Parts,COGS-000219,5000_VARIABLE_COGS,798149.58,0.0,EXTERNAL,Variable cost of sales
2025-03,JP01,Spare Parts,COGS-000219,2100_AP,0.0,798149.58,EXTERNAL,Variable cost of sales
2025-03,JP01,Spare Parts,COGS-000219,5100_FIXED_PRODUCTION,120612.97,0.0,EXTERNAL,Fixed production cost
2025-03,JP01,Spare Parts,COGS-000219,2100_AP,0.0,120612.97,EXTERNAL,Fixed production cost
2025-03,JP01,Spare Parts,OPEX-000219,6000_OPEX,208969.07,0.0,EXTERNAL,Operating expenses
2025-03,JP01,Spare Parts,OPEX-000219,2100_AP,0.0,208969.07,EXTERNAL,Operating expenses
2025-03,JP01,Spare Parts,CAPEX-000219,1500_PPE,17414.09,0.0,EXTERNAL,Capital expenditure
2025-03,JP01,Spare Parts,CAPEX-000219,1000_CASH,0.0,17414.09,EXTERNAL,Capital expenditure
2025-03,JP01,Spare Parts,DEP-000219,6100_DEPRECIATION,207.31,0.0,EXTERNAL,Depreciation
2025-03,JP01,Spare Parts,DEP-000219,1590_ACCUM_DEP,0.0,207.31,EXTERNAL,Depreciation
2025-03,JP01,Spare Parts,COLL-000219,1000_CASH,1427955.32,0.0,EXTERNAL,Customer collections
2025-03,JP01,Spare Parts,COLL-000219,1100_AR,0.0,1427955.32,EXTERNAL,Customer collections
2025-03,JP01,Spare Parts,PAY-000219,2100_AP,879630.66,0.0,EXTERNAL,Supplier payments
2025-03,JP01,Spare Parts,PAY-000219,1000_CASH,0.0,879630.66,EXTERNAL,Supplier payments
2025-04,DE01,Software,REV-000220,1100_AR,2105153.89,0.0,EXTERNAL,External sale
2025-04,DE01,Software,REV-000220,4000_REVENUE,0.0,2105153.89,EXTERNAL,External sale
2025-04,DE01,Software,COGS-000220,5000_VARIABLE_COGS,650676.71,0.0,EXTERNAL,Variable cost of sales
2025-04,DE01,Software,COGS-000220,2100_AP,0.0,650676.71,EXTERNAL,Variable cost of sales
2025-04,DE01,Software,OPEX-000220,6000_OPEX,484185.39,0.0,EXTERNAL,Operating expenses
2025-04,DE01,Software,OPEX-000220,2100_AP,0.0,484185.39,EXTERNAL,Operating expenses
2025-04,DE01,Software,CAPEX-000220,1500_PPE,21051.54,0.0,EXTERNAL,Capital expenditure
2025-04,DE01,Software,CAPEX-000220,1000_CASH,0.0,21051.54,EXTERNAL,Capital expenditure
2025-04,DE01,Software,DEP-000220,6100_DEPRECIATION,250.61,0.0,EXTERNAL,Depreciation
2025-04,DE01,Software,DEP-000220,1590_ACCUM_DEP,0.0,250.61,EXTERNAL,Depreciation
2025-04,DE01,Software,COLL-000220,1000_CASH,1726226.19,0.0,EXTERNAL,Customer collections
2025-04,DE01,Software,COLL-000220,1100_AR,0.0,1726226.19,EXTERNAL,Customer collections
2025-04,DE01,Software,PAY-000220,2100_AP,885192.44,0.0,EXTERNAL,Supplier payments
2025-04,DE01,Software,PAY-000220,1000_CASH,0.0,885192.44,EXTERNAL,Supplier payments
2025-04,US01,Software,REV-000221,1100_AR,2042793.03,0.0,EXTERNAL,External sale
2025-04,US01,Software,REV-000221,4000_REVENUE,0.0,2042793.03,EXTERNAL,External sale
2025-04,US01,Software,COGS-000221,5000_VARIABLE_COGS,606324.13,0.0,EXTERNAL,Variable cost of sales
2025-04,US01,Software,COGS-000221,2100_AP,0.0,606324.13,EXTERNAL,Variable cost of sales
2025-04,US01,Software,OPEX-000221,6000_OPEX,469842.4,0.0,EXTERNAL,Operating expenses
2025-04,US01,Software,OPEX-000221,2100_AP,0.0,469842.4,EXTERNAL,Operating expenses
2025-04,US01,Software,CAPEX-000221,1500_PPE,20427.93,0.0,EXTERNAL,Capital expenditure
2025-04,US01,Software,CAPEX-000221,1000_CASH,0.0,20427.93,EXTERNAL,Capital expenditure
2025-04,US01,Software,DEP-000221,6100_DEPRECIATION,243.19,0.0,EXTERNAL,Depreciation
2025-04,US01,Software,DEP-000221,1590_ACCUM_DEP,0.0,243.19,EXTERNAL,Depreciation
2025-04,US01,Software,COLL-000221,1000_CASH,1675090.28,0.0,EXTERNAL,Customer collections
2025-04,US01,Software,COLL-000221,1100_AR,0.0,1675090.28,EXTERNAL,Customer collections
2025-04,US01,Software,PAY-000221,2100_AP,839409.89,0.0,EXTERNAL,Supplier payments
2025-04,US01,Software,PAY-000221,1000_CASH,0.0,839409.89,EXTERNAL,Supplier payments
2025-04,JP01,Software,REV-000222,1100_AR,2217523.78,0.0,EXTERNAL,External sale
2025-04,JP01,Software,REV-000222,4000_REVENUE,0.0,2217523.78,EXTERNAL,External sale
2025-04,JP01,Software,COGS-000222,5000_VARIABLE_COGS,666547.18,0.0,EXTERNAL,Variable cost of sales
2025-04,JP01,Software,COGS-000222,2100_AP,0.0,666547.18,EXTERNAL,Variable cost of sales
2025-04,JP01,Software,OPEX-000222,6000_OPEX,510030.47,0.0,EXTERNAL,Operating expenses
2025-04,JP01,Software,OPEX-000222,2100_AP,0.0,510030.47,EXTERNAL,Operating expenses
2025-04,JP01,Software,CAPEX-000222,1500_PPE,22175.24,0.0,EXTERNAL,Capital expenditure
2025-04,JP01,Software,CAPEX-000222,1000_CASH,0.0,22175.24,EXTERNAL,Capital expenditure
2025-04,JP01,Software,DEP-000222,6100_DEPRECIATION,263.99,0.0,EXTERNAL,Depreciation
2025-04,JP01,Software,DEP-000222,1590_ACCUM_DEP,0.0,263.99,EXTERNAL,Depreciation
2025-04,JP01,Software,COLL-000222,1000_CASH,1818369.5,0.0,EXTERNAL,Customer collections
2025-04,JP01,Software,COLL-000222,1100_AR,0.0,1818369.5,EXTERNAL,Customer collections
2025-04,JP01,Software,PAY-000222,2100_AP,917730.57,0.0,EXTERNAL,Supplier payments
2025-04,JP01,Software,PAY-000222,1000_CASH,0.0,917730.57,EXTERNAL,Supplier payments
2025-04,DE01,Hardware,REV-000223,1100_AR,2598527.92,0.0,EXTERNAL,External sale
2025-04,DE01,Hardware,REV-000223,4000_REVENUE,0.0,2598527.92,EXTERNAL,External sale
2025-04,DE01,Hardware,COGS-000223,5000_VARIABLE_COGS,1652892.38,0.0,EXTERNAL,Variable cost of sales
2025-04,DE01,Hardware,COGS-000223,2100_AP,0.0,1652892.38,EXTERNAL,Variable cost of sales
2025-04,DE01,Hardware,COGS-000223,5100_FIXED_PRODUCTION,152285.2,0.0,EXTERNAL,Fixed production cost
2025-04,DE01,Hardware,COGS-000223,2100_AP,0.0,152285.2,EXTERNAL,Fixed production cost
2025-04,DE01,Hardware,OPEX-000223,6000_OPEX,285838.07,0.0,EXTERNAL,Operating expenses
2025-04,DE01,Hardware,OPEX-000223,2100_AP,0.0,285838.07,EXTERNAL,Operating expenses
2025-04,DE01,Hardware,CAPEX-000223,1500_PPE,90948.48,0.0,EXTERNAL,Capital expenditure
2025-04,DE01,Hardware,CAPEX-000223,1000_CASH,0.0,90948.48,EXTERNAL,Capital expenditure
2025-04,DE01,Hardware,DEP-000223,6100_DEPRECIATION,1082.72,0.0,EXTERNAL,Depreciation
2025-04,DE01,Hardware,DEP-000223,1590_ACCUM_DEP,0.0,1082.72,EXTERNAL,Depreciation
2025-04,DE01,Hardware,COLL-000223,1000_CASH,2130792.89,0.0,EXTERNAL,Customer collections
2025-04,DE01,Hardware,COLL-000223,1100_AR,0.0,2130792.89,EXTERNAL,Customer collections
2025-04,DE01,Hardware,PAY-000223,2100_AP,1630992.21,0.0,EXTERNAL,Supplier payments
2025-04,DE01,Hardware,PAY-000223,1000_CASH,0.0,1630992.21,EXTERNAL,Supplier payments
2025-04,ES01,Hardware,REV-000224,1100_AR,2416996.89,0.0,EXTERNAL,External sale
2025-04,ES01,Hardware,REV-000224,4000_REVENUE,0.0,2416996.89,EXTERNAL,External sale
2025-04,ES01,Hardware,COGS-000224,5000_VARIABLE_COGS,1563418.99,0.0,EXTERNAL,Variable cost of sales
2025-04,ES01,Hardware,COGS-000224,2100_AP,0.0,1563418.99,EXTERNAL,Variable cost of sales
2025-04,ES01,Hardware,COGS-000224,5100_FIXED_PRODUCTION,136672.44,0.0,EXTERNAL,Fixed production cost
2025-04,ES01,Hardware,COGS-000224,2100_AP,0.0,136672.44,EXTERNAL,Fixed production cost
2025-04,ES01,Hardware,OPEX-000224,6000_OPEX,265869.66,0.0,EXTERNAL,Operating expenses
2025-04,ES01,Hardware,OPEX-000224,2100_AP,0.0,265869.66,EXTERNAL,Operating expenses
2025-04,ES01,Hardware,CAPEX-000224,1500_PPE,84594.89,0.0,EXTERNAL,Capital expenditure
2025-04,ES01,Hardware,CAPEX-000224,1000_CASH,0.0,84594.89,EXTERNAL,Capital expenditure
2025-04,ES01,Hardware,DEP-000224,6100_DEPRECIATION,1007.08,0.0,EXTERNAL,Depreciation
2025-04,ES01,Hardware,DEP-000224,1590_ACCUM_DEP,0.0,1007.08,EXTERNAL,Depreciation
2025-04,ES01,Hardware,COLL-000224,1000_CASH,1981937.45,0.0,EXTERNAL,Customer collections
2025-04,ES01,Hardware,COLL-000224,1100_AR,0.0,1981937.45,EXTERNAL,Customer collections
2025-04,ES01,Hardware,PAY-000224,2100_AP,1533449.65,0.0,EXTERNAL,Supplier payments
2025-04,ES01,Hardware,PAY-000224,1000_CASH,0.0,1533449.65,EXTERNAL,Supplier payments
2025-04,US01,Hardware,REV-000225,1100_AR,2535381.91,0.0,EXTERNAL,External sale
2025-04,US01,Hardware,REV-000225,4000_REVENUE,0.0,2535381.91,EXTERNAL,External sale
2025-04,US01,Hardware,COGS-000225,5000_VARIABLE_COGS,1602527.46,0.0,EXTERNAL,Variable cost of sales
2025-04,US01,Hardware,COGS-000225,2100_AP,0.0,1602527.46,EXTERNAL,Variable cost of sales
2025-04,US01,Hardware,COGS-000225,5100_FIXED_PRODUCTION,186738.1,0.0,EXTERNAL,Fixed production cost
2025-04,US01,Hardware,COGS-000225,2100_AP,0.0,186738.1,EXTERNAL,Fixed production cost
2025-04,US01,Hardware,OPEX-000225,6000_OPEX,278892.01,0.0,EXTERNAL,Operating expenses
2025-04,US01,Hardware,OPEX-000225,2100_AP,0.0,278892.01,EXTERNAL,Operating expenses
2025-04,US01,Hardware,CAPEX-000225,1500_PPE,88738.37,0.0,EXTERNAL,Capital expenditure
2025-04,US01,Hardware,CAPEX-000225,1000_CASH,0.0,88738.37,EXTERNAL,Capital expenditure
2025-04,US01,Hardware,DEP-000225,6100_DEPRECIATION,1056.41,0.0,EXTERNAL,Depreciation
2025-04,US01,Hardware,DEP-000225,1590_ACCUM_DEP,0.0,1056.41,EXTERNAL,Depreciation
2025-04,US01,Hardware,COLL-000225,1000_CASH,2079013.17,0.0,EXTERNAL,Customer collections
2025-04,US01,Hardware,COLL-000225,1100_AR,0.0,2079013.17,EXTERNAL,Customer collections
2025-04,US01,Hardware,PAY-000225,2100_AP,1613162.9,0.0,EXTERNAL,Supplier payments
2025-04,US01,Hardware,PAY-000225,1000_CASH,0.0,1613162.9,EXTERNAL,Supplier payments
2025-04,JP01,Hardware,REV-000226,1100_AR,2465425.81,0.0,EXTERNAL,External sale
2025-04,JP01,Hardware,REV-000226,4000_REVENUE,0.0,2465425.81,EXTERNAL,External sale
2025-04,JP01,Hardware,COGS-000226,5000_VARIABLE_COGS,1569552.92,0.0,EXTERNAL,Variable cost of sales
2025-04,JP01,Hardware,COGS-000226,2100_AP,0.0,1569552.92,EXTERNAL,Variable cost of sales
2025-04,JP01,Hardware,COGS-000226,5100_FIXED_PRODUCTION,162762.59,0.0,EXTERNAL,Fixed production cost
2025-04,JP01,Hardware,COGS-000226,2100_AP,0.0,162762.59,EXTERNAL,Fixed production cost
2025-04,JP01,Hardware,OPEX-000226,6000_OPEX,271196.84,0.0,EXTERNAL,Operating expenses
2025-04,JP01,Hardware,OPEX-000226,2100_AP,0.0,271196.84,EXTERNAL,Operating expenses
2025-04,JP01,Hardware,CAPEX-000226,1500_PPE,86289.9,0.0,EXTERNAL,Capital expenditure
2025-04,JP01,Hardware,CAPEX-000226,1000_CASH,0.0,86289.9,EXTERNAL,Capital expenditure
2025-04,JP01,Hardware,DEP-000226,6100_DEPRECIATION,1027.26,0.0,EXTERNAL,Depreciation
2025-04,JP01,Hardware,DEP-000226,1590_ACCUM_DEP,0.0,1027.26,EXTERNAL,Depreciation
2025-04,JP01,Hardware,COLL-000226,1000_CASH,2021649.16,0.0,EXTERNAL,Customer collections
2025-04,JP01,Hardware,COLL-000226,1100_AR,0.0,2021649.16,EXTERNAL,Customer collections
2025-04,JP01,Hardware,PAY-000226,2100_AP,1562739.64,0.0,EXTERNAL,Supplier payments
2025-04,JP01,Hardware,PAY-000226,1000_CASH,0.0,1562739.64,EXTERNAL,Supplier payments
2025-04,ES01,Events,REV-000227,1100_AR,1343643.72,0.0,EXTERNAL,External sale
2025-04,ES01,Events,REV-000227,4000_REVENUE,0.0,1343643.72,EXTERNAL,External sale
2025-04,ES01,Events,COGS-000227,5000_VARIABLE_COGS,800603.72,0.0,EXTERNAL,Variable cost of sales
2025-04,ES01,Events,COGS-000227,2100_AP,0.0,800603.72,EXTERNAL,Variable cost of sales
2025-04,ES01,Events,COGS-000227,5100_FIXED_PRODUCTION,62517.52,0.0,EXTERNAL,Fixed production cost
2025-04,ES01,Events,COGS-000227,2100_AP,0.0,62517.52,EXTERNAL,Fixed production cost
2025-04,ES01,Events,OPEX-000227,6000_OPEX,228419.43,0.0,EXTERNAL,Operating expenses
2025-04,ES01,Events,OPEX-000227,2100_AP,0.0,228419.43,EXTERNAL,Operating expenses
2025-04,ES01,Events,CAPEX-000227,1500_PPE,13436.44,0.0,EXTERNAL,Capital expenditure
2025-04,ES01,Events,CAPEX-000227,1000_CASH,0.0,13436.44,EXTERNAL,Capital expenditure
2025-04,ES01,Events,DEP-000227,6100_DEPRECIATION,159.96,0.0,EXTERNAL,Depreciation
2025-04,ES01,Events,DEP-000227,1590_ACCUM_DEP,0.0,159.96,EXTERNAL,Depreciation
2025-04,ES01,Events,COLL-000227,1000_CASH,1101787.85,0.0,EXTERNAL,Customer collections
2025-04,ES01,Events,COLL-000227,1100_AR,0.0,1101787.85,EXTERNAL,Customer collections
2025-04,ES01,Events,PAY-000227,2100_AP,851401.73,0.0,EXTERNAL,Supplier payments
2025-04,ES01,Events,PAY-000227,1000_CASH,0.0,851401.73,EXTERNAL,Supplier payments
2025-04,US01,Events,REV-000228,1100_AR,1241727.54,0.0,EXTERNAL,External sale
2025-04,US01,Events,REV-000228,4000_REVENUE,0.0,1241727.54,EXTERNAL,External sale
2025-04,US01,Events,COGS-000228,5000_VARIABLE_COGS,736849.84,0.0,EXTERNAL,Variable cost of sales
2025-04,US01,Events,COGS-000228,2100_AP,0.0,736849.84,EXTERNAL,Variable cost of sales
2025-04,US01,Events,COGS-000228,5100_FIXED_PRODUCTION,61363.93,0.0,EXTERNAL,Fixed production cost
2025-04,US01,Events,COGS-000228,2100_AP,0.0,61363.93,EXTERNAL,Fixed production cost
2025-04,US01,Events,OPEX-000228,6000_OPEX,211093.68,0.0,EXTERNAL,Operating expenses
2025-04,US01,Events,OPEX-000228,2100_AP,0.0,211093.68,EXTERNAL,Operating expenses
2025-04,US01,Events,CAPEX-000228,1500_PPE,12417.28,0.0,EXTERNAL,Capital expenditure
2025-04,US01,Events,CAPEX-000228,1000_CASH,0.0,12417.28,EXTERNAL,Capital expenditure
2025-04,US01,Events,DEP-000228,6100_DEPRECIATION,147.82,0.0,EXTERNAL,Depreciation
2025-04,US01,Events,DEP-000228,1590_ACCUM_DEP,0.0,147.82,EXTERNAL,Depreciation
2025-04,US01,Events,COLL-000228,1000_CASH,1018216.58,0.0,EXTERNAL,Customer collections
2025-04,US01,Events,COLL-000228,1100_AR,0.0,1018216.58,EXTERNAL,Customer collections
2025-04,US01,Events,PAY-000228,2100_AP,787259.81,0.0,EXTERNAL,Supplier payments
2025-04,US01,Events,PAY-000228,1000_CASH,0.0,787259.81,EXTERNAL,Supplier payments
2025-04,ES01,Spare Parts,REV-000229,1100_AR,1745456.5,0.0,EXTERNAL,External sale
2025-04,ES01,Spare Parts,REV-000229,4000_REVENUE,0.0,1745456.5,EXTERNAL,External sale
2025-04,ES01,Spare Parts,COGS-000229,5000_VARIABLE_COGS,823036.07,0.0,EXTERNAL,Variable cost of sales
2025-04,ES01,Spare Parts,COGS-000229,2100_AP,0.0,823036.07,EXTERNAL,Variable cost of sales
2025-04,ES01,Spare Parts,COGS-000229,5100_FIXED_PRODUCTION,105956.2,0.0,EXTERNAL,Fixed production cost
2025-04,ES01,Spare Parts,COGS-000229,2100_AP,0.0,105956.2,EXTERNAL,Fixed production cost
2025-04,ES01,Spare Parts,OPEX-000229,6000_OPEX,209454.78,0.0,EXTERNAL,Operating expenses
2025-04,ES01,Spare Parts,OPEX-000229,2100_AP,0.0,209454.78,EXTERNAL,Operating expenses
2025-04,ES01,Spare Parts,CAPEX-000229,1500_PPE,17454.56,0.0,EXTERNAL,Capital expenditure
2025-04,ES01,Spare Parts,CAPEX-000229,1000_CASH,0.0,17454.56,EXTERNAL,Capital expenditure
2025-04,ES01,Spare Parts,DEP-000229,6100_DEPRECIATION,207.79,0.0,EXTERNAL,Depreciation
2025-04,ES01,Spare Parts,DEP-000229,1590_ACCUM_DEP,0.0,207.79,EXTERNAL,Depreciation
2025-04,ES01,Spare Parts,COLL-000229,1000_CASH,1431274.33,0.0,EXTERNAL,Customer collections
2025-04,ES01,Spare Parts,COLL-000229,1100_AR,0.0,1431274.33,EXTERNAL,Customer collections
